,date,from,to,load,pv
279,2017-01-04 00:00:00,2017-01-04 21:45:00,2017-01-04 22:00:00,24050.0,0.0
280,2017-01-04 00:00:00,2017-01-04 22:00:00,2017-01-04 22:15:00,23902.0,0.0
281,2017-01-04 00:00:00,2017-01-04 22:15:00,2017-01-04 22:30:00,23697.0,0.0
282,2017-01-04 00:00:00,2017-01-04 22:30:00,2017-01-04 22:45:00,23067.0,0.0
283,2017-01-04 00:00:00,2017-01-04 22:45:00,2017-01-04 23:00:00,22830.0,0.0
284,2017-01-04 00:00:00,2017-01-04 23:00:00,2017-01-04 23:15:00,22362.0,0.0
285,2017-01-04 00:00:00,2017-01-04 23:15:00,2017-01-04 23:30:00,21904.0,0.0
286,2017-01-04 00:00:00,2017-01-04 23:30:00,2017-01-04 23:45:00,21376.0,0.0
287,2017-01-04 00:00:00,2017-01-04 23:45:00,2017-01-05 00:00:00,21262.0,0.0
288,2017-01-05 00:00:00,2017-01-05 00:00:00,2017-01-05 00:15:00,20256.0,0.0
289,2017-01-05 00:00:00,2017-01-05 00:15:00,2017-01-05 00:30:00,19840.0,0.0
290,2017-01-05 00:00:00,2017-01-05 00:30:00,2017-01-05 00:45:00,19461.0,0.0
291,2017-01-05 00:00:00,2017-01-05 00:45:00,2017-01-05 01:00:00,19139.0,0.0
292,2017-01-05 00:00:00,2017-01-05 01:00:00,2017-01-05 01:15:00,18818.0,0.0
293,2017-01-05 00:00:00,2017-01-05 01:15:00,2017-01-05 01:30:00,18751.0,0.0
294,2017-01-05 00:00:00,2017-01-05 01:30:00,2017-01-05 01:45:00,18619.0,0.0
295,2017-01-05 00:00:00,2017-01-05 01:45:00,2017-01-05 02:00:00,18553.0,0.0
296,2017-01-05 00:00:00,2017-01-05 02:00:00,2017-01-05 02:15:00,18533.0,0.0
297,2017-01-05 00:00:00,2017-01-05 02:15:00,2017-01-05 02:30:00,18449.0,0.0
298,2017-01-05 00:00:00,2017-01-05 02:30:00,2017-01-05 02:45:00,18629.0,0.0
299,2017-01-05 00:00:00,2017-01-05 02:45:00,2017-01-05 03:00:00,18790.0,0.0
300,2017-01-05 00:00:00,2017-01-05 03:00:00,2017-01-05 03:15:00,18806.0,0.0
301,2017-01-05 00:00:00,2017-01-05 03:15:00,2017-01-05 03:30:00,18801.0,0.0
302,2017-01-05 00:00:00,2017-01-05 03:30:00,2017-01-05 03:45:00,18995.0,0.0
303,2017-01-05 00:00:00,2017-01-05 03:45:00,2017-01-05 04:00:00,19143.0,0.0
304,2017-01-05 00:00:00,2017-01-05 04:00:00,2017-01-05 04:15:00,19252.0,0.0
305,2017-01-05 00:00:00,2017-01-05 04:15:00,2017-01-05 04:30:00,19226.0,0.0
306,2017-01-05 00:00:00,2017-01-05 04:30:00,2017-01-05 04:45:00,19026.0,0.0
307,2017-01-05 00:00:00,2017-01-05 04:45:00,2017-01-05 05:00:00,19272.0,0.0
308,2017-01-05 00:00:00,2017-01-05 05:00:00,2017-01-05 05:15:00,19648.0,0.0
309,2017-01-05 00:00:00,2017-01-05 05:15:00,2017-01-05 05:30:00,19946.0,0.0
310,2017-01-05 00:00:00,2017-01-05 05:30:00,2017-01-05 05:45:00,20202.0,0.0
311,2017-01-05 00:00:00,2017-01-05 05:45:00,2017-01-05 06:00:00,20478.0,0.0
312,2017-01-05 00:00:00,2017-01-05 06:00:00,2017-01-05 06:15:00,21257.0,0.0
313,2017-01-05 00:00:00,2017-01-05 06:15:00,2017-01-05 06:30:00,21930.0,0.0
314,2017-01-05 00:00:00,2017-01-05 06:30:00,2017-01-05 06:45:00,22548.0,0.0
315,2017-01-05 00:00:00,2017-01-05 06:45:00,2017-01-05 07:00:00,23110.0,0.0
316,2017-01-05 00:00:00,2017-01-05 07:00:00,2017-01-05 07:15:00,23739.0,0.0
317,2017-01-05 00:00:00,2017-01-05 07:15:00,2017-01-05 07:30:00,24032.0,0.0
318,2017-01-05 00:00:00,2017-01-05 07:30:00,2017-01-05 07:45:00,24684.0,0.0
319,2017-01-05 00:00:00,2017-01-05 07:45:00,2017-01-05 08:00:00,25239.0,0.0
320,2017-01-05 00:00:00,2017-01-05 08:00:00,2017-01-05 08:15:00,25560.0,0.11
321,2017-01-05 00:00:00,2017-01-05 08:15:00,2017-01-05 08:30:00,25727.0,2.59
322,2017-01-05 00:00:00,2017-01-05 08:30:00,2017-01-05 08:45:00,25735.0,14.41
323,2017-01-05 00:00:00,2017-01-05 08:45:00,2017-01-05 09:00:00,25736.0,60.42
324,2017-01-05 00:00:00,2017-01-05 09:00:00,2017-01-05 09:15:00,25841.0,143.14
325,2017-01-05 00:00:00,2017-01-05 09:15:00,2017-01-05 09:30:00,25926.0,272.37
326,2017-01-05 00:00:00,2017-01-05 09:30:00,2017-01-05 09:45:00,25984.0,404.67
327,2017-01-05 00:00:00,2017-01-05 09:45:00,2017-01-05 10:00:00,25929.0,575.93
328,2017-01-05 00:00:00,2017-01-05 10:00:00,2017-01-05 10:15:00,26154.0,729.12
329,2017-01-05 00:00:00,2017-01-05 10:15:00,2017-01-05 10:30:00,26133.0,873.44
330,2017-01-05 00:00:00,2017-01-05 10:30:00,2017-01-05 10:45:00,26223.0,1028.3
331,2017-01-05 00:00:00,2017-01-05 10:45:00,2017-01-05 11:00:00,26175.0,1187.81
332,2017-01-05 00:00:00,2017-01-05 11:00:00,2017-01-05 11:15:00,26139.0,1343.9
333,2017-01-05 00:00:00,2017-01-05 11:15:00,2017-01-05 11:30:00,26118.0,1472.88
334,2017-01-05 00:00:00,2017-01-05 11:30:00,2017-01-05 11:45:00,26436.0,1578.36
335,2017-01-05 00:00:00,2017-01-05 11:45:00,2017-01-05 12:00:00,26519.0,1643.5
336,2017-01-05 00:00:00,2017-01-05 12:00:00,2017-01-05 12:15:00,26768.0,1741.76
337,2017-01-05 00:00:00,2017-01-05 12:15:00,2017-01-05 12:30:00,26760.0,1735.65
338,2017-01-05 00:00:00,2017-01-05 12:30:00,2017-01-05 12:45:00,26479.0,1717.09
339,2017-01-05 00:00:00,2017-01-05 12:45:00,2017-01-05 13:00:00,26433.0,1655.26
340,2017-01-05 00:00:00,2017-01-05 13:00:00,2017-01-05 13:15:00,26563.0,1538.33
341,2017-01-05 00:00:00,2017-01-05 13:15:00,2017-01-05 13:30:00,26388.0,1472.76
342,2017-01-05 00:00:00,2017-01-05 13:30:00,2017-01-05 13:45:00,26214.0,1366.07
343,2017-01-05 00:00:00,2017-01-05 13:45:00,2017-01-05 14:00:00,25913.0,1290.0
344,2017-01-05 00:00:00,2017-01-05 14:00:00,2017-01-05 14:15:00,26044.0,1146.68
345,2017-01-05 00:00:00,2017-01-05 14:15:00,2017-01-05 14:30:00,26059.0,1063.31
346,2017-01-05 00:00:00,2017-01-05 14:30:00,2017-01-05 14:45:00,26066.0,966.95
347,2017-01-05 00:00:00,2017-01-05 14:45:00,2017-01-05 15:00:00,25847.0,812.34
348,2017-01-05 00:00:00,2017-01-05 15:00:00,2017-01-05 15:15:00,25956.0,671.14
349,2017-01-05 00:00:00,2017-01-05 15:15:00,2017-01-05 15:30:00,25730.0,519.56
350,2017-01-05 00:00:00,2017-01-05 15:30:00,2017-01-05 15:45:00,25756.0,388.78
351,2017-01-05 00:00:00,2017-01-05 15:45:00,2017-01-05 16:00:00,25654.0,252.78
352,2017-01-05 00:00:00,2017-01-05 16:00:00,2017-01-05 16:15:00,25570.0,111.8
353,2017-01-05 00:00:00,2017-01-05 16:15:00,2017-01-05 16:30:00,25456.0,29.63
354,2017-01-05 00:00:00,2017-01-05 16:30:00,2017-01-05 16:45:00,25635.0,3.04
355,2017-01-05 00:00:00,2017-01-05 16:45:00,2017-01-05 17:00:00,26071.0,0.0
356,2017-01-05 00:00:00,2017-01-05 17:00:00,2017-01-05 17:15:00,26529.0,0.0
357,2017-01-05 00:00:00,2017-01-05 17:15:00,2017-01-05 17:30:00,26730.0,0.0
358,2017-01-05 00:00:00,2017-01-05 17:30:00,2017-01-05 17:45:00,26881.0,0.0
359,2017-01-05 00:00:00,2017-01-05 17:45:00,2017-01-05 18:00:00,26964.0,0.0
360,2017-01-05 00:00:00,2017-01-05 18:00:00,2017-01-05 18:15:00,26644.0,0.0
361,2017-01-05 00:00:00,2017-01-05 18:15:00,2017-01-05 18:30:00,26731.0,0.0
362,2017-01-05 00:00:00,2017-01-05 18:30:00,2017-01-05 18:45:00,26774.0,0.0
363,2017-01-05 00:00:00,2017-01-05 18:45:00,2017-01-05 19:00:00,26747.0,0.0
364,2017-01-05 00:00:00,2017-01-05 19:00:00,2017-01-05 19:15:00,26689.0,0.0
365,2017-01-05 00:00:00,2017-01-05 19:15:00,2017-01-05 19:30:00,26578.0,0.0
366,2017-01-05 00:00:00,2017-01-05 19:30:00,2017-01-05 19:45:00,26452.0,0.0
367,2017-01-05 00:00:00,2017-01-05 19:45:00,2017-01-05 20:00:00,26299.0,0.0
368,2017-01-05 00:00:00,2017-01-05 20:00:00,2017-01-05 20:15:00,25728.0,0.0
369,2017-01-05 00:00:00,2017-01-05 20:15:00,2017-01-05 20:30:00,25406.0,0.0
370,2017-01-05 00:00:00,2017-01-05 20:30:00,2017-01-05 20:45:00,24956.0,0.0
371,2017-01-05 00:00:00,2017-01-05 20:45:00,2017-01-05 21:00:00,24589.0,0.0
372,2017-01-05 00:00:00,2017-01-05 21:00:00,2017-01-05 21:15:00,24340.0,0.0
373,2017-01-05 00:00:00,2017-01-05 21:15:00,2017-01-05 21:30:00,24129.0,0.0
374,2017-01-05 00:00:00,2017-01-05 21:30:00,2017-01-05 21:45:00,24035.0,0.0
375,2017-01-05 00:00:00,2017-01-05 21:45:00,2017-01-05 22:00:00,23848.0,0.0
376,2017-01-05 00:00:00,2017-01-05 22:00:00,2017-01-05 22:15:00,23787.0,0.0
377,2017-01-05 00:00:00,2017-01-05 22:15:00,2017-01-05 22:30:00,23561.0,0.0
378,2017-01-05 00:00:00,2017-01-05 22:30:00,2017-01-05 22:45:00,23212.0,0.0
379,2017-01-05 00:00:00,2017-01-05 22:45:00,2017-01-05 23:00:00,22797.0,0.0
380,2017-01-05 00:00:00,2017-01-05 23:00:00,2017-01-05 23:15:00,22170.0,0.0
381,2017-01-05 00:00:00,2017-01-05 23:15:00,2017-01-05 23:30:00,21705.0,0.0
382,2017-01-05 00:00:00,2017-01-05 23:30:00,2017-01-05 23:45:00,21540.0,0.0
383,2017-01-05 00:00:00,2017-01-05 23:45:00,2017-01-06 00:00:00,21302.0,0.0
384,2017-01-06 00:00:00,2017-01-06 00:00:00,2017-01-06 00:15:00,20828.0,0.0
385,2017-01-06 00:00:00,2017-01-06 00:15:00,2017-01-06 00:30:00,20602.0,0.0
386,2017-01-06 00:00:00,2017-01-06 00:30:00,2017-01-06 00:45:00,20436.0,0.0
387,2017-01-06 00:00:00,2017-01-06 00:45:00,2017-01-06 01:00:00,20331.0,0.0
388,2017-01-06 00:00:00,2017-01-06 01:00:00,2017-01-06 01:15:00,19772.0,0.0
389,2017-01-06 00:00:00,2017-01-06 01:15:00,2017-01-06 01:30:00,19686.0,0.0
390,2017-01-06 00:00:00,2017-01-06 01:30:00,2017-01-06 01:45:00,19613.0,0.0
391,2017-01-06 00:00:00,2017-01-06 01:45:00,2017-01-06 02:00:00,19660.0,0.0
392,2017-01-06 00:00:00,2017-01-06 02:00:00,2017-01-06 02:15:00,19575.0,0.0
393,2017-01-06 00:00:00,2017-01-06 02:15:00,2017-01-06 02:30:00,19727.0,0.0
394,2017-01-06 00:00:00,2017-01-06 02:30:00,2017-01-06 02:45:00,19729.0,0.0
395,2017-01-06 00:00:00,2017-01-06 02:45:00,2017-01-06 03:00:00,19790.0,0.0
396,2017-01-06 00:00:00,2017-01-06 03:00:00,2017-01-06 03:15:00,19857.0,0.0
397,2017-01-06 00:00:00,2017-01-06 03:15:00,2017-01-06 03:30:00,19902.0,0.0
398,2017-01-06 00:00:00,2017-01-06 03:30:00,2017-01-06 03:45:00,19862.0,0.0
399,2017-01-06 00:00:00,2017-01-06 03:45:00,2017-01-06 04:00:00,19751.0,0.0
400,2017-01-06 00:00:00,2017-01-06 04:00:00,2017-01-06 04:15:00,19712.0,0.0
401,2017-01-06 00:00:00,2017-01-06 04:15:00,2017-01-06 04:30:00,19837.0,0.0
402,2017-01-06 00:00:00,2017-01-06 04:30:00,2017-01-06 04:45:00,19964.0,0.0
403,2017-01-06 00:00:00,2017-01-06 04:45:00,2017-01-06 05:00:00,19911.0,0.0
404,2017-01-06 00:00:00,2017-01-06 05:00:00,2017-01-06 05:15:00,20175.0,0.0
405,2017-01-06 00:00:00,2017-01-06 05:15:00,2017-01-06 05:30:00,20253.0,0.0
406,2017-01-06 00:00:00,2017-01-06 05:30:00,2017-01-06 05:45:00,20361.0,0.0
407,2017-01-06 00:00:00,2017-01-06 05:45:00,2017-01-06 06:00:00,20660.0,0.0
408,2017-01-06 00:00:00,2017-01-06 06:00:00,2017-01-06 06:15:00,21454.0,0.0
409,2017-01-06 00:00:00,2017-01-06 06:15:00,2017-01-06 06:30:00,21972.0,0.0
410,2017-01-06 00:00:00,2017-01-06 06:30:00,2017-01-06 06:45:00,22472.0,0.0
411,2017-01-06 00:00:00,2017-01-06 06:45:00,2017-01-06 07:00:00,23169.0,0.0
412,2017-01-06 00:00:00,2017-01-06 07:00:00,2017-01-06 07:15:00,23751.0,0.0
413,2017-01-06 00:00:00,2017-01-06 07:15:00,2017-01-06 07:30:00,24081.0,0.0
414,2017-01-06 00:00:00,2017-01-06 07:30:00,2017-01-06 07:45:00,24636.0,0.0
415,2017-01-06 00:00:00,2017-01-06 07:45:00,2017-01-06 08:00:00,25245.0,0.0
416,2017-01-06 00:00:00,2017-01-06 08:00:00,2017-01-06 08:15:00,25568.0,0.17
417,2017-01-06 00:00:00,2017-01-06 08:15:00,2017-01-06 08:30:00,25671.0,2.67
418,2017-01-06 00:00:00,2017-01-06 08:30:00,2017-01-06 08:45:00,25748.0,12.31
419,2017-01-06 00:00:00,2017-01-06 08:45:00,2017-01-06 09:00:00,25678.0,56.41
420,2017-01-06 00:00:00,2017-01-06 09:00:00,2017-01-06 09:15:00,25523.0,96.34
421,2017-01-06 00:00:00,2017-01-06 09:15:00,2017-01-06 09:30:00,25545.0,219.48
422,2017-01-06 00:00:00,2017-01-06 09:30:00,2017-01-06 09:45:00,25650.0,427.37
423,2017-01-06 00:00:00,2017-01-06 09:45:00,2017-01-06 10:00:00,25764.0,739.78
424,2017-01-06 00:00:00,2017-01-06 10:00:00,2017-01-06 10:15:00,25526.0,823.04
425,2017-01-06 00:00:00,2017-01-06 10:15:00,2017-01-06 10:30:00,25488.0,908.12
426,2017-01-06 00:00:00,2017-01-06 10:30:00,2017-01-06 10:45:00,25495.0,1038.86
427,2017-01-06 00:00:00,2017-01-06 10:45:00,2017-01-06 11:00:00,25472.0,1202.77
428,2017-01-06 00:00:00,2017-01-06 11:00:00,2017-01-06 11:15:00,25445.0,1333.99
429,2017-01-06 00:00:00,2017-01-06 11:15:00,2017-01-06 11:30:00,25443.0,1471.16
430,2017-01-06 00:00:00,2017-01-06 11:30:00,2017-01-06 11:45:00,25448.0,1592.58
431,2017-01-06 00:00:00,2017-01-06 11:45:00,2017-01-06 12:00:00,25619.0,1784.85
432,2017-01-06 00:00:00,2017-01-06 12:00:00,2017-01-06 12:15:00,25647.0,1911.25
433,2017-01-06 00:00:00,2017-01-06 12:15:00,2017-01-06 12:30:00,25622.0,1955.72
434,2017-01-06 00:00:00,2017-01-06 12:30:00,2017-01-06 12:45:00,25695.0,1929.98
435,2017-01-06 00:00:00,2017-01-06 12:45:00,2017-01-06 13:00:00,25741.0,1932.77
436,2017-01-06 00:00:00,2017-01-06 13:00:00,2017-01-06 13:15:00,25813.0,1906.68
437,2017-01-06 00:00:00,2017-01-06 13:15:00,2017-01-06 13:30:00,25716.0,1903.29
438,2017-01-06 00:00:00,2017-01-06 13:30:00,2017-01-06 13:45:00,25387.0,1802.88
439,2017-01-06 00:00:00,2017-01-06 13:45:00,2017-01-06 14:00:00,25220.0,1775.38
440,2017-01-06 00:00:00,2017-01-06 14:00:00,2017-01-06 14:15:00,25101.0,1612.68
441,2017-01-06 00:00:00,2017-01-06 14:15:00,2017-01-06 14:30:00,25027.0,1478.38
442,2017-01-06 00:00:00,2017-01-06 14:30:00,2017-01-06 14:45:00,24769.0,1269.66
443,2017-01-06 00:00:00,2017-01-06 14:45:00,2017-01-06 15:00:00,24457.0,1103.35
444,2017-01-06 00:00:00,2017-01-06 15:00:00,2017-01-06 15:15:00,24623.0,900.55
445,2017-01-06 00:00:00,2017-01-06 15:15:00,2017-01-06 15:30:00,24608.0,699.94
446,2017-01-06 00:00:00,2017-01-06 15:30:00,2017-01-06 15:45:00,24526.0,512.38
447,2017-01-06 00:00:00,2017-01-06 15:45:00,2017-01-06 16:00:00,24437.0,325.5
448,2017-01-06 00:00:00,2017-01-06 16:00:00,2017-01-06 16:15:00,24515.0,151.45
449,2017-01-06 00:00:00,2017-01-06 16:15:00,2017-01-06 16:30:00,24660.0,48.92
450,2017-01-06 00:00:00,2017-01-06 16:30:00,2017-01-06 16:45:00,24708.0,6.1
451,2017-01-06 00:00:00,2017-01-06 16:45:00,2017-01-06 17:00:00,24940.0,0.0
452,2017-01-06 00:00:00,2017-01-06 17:00:00,2017-01-06 17:15:00,25454.0,0.0
453,2017-01-06 00:00:00,2017-01-06 17:15:00,2017-01-06 17:30:00,25840.0,0.0
454,2017-01-06 00:00:00,2017-01-06 17:30:00,2017-01-06 17:45:00,26001.0,0.0
455,2017-01-06 00:00:00,2017-01-06 17:45:00,2017-01-06 18:00:00,26194.0,0.0
456,2017-01-06 00:00:00,2017-01-06 18:00:00,2017-01-06 18:15:00,26149.0,0.0
457,2017-01-06 00:00:00,2017-01-06 18:15:00,2017-01-06 18:30:00,26071.0,0.0
458,2017-01-06 00:00:00,2017-01-06 18:30:00,2017-01-06 18:45:00,25906.0,0.0
459,2017-01-06 00:00:00,2017-01-06 18:45:00,2017-01-06 19:00:00,25968.0,0.0
460,2017-01-06 00:00:00,2017-01-06 19:00:00,2017-01-06 19:15:00,25914.0,0.0
461,2017-01-06 00:00:00,2017-01-06 19:15:00,2017-01-06 19:30:00,25773.0,0.0
462,2017-01-06 00:00:00,2017-01-06 19:30:00,2017-01-06 19:45:00,25485.0,0.0
463,2017-01-06 00:00:00,2017-01-06 19:45:00,2017-01-06 20:00:00,25347.0,0.0
464,2017-01-06 00:00:00,2017-01-06 20:00:00,2017-01-06 20:15:00,24854.0,0.0
465,2017-01-06 00:00:00,2017-01-06 20:15:00,2017-01-06 20:30:00,24572.0,0.0
466,2017-01-06 00:00:00,2017-01-06 20:30:00,2017-01-06 20:45:00,24163.0,0.0
467,2017-01-06 00:00:00,2017-01-06 20:45:00,2017-01-06 21:00:00,23952.0,0.0
468,2017-01-06 00:00:00,2017-01-06 21:00:00,2017-01-06 21:15:00,23861.0,0.0
469,2017-01-06 00:00:00,2017-01-06 21:15:00,2017-01-06 21:30:00,23872.0,0.0
470,2017-01-06 00:00:00,2017-01-06 21:30:00,2017-01-06 21:45:00,23558.0,0.0
471,2017-01-06 00:00:00,2017-01-06 21:45:00,2017-01-06 22:00:00,23230.0,0.0
472,2017-01-06 00:00:00,2017-01-06 22:00:00,2017-01-06 22:15:00,23107.0,0.0
473,2017-01-06 00:00:00,2017-01-06 22:15:00,2017-01-06 22:30:00,23011.0,0.0
474,2017-01-06 00:00:00,2017-01-06 22:30:00,2017-01-06 22:45:00,22746.0,0.0
475,2017-01-06 00:00:00,2017-01-06 22:45:00,2017-01-06 23:00:00,22499.0,0.0
476,2017-01-06 00:00:00,2017-01-06 23:00:00,2017-01-06 23:15:00,22263.0,0.0
477,2017-01-06 00:00:00,2017-01-06 23:15:00,2017-01-06 23:30:00,22009.0,0.0
478,2017-01-06 00:00:00,2017-01-06 23:30:00,2017-01-06 23:45:00,21695.0,0.0
479,2017-01-06 00:00:00,2017-01-06 23:45:00,2017-01-07 00:00:00,21345.0,0.0
480,2017-01-07 00:00:00,2017-01-07 00:00:00,2017-01-07 00:15:00,21561.0,0.0
481,2017-01-07 00:00:00,2017-01-07 00:15:00,2017-01-07 00:30:00,21304.0,0.0
482,2017-01-07 00:00:00,2017-01-07 00:30:00,2017-01-07 00:45:00,21201.0,0.0
483,2017-01-07 00:00:00,2017-01-07 00:45:00,2017-01-07 01:00:00,20880.0,0.0
484,2017-01-07 00:00:00,2017-01-07 01:00:00,2017-01-07 01:15:00,20577.0,0.0
485,2017-01-07 00:00:00,2017-01-07 01:15:00,2017-01-07 01:30:00,20371.0,0.0
486,2017-01-07 00:00:00,2017-01-07 01:30:00,2017-01-07 01:45:00,20273.0,0.0
487,2017-01-07 00:00:00,2017-01-07 01:45:00,2017-01-07 02:00:00,20266.0,0.0
488,2017-01-07 00:00:00,2017-01-07 02:00:00,2017-01-07 02:15:00,20022.0,0.0
489,2017-01-07 00:00:00,2017-01-07 02:15:00,2017-01-07 02:30:00,19911.0,0.0
490,2017-01-07 00:00:00,2017-01-07 02:30:00,2017-01-07 02:45:00,19898.0,0.0
491,2017-01-07 00:00:00,2017-01-07 02:45:00,2017-01-07 03:00:00,19821.0,0.0
492,2017-01-07 00:00:00,2017-01-07 03:00:00,2017-01-07 03:15:00,19655.0,0.0
493,2017-01-07 00:00:00,2017-01-07 03:15:00,2017-01-07 03:30:00,19631.0,0.0
494,2017-01-07 00:00:00,2017-01-07 03:30:00,2017-01-07 03:45:00,19501.0,0.0
495,2017-01-07 00:00:00,2017-01-07 03:45:00,2017-01-07 04:00:00,19249.0,0.0
496,2017-01-07 00:00:00,2017-01-07 04:00:00,2017-01-07 04:15:00,19081.0,0.0
497,2017-01-07 00:00:00,2017-01-07 04:15:00,2017-01-07 04:30:00,19298.0,0.0
498,2017-01-07 00:00:00,2017-01-07 04:30:00,2017-01-07 04:45:00,19333.0,0.0
499,2017-01-07 00:00:00,2017-01-07 04:45:00,2017-01-07 05:00:00,19088.0,0.0
500,2017-01-07 00:00:00,2017-01-07 05:00:00,2017-01-07 05:15:00,19024.0,0.0
501,2017-01-07 00:00:00,2017-01-07 05:15:00,2017-01-07 05:30:00,18973.0,0.0
502,2017-01-07 00:00:00,2017-01-07 05:30:00,2017-01-07 05:45:00,18750.0,0.0
503,2017-01-07 00:00:00,2017-01-07 05:45:00,2017-01-07 06:00:00,18803.0,0.0
504,2017-01-07 00:00:00,2017-01-07 06:00:00,2017-01-07 06:15:00,18697.0,0.0
505,2017-01-07 00:00:00,2017-01-07 06:15:00,2017-01-07 06:30:00,18911.0,0.0
506,2017-01-07 00:00:00,2017-01-07 06:30:00,2017-01-07 06:45:00,18958.0,0.0
507,2017-01-07 00:00:00,2017-01-07 06:45:00,2017-01-07 07:00:00,19288.0,0.0
508,2017-01-07 00:00:00,2017-01-07 07:00:00,2017-01-07 07:15:00,19510.0,0.0
509,2017-01-07 00:00:00,2017-01-07 07:15:00,2017-01-07 07:30:00,19678.0,0.0
510,2017-01-07 00:00:00,2017-01-07 07:30:00,2017-01-07 07:45:00,20066.0,0.0
511,2017-01-07 00:00:00,2017-01-07 07:45:00,2017-01-07 08:00:00,20435.0,0.0
512,2017-01-07 00:00:00,2017-01-07 08:00:00,2017-01-07 08:15:00,20922.0,0.14
513,2017-01-07 00:00:00,2017-01-07 08:15:00,2017-01-07 08:30:00,21129.0,1.36
514,2017-01-07 00:00:00,2017-01-07 08:30:00,2017-01-07 08:45:00,21535.0,2.36
515,2017-01-07 00:00:00,2017-01-07 08:45:00,2017-01-07 09:00:00,21877.0,9.5
516,2017-01-07 00:00:00,2017-01-07 09:00:00,2017-01-07 09:15:00,22100.0,25.74
517,2017-01-07 00:00:00,2017-01-07 09:15:00,2017-01-07 09:30:00,22387.0,47.46
518,2017-01-07 00:00:00,2017-01-07 09:30:00,2017-01-07 09:45:00,22521.0,74.66
519,2017-01-07 00:00:00,2017-01-07 09:45:00,2017-01-07 10:00:00,22761.0,99.77
520,2017-01-07 00:00:00,2017-01-07 10:00:00,2017-01-07 10:15:00,23091.0,127.46
521,2017-01-07 00:00:00,2017-01-07 10:15:00,2017-01-07 10:30:00,23197.0,152.25
522,2017-01-07 00:00:00,2017-01-07 10:30:00,2017-01-07 10:45:00,23311.0,174.78
523,2017-01-07 00:00:00,2017-01-07 10:45:00,2017-01-07 11:00:00,23341.0,194.46
524,2017-01-07 00:00:00,2017-01-07 11:00:00,2017-01-07 11:15:00,23267.0,254.63
525,2017-01-07 00:00:00,2017-01-07 11:15:00,2017-01-07 11:30:00,23426.0,282.1
526,2017-01-07 00:00:00,2017-01-07 11:30:00,2017-01-07 11:45:00,23701.0,316.43
527,2017-01-07 00:00:00,2017-01-07 11:45:00,2017-01-07 12:00:00,23659.0,336.97
528,2017-01-07 00:00:00,2017-01-07 12:00:00,2017-01-07 12:15:00,23891.0,346.36
529,2017-01-07 00:00:00,2017-01-07 12:15:00,2017-01-07 12:30:00,23955.0,360.36
530,2017-01-07 00:00:00,2017-01-07 12:30:00,2017-01-07 12:45:00,23874.0,357.48
531,2017-01-07 00:00:00,2017-01-07 12:45:00,2017-01-07 13:00:00,23804.0,352.63
532,2017-01-07 00:00:00,2017-01-07 13:00:00,2017-01-07 13:15:00,23750.0,342.34
533,2017-01-07 00:00:00,2017-01-07 13:15:00,2017-01-07 13:30:00,23481.0,330.98
534,2017-01-07 00:00:00,2017-01-07 13:30:00,2017-01-07 13:45:00,23371.0,292.22
535,2017-01-07 00:00:00,2017-01-07 13:45:00,2017-01-07 14:00:00,23048.0,267.45
536,2017-01-07 00:00:00,2017-01-07 14:00:00,2017-01-07 14:15:00,22913.0,235.28
537,2017-01-07 00:00:00,2017-01-07 14:15:00,2017-01-07 14:30:00,22674.0,199.39
538,2017-01-07 00:00:00,2017-01-07 14:30:00,2017-01-07 14:45:00,22676.0,166.9
539,2017-01-07 00:00:00,2017-01-07 14:45:00,2017-01-07 15:00:00,22670.0,147.42
540,2017-01-07 00:00:00,2017-01-07 15:00:00,2017-01-07 15:15:00,22935.0,123.46
541,2017-01-07 00:00:00,2017-01-07 15:15:00,2017-01-07 15:30:00,23040.0,95.33
542,2017-01-07 00:00:00,2017-01-07 15:30:00,2017-01-07 15:45:00,22954.0,69.74
543,2017-01-07 00:00:00,2017-01-07 15:45:00,2017-01-07 16:00:00,22789.0,48.4
544,2017-01-07 00:00:00,2017-01-07 16:00:00,2017-01-07 16:15:00,22834.0,26.93
545,2017-01-07 00:00:00,2017-01-07 16:15:00,2017-01-07 16:30:00,22886.0,9.5
546,2017-01-07 00:00:00,2017-01-07 16:30:00,2017-01-07 16:45:00,23063.0,1.4
547,2017-01-07 00:00:00,2017-01-07 16:45:00,2017-01-07 17:00:00,23320.0,0.0
548,2017-01-07 00:00:00,2017-01-07 17:00:00,2017-01-07 17:15:00,23819.0,0.0
549,2017-01-07 00:00:00,2017-01-07 17:15:00,2017-01-07 17:30:00,23994.0,0.0
550,2017-01-07 00:00:00,2017-01-07 17:30:00,2017-01-07 17:45:00,24107.0,0.0
551,2017-01-07 00:00:00,2017-01-07 17:45:00,2017-01-07 18:00:00,24202.0,0.0
552,2017-01-07 00:00:00,2017-01-07 18:00:00,2017-01-07 18:15:00,24261.0,0.0
553,2017-01-07 00:00:00,2017-01-07 18:15:00,2017-01-07 18:30:00,24147.0,0.0
554,2017-01-07 00:00:00,2017-01-07 18:30:00,2017-01-07 18:45:00,24187.0,0.0
555,2017-01-07 00:00:00,2017-01-07 18:45:00,2017-01-07 19:00:00,24083.0,0.0
556,2017-01-07 00:00:00,2017-01-07 19:00:00,2017-01-07 19:15:00,23907.0,0.0
557,2017-01-07 00:00:00,2017-01-07 19:15:00,2017-01-07 19:30:00,23890.0,0.0
