"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"20.05.2016 18:00 - 20.05.2016 18:15","10435","11597"
"20.05.2016 18:15 - 20.05.2016 18:30","10549","11492"
"20.05.2016 18:30 - 20.05.2016 18:45","10625","11634"
"20.05.2016 18:45 - 20.05.2016 19:00","10715","11574"
"20.05.2016 19:00 - 20.05.2016 19:15","10775","11570"
"20.05.2016 19:15 - 20.05.2016 19:30","10755","11532"
"20.05.2016 19:30 - 20.05.2016 19:45","10730","11543"
"20.05.2016 19:45 - 20.05.2016 20:00","10647","11549"
"20.05.2016 20:00 - 20.05.2016 20:15","10542","11258"
"20.05.2016 20:15 - 20.05.2016 20:30","10391","11058"
"20.05.2016 20:30 - 20.05.2016 20:45","10107","10854"
"20.05.2016 20:45 - 20.05.2016 21:00","10017","10702"
"20.05.2016 21:00 - 20.05.2016 21:15","9622","10640"
"20.05.2016 21:15 - 20.05.2016 21:30","9676","10571"
"20.05.2016 21:30 - 20.05.2016 21:45","9622","10458"
"20.05.2016 21:45 - 20.05.2016 22:00","9638","10293"
"20.05.2016 22:00 - 20.05.2016 22:15","9547","10067"
"20.05.2016 22:15 - 20.05.2016 22:30","9395","9967"
"20.05.2016 22:30 - 20.05.2016 22:45","9204","9712"
"20.05.2016 22:45 - 20.05.2016 23:00","8887","9488"
"20.05.2016 23:00 - 20.05.2016 23:15","8585","9243"
"20.05.2016 23:15 - 20.05.2016 23:30","8383","9111"
"20.05.2016 23:30 - 20.05.2016 23:45","8196","8846"
"20.05.2016 23:45 - 21.05.2016 00:00","7955","8544"
"21.05.2016 00:00 - 21.05.2016 00:15","7687","8473"
"21.05.2016 00:15 - 21.05.2016 00:30","7534","8370"
"21.05.2016 00:30 - 21.05.2016 00:45","7403","8326"
"21.05.2016 00:45 - 21.05.2016 01:00","7283","8022"
"21.05.2016 01:00 - 21.05.2016 01:15","7178","8003"
"21.05.2016 01:15 - 21.05.2016 01:30","7091","8004"
"21.05.2016 01:30 - 21.05.2016 01:45","7010","7940"
"21.05.2016 01:45 - 21.05.2016 02:00","6966","7782"
"21.05.2016 02:00 - 21.05.2016 02:15","6923","7718"
"21.05.2016 02:15 - 21.05.2016 02:30","6866","7762"
"21.05.2016 02:30 - 21.05.2016 02:45","6824","7697"
"21.05.2016 02:45 - 21.05.2016 03:00","6833","7644"
"21.05.2016 03:00 - 21.05.2016 03:15","6853","7772"
"21.05.2016 03:15 - 21.05.2016 03:30","6857","7778"
"21.05.2016 03:30 - 21.05.2016 03:45","6835","7759"
"21.05.2016 03:45 - 21.05.2016 04:00","6812","7684"
"21.05.2016 04:00 - 21.05.2016 04:15","6882","7671"
"21.05.2016 04:15 - 21.05.2016 04:30","6874","7815"
"21.05.2016 04:30 - 21.05.2016 04:45","6854","7794"
"21.05.2016 04:45 - 21.05.2016 05:00","6825","7582"
"21.05.2016 05:00 - 21.05.2016 05:15","6911","7574"
"21.05.2016 05:15 - 21.05.2016 05:30","6864","7511"
"21.05.2016 05:30 - 21.05.2016 05:45","6913","7538"
"21.05.2016 05:45 - 21.05.2016 06:00","6925","7568"
"21.05.2016 06:00 - 21.05.2016 06:15","6903","7812"
"21.05.2016 06:15 - 21.05.2016 06:30","7103","8049"
"21.05.2016 06:30 - 21.05.2016 06:45","7208","8279"
"21.05.2016 06:45 - 21.05.2016 07:00","7334","8350"
"21.05.2016 07:00 - 21.05.2016 07:15","7475","8669"
"21.05.2016 07:15 - 21.05.2016 07:30","7679","9075"
"21.05.2016 07:30 - 21.05.2016 07:45","8178","9141"
"21.05.2016 07:45 - 21.05.2016 08:00","8504","9394"
"21.05.2016 08:00 - 21.05.2016 08:15","8657","9452"
"21.05.2016 08:15 - 21.05.2016 08:30","8759","9713"
"21.05.2016 08:30 - 21.05.2016 08:45","8951","9640"
"21.05.2016 08:45 - 21.05.2016 09:00","9026","9797"
"21.05.2016 09:00 - 21.05.2016 09:15","9159","10002"
"21.05.2016 09:15 - 21.05.2016 09:30","9316","10025"
"21.05.2016 09:30 - 21.05.2016 09:45","9388","10065"
"21.05.2016 09:45 - 21.05.2016 10:00","9483","10153"
"21.05.2016 10:00 - 21.05.2016 10:15","9568","10240"
"21.05.2016 10:15 - 21.05.2016 10:30","9640","10160"
"21.05.2016 10:30 - 21.05.2016 10:45","9689","10407"
"21.05.2016 10:45 - 21.05.2016 11:00","9819","10723"
"21.05.2016 11:00 - 21.05.2016 11:15","10000","10940"
"21.05.2016 11:15 - 21.05.2016 11:30","10147","11018"
"21.05.2016 11:30 - 21.05.2016 11:45","10253","11052"
"21.05.2016 11:45 - 21.05.2016 12:00","9663","11096"
"21.05.2016 12:00 - 21.05.2016 12:15","9829","10811"
"21.05.2016 12:15 - 21.05.2016 12:30","9848","10785"
"21.05.2016 12:30 - 21.05.2016 12:45","9469","10503"
"21.05.2016 12:45 - 21.05.2016 13:00","9486","10423"
"21.05.2016 13:00 - 21.05.2016 13:15","8983","10006"
"21.05.2016 13:15 - 21.05.2016 13:30","9202","10060"
"21.05.2016 13:30 - 21.05.2016 13:45","9150","9958"
"21.05.2016 13:45 - 21.05.2016 14:00","8887","9881"
"21.05.2016 14:00 - 21.05.2016 14:15","8854","9717"
"21.05.2016 14:15 - 21.05.2016 14:30","8528","9669"
"21.05.2016 14:30 - 21.05.2016 14:45","8543","9439"
"21.05.2016 14:45 - 21.05.2016 15:00","9089","9461"
"21.05.2016 15:00 - 21.05.2016 15:15","9340","9705"
"21.05.2016 15:15 - 21.05.2016 15:30","8745","9624"
"21.05.2016 15:30 - 21.05.2016 15:45","8711","9451"
"21.05.2016 15:45 - 21.05.2016 16:00","8699","9444"
"21.05.2016 16:00 - 21.05.2016 16:15","8779","9432"
"21.05.2016 16:15 - 21.05.2016 16:30","9184","9535"
"21.05.2016 16:30 - 21.05.2016 16:45","9189","9566"
"21.05.2016 16:45 - 21.05.2016 17:00","8591","9630"
"21.05.2016 17:00 - 21.05.2016 17:15","8754","9567"
"21.05.2016 17:15 - 21.05.2016 17:30","8805","9413"
"21.05.2016 17:30 - 21.05.2016 17:45","9080","9568"
"21.05.2016 17:45 - 21.05.2016 18:00","8987","9590"
"21.05.2016 18:00 - 21.05.2016 18:15","9079","9530"
"21.05.2016 18:15 - 21.05.2016 18:30","9287","9539"
"21.05.2016 18:30 - 21.05.2016 18:45","9393","9714"
"21.05.2016 18:45 - 21.05.2016 19:00","9481","9758"
"21.05.2016 19:00 - 21.05.2016 19:15","9621","9763"
"21.05.2016 19:15 - 21.05.2016 19:30","9695","9716"
"21.05.2016 19:30 - 21.05.2016 19:45","9614","9747"
"21.05.2016 19:45 - 21.05.2016 20:00","9158","9590"
"21.05.2016 20:00 - 21.05.2016 20:15","9450","9421"
"21.05.2016 20:15 - 21.05.2016 20:30","9492","9258"
"21.05.2016 20:30 - 21.05.2016 20:45","8834","9115"
"21.05.2016 20:45 - 21.05.2016 21:00","9037","9056"
"21.05.2016 21:00 - 21.05.2016 21:15","8548","8996"
"21.05.2016 21:15 - 21.05.2016 21:30","8647","8926"
"21.05.2016 21:30 - 21.05.2016 21:45","8896","9024"
"21.05.2016 21:45 - 21.05.2016 22:00","9137","9019"
"21.05.2016 22:00 - 21.05.2016 22:15","9098","8914"
"21.05.2016 22:15 - 21.05.2016 22:30","8985","8935"
"21.05.2016 22:30 - 21.05.2016 22:45","8841","8638"
"21.05.2016 22:45 - 21.05.2016 23:00","8456","8634"
"21.05.2016 23:00 - 21.05.2016 23:15","8071","8402"
"21.05.2016 23:15 - 21.05.2016 23:30","7872","8255"
"21.05.2016 23:30 - 21.05.2016 23:45","7700","8060"
"21.05.2016 23:45 - 22.05.2016 00:00","7588","7794"
"22.05.2016 00:00 - 22.05.2016 00:15","7620","7572"
"22.05.2016 00:15 - 22.05.2016 00:30","7543","7530"
"22.05.2016 00:30 - 22.05.2016 00:45","7428","7389"
"22.05.2016 00:45 - 22.05.2016 01:00","7309","7340"
"22.05.2016 01:00 - 22.05.2016 01:15","7204","7232"
"22.05.2016 01:15 - 22.05.2016 01:30","7116","7121"
"22.05.2016 01:30 - 22.05.2016 01:45","7034","7131"
"22.05.2016 01:45 - 22.05.2016 02:00","6989","7060"
"22.05.2016 02:00 - 22.05.2016 02:15","6945","7019"
"22.05.2016 02:15 - 22.05.2016 02:30","6886","6994"
"22.05.2016 02:30 - 22.05.2016 02:45","6840","6792"
"22.05.2016 02:45 - 22.05.2016 03:00","6848","6959"
"22.05.2016 03:00 - 22.05.2016 03:15","6867","7084"
"22.05.2016 03:15 - 22.05.2016 03:30","6869","6892"
"22.05.2016 03:30 - 22.05.2016 03:45","6846","6658"
"22.05.2016 03:45 - 22.05.2016 04:00","6820","6674"
"22.05.2016 04:00 - 22.05.2016 04:15","6887","6771"
"22.05.2016 04:15 - 22.05.2016 04:30","6876","6854"
"22.05.2016 04:30 - 22.05.2016 04:45","6852","6803"
"22.05.2016 04:45 - 22.05.2016 05:00","6819","6729"
"22.05.2016 05:00 - 22.05.2016 05:15","6900","6674"
"22.05.2016 05:15 - 22.05.2016 05:30","6849","6578"
"22.05.2016 05:30 - 22.05.2016 05:45","6892","6552"
"22.05.2016 05:45 - 22.05.2016 06:00","6900","6583"
"22.05.2016 06:00 - 22.05.2016 06:15","6868","6661"
"22.05.2016 06:15 - 22.05.2016 06:30","7058","6770"
"22.05.2016 06:30 - 22.05.2016 06:45","7159","6969"
"22.05.2016 06:45 - 22.05.2016 07:00","7278","7239"
"22.05.2016 07:00 - 22.05.2016 07:15","7414","7461"
"22.05.2016 07:15 - 22.05.2016 07:30","7616","7810"
"22.05.2016 07:30 - 22.05.2016 07:45","8009","8165"
"22.05.2016 07:45 - 22.05.2016 08:00","8346","8232"
"22.05.2016 08:00 - 22.05.2016 08:15","8505","8297"
"22.05.2016 08:15 - 22.05.2016 08:30","8612","8732"
"22.05.2016 08:30 - 22.05.2016 08:45","8819","8921"
"22.05.2016 08:45 - 22.05.2016 09:00","8902","8907"
"22.05.2016 09:00 - 22.05.2016 09:15","9042","9003"
"22.05.2016 09:15 - 22.05.2016 09:30","9205","9095"
"22.05.2016 09:30 - 22.05.2016 09:45","9286","9095"
"22.05.2016 09:45 - 22.05.2016 10:00","9383","9056"
"22.05.2016 10:00 - 22.05.2016 10:15","9471","9184"
"22.05.2016 10:15 - 22.05.2016 10:30","9544","9070"
"22.05.2016 10:30 - 22.05.2016 10:45","9596","9251"
"22.05.2016 10:45 - 22.05.2016 11:00","9733","9330"
"22.05.2016 11:00 - 22.05.2016 11:15","9926","9633"
"22.05.2016 11:15 - 22.05.2016 11:30","10080","9910"
"22.05.2016 11:30 - 22.05.2016 11:45","10191","10102"
"22.05.2016 11:45 - 22.05.2016 12:00","9568","10086"
"22.05.2016 12:00 - 22.05.2016 12:15","9757","9985"
"22.05.2016 12:15 - 22.05.2016 12:30","9766","10001"
"22.05.2016 12:30 - 22.05.2016 12:45","9376","9966"
"22.05.2016 12:45 - 22.05.2016 13:00","9393","9913"
"22.05.2016 13:00 - 22.05.2016 13:15","8877","9669"
"22.05.2016 13:15 - 22.05.2016 13:30","9104","9458"
"22.05.2016 13:30 - 22.05.2016 13:45","9060","9431"
"22.05.2016 13:45 - 22.05.2016 14:00","8791","9497"
"22.05.2016 14:00 - 22.05.2016 14:15","8756","9418"
"22.05.2016 14:15 - 22.05.2016 14:30","8430","9246"
"22.05.2016 14:30 - 22.05.2016 14:45","8439","9157"
"22.05.2016 14:45 - 22.05.2016 15:00","8982","9168"
"22.05.2016 15:00 - 22.05.2016 15:15","9226","9088"
"22.05.2016 15:15 - 22.05.2016 15:30","8641","9012"
"22.05.2016 15:30 - 22.05.2016 15:45","8602","9011"
"22.05.2016 15:45 - 22.05.2016 16:00","8595","9103"
"22.05.2016 16:00 - 22.05.2016 16:15","8666","9296"
"22.05.2016 16:15 - 22.05.2016 16:30","9066","9221"
"22.05.2016 16:30 - 22.05.2016 16:45","9061","9396"
"22.05.2016 16:45 - 22.05.2016 17:00","8474","9183"
"22.05.2016 17:00 - 22.05.2016 17:15","8643","9440"
"22.05.2016 17:15 - 22.05.2016 17:30","8695","9165"
"22.05.2016 17:30 - 22.05.2016 17:45","8979","9297"
"22.05.2016 17:45 - 22.05.2016 18:00","8885","9527"
"22.05.2016 18:00 - 22.05.2016 18:15","8991","9614"
"22.05.2016 18:15 - 22.05.2016 18:30","9203","9573"
"22.05.2016 18:30 - 22.05.2016 18:45","9318","9650"
"22.05.2016 18:45 - 22.05.2016 19:00","9405","9663"
"22.05.2016 19:00 - 22.05.2016 19:15","9553","9606"
"22.05.2016 19:15 - 22.05.2016 19:30","9636","9541"
"22.05.2016 19:30 - 22.05.2016 19:45","9551","9503"
"22.05.2016 19:45 - 22.05.2016 20:00","9062","9443"
"22.05.2016 20:00 - 22.05.2016 20:15","9388","9313"
"22.05.2016 20:15 - 22.05.2016 20:30","9462","9217"
"22.05.2016 20:30 - 22.05.2016 20:45","8759","8929"
"22.05.2016 20:45 - 22.05.2016 21:00","8981","8745"
"22.05.2016 21:00 - 22.05.2016 21:15","8496","8751"
"22.05.2016 21:15 - 22.05.2016 21:30","8600","8766"
"22.05.2016 21:30 - 22.05.2016 21:45","8851","8862"
"22.05.2016 21:45 - 22.05.2016 22:00","9133","9063"
"22.05.2016 22:00 - 22.05.2016 22:15","9099","9265"
"22.05.2016 22:15 - 22.05.2016 22:30","8988","9007"
"22.05.2016 22:30 - 22.05.2016 22:45","8849","8828"
"22.05.2016 22:45 - 22.05.2016 23:00","8455","8702"
"22.05.2016 23:00 - 22.05.2016 23:15","8062","8632"
"22.05.2016 23:15 - 22.05.2016 23:30","7863","8711"
"22.05.2016 23:30 - 22.05.2016 23:45","7692","8429"
"22.05.2016 23:45 - 23.05.2016 00:00","7477","8313"
"23.05.2016 00:00 - 23.05.2016 00:15","7277","8119"
"23.05.2016 00:15 - 23.05.2016 00:30","7162","8177"
"23.05.2016 00:30 - 23.05.2016 00:45","7087","8086"
"23.05.2016 00:45 - 23.05.2016 01:00","7017","8403"
"23.05.2016 01:00 - 23.05.2016 01:15","6941","8314"
"23.05.2016 01:15 - 23.05.2016 01:30","6857","8063"
"23.05.2016 01:30 - 23.05.2016 01:45","6798","8175"
"23.05.2016 01:45 - 23.05.2016 02:00","6788","8322"
"23.05.2016 02:00 - 23.05.2016 02:15","6779","8127"
"23.05.2016 02:15 - 23.05.2016 02:30","6745","7716"
"23.05.2016 02:30 - 23.05.2016 02:45","6741","7737"
"23.05.2016 02:45 - 23.05.2016 03:00","6772","7611"
"23.05.2016 03:00 - 23.05.2016 03:15","6803","7713"
"23.05.2016 03:15 - 23.05.2016 03:30","6774","7690"
"23.05.2016 03:30 - 23.05.2016 03:45","6780","7682"
"23.05.2016 03:45 - 23.05.2016 04:00","6807","7808"
"23.05.2016 04:00 - 23.05.2016 04:15","7098","7916"
"23.05.2016 04:15 - 23.05.2016 04:30","7174","8083"
"23.05.2016 04:30 - 23.05.2016 04:45","7288","7987"
"23.05.2016 04:45 - 23.05.2016 05:00","7389","8223"
"23.05.2016 05:00 - 23.05.2016 05:15","7689","8181"
"23.05.2016 05:15 - 23.05.2016 05:30","7838","8219"
"23.05.2016 05:30 - 23.05.2016 05:45","8110","8682"
"23.05.2016 05:45 - 23.05.2016 06:00","8423","9287"
"23.05.2016 06:00 - 23.05.2016 06:15","8844","9779"
"23.05.2016 06:15 - 23.05.2016 06:30","9284","9982"
"23.05.2016 06:30 - 23.05.2016 06:45","9577","10491"
"23.05.2016 06:45 - 23.05.2016 07:00","9875","10909"
"23.05.2016 07:00 - 23.05.2016 07:15","10154","11298"
"23.05.2016 07:15 - 23.05.2016 07:30","10380","11470"
"23.05.2016 07:30 - 23.05.2016 07:45","10547","11742"
"23.05.2016 07:45 - 23.05.2016 08:00","10851","11721"
"23.05.2016 08:00 - 23.05.2016 08:15","10928","11715"
"23.05.2016 08:15 - 23.05.2016 08:30","10963","11925"
"23.05.2016 08:30 - 23.05.2016 08:45","10928","11944"
"23.05.2016 08:45 - 23.05.2016 09:00","10899","11796"
"23.05.2016 09:00 - 23.05.2016 09:15","10940","11860"
"23.05.2016 09:15 - 23.05.2016 09:30","11018","11873"
"23.05.2016 09:30 - 23.05.2016 09:45","11030","11867"
"23.05.2016 09:45 - 23.05.2016 10:00","11043","12124"
"23.05.2016 10:00 - 23.05.2016 10:15","11118","12189"
"23.05.2016 10:15 - 23.05.2016 10:30","11138","12047"
"23.05.2016 10:30 - 23.05.2016 10:45","11151","12046"
"23.05.2016 10:45 - 23.05.2016 11:00","11197","12321"
"23.05.2016 11:00 - 23.05.2016 11:15","11279","12521"
"23.05.2016 11:15 - 23.05.2016 11:30","11371","12543"
"23.05.2016 11:30 - 23.05.2016 11:45","11399","12716"
"23.05.2016 11:45 - 23.05.2016 12:00","11437","12669"
"23.05.2016 12:00 - 23.05.2016 12:15","10791","12516"
"23.05.2016 12:15 - 23.05.2016 12:30","10413","12493"
"23.05.2016 12:30 - 23.05.2016 12:45","10723","12250"
"23.05.2016 12:45 - 23.05.2016 13:00","10154","12235"
"23.05.2016 13:00 - 23.05.2016 13:15","10740","12019"
"23.05.2016 13:15 - 23.05.2016 13:30","10403","12094"
"23.05.2016 13:30 - 23.05.2016 13:45","10282","12099"
"23.05.2016 13:45 - 23.05.2016 14:00","10616","11978"
"23.05.2016 14:00 - 23.05.2016 14:15","10602","12036"
"23.05.2016 14:15 - 23.05.2016 14:30","10327","12194"
"23.05.2016 14:30 - 23.05.2016 14:45","9816","12246"
"23.05.2016 14:45 - 23.05.2016 15:00","10112","12277"
"23.05.2016 15:00 - 23.05.2016 15:15","9810","12059"
"23.05.2016 15:15 - 23.05.2016 15:30","10355","12065"
"23.05.2016 15:30 - 23.05.2016 15:45","10267","12072"
"23.05.2016 15:45 - 23.05.2016 16:00","10304","11941"
"23.05.2016 16:00 - 23.05.2016 16:15","9850","11958"
"23.05.2016 16:15 - 23.05.2016 16:30","9681","11934"
"23.05.2016 16:30 - 23.05.2016 16:45","9044","11889"
"23.05.2016 16:45 - 23.05.2016 17:00","10235","11974"
"23.05.2016 17:00 - 23.05.2016 17:15","10253","12022"
"23.05.2016 17:15 - 23.05.2016 17:30","10276","12119"
"23.05.2016 17:30 - 23.05.2016 17:45","9948","12169"
"23.05.2016 17:45 - 23.05.2016 18:00","10372","12377"
"23.05.2016 18:00 - 23.05.2016 18:15","10323","12275"
"23.05.2016 18:15 - 23.05.2016 18:30","9971","12077"
"23.05.2016 18:30 - 23.05.2016 18:45","10317","12144"
"23.05.2016 18:45 - 23.05.2016 19:00","10441","12310"
"23.05.2016 19:00 - 23.05.2016 19:15","10091","12259"
"23.05.2016 19:15 - 23.05.2016 19:30","10077","12017"
"23.05.2016 19:30 - 23.05.2016 19:45","10045","12029"
"23.05.2016 19:45 - 23.05.2016 20:00","10378","12100"
"23.05.2016 20:00 - 23.05.2016 20:15","10182","11735"
"23.05.2016 20:15 - 23.05.2016 20:30","9832","11397"
"23.05.2016 20:30 - 23.05.2016 20:45","9911","11059"
"23.05.2016 20:45 - 23.05.2016 21:00","9454","11124"
"23.05.2016 21:00 - 23.05.2016 21:15","9737","11262"
"23.05.2016 21:15 - 23.05.2016 21:30","9677","11066"
"23.05.2016 21:30 - 23.05.2016 21:45","9935","10714"
"23.05.2016 21:45 - 23.05.2016 22:00","8949","10500"
"23.05.2016 22:00 - 23.05.2016 22:15","8857","10501"
"23.05.2016 22:15 - 23.05.2016 22:30","8622","10142"
"23.05.2016 22:30 - 23.05.2016 22:45","8440","10273"
"23.05.2016 22:45 - 23.05.2016 23:00","8419","10035"
"23.05.2016 23:00 - 23.05.2016 23:15","8445","10108"
"23.05.2016 23:15 - 23.05.2016 23:30","8323","9533"
"23.05.2016 23:30 - 23.05.2016 23:45","8118","9601"
"23.05.2016 23:45 - 24.05.2016 00:00","8029","9190"
"24.05.2016 00:00 - 24.05.2016 00:15","8185","8953"
"24.05.2016 00:15 - 24.05.2016 00:30","8139","9065"
"24.05.2016 00:30 - 24.05.2016 00:45","8062","9013"
"24.05.2016 00:45 - 24.05.2016 01:00","7972","8838"
"24.05.2016 01:00 - 24.05.2016 01:15","7877","8469"
"24.05.2016 01:15 - 24.05.2016 01:30","7795","8502"
"24.05.2016 01:30 - 24.05.2016 01:45","7723","8243"
"24.05.2016 01:45 - 24.05.2016 02:00","7682","7976"
"24.05.2016 02:00 - 24.05.2016 02:15","7645","7986"
"24.05.2016 02:15 - 24.05.2016 02:30","7615","8165"
"24.05.2016 02:30 - 24.05.2016 02:45","7616","8228"
"24.05.2016 02:45 - 24.05.2016 03:00","7638","8163"
"24.05.2016 03:00 - 24.05.2016 03:15","7684","8373"
"24.05.2016 03:15 - 24.05.2016 03:30","7709","8360"
"24.05.2016 03:30 - 24.05.2016 03:45","7701","8319"
"24.05.2016 03:45 - 24.05.2016 04:00","7696","8338"
"24.05.2016 04:00 - 24.05.2016 04:15","7844","8366"
"24.05.2016 04:15 - 24.05.2016 04:30","7893","8599"
"24.05.2016 04:30 - 24.05.2016 04:45","7956","8685"
"24.05.2016 04:45 - 24.05.2016 05:00","8027","8668"
"24.05.2016 05:00 - 24.05.2016 05:15","8222","8744"
"24.05.2016 05:15 - 24.05.2016 05:30","8323","8893"
"24.05.2016 05:30 - 24.05.2016 05:45","8500","9216"
"24.05.2016 05:45 - 24.05.2016 06:00","8714","9480"
"24.05.2016 06:00 - 24.05.2016 06:15","9031","9879"
"24.05.2016 06:15 - 24.05.2016 06:30","9338","10387"
"24.05.2016 06:30 - 24.05.2016 06:45","9625","10895"
"24.05.2016 06:45 - 24.05.2016 07:00","9853","11231"
"24.05.2016 07:00 - 24.05.2016 07:15","10109","11414"
"24.05.2016 07:15 - 24.05.2016 07:30","10339","11683"
"24.05.2016 07:30 - 24.05.2016 07:45","10614","11989"
"24.05.2016 07:45 - 24.05.2016 08:00","10760","12045"
"24.05.2016 08:00 - 24.05.2016 08:15","10808","12328"
"24.05.2016 08:15 - 24.05.2016 08:30","10906","12432"
"24.05.2016 08:30 - 24.05.2016 08:45","10919","12539"
"24.05.2016 08:45 - 24.05.2016 09:00","10902","12534"
"24.05.2016 09:00 - 24.05.2016 09:15","10979","12494"
"24.05.2016 09:15 - 24.05.2016 09:30","11006","12530"
"24.05.2016 09:30 - 24.05.2016 09:45","11064","12561"
"24.05.2016 09:45 - 24.05.2016 10:00","11120","12516"
"24.05.2016 10:00 - 24.05.2016 10:15","11156","12562"
"24.05.2016 10:15 - 24.05.2016 10:30","11194","12649"
"24.05.2016 10:30 - 24.05.2016 10:45","11210","12639"
"24.05.2016 10:45 - 24.05.2016 11:00","11256","12855"
"24.05.2016 11:00 - 24.05.2016 11:15","11334","12884"
"24.05.2016 11:15 - 24.05.2016 11:30","11410","13104"
"24.05.2016 11:30 - 24.05.2016 11:45","11448","13077"
"24.05.2016 11:45 - 24.05.2016 12:00","10946","13112"
"24.05.2016 12:00 - 24.05.2016 12:15","11192","12809"
"24.05.2016 12:15 - 24.05.2016 12:30","11194","12877"
"24.05.2016 12:30 - 24.05.2016 12:45","11062","12867"
"24.05.2016 12:45 - 24.05.2016 13:00","11088","12763"
"24.05.2016 13:00 - 24.05.2016 13:15","10739","12729"
"24.05.2016 13:15 - 24.05.2016 13:30","10849","12500"
"24.05.2016 13:30 - 24.05.2016 13:45","10727","12542"
"24.05.2016 13:45 - 24.05.2016 14:00","10625","12553"
"24.05.2016 14:00 - 24.05.2016 14:15","10631","12704"
"24.05.2016 14:15 - 24.05.2016 14:30","10355","12573"
"24.05.2016 14:30 - 24.05.2016 14:45","10368","12511"
"24.05.2016 14:45 - 24.05.2016 15:00","10857","12577"
"24.05.2016 15:00 - 24.05.2016 15:15","11114","12492"
"24.05.2016 15:15 - 24.05.2016 15:30","10592","12396"
"24.05.2016 15:30 - 24.05.2016 15:45","10577","12226"
"24.05.2016 15:45 - 24.05.2016 16:00","10526","12047"
"24.05.2016 16:00 - 24.05.2016 16:15","10574","12170"
"24.05.2016 16:15 - 24.05.2016 16:30","10813","12055"
"24.05.2016 16:30 - 24.05.2016 16:45","10892","11861"
"24.05.2016 16:45 - 24.05.2016 17:00","10518","11814"
"24.05.2016 17:00 - 24.05.2016 17:15","10534","11631"
"24.05.2016 17:15 - 24.05.2016 17:30","10548","11736"
"24.05.2016 17:30 - 24.05.2016 17:45","10601","11796"
"24.05.2016 17:45 - 24.05.2016 18:00","10604","12071"
"24.05.2016 18:00 - 24.05.2016 18:15","10536","12029"
"24.05.2016 18:15 - 24.05.2016 18:30","10638","12137"
"24.05.2016 18:30 - 24.05.2016 18:45","10730","12122"
"24.05.2016 18:45 - 24.05.2016 19:00","10818","12095"
"24.05.2016 19:00 - 24.05.2016 19:15","10878","11965"
"24.05.2016 19:15 - 24.05.2016 19:30","10861","11859"
"24.05.2016 19:30 - 24.05.2016 19:45","10837","11784"
"24.05.2016 19:45 - 24.05.2016 20:00","10754","11758"
"24.05.2016 20:00 - 24.05.2016 20:15","10648","11646"
"24.05.2016 20:15 - 24.05.2016 20:30","10517","11460"
"24.05.2016 20:30 - 24.05.2016 20:45","10215","11398"
"24.05.2016 20:45 - 24.05.2016 21:00","10111","11131"
"24.05.2016 21:00 - 24.05.2016 21:15","9745","11036"
"24.05.2016 21:15 - 24.05.2016 21:30","9798","10891"
"24.05.2016 21:30 - 24.05.2016 21:45","9688","10954"
"24.05.2016 21:45 - 24.05.2016 22:00","9756","10709"
"24.05.2016 22:00 - 24.05.2016 22:15","9664","10568"
"24.05.2016 22:15 - 24.05.2016 22:30","9511","10327"
"24.05.2016 22:30 - 24.05.2016 22:45","9321","10304"
"24.05.2016 22:45 - 24.05.2016 23:00","8999","9906"
"24.05.2016 23:00 - 24.05.2016 23:15","8689","9740"
"24.05.2016 23:15 - 24.05.2016 23:30","8485","9575"
"24.05.2016 23:30 - 24.05.2016 23:45","8299","9386"
"24.05.2016 23:45 - 25.05.2016 00:00","8191","9016"
"25.05.2016 00:00 - 25.05.2016 00:15","8213","9045"
"25.05.2016 00:15 - 25.05.2016 00:30","8132","8913"
"25.05.2016 00:30 - 25.05.2016 00:45","8047","8786"
"25.05.2016 00:45 - 25.05.2016 01:00","7956","8669"
"25.05.2016 01:00 - 25.05.2016 01:15","7862","8631"
"25.05.2016 01:15 - 25.05.2016 01:30","7780","8687"
"25.05.2016 01:30 - 25.05.2016 01:45","7708","8399"
"25.05.2016 01:45 - 25.05.2016 02:00","7667","8514"
"25.05.2016 02:00 - 25.05.2016 02:15","7631","8300"
