"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"22.05.2017 07:45 - 22.05.2017 08:00","10830","11088"
"22.05.2017 08:00 - 22.05.2017 08:15","10908","11217"
"22.05.2017 08:15 - 22.05.2017 08:30","10944","11354"
"22.05.2017 08:30 - 22.05.2017 08:45","10906","11234"
"22.05.2017 08:45 - 22.05.2017 09:00","10877","11336"
"22.05.2017 09:00 - 22.05.2017 09:15","10917","11355"
"22.05.2017 09:15 - 22.05.2017 09:30","11000","11398"
"22.05.2017 09:30 - 22.05.2017 09:45","11010","11322"
"22.05.2017 09:45 - 22.05.2017 10:00","11023","11444"
"22.05.2017 10:00 - 22.05.2017 10:15","11101","11501"
"22.05.2017 10:15 - 22.05.2017 10:30","11120","11617"
"22.05.2017 10:30 - 22.05.2017 10:45","11134","11715"
"22.05.2017 10:45 - 22.05.2017 11:00","11179","11747"
"22.05.2017 11:00 - 22.05.2017 11:15","11263","11723"
"22.05.2017 11:15 - 22.05.2017 11:30","11355","11871"
"22.05.2017 11:30 - 22.05.2017 11:45","11384","11919"
"22.05.2017 11:45 - 22.05.2017 12:00","11432","12052"
"22.05.2017 12:00 - 22.05.2017 12:15","10727","11939"
"22.05.2017 12:15 - 22.05.2017 12:30","10311","12019"
"22.05.2017 12:30 - 22.05.2017 12:45","10665","12037"
"22.05.2017 12:45 - 22.05.2017 13:00","10034","11915"
"22.05.2017 13:00 - 22.05.2017 13:15","10702","11657"
"22.05.2017 13:15 - 22.05.2017 13:30","10346","11634"
"22.05.2017 13:30 - 22.05.2017 13:45","10230","11528"
"22.05.2017 13:45 - 22.05.2017 14:00","10589","11395"
"22.05.2017 14:00 - 22.05.2017 14:15","10574","11220"
"22.05.2017 14:15 - 22.05.2017 14:30","10287","11203"
"22.05.2017 14:30 - 22.05.2017 14:45","9750","11287"
"22.05.2017 14:45 - 22.05.2017 15:00","10069","11184"
"22.05.2017 15:00 - 22.05.2017 15:15","9793","11411"
"22.05.2017 15:15 - 22.05.2017 15:30","10312","11273"
"22.05.2017 15:30 - 22.05.2017 15:45","10205","11300"
"22.05.2017 15:45 - 22.05.2017 16:00","10264","11121"
"22.05.2017 16:00 - 22.05.2017 16:15","9754","11222"
"22.05.2017 16:15 - 22.05.2017 16:30","9615","11043"
"22.05.2017 16:30 - 22.05.2017 16:45","9040","11135"
"22.05.2017 16:45 - 22.05.2017 17:00","10186","11245"
"22.05.2017 17:00 - 22.05.2017 17:15","10205","11186"
"22.05.2017 17:15 - 22.05.2017 17:30","10219","11080"
"22.05.2017 17:30 - 22.05.2017 17:45","9839","11256"
"22.05.2017 17:45 - 22.05.2017 18:00","10293","11214"
"22.05.2017 18:00 - 22.05.2017 18:15","10238","11168"
"22.05.2017 18:15 - 22.05.2017 18:30","9863","11058"
"22.05.2017 18:30 - 22.05.2017 18:45","10220","11137"
"22.05.2017 18:45 - 22.05.2017 19:00","10346","11311"
"22.05.2017 19:00 - 22.05.2017 19:15","9956","11306"
"22.05.2017 19:15 - 22.05.2017 19:30","9959","11325"
"22.05.2017 19:30 - 22.05.2017 19:45","9935","11228"
"22.05.2017 19:45 - 22.05.2017 20:00","10280","11324"
"22.05.2017 20:00 - 22.05.2017 20:15","10111","11160"
"22.05.2017 20:15 - 22.05.2017 20:30","9767","10840"
"22.05.2017 20:30 - 22.05.2017 20:45","9844","10680"
"22.05.2017 20:45 - 22.05.2017 21:00","9363","10564"
"22.05.2017 21:00 - 22.05.2017 21:15","9721","10467"
"22.05.2017 21:15 - 22.05.2017 21:30","9636","10356"
"22.05.2017 21:30 - 22.05.2017 21:45","9903","10368"
"22.05.2017 21:45 - 22.05.2017 22:00","8866","10313"
"22.05.2017 22:00 - 22.05.2017 22:15","8774","10285"
"22.05.2017 22:15 - 22.05.2017 22:30","8540","10018"
"22.05.2017 22:30 - 22.05.2017 22:45","8358","9750"
"22.05.2017 22:45 - 22.05.2017 23:00","8353","9518"
"22.05.2017 23:00 - 22.05.2017 23:15","8413","9343"
"22.05.2017 23:15 - 22.05.2017 23:30","8298","8935"
"22.05.2017 23:30 - 22.05.2017 23:45","8094","8936"
"22.05.2017 23:45 - 23.05.2017 00:00","7998","8685"
"23.05.2017 00:00 - 23.05.2017 00:15","8138","8704"
"23.05.2017 00:15 - 23.05.2017 00:30","8089","8390"
"23.05.2017 00:30 - 23.05.2017 00:45","8004","8303"
"23.05.2017 00:45 - 23.05.2017 01:00","7907","8121"
"23.05.2017 01:00 - 23.05.2017 01:15","7809","8045"
"23.05.2017 01:15 - 23.05.2017 01:30","7725","8026"
"23.05.2017 01:30 - 23.05.2017 01:45","7651","7929"
"23.05.2017 01:45 - 23.05.2017 02:00","7608","7962"
"23.05.2017 02:00 - 23.05.2017 02:15","7569","7851"
"23.05.2017 02:15 - 23.05.2017 02:30","7532","7843"
"23.05.2017 02:30 - 23.05.2017 02:45","7523","7719"
"23.05.2017 02:45 - 23.05.2017 03:00","7543","7860"
"23.05.2017 03:00 - 23.05.2017 03:15","7584","7849"
"23.05.2017 03:15 - 23.05.2017 03:30","7605","7895"
"23.05.2017 03:30 - 23.05.2017 03:45","7593","7768"
"23.05.2017 03:45 - 23.05.2017 04:00","7583","7997"
"23.05.2017 04:00 - 23.05.2017 04:15","7716","7957"
"23.05.2017 04:15 - 23.05.2017 04:30","7753","8169"
"23.05.2017 04:30 - 23.05.2017 04:45","7799","8305"
"23.05.2017 04:45 - 23.05.2017 05:00","7851","8200"
"23.05.2017 05:00 - 23.05.2017 05:15","8025","8380"
"23.05.2017 05:15 - 23.05.2017 05:30","8101","8474"
"23.05.2017 05:30 - 23.05.2017 05:45","8255","8708"
"23.05.2017 05:45 - 23.05.2017 06:00","8438","8873"
"23.05.2017 06:00 - 23.05.2017 06:15","8704","9243"
"23.05.2017 06:15 - 23.05.2017 06:30","9000","9800"
"23.05.2017 06:30 - 23.05.2017 06:45","9271","10190"
"23.05.2017 06:45 - 23.05.2017 07:00","9490","10362"
"23.05.2017 07:00 - 23.05.2017 07:15","9727","10690"
"23.05.2017 07:15 - 23.05.2017 07:30","9955","11007"
"23.05.2017 07:30 - 23.05.2017 07:45","10159","11222"
"23.05.2017 07:45 - 23.05.2017 08:00","10343","11402"
"23.05.2017 08:00 - 23.05.2017 08:15","10403","11562"
"23.05.2017 08:15 - 23.05.2017 08:30","10498","11660"
"23.05.2017 08:30 - 23.05.2017 08:45","10543","11920"
"23.05.2017 08:45 - 23.05.2017 09:00","10543","11724"
"23.05.2017 09:00 - 23.05.2017 09:15","10621","11658"
"23.05.2017 09:15 - 23.05.2017 09:30","10676","11690"
"23.05.2017 09:30 - 23.05.2017 09:45","10724","11775"
"23.05.2017 09:45 - 23.05.2017 10:00","10793","11722"
"23.05.2017 10:00 - 23.05.2017 10:15","10837","11723"
"23.05.2017 10:15 - 23.05.2017 10:30","10884","11774"
"23.05.2017 10:30 - 23.05.2017 10:45","10906","11868"
"23.05.2017 10:45 - 23.05.2017 11:00","10969","11819"
"23.05.2017 11:00 - 23.05.2017 11:15","11060","11850"
"23.05.2017 11:15 - 23.05.2017 11:30","11150","11929"
"23.05.2017 11:30 - 23.05.2017 11:45","11201","12039"
"23.05.2017 11:45 - 23.05.2017 12:00","10679","12154"
"23.05.2017 12:00 - 23.05.2017 12:15","10909","12164"
"23.05.2017 12:15 - 23.05.2017 12:30","10926","12064"
"23.05.2017 12:30 - 23.05.2017 12:45","10740","12096"
"23.05.2017 12:45 - 23.05.2017 13:00","10764","12044"
"23.05.2017 13:00 - 23.05.2017 13:15","10386","12201"
"23.05.2017 13:15 - 23.05.2017 13:30","10517","12161"
"23.05.2017 13:30 - 23.05.2017 13:45","10412","12094"
"23.05.2017 13:45 - 23.05.2017 14:00","10266","11931"
"23.05.2017 14:00 - 23.05.2017 14:15","10261","11872"
"23.05.2017 14:15 - 23.05.2017 14:30","9971","11852"
"23.05.2017 14:30 - 23.05.2017 14:45","9989","11738"
"23.05.2017 14:45 - 23.05.2017 15:00","10504","11688"
"23.05.2017 15:00 - 23.05.2017 15:15","10780","11542"
"23.05.2017 15:15 - 23.05.2017 15:30","10215","11444"
"23.05.2017 15:30 - 23.05.2017 15:45","10199","11358"
"23.05.2017 15:45 - 23.05.2017 16:00","10157","11458"
"23.05.2017 16:00 - 23.05.2017 16:15","10223","11432"
"23.05.2017 16:15 - 23.05.2017 16:30","10511","11313"
"23.05.2017 16:30 - 23.05.2017 16:45","10588","11430"
"23.05.2017 16:45 - 23.05.2017 17:00","10132","11440"
"23.05.2017 17:00 - 23.05.2017 17:15","10177","11298"
"23.05.2017 17:15 - 23.05.2017 17:30","10202","11260"
"23.05.2017 17:30 - 23.05.2017 17:45","10304","11268"
"23.05.2017 17:45 - 23.05.2017 18:00","10281","11575"
"23.05.2017 18:00 - 23.05.2017 18:15","10242","11532"
"23.05.2017 18:15 - 23.05.2017 18:30","10373","11443"
"23.05.2017 18:30 - 23.05.2017 18:45","10463","11629"
"23.05.2017 18:45 - 23.05.2017 19:00","10551","11984"
"23.05.2017 19:00 - 23.05.2017 19:15","10625","11543"
"23.05.2017 19:15 - 23.05.2017 19:30","10626","11379"
"23.05.2017 19:30 - 23.05.2017 19:45","10588","11262"
"23.05.2017 19:45 - 23.05.2017 20:00","10432","11572"
"23.05.2017 20:00 - 23.05.2017 20:15","10397","11524"
"23.05.2017 20:15 - 23.05.2017 20:30","10280","11105"
"23.05.2017 20:30 - 23.05.2017 20:45","9925","10865"
"23.05.2017 20:45 - 23.05.2017 21:00","9884","10758"
"23.05.2017 21:00 - 23.05.2017 21:15","9486","10579"
"23.05.2017 21:15 - 23.05.2017 21:30","9545","10533"
"23.05.2017 21:30 - 23.05.2017 21:45","9517","9999"
"23.05.2017 21:45 - 23.05.2017 22:00","9610","10219"
"23.05.2017 22:00 - 23.05.2017 22:15","9529","10513"
"23.05.2017 22:15 - 23.05.2017 22:30","9383","10052"
"23.05.2017 22:30 - 23.05.2017 22:45","9200","9850"
"23.05.2017 22:45 - 23.05.2017 23:00","8865","9384"
"23.05.2017 23:00 - 23.05.2017 23:15","8541","8801"
"23.05.2017 23:15 - 23.05.2017 23:30","8338","8639"
"23.05.2017 23:30 - 23.05.2017 23:45","8153","8607"
"23.05.2017 23:45 - 24.05.2017 00:00","7898","8648"
"24.05.2017 00:00 - 24.05.2017 00:15","7591","8497"
"24.05.2017 00:15 - 24.05.2017 00:30","7423","8356"
"24.05.2017 00:30 - 24.05.2017 00:45","7319","8231"
"24.05.2017 00:45 - 24.05.2017 01:00","7230","8150"
"24.05.2017 01:00 - 24.05.2017 01:15","7141","8092"
"24.05.2017 01:15 - 24.05.2017 01:30","7064","7834"
"24.05.2017 01:30 - 24.05.2017 01:45","6992","8100"
"24.05.2017 01:45 - 24.05.2017 02:00","6956","8081"
"24.05.2017 02:00 - 24.05.2017 02:15","6928","7973"
"24.05.2017 02:15 - 24.05.2017 02:30","6903","7765"
"24.05.2017 02:30 - 24.05.2017 02:45","6909","8146"
"24.05.2017 02:45 - 24.05.2017 03:00","6929","8392"
"24.05.2017 03:00 - 24.05.2017 03:15","6969","8166"
"24.05.2017 03:15 - 24.05.2017 03:30","6985","8013"
"24.05.2017 03:30 - 24.05.2017 03:45","6985","7763"
"24.05.2017 03:45 - 24.05.2017 04:00","6994","8037"
"24.05.2017 04:00 - 24.05.2017 04:15","7115","8185"
"24.05.2017 04:15 - 24.05.2017 04:30","7157","8168"
"24.05.2017 04:30 - 24.05.2017 04:45","7202","8312"
"24.05.2017 04:45 - 24.05.2017 05:00","7254","8375"
"24.05.2017 05:00 - 24.05.2017 05:15","7428","8689"
"24.05.2017 05:15 - 24.05.2017 05:30","7481","8401"
"24.05.2017 05:30 - 24.05.2017 05:45","7628","8772"
"24.05.2017 05:45 - 24.05.2017 06:00","7766","9266"
"24.05.2017 06:00 - 24.05.2017 06:15","7978","9752"
"24.05.2017 06:15 - 24.05.2017 06:30","8288","10245"
"24.05.2017 06:30 - 24.05.2017 06:45","8513","10369"
"24.05.2017 06:45 - 24.05.2017 07:00","8744","10655"
"24.05.2017 07:00 - 24.05.2017 07:15","8964","11028"
"24.05.2017 07:15 - 24.05.2017 07:30","9192","11301"
"24.05.2017 07:30 - 24.05.2017 07:45","9955","11334"
"24.05.2017 07:45 - 24.05.2017 08:00","10158","11510"
"24.05.2017 08:00 - 24.05.2017 08:15","10240","11546"
"24.05.2017 08:15 - 24.05.2017 08:30","10319","12106"
"24.05.2017 08:30 - 24.05.2017 08:45","10343","12067"
"24.05.2017 08:45 - 24.05.2017 09:00","10336","12027"
"24.05.2017 09:00 - 24.05.2017 09:15","10417","12098"
"24.05.2017 09:15 - 24.05.2017 09:30","10496","12099"
"24.05.2017 09:30 - 24.05.2017 09:45","10494","12314"
"24.05.2017 09:45 - 24.05.2017 10:00","10570","12484"
"24.05.2017 10:00 - 24.05.2017 10:15","10621","12329"
"24.05.2017 10:15 - 24.05.2017 10:30","10674","12430"
"24.05.2017 10:30 - 24.05.2017 10:45","10701","12426"
"24.05.2017 10:45 - 24.05.2017 11:00","10758","12610"
"24.05.2017 11:00 - 24.05.2017 11:15","10825","12611"
"24.05.2017 11:15 - 24.05.2017 11:30","10904","12557"
"24.05.2017 11:30 - 24.05.2017 11:45","10958","12702"
"24.05.2017 11:45 - 24.05.2017 12:00","10659","12546"
"24.05.2017 12:00 - 24.05.2017 12:15","10660","12155"
"24.05.2017 12:15 - 24.05.2017 12:30","10735","12360"
"24.05.2017 12:30 - 24.05.2017 12:45","10515","12002"
"24.05.2017 12:45 - 24.05.2017 13:00","10529","12027"
"24.05.2017 13:00 - 24.05.2017 13:15","10166","11981"
"24.05.2017 13:15 - 24.05.2017 13:30","10290","12171"
"24.05.2017 13:30 - 24.05.2017 13:45","10159","11933"
"24.05.2017 13:45 - 24.05.2017 14:00","9995","11770"
"24.05.2017 14:00 - 24.05.2017 14:15","9989","11697"
"24.05.2017 14:15 - 24.05.2017 14:30","9682","11748"
"24.05.2017 14:30 - 24.05.2017 14:45","9737","11656"
"24.05.2017 14:45 - 24.05.2017 15:00","10265","11626"
"24.05.2017 15:00 - 24.05.2017 15:15","10543","11868"
"24.05.2017 15:15 - 24.05.2017 15:30","9932","11836"
"24.05.2017 15:30 - 24.05.2017 15:45","9946","11638"
"24.05.2017 15:45 - 24.05.2017 16:00","9885","11466"
"24.05.2017 16:00 - 24.05.2017 16:15","10020","11553"
"24.05.2017 16:15 - 24.05.2017 16:30","10377","11235"
"24.05.2017 16:30 - 24.05.2017 16:45","10463","11346"
"24.05.2017 16:45 - 24.05.2017 17:00","9924","11175"
"24.05.2017 17:00 - 24.05.2017 17:15","9991","11100"
"24.05.2017 17:15 - 24.05.2017 17:30","10023","11048"
"24.05.2017 17:30 - 24.05.2017 17:45","10155","10985"
"24.05.2017 17:45 - 24.05.2017 18:00","10107","11079"
"24.05.2017 18:00 - 24.05.2017 18:15","10053","10811"
"24.05.2017 18:15 - 24.05.2017 18:30","10201","10732"
"24.05.2017 18:30 - 24.05.2017 18:45","10235","10861"
"24.05.2017 18:45 - 24.05.2017 19:00","10332","10930"
"24.05.2017 19:00 - 24.05.2017 19:15","10388","11189"
"24.05.2017 19:15 - 24.05.2017 19:30","10359","11132"
"24.05.2017 19:30 - 24.05.2017 19:45","10321","10851"
"24.05.2017 19:45 - 24.05.2017 20:00","10237","10866"
"24.05.2017 20:00 - 24.05.2017 20:15","10142","10681"
"24.05.2017 20:15 - 24.05.2017 20:30","9910","10417"
"24.05.2017 20:30 - 24.05.2017 20:45","9695","10267"
"24.05.2017 20:45 - 24.05.2017 21:00","9661","10239"
"24.05.2017 21:00 - 24.05.2017 21:15","9179","10116"
"24.05.2017 21:15 - 24.05.2017 21:30","9241","9904"
"24.05.2017 21:30 - 24.05.2017 21:45","9394","9824"
"24.05.2017 21:45 - 24.05.2017 22:00","9229","9682"
"24.05.2017 22:00 - 24.05.2017 22:15","9142","9425"
"24.05.2017 22:15 - 24.05.2017 22:30","8995","9288"
"24.05.2017 22:30 - 24.05.2017 22:45","8806","9014"
"24.05.2017 22:45 - 24.05.2017 23:00","8510","8878"
"24.05.2017 23:00 - 24.05.2017 23:15","8224","8637"
"24.05.2017 23:15 - 24.05.2017 23:30","8028","8469"
"24.05.2017 23:30 - 24.05.2017 23:45","7841","8373"
"24.05.2017 23:45 - 25.05.2017 00:00","7446","8198"
"25.05.2017 00:00 - 25.05.2017 00:15","6840","7984"
"25.05.2017 00:15 - 25.05.2017 00:30","6596","7623"
"25.05.2017 00:30 - 25.05.2017 00:45","6466","7580"
"25.05.2017 00:45 - 25.05.2017 01:00","6372","7700"
"25.05.2017 01:00 - 25.05.2017 01:15","6286","7622"
"25.05.2017 01:15 - 25.05.2017 01:30","6211","7436"
"25.05.2017 01:30 - 25.05.2017 01:45","6136","7374"
"25.05.2017 01:45 - 25.05.2017 02:00","6105","7415"
"25.05.2017 02:00 - 25.05.2017 02:15","6082","7319"
"25.05.2017 02:15 - 25.05.2017 02:30","6048","7215"
"25.05.2017 02:30 - 25.05.2017 02:45","6035","7301"
"25.05.2017 02:45 - 25.05.2017 03:00","6045","7299"
"25.05.2017 03:00 - 25.05.2017 03:15","6072","7346"
"25.05.2017 03:15 - 25.05.2017 03:30","6076","7173"
"25.05.2017 03:30 - 25.05.2017 03:45","6073","7228"
"25.05.2017 03:45 - 25.05.2017 04:00","6080","7241"
"25.05.2017 04:00 - 25.05.2017 04:15","6148","7253"
"25.05.2017 04:15 - 25.05.2017 04:30","6154","7146"
"25.05.2017 04:30 - 25.05.2017 04:45","6145","7146"
"25.05.2017 04:45 - 25.05.2017 05:00","6134","7150"
"25.05.2017 05:00 - 25.05.2017 05:15","6228","7137"
"25.05.2017 05:15 - 25.05.2017 05:30","6174","6842"
"25.05.2017 05:30 - 25.05.2017 05:45","6220","6757"
"25.05.2017 05:45 - 25.05.2017 06:00","6180","6689"
"25.05.2017 06:00 - 25.05.2017 06:15","6105","6794"
"25.05.2017 06:15 - 25.05.2017 06:30","6306","6941"
"25.05.2017 06:30 - 25.05.2017 06:45","6340","7119"
"25.05.2017 06:45 - 25.05.2017 07:00","6469","7291"
"25.05.2017 07:00 - 25.05.2017 07:15","6606","7604"
"25.05.2017 07:15 - 25.05.2017 07:30","6801","7782"
"25.05.2017 07:30 - 25.05.2017 07:45","7226","7914"
"25.05.2017 07:45 - 25.05.2017 08:00","7642","8102"
"25.05.2017 08:00 - 25.05.2017 08:15","7881","8246"
"25.05.2017 08:15 - 25.05.2017 08:30","7937","8389"
"25.05.2017 08:30 - 25.05.2017 08:45","8058","8554"
"25.05.2017 08:45 - 25.05.2017 09:00","8106","8657"
"25.05.2017 09:00 - 25.05.2017 09:15","8280","8897"
"25.05.2017 09:15 - 25.05.2017 09:30","8513","9140"
"25.05.2017 09:30 - 25.05.2017 09:45","8418","9500"
"25.05.2017 09:45 - 25.05.2017 10:00","8528","9365"
"25.05.2017 10:00 - 25.05.2017 10:15","8644","9684"
"25.05.2017 10:15 - 25.05.2017 10:30","8732","9565"
"25.05.2017 10:30 - 25.05.2017 10:45","8807","9726"
"25.05.2017 10:45 - 25.05.2017 11:00","8910","9558"
"25.05.2017 11:00 - 25.05.2017 11:15","9032","9671"
"25.05.2017 11:15 - 25.05.2017 11:30","9144","9759"
"25.05.2017 11:30 - 25.05.2017 11:45","9260","9758"
"25.05.2017 11:45 - 25.05.2017 12:00","9442","9577"
"25.05.2017 12:00 - 25.05.2017 12:15","8851","9307"
"25.05.2017 12:15 - 25.05.2017 12:30","9036","8895"
"25.05.2017 12:30 - 25.05.2017 12:45","8542","8856"
"25.05.2017 12:45 - 25.05.2017 13:00","8542","8726"
"25.05.2017 13:00 - 25.05.2017 13:15","8151","8533"
"25.05.2017 13:15 - 25.05.2017 13:30","8313","8336"
"25.05.2017 13:30 - 25.05.2017 13:45","8178","8231"
"25.05.2017 13:45 - 25.05.2017 14:00","7881","7968"
"25.05.2017 14:00 - 25.05.2017 14:15","7867","7999"
"25.05.2017 14:15 - 25.05.2017 14:30","7523","7934"
"25.05.2017 14:30 - 25.05.2017 14:45","7644","7790"
"25.05.2017 14:45 - 25.05.2017 15:00","8148","7617"
"25.05.2017 15:00 - 25.05.2017 15:15","8339","7651"
"25.05.2017 15:15 - 25.05.2017 15:30","7691","7574"
"25.05.2017 15:30 - 25.05.2017 15:45","7728","7608"
"25.05.2017 15:45 - 25.05.2017 16:00","7655","7439"
"25.05.2017 16:00 - 25.05.2017 16:15","7938","7421"
"25.05.2017 16:15 - 25.05.2017 16:30","8547","7603"
"25.05.2017 16:30 - 25.05.2017 16:45","8575","7708"
"25.05.2017 16:45 - 25.05.2017 17:00","7770","7513"
"25.05.2017 17:00 - 25.05.2017 17:15","8000","7940"
"25.05.2017 17:15 - 25.05.2017 17:30","8067","8014"
"25.05.2017 17:30 - 25.05.2017 17:45","8464","7902"
"25.05.2017 17:45 - 25.05.2017 18:00","8294","8139"
"25.05.2017 18:00 - 25.05.2017 18:15","8360","8229"
"25.05.2017 18:15 - 25.05.2017 18:30","8618","8300"
"25.05.2017 18:30 - 25.05.2017 18:45","8534","8174"
"25.05.2017 18:45 - 25.05.2017 19:00","8649","8455"
"25.05.2017 19:00 - 25.05.2017 19:15","8700","8610"
"25.05.2017 19:15 - 25.05.2017 19:30","8666","8663"
"25.05.2017 19:30 - 25.05.2017 19:45","8599","8576"
"25.05.2017 19:45 - 25.05.2017 20:00","8406","8873"
"25.05.2017 20:00 - 25.05.2017 20:15","8525","8716"
"25.05.2017 20:15 - 25.05.2017 20:30","8162","8605"
"25.05.2017 20:30 - 25.05.2017 20:45","7987","8596"
"25.05.2017 20:45 - 25.05.2017 21:00","8209","8406"
"25.05.2017 21:00 - 25.05.2017 21:15","7513","8357"
"25.05.2017 21:15 - 25.05.2017 21:30","7604","8418"
"25.05.2017 21:30 - 25.05.2017 21:45","8455","8513"
"25.05.2017 21:45 - 25.05.2017 22:00","7815","8608"
"25.05.2017 22:00 - 25.05.2017 22:15","7765","8484"
"25.05.2017 22:15 - 25.05.2017 22:30","7693","8390"
"25.05.2017 22:30 - 25.05.2017 22:45","7548","8351"
"25.05.2017 22:45 - 25.05.2017 23:00","7287","8154"
"25.05.2017 23:00 - 25.05.2017 23:15","6982","7985"
"25.05.2017 23:15 - 25.05.2017 23:30","6802","7639"
"25.05.2017 23:30 - 25.05.2017 23:45","6644","7569"
"25.05.2017 23:45 - 26.05.2017 00:00","6620","7477"
"26.05.2017 00:00 - 26.05.2017 00:15","6793","7285"
"26.05.2017 00:15 - 26.05.2017 00:30","6742","7172"
"26.05.2017 00:30 - 26.05.2017 00:45","6674","7126"
"26.05.2017 00:45 - 26.05.2017 01:00","6603","7045"
"26.05.2017 01:00 - 26.05.2017 01:15","6525","6922"
"26.05.2017 01:15 - 26.05.2017 01:30","6454","6867"
"26.05.2017 01:30 - 26.05.2017 01:45","6383","6930"
"26.05.2017 01:45 - 26.05.2017 02:00","6354","6953"
"26.05.2017 02:00 - 26.05.2017 02:15","6334","6752"
"26.05.2017 02:15 - 26.05.2017 02:30","6314","6600"
"26.05.2017 02:30 - 26.05.2017 02:45","6324","6704"
"26.05.2017 02:45 - 26.05.2017 03:00","6341","6757"
"26.05.2017 03:00 - 26.05.2017 03:15","6379","6738"
"26.05.2017 03:15 - 26.05.2017 03:30","6391","6812"
"26.05.2017 03:30 - 26.05.2017 03:45","6396","6791"
"26.05.2017 03:45 - 26.05.2017 04:00","6416","6903"
"26.05.2017 04:00 - 26.05.2017 04:15","6517","6979"
"26.05.2017 04:15 - 26.05.2017 04:30","6552","6962"
"26.05.2017 04:30 - 26.05.2017 04:45","6584","6955"
"26.05.2017 04:45 - 26.05.2017 05:00","6620","6961"
"26.05.2017 05:00 - 26.05.2017 05:15","6772","7158"
"26.05.2017 05:15 - 26.05.2017 05:30","6786","6942"
"26.05.2017 05:30 - 26.05.2017 05:45","6901","7146"
"26.05.2017 05:45 - 26.05.2017 06:00","6966","7527"
"26.05.2017 06:00 - 26.05.2017 06:15","7070","8000"
"26.05.2017 06:15 - 26.05.2017 06:30","7361","8254"
"26.05.2017 06:30 - 26.05.2017 06:45","7508","8384"
"26.05.2017 06:45 - 26.05.2017 07:00","7720","8737"
"26.05.2017 07:00 - 26.05.2017 07:15","7910","9233"
"26.05.2017 07:15 - 26.05.2017 07:30","8130","9575"
"26.05.2017 07:30 - 26.05.2017 07:45","9032","9887"
"26.05.2017 07:45 - 26.05.2017 08:00","9330","10062"
"26.05.2017 08:00 - 26.05.2017 08:15","9477","10352"
"26.05.2017 08:15 - 26.05.2017 08:30","9521","10488"
"26.05.2017 08:30 - 26.05.2017 08:45","9528","10504"
"26.05.2017 08:45 - 26.05.2017 09:00","9516","10529"
"26.05.2017 09:00 - 26.05.2017 09:15","9617","10608"
"26.05.2017 09:15 - 26.05.2017 09:30","9774","10801"
"26.05.2017 09:30 - 26.05.2017 09:45","9654","10785"
"26.05.2017 09:45 - 26.05.2017 10:00","9753","10793"
"26.05.2017 10:00 - 26.05.2017 10:15","9828","10639"
"26.05.2017 10:15 - 26.05.2017 10:30","9901","10230"
"26.05.2017 10:30 - 26.05.2017 10:45","9945","10208"
"26.05.2017 10:45 - 26.05.2017 11:00","10000","10123"
"26.05.2017 11:00 - 26.05.2017 11:15","10033","10279"
"26.05.2017 11:15 - 26.05.2017 11:30","10101","10455"
"26.05.2017 11:30 - 26.05.2017 11:45","10172","10405"
"26.05.2017 11:45 - 26.05.2017 12:00","10344","10320"
"26.05.2017 12:00 - 26.05.2017 12:15","9845","10360"
"26.05.2017 12:15 - 26.05.2017 12:30","10048","10353"
"26.05.2017 12:30 - 26.05.2017 12:45","9704","10347"
"26.05.2017 12:45 - 26.05.2017 13:00","9704","10336"
"26.05.2017 13:00 - 26.05.2017 13:15","9376","10188"
"26.05.2017 13:15 - 26.05.2017 13:30","9487","10195"
"26.05.2017 13:30 - 26.05.2017 13:45","9315","10028"
"26.05.2017 13:45 - 26.05.2017 14:00","9087","9930"
"26.05.2017 14:00 - 26.05.2017 14:15","9079","9929"
"26.05.2017 14:15 - 26.05.2017 14:30","8739","9935"
"26.05.2017 14:30 - 26.05.2017 14:45","8867","10071"
"26.05.2017 14:45 - 26.05.2017 15:00","9404","9829"
"26.05.2017 15:00 - 26.05.2017 15:15","9665","9933"
"26.05.2017 15:15 - 26.05.2017 15:30","8972","9771"
"26.05.2017 15:30 - 26.05.2017 15:45","9040","9781"
"26.05.2017 15:45 - 26.05.2017 16:00","8946","9726"
"26.05.2017 16:00 - 26.05.2017 16:15","9234","9569"
"26.05.2017 16:15 - 26.05.2017 16:30","9770","9719"
