"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"05.01.2015 09:30 - 05.01.2015 09:45","9633","10191"
"05.01.2015 09:45 - 05.01.2015 10:00","9309","10181"
"05.01.2015 10:00 - 05.01.2015 10:15","9837","10181"
"05.01.2015 10:15 - 05.01.2015 10:30","9959","10087"
"05.01.2015 10:30 - 05.01.2015 10:45","10096","10115"
"05.01.2015 10:45 - 05.01.2015 11:00","9757","10144"
"05.01.2015 11:00 - 05.01.2015 11:15","9832","10199"
"05.01.2015 11:15 - 05.01.2015 11:30","10118","10398"
"05.01.2015 11:30 - 05.01.2015 11:45","10180","10131"
"05.01.2015 11:45 - 05.01.2015 12:00","10252","9920"
"05.01.2015 12:00 - 05.01.2015 12:15","10234","9815"
"05.01.2015 12:15 - 05.01.2015 12:30","10776","9927"
"05.01.2015 12:30 - 05.01.2015 12:45","10192","10038"
"05.01.2015 12:45 - 05.01.2015 13:00","10829","10017"
"05.01.2015 13:00 - 05.01.2015 13:15","10254","9898"
"05.01.2015 13:15 - 05.01.2015 13:30","8489","9864"
"05.01.2015 13:30 - 05.01.2015 13:45","10296","9948"
"05.01.2015 13:45 - 05.01.2015 14:00","10267","9851"
"05.01.2015 14:00 - 05.01.2015 14:15","8321","9894"
"05.01.2015 14:15 - 05.01.2015 14:30","8294","10089"
"05.01.2015 14:30 - 05.01.2015 14:45","8581","9960"
"05.01.2015 14:45 - 05.01.2015 15:00","10809","10089"
"05.01.2015 15:00 - 05.01.2015 15:15","10680","10005"
"05.01.2015 15:15 - 05.01.2015 15:30","10557","10013"
"05.01.2015 15:30 - 05.01.2015 15:45","10455","9877"
"05.01.2015 15:45 - 05.01.2015 16:00","10378","9672"
"05.01.2015 16:00 - 05.01.2015 16:15","10240","9574"
"05.01.2015 16:15 - 05.01.2015 16:30","10193","9762"
"05.01.2015 16:30 - 05.01.2015 16:45","10195","9951"
"05.01.2015 16:45 - 05.01.2015 17:00","10288","10161"
"05.01.2015 17:00 - 05.01.2015 17:15","10318","10303"
"05.01.2015 17:15 - 05.01.2015 17:30","10405","10380"
"05.01.2015 17:30 - 05.01.2015 17:45","10526","10417"
"05.01.2015 17:45 - 05.01.2015 18:00","10593","10477"
"05.01.2015 18:00 - 05.01.2015 18:15","10523","10278"
"05.01.2015 18:15 - 05.01.2015 18:30","10518","10153"
"05.01.2015 18:30 - 05.01.2015 18:45","10573","10016"
"05.01.2015 18:45 - 05.01.2015 19:00","10625","9977"
"05.01.2015 19:00 - 05.01.2015 19:15","10669","10035"
"05.01.2015 19:15 - 05.01.2015 19:30","10566","10092"
"05.01.2015 19:30 - 05.01.2015 19:45","10551","9966"
"05.01.2015 19:45 - 05.01.2015 20:00","10475","9907"
"05.01.2015 20:00 - 05.01.2015 20:15","10252","9673"
"05.01.2015 20:15 - 05.01.2015 20:30","9954","9317"
"05.01.2015 20:30 - 05.01.2015 20:45","9727","9058"
"05.01.2015 20:45 - 05.01.2015 21:00","9441","8845"
"05.01.2015 21:00 - 05.01.2015 21:15","9282","8759"
"05.01.2015 21:15 - 05.01.2015 21:30","9116","8760"
"05.01.2015 21:30 - 05.01.2015 21:45","8961","8539"
"05.01.2015 21:45 - 05.01.2015 22:00","8784","8574"
"05.01.2015 22:00 - 05.01.2015 22:15","8782","8530"
"05.01.2015 22:15 - 05.01.2015 22:30","8645","8448"
"05.01.2015 22:30 - 05.01.2015 22:45","8415","8154"
"05.01.2015 22:45 - 05.01.2015 23:00","8167","7930"
"05.01.2015 23:00 - 05.01.2015 23:15","5979","7616"
"05.01.2015 23:15 - 05.01.2015 23:30","7787","7480"
"05.01.2015 23:30 - 05.01.2015 23:45","7615","7225"
"05.01.2015 23:45 - 06.01.2015 00:00","7496","7292"
"06.01.2015 00:00 - 06.01.2015 00:15","7101","7219"
"06.01.2015 00:15 - 06.01.2015 00:30","3304","7093"
"06.01.2015 00:30 - 06.01.2015 00:45","6900","6865"
"06.01.2015 00:45 - 06.01.2015 01:00","6824","6903"
"06.01.2015 01:00 - 06.01.2015 01:15","6788","6752"
"06.01.2015 01:15 - 06.01.2015 01:30","6744","6684"
"06.01.2015 01:30 - 06.01.2015 01:45","6674","6597"
"06.01.2015 01:45 - 06.01.2015 02:00","6641","6691"
"06.01.2015 02:00 - 06.01.2015 02:15","6631","6640"
"06.01.2015 02:15 - 06.01.2015 02:30","6666","6667"
"06.01.2015 02:30 - 06.01.2015 02:45","6649","6689"
"06.01.2015 02:45 - 06.01.2015 03:00","6717","6810"
"06.01.2015 03:00 - 06.01.2015 03:15","6822","6869"
"06.01.2015 03:15 - 06.01.2015 03:30","6849","6805"
"06.01.2015 03:30 - 06.01.2015 03:45","6870","6895"
"06.01.2015 03:45 - 06.01.2015 04:00","6986","6847"
"06.01.2015 04:00 - 06.01.2015 04:15","7079","7008"
"06.01.2015 04:15 - 06.01.2015 04:30","7166","7006"
"06.01.2015 04:30 - 06.01.2015 04:45","7279","6982"
"06.01.2015 04:45 - 06.01.2015 05:00","7394","7203"
"06.01.2015 05:00 - 06.01.2015 05:15","7629","7298"
"06.01.2015 05:15 - 06.01.2015 05:30","7770","7411"
"06.01.2015 05:30 - 06.01.2015 05:45","7980","7490"
"06.01.2015 05:45 - 06.01.2015 06:00","8178","7728"
"06.01.2015 06:00 - 06.01.2015 06:15","8042","7959"
"06.01.2015 06:15 - 06.01.2015 06:30","8525","8286"
"06.01.2015 06:30 - 06.01.2015 06:45","9260","8715"
"06.01.2015 06:45 - 06.01.2015 07:00","9304","9016"
"06.01.2015 07:00 - 06.01.2015 07:15","9734","9355"
"06.01.2015 07:15 - 06.01.2015 07:30","10172","9463"
"06.01.2015 07:30 - 06.01.2015 07:45","10295","9719"
"06.01.2015 07:45 - 06.01.2015 08:00","10397","9901"
"06.01.2015 08:00 - 06.01.2015 08:15","10480","9687"
"06.01.2015 08:15 - 06.01.2015 08:30","10539","9604"
"06.01.2015 08:30 - 06.01.2015 08:45","10528","9600"
"06.01.2015 08:45 - 06.01.2015 09:00","10561","9645"
"06.01.2015 09:00 - 06.01.2015 09:15","10311","9693"
"06.01.2015 09:15 - 06.01.2015 09:30","10578","9767"
"06.01.2015 09:30 - 06.01.2015 09:45","10726","9851"
"06.01.2015 09:45 - 06.01.2015 10:00","10621","9934"
"06.01.2015 10:00 - 06.01.2015 10:15","10707","9988"
"06.01.2015 10:15 - 06.01.2015 10:30","10662","10033"
"06.01.2015 10:30 - 06.01.2015 10:45","10568","10118"
"06.01.2015 10:45 - 06.01.2015 11:00","10575","10125"
"06.01.2015 11:00 - 06.01.2015 11:15","10293","10138"
"06.01.2015 11:15 - 06.01.2015 11:30","10372","10152"
"06.01.2015 11:30 - 06.01.2015 11:45","10450","10108"
"06.01.2015 11:45 - 06.01.2015 12:00","10775","10083"
"06.01.2015 12:00 - 06.01.2015 12:15","10972","10019"
"06.01.2015 12:15 - 06.01.2015 12:30","10751","10032"
"06.01.2015 12:30 - 06.01.2015 12:45","10235","9979"
"06.01.2015 12:45 - 06.01.2015 13:00","10162","9923"
"06.01.2015 13:00 - 06.01.2015 13:15","9058","9951"
"06.01.2015 13:15 - 06.01.2015 13:30","10658","9864"
"06.01.2015 13:30 - 06.01.2015 13:45","10757","9927"
"06.01.2015 13:45 - 06.01.2015 14:00","10625","9864"
"06.01.2015 14:00 - 06.01.2015 14:15","8311","9717"
"06.01.2015 14:15 - 06.01.2015 14:30","8280","9696"
"06.01.2015 14:30 - 06.01.2015 14:45","10787","9675"
"06.01.2015 14:45 - 06.01.2015 15:00","7300","9820"
"06.01.2015 15:00 - 06.01.2015 15:15","10269","9705"
"06.01.2015 15:15 - 06.01.2015 15:30","10520","9717"
"06.01.2015 15:30 - 06.01.2015 15:45","10449","9573"
"06.01.2015 15:45 - 06.01.2015 16:00","10392","9618"
"06.01.2015 16:00 - 06.01.2015 16:15","10278","9586"
"06.01.2015 16:15 - 06.01.2015 16:30","10096","9687"
"06.01.2015 16:30 - 06.01.2015 16:45","10282","9911"
"06.01.2015 16:45 - 06.01.2015 17:00","10432","9932"
"06.01.2015 17:00 - 06.01.2015 17:15","10501","9896"
"06.01.2015 17:15 - 06.01.2015 17:30","10596","10006"
"06.01.2015 17:30 - 06.01.2015 17:45","10692","10074"
"06.01.2015 17:45 - 06.01.2015 18:00","10762","10267"
"06.01.2015 18:00 - 06.01.2015 18:15","10682","10119"
"06.01.2015 18:15 - 06.01.2015 18:30","10702","9993"
"06.01.2015 18:30 - 06.01.2015 18:45","10768","10007"
"06.01.2015 18:45 - 06.01.2015 19:00","10824","10143"
"06.01.2015 19:00 - 06.01.2015 19:15","10864","10498"
"06.01.2015 19:15 - 06.01.2015 19:30","10742","10488"
"06.01.2015 19:30 - 06.01.2015 19:45","10736","10297"
"06.01.2015 19:45 - 06.01.2015 20:00","10628","10077"
"06.01.2015 20:00 - 06.01.2015 20:15","10399","9853"
"06.01.2015 20:15 - 06.01.2015 20:30","10102","9393"
"06.01.2015 20:30 - 06.01.2015 20:45","9872","9343"
"06.01.2015 20:45 - 06.01.2015 21:00","9575","8986"
"06.01.2015 21:00 - 06.01.2015 21:15","9378","8827"
"06.01.2015 21:15 - 06.01.2015 21:30","9214","8645"
"06.01.2015 21:30 - 06.01.2015 21:45","9029","8682"
"06.01.2015 21:45 - 06.01.2015 22:00","8840","8567"
"06.01.2015 22:00 - 06.01.2015 22:15","8860","8794"
"06.01.2015 22:15 - 06.01.2015 22:30","8713","8521"
"06.01.2015 22:30 - 06.01.2015 22:45","8490","8243"
"06.01.2015 22:45 - 06.01.2015 23:00","8242","8018"
"06.01.2015 23:00 - 06.01.2015 23:15","8057","7772"
"06.01.2015 23:15 - 06.01.2015 23:30","5743","7585"
"06.01.2015 23:30 - 06.01.2015 23:45","7714","7277"
"06.01.2015 23:45 - 07.01.2015 00:00","7539","7361"
"07.01.2015 00:00 - 07.01.2015 00:15","7700","7205"
"07.01.2015 00:15 - 07.01.2015 00:30","7012","7021"
"07.01.2015 00:30 - 07.01.2015 00:45","6600","6860"
"07.01.2015 00:45 - 07.01.2015 01:00","6644","6873"
"07.01.2015 01:00 - 07.01.2015 01:15","6461","6651"
"07.01.2015 01:15 - 07.01.2015 01:30","6511","6591"
"07.01.2015 01:30 - 07.01.2015 01:45","6486","6582"
"07.01.2015 01:45 - 07.01.2015 02:00","6446","6438"
"07.01.2015 02:00 - 07.01.2015 02:15","6340","6594"
"07.01.2015 02:15 - 07.01.2015 02:30","6644","6585"
"07.01.2015 02:30 - 07.01.2015 02:45","6499","6492"
"07.01.2015 02:45 - 07.01.2015 03:00","6037","6555"
"07.01.2015 03:00 - 07.01.2015 03:15","6258","6759"
"07.01.2015 03:15 - 07.01.2015 03:30","6336","6829"
"07.01.2015 03:30 - 07.01.2015 03:45","6408","6777"
"07.01.2015 03:45 - 07.01.2015 04:00","6852","6731"
"07.01.2015 04:00 - 07.01.2015 04:15","7181","7022"
"07.01.2015 04:15 - 07.01.2015 04:30","7411","7012"
"07.01.2015 04:30 - 07.01.2015 04:45","7362","7020"
"07.01.2015 04:45 - 07.01.2015 05:00","7621","6987"
"07.01.2015 05:00 - 07.01.2015 05:15","7707","7292"
"07.01.2015 05:15 - 07.01.2015 05:30","8054","7361"
"07.01.2015 05:30 - 07.01.2015 05:45","8045","7425"
"07.01.2015 05:45 - 07.01.2015 06:00","7953","7665"
"07.01.2015 06:00 - 07.01.2015 06:15","8229","8005"
"07.01.2015 06:15 - 07.01.2015 06:30","8811","8678"
"07.01.2015 06:30 - 07.01.2015 06:45","8912","9134"
"07.01.2015 06:45 - 07.01.2015 07:00","9297","9351"
"07.01.2015 07:00 - 07.01.2015 07:15","9910","9440"
"07.01.2015 07:15 - 07.01.2015 07:30","9805","9652"
"07.01.2015 07:30 - 07.01.2015 07:45","9944","10032"
"07.01.2015 07:45 - 07.01.2015 08:00","10022","10079"
"07.01.2015 08:00 - 07.01.2015 08:15","10102","9857"
"07.01.2015 08:15 - 07.01.2015 08:30","10151","9862"
"07.01.2015 08:30 - 07.01.2015 08:45","10149","9733"
"07.01.2015 08:45 - 07.01.2015 09:00","10154","9723"
"07.01.2015 09:00 - 07.01.2015 09:15","10125","9889"
"07.01.2015 09:15 - 07.01.2015 09:30","10179","10059"
"07.01.2015 09:30 - 07.01.2015 09:45","10221","10112"
"07.01.2015 09:45 - 07.01.2015 10:00","10267","10118"
"07.01.2015 10:00 - 07.01.2015 10:15","10265","10355"
"07.01.2015 10:15 - 07.01.2015 10:30","10309","10436"
"07.01.2015 10:30 - 07.01.2015 10:45","10385","10475"
"07.01.2015 10:45 - 07.01.2015 11:00","10450","10552"
"07.01.2015 11:00 - 07.01.2015 11:15","10580","10559"
"07.01.2015 11:15 - 07.01.2015 11:30","10454","10609"
"07.01.2015 11:30 - 07.01.2015 11:45","10709","10480"
"07.01.2015 11:45 - 07.01.2015 12:00","10631","10432"
"07.01.2015 12:00 - 07.01.2015 12:15","10429","10316"
"07.01.2015 12:15 - 07.01.2015 12:30","10191","10252"
"07.01.2015 12:30 - 07.01.2015 12:45","10332","10278"
"07.01.2015 12:45 - 07.01.2015 13:00","10274","10229"
"07.01.2015 13:00 - 07.01.2015 13:15","10641","10074"
"07.01.2015 13:15 - 07.01.2015 13:30","10143","10095"
"07.01.2015 13:30 - 07.01.2015 13:45","8323","10016"
"07.01.2015 13:45 - 07.01.2015 14:00","10054","9801"
"07.01.2015 14:00 - 07.01.2015 14:15","10113","9663"
"07.01.2015 14:15 - 07.01.2015 14:30","10096","9639"
"07.01.2015 14:30 - 07.01.2015 14:45","10106","9666"
"07.01.2015 14:45 - 07.01.2015 15:00","10072","9682"
"07.01.2015 15:00 - 07.01.2015 15:15","10459","9782"
"07.01.2015 15:15 - 07.01.2015 15:30","10488","9716"
"07.01.2015 15:30 - 07.01.2015 15:45","10500","9667"
"07.01.2015 15:45 - 07.01.2015 16:00","9819","9572"
"07.01.2015 16:00 - 07.01.2015 16:15","10546","9579"
"07.01.2015 16:15 - 07.01.2015 16:30","9828","9698"
"07.01.2015 16:30 - 07.01.2015 16:45","9879","10098"
"07.01.2015 16:45 - 07.01.2015 17:00","10067","10402"
"07.01.2015 17:00 - 07.01.2015 17:15","10156","10340"
"07.01.2015 17:15 - 07.01.2015 17:30","10282","10428"
"07.01.2015 17:30 - 07.01.2015 17:45","10400","10396"
"07.01.2015 17:45 - 07.01.2015 18:00","10463","10412"
"07.01.2015 18:00 - 07.01.2015 18:15","10390","10508"
"07.01.2015 18:15 - 07.01.2015 18:30","10417","10362"
"07.01.2015 18:30 - 07.01.2015 18:45","10451","10317"
"07.01.2015 18:45 - 07.01.2015 19:00","10511","10312"
"07.01.2015 19:00 - 07.01.2015 19:15","10550","10264"
"07.01.2015 19:15 - 07.01.2015 19:30","10419","10035"
"07.01.2015 19:30 - 07.01.2015 19:45","10413","10003"
"07.01.2015 19:45 - 07.01.2015 20:00","10286","9911"
"07.01.2015 20:00 - 07.01.2015 20:15","10081","9766"
"07.01.2015 20:15 - 07.01.2015 20:30","9779","9542"
"07.01.2015 20:30 - 07.01.2015 20:45","9528","9439"
"07.01.2015 20:45 - 07.01.2015 21:00","9234","9299"
"07.01.2015 21:00 - 07.01.2015 21:15","9033","9036"
"07.01.2015 21:15 - 07.01.2015 21:30","8876","8745"
"07.01.2015 21:30 - 07.01.2015 21:45","8710","8682"
"07.01.2015 21:45 - 07.01.2015 22:00","8559","8540"
"07.01.2015 22:00 - 07.01.2015 22:15","8633","8465"
"07.01.2015 22:15 - 07.01.2015 22:30","8520","8373"
"07.01.2015 22:30 - 07.01.2015 22:45","8316","8116"
"07.01.2015 22:45 - 07.01.2015 23:00","8052","7948"
"07.01.2015 23:00 - 07.01.2015 23:15","7840","7870"
"07.01.2015 23:15 - 07.01.2015 23:30","7665","7547"
"07.01.2015 23:30 - 07.01.2015 23:45","7487","7610"
"07.01.2015 23:45 - 08.01.2015 00:00","7343","7631"
"08.01.2015 00:00 - 08.01.2015 00:15","7182","7475"
"08.01.2015 00:15 - 08.01.2015 00:30","7152","7058"
"08.01.2015 00:30 - 08.01.2015 00:45","7060","7265"
"08.01.2015 00:45 - 08.01.2015 01:00","6967","6976"
"08.01.2015 01:00 - 08.01.2015 01:15","6932","6953"
"08.01.2015 01:15 - 08.01.2015 01:30","6895","6692"
"08.01.2015 01:30 - 08.01.2015 01:45","6810","6731"
"08.01.2015 01:45 - 08.01.2015 02:00","6769","6669"
"08.01.2015 02:00 - 08.01.2015 02:15","6762","6741"
"08.01.2015 02:15 - 08.01.2015 02:30","6788","6736"
"08.01.2015 02:30 - 08.01.2015 02:45","6748","6878"
"08.01.2015 02:45 - 08.01.2015 03:00","6825","6830"
"08.01.2015 03:00 - 08.01.2015 03:15","6939","6920"
"08.01.2015 03:15 - 08.01.2015 03:30","6957","7023"
"08.01.2015 03:30 - 08.01.2015 03:45","6972","6954"
"08.01.2015 03:45 - 08.01.2015 04:00","7093","6857"
"08.01.2015 04:00 - 08.01.2015 04:15","7166","7048"
"08.01.2015 04:15 - 08.01.2015 04:30","7237","7080"
"08.01.2015 04:30 - 08.01.2015 04:45","7326","7311"
"08.01.2015 04:45 - 08.01.2015 05:00","7429","7207"
"08.01.2015 05:00 - 08.01.2015 05:15","7604","7515"
"08.01.2015 05:15 - 08.01.2015 05:30","7722","7757"
"08.01.2015 05:30 - 08.01.2015 05:45","7887","7885"
"08.01.2015 05:45 - 08.01.2015 06:00","8033","7835"
"08.01.2015 06:00 - 08.01.2015 06:15","8391","8214"
"08.01.2015 06:15 - 08.01.2015 06:30","7074","8576"
"08.01.2015 06:30 - 08.01.2015 06:45","7584","8929"
"08.01.2015 06:45 - 08.01.2015 07:00","7922","9330"
"08.01.2015 07:00 - 08.01.2015 07:15","8233","9522"
"08.01.2015 07:15 - 08.01.2015 07:30","9965","9873"
"08.01.2015 07:30 - 08.01.2015 07:45","10117","10094"
"08.01.2015 07:45 - 08.01.2015 08:00","10199","10172"
"08.01.2015 08:00 - 08.01.2015 08:15","10261","10339"
"08.01.2015 08:15 - 08.01.2015 08:30","10286","10498"
"08.01.2015 08:30 - 08.01.2015 08:45","10257","10512"
"08.01.2015 08:45 - 08.01.2015 09:00","10277","10487"
"08.01.2015 09:00 - 08.01.2015 09:15","10270","10473"
"08.01.2015 09:15 - 08.01.2015 09:30","10302","10438"
"08.01.2015 09:30 - 08.01.2015 09:45","10354","10406"
"08.01.2015 09:45 - 08.01.2015 10:00","10385","10396"
"08.01.2015 10:00 - 08.01.2015 10:15","10395","10345"
"08.01.2015 10:15 - 08.01.2015 10:30","10456","10468"
"08.01.2015 10:30 - 08.01.2015 10:45","10512","10535"
"08.01.2015 10:45 - 08.01.2015 11:00","10552","10613"
"08.01.2015 11:00 - 08.01.2015 11:15","10652","10703"
"08.01.2015 11:15 - 08.01.2015 11:30","10622","10740"
"08.01.2015 11:30 - 08.01.2015 11:45","10619","10716"
"08.01.2015 11:45 - 08.01.2015 12:00","10636","10519"
"08.01.2015 12:00 - 08.01.2015 12:15","10458","10497"
"08.01.2015 12:15 - 08.01.2015 12:30","10214","10421"
"08.01.2015 12:30 - 08.01.2015 12:45","10361","10421"
"08.01.2015 12:45 - 08.01.2015 13:00","10297","10430"
"08.01.2015 13:00 - 08.01.2015 13:15","8596","10376"
"08.01.2015 13:15 - 08.01.2015 13:30","8477","10186"
"08.01.2015 13:30 - 08.01.2015 13:45","8322","9926"
"08.01.2015 13:45 - 08.01.2015 14:00","10065","9848"
"08.01.2015 14:00 - 08.01.2015 14:15","8315","9675"
"08.01.2015 14:15 - 08.01.2015 14:30","8281","9787"
"08.01.2015 14:30 - 08.01.2015 14:45","9778","9859"
"08.01.2015 14:45 - 08.01.2015 15:00","9604","9752"
"08.01.2015 15:00 - 08.01.2015 15:15","9715","10057"
"08.01.2015 15:15 - 08.01.2015 15:30","9838","9930"
"08.01.2015 15:30 - 08.01.2015 15:45","9768","10055"
"08.01.2015 15:45 - 08.01.2015 16:00","9696","10416"
"08.01.2015 16:00 - 08.01.2015 16:15","9799","10504"
"08.01.2015 16:15 - 08.01.2015 16:30","9797","10361"
"08.01.2015 16:30 - 08.01.2015 16:45","9830","10469"
"08.01.2015 16:45 - 08.01.2015 17:00","9988","10519"
"08.01.2015 17:00 - 08.01.2015 17:15","10069","10499"
"08.01.2015 17:15 - 08.01.2015 17:30","10118","10775"
"08.01.2015 17:30 - 08.01.2015 17:45","10189","10873"
"08.01.2015 17:45 - 08.01.2015 18:00","10263","10676"
"08.01.2015 18:00 - 08.01.2015 18:15","10202","10631"
"08.01.2015 18:15 - 08.01.2015 18:30","10199","10547"
"08.01.2015 18:30 - 08.01.2015 18:45","10272","10408"
"08.01.2015 18:45 - 08.01.2015 19:00","10315","10326"
"08.01.2015 19:00 - 08.01.2015 19:15","10341","10572"
"08.01.2015 19:15 - 08.01.2015 19:30","10216","10631"
"08.01.2015 19:30 - 08.01.2015 19:45","10226","10542"
"08.01.2015 19:45 - 08.01.2015 20:00","10102","9898"
"08.01.2015 20:00 - 08.01.2015 20:15","9910","9721"
"08.01.2015 20:15 - 08.01.2015 20:30","9638","9561"
"08.01.2015 20:30 - 08.01.2015 20:45","9453","9412"
"08.01.2015 20:45 - 08.01.2015 21:00","9166","9193"
"08.01.2015 21:00 - 08.01.2015 21:15","9011","8720"
"08.01.2015 21:15 - 08.01.2015 21:30","8882","8743"
"08.01.2015 21:30 - 08.01.2015 21:45","8741","8730"
"08.01.2015 21:45 - 08.01.2015 22:00","6485","8413"
"08.01.2015 22:00 - 08.01.2015 22:15","8664","8694"
"08.01.2015 22:15 - 08.01.2015 22:30","6267","8697"
"08.01.2015 22:30 - 08.01.2015 22:45","8351","8314"
"08.01.2015 22:45 - 08.01.2015 23:00","8095","8194"
"08.01.2015 23:00 - 08.01.2015 23:15","7905","8017"
"08.01.2015 23:15 - 08.01.2015 23:30","7719","7877"
"08.01.2015 23:30 - 08.01.2015 23:45","7549","7609"
"08.01.2015 23:45 - 09.01.2015 00:00","5416","7107"
"09.01.2015 00:00 - 09.01.2015 00:15","6521","7072"
"09.01.2015 00:15 - 09.01.2015 00:30","2949","6788"
"09.01.2015 00:30 - 09.01.2015 00:45","6324","6797"
"09.01.2015 00:45 - 09.01.2015 01:00","6281","6770"
"09.01.2015 01:00 - 09.01.2015 01:15","6239","6708"
"09.01.2015 01:15 - 09.01.2015 01:30","6231","6529"
"09.01.2015 01:30 - 09.01.2015 01:45","6203","6481"
"09.01.2015 01:45 - 09.01.2015 02:00","6169","6369"
"09.01.2015 02:00 - 09.01.2015 02:15","6173","6509"
"09.01.2015 02:15 - 09.01.2015 02:30","6188","6544"
"09.01.2015 02:30 - 09.01.2015 02:45","6222","6568"
"09.01.2015 02:45 - 09.01.2015 03:00","6299","6584"
"09.01.2015 03:00 - 09.01.2015 03:15","6394","6560"
"09.01.2015 03:15 - 09.01.2015 03:30","6480","6645"
"09.01.2015 03:30 - 09.01.2015 03:45","6534","6535"
"09.01.2015 03:45 - 09.01.2015 04:00","6515","6356"
"09.01.2015 04:00 - 09.01.2015 04:15","6991","6561"
"09.01.2015 04:15 - 09.01.2015 04:30","7026","6668"
"09.01.2015 04:30 - 09.01.2015 04:45","7391","6914"
"09.01.2015 04:45 - 09.01.2015 05:00","7268","6998"
"09.01.2015 05:00 - 09.01.2015 05:15","7647","7337"
"09.01.2015 05:15 - 09.01.2015 05:30","7405","7448"
"09.01.2015 05:30 - 09.01.2015 05:45","7597","7590"
"09.01.2015 05:45 - 09.01.2015 06:00","7756","7868"
"09.01.2015 06:00 - 09.01.2015 06:15","8161","8227"
"09.01.2015 06:15 - 09.01.2015 06:30","7077","8515"
"09.01.2015 06:30 - 09.01.2015 06:45","7588","8748"
"09.01.2015 06:45 - 09.01.2015 07:00","7926","9080"
"09.01.2015 07:00 - 09.01.2015 07:15","8236","9519"
"09.01.2015 07:15 - 09.01.2015 07:30","9858","10004"
"09.01.2015 07:30 - 09.01.2015 07:45","10025","10252"
"09.01.2015 07:45 - 09.01.2015 08:00","10128","10580"
"09.01.2015 08:00 - 09.01.2015 08:15","10187","10765"
"09.01.2015 08:15 - 09.01.2015 08:30","10189","10906"
"09.01.2015 08:30 - 09.01.2015 08:45","10047","10646"
"09.01.2015 08:45 - 09.01.2015 09:00","10121","10548"
"09.01.2015 09:00 - 09.01.2015 09:15","10108","10474"
"09.01.2015 09:15 - 09.01.2015 09:30","10145","10622"
"09.01.2015 09:30 - 09.01.2015 09:45","10179","10638"
"09.01.2015 09:45 - 09.01.2015 10:00","10234","10532"
"09.01.2015 10:00 - 09.01.2015 10:15","10258","10676"
"09.01.2015 10:15 - 09.01.2015 10:30","10305","10848"
"09.01.2015 10:30 - 09.01.2015 10:45","10361","10926"
"09.01.2015 10:45 - 09.01.2015 11:00","10423","11021"
"09.01.2015 11:00 - 09.01.2015 11:15","10492","11296"
"09.01.2015 11:15 - 09.01.2015 11:30","10553","11096"
"09.01.2015 11:30 - 09.01.2015 11:45","10848","10815"
"09.01.2015 11:45 - 09.01.2015 12:00","10491","10454"
"09.01.2015 12:00 - 09.01.2015 12:15","10383","10381"
"09.01.2015 12:15 - 09.01.2015 12:30","10221","10202"
"09.01.2015 12:30 - 09.01.2015 12:45","10320","10291"
"09.01.2015 12:45 - 09.01.2015 13:00","10294","10462"
"09.01.2015 13:00 - 09.01.2015 13:15","8597","10574"
"09.01.2015 13:15 - 09.01.2015 13:30","8479","10480"
"09.01.2015 13:30 - 09.01.2015 13:45","8324","10465"
"09.01.2015 13:45 - 09.01.2015 14:00","10369","10320"
"09.01.2015 14:00 - 09.01.2015 14:15","8316","10544"
"09.01.2015 14:15 - 09.01.2015 14:30","8282","10594"
"09.01.2015 14:30 - 09.01.2015 14:45","10313","10529"
"09.01.2015 14:45 - 09.01.2015 15:00","10193","10402"
"09.01.2015 15:00 - 09.01.2015 15:15","10011","10722"
"09.01.2015 15:15 - 09.01.2015 15:30","9855","10711"
"09.01.2015 15:30 - 09.01.2015 15:45","9753","10386"
"09.01.2015 15:45 - 09.01.2015 16:00","9652","10485"
"09.01.2015 16:00 - 09.01.2015 16:15","9675","10833"
"09.01.2015 16:15 - 09.01.2015 16:30","9803","11159"
"09.01.2015 16:30 - 09.01.2015 16:45","9834","11260"
"09.01.2015 16:45 - 09.01.2015 17:00","9989","11370"
"09.01.2015 17:00 - 09.01.2015 17:15","10058","11333"
"09.01.2015 17:15 - 09.01.2015 17:30","10133","11441"
"09.01.2015 17:30 - 09.01.2015 17:45","10222","11532"
"09.01.2015 17:45 - 09.01.2015 18:00","10279","11710"
"09.01.2015 18:00 - 09.01.2015 18:15","10186","11686"
"09.01.2015 18:15 - 09.01.2015 18:30","10247","11525"
"09.01.2015 18:30 - 09.01.2015 18:45","10270","11497"
"09.01.2015 18:45 - 09.01.2015 19:00","10316","11153"
"09.01.2015 19:00 - 09.01.2015 19:15","10378","10791"
"09.01.2015 19:15 - 09.01.2015 19:30","10279","10684"
"09.01.2015 19:30 - 09.01.2015 19:45","10236","10580"
"09.01.2015 19:45 - 09.01.2015 20:00","10195","10282"
"09.01.2015 20:00 - 09.01.2015 20:15","10036","10127"
"09.01.2015 20:15 - 09.01.2015 20:30","9787","10161"
"09.01.2015 20:30 - 09.01.2015 20:45","9603","9948"
"09.01.2015 20:45 - 09.01.2015 21:00","9330","9799"
"09.01.2015 21:00 - 09.01.2015 21:15","9161","9511"
