"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"17.02.2016 15:30 - 17.02.2016 15:45","24486","25102"
"17.02.2016 15:45 - 17.02.2016 16:00","24349","24954"
"17.02.2016 16:00 - 17.02.2016 16:15","24221","24962"
"17.02.2016 16:15 - 17.02.2016 16:30","24122","24717"
"17.02.2016 16:30 - 17.02.2016 16:45","24006","24619"
"17.02.2016 16:45 - 17.02.2016 17:00","23969","24580"
"17.02.2016 17:00 - 17.02.2016 17:15","24068","24690"
"17.02.2016 17:15 - 17.02.2016 17:30","24279","24945"
"17.02.2016 17:30 - 17.02.2016 17:45","24538","25351"
"17.02.2016 17:45 - 17.02.2016 18:00","24885","25712"
"17.02.2016 18:00 - 17.02.2016 18:15","25140","26145"
"17.02.2016 18:15 - 17.02.2016 18:30","25448","26413"
"17.02.2016 18:30 - 17.02.2016 18:45","25722","26520"
"17.02.2016 18:45 - 17.02.2016 19:00","25829","26457"
"17.02.2016 19:00 - 17.02.2016 19:15","25704","26533"
"17.02.2016 19:15 - 17.02.2016 19:30","25449","26360"
"17.02.2016 19:30 - 17.02.2016 19:45","25226","26159"
"17.02.2016 19:45 - 17.02.2016 20:00","24998","25888"
"17.02.2016 20:00 - 17.02.2016 20:15","24713","25563"
"17.02.2016 20:15 - 17.02.2016 20:30","24254","25085"
"17.02.2016 20:30 - 17.02.2016 20:45","23922","24752"
"17.02.2016 20:45 - 17.02.2016 21:00","23725","24241"
"17.02.2016 21:00 - 17.02.2016 21:15","23571","23836"
"17.02.2016 21:15 - 17.02.2016 21:30","23376","23680"
"17.02.2016 21:30 - 17.02.2016 21:45","23154","23635"
"17.02.2016 21:45 - 17.02.2016 22:00","22841","23199"
"17.02.2016 22:00 - 17.02.2016 22:15","22660","22810"
"17.02.2016 22:15 - 17.02.2016 22:30","22378","22623"
"17.02.2016 22:30 - 17.02.2016 22:45","22034","22262"
"17.02.2016 22:45 - 17.02.2016 23:00","21726","22100"
"17.02.2016 23:00 - 17.02.2016 23:15","21239","21525"
"17.02.2016 23:15 - 17.02.2016 23:30","20829","21038"
"17.02.2016 23:30 - 17.02.2016 23:45","20433","20628"
"17.02.2016 23:45 - 18.02.2016 00:00","20098","20326"
"18.02.2016 00:00 - 18.02.2016 00:15","19851","19900"
"18.02.2016 00:15 - 18.02.2016 00:30","19620","19558"
"18.02.2016 00:30 - 18.02.2016 00:45","19464","19450"
"18.02.2016 00:45 - 18.02.2016 01:00","19336","19258"
"18.02.2016 01:00 - 18.02.2016 01:15","19090","19038"
"18.02.2016 01:15 - 18.02.2016 01:30","19016","18893"
"18.02.2016 01:30 - 18.02.2016 01:45","18975","18937"
"18.02.2016 01:45 - 18.02.2016 02:00","18953","18717"
"18.02.2016 02:00 - 18.02.2016 02:15","18743","18684"
"18.02.2016 02:15 - 18.02.2016 02:30","18774","18640"
"18.02.2016 02:30 - 18.02.2016 02:45","18834","18840"
"18.02.2016 02:45 - 18.02.2016 03:00","18841","18855"
"18.02.2016 03:00 - 18.02.2016 03:15","18837","18910"
"18.02.2016 03:15 - 18.02.2016 03:30","18865","18850"
"18.02.2016 03:30 - 18.02.2016 03:45","18853","18877"
"18.02.2016 03:45 - 18.02.2016 04:00","18870","19028"
"18.02.2016 04:00 - 18.02.2016 04:15","18966","19131"
"18.02.2016 04:15 - 18.02.2016 04:30","19024","19162"
"18.02.2016 04:30 - 18.02.2016 04:45","19151","19274"
"18.02.2016 04:45 - 18.02.2016 05:00","19296","19329"
"18.02.2016 05:00 - 18.02.2016 05:15","19638","20023"
"18.02.2016 05:15 - 18.02.2016 05:30","19853","19801"
"18.02.2016 05:30 - 18.02.2016 05:45","20070","20194"
"18.02.2016 05:45 - 18.02.2016 06:00","20432","20692"
"18.02.2016 06:00 - 18.02.2016 06:15","21453","22121"
"18.02.2016 06:15 - 18.02.2016 06:30","22282","22969"
"18.02.2016 06:30 - 18.02.2016 06:45","22959","23827"
"18.02.2016 06:45 - 18.02.2016 07:00","23558","24309"
"18.02.2016 07:00 - 18.02.2016 07:15","24102","25157"
"18.02.2016 07:15 - 18.02.2016 07:30","24344","25356"
"18.02.2016 07:30 - 18.02.2016 07:45","24503","25364"
"18.02.2016 07:45 - 18.02.2016 08:00","24690","25545"
"18.02.2016 08:00 - 18.02.2016 08:15","24873","25627"
"18.02.2016 08:15 - 18.02.2016 08:30","25004","25509"
"18.02.2016 08:30 - 18.02.2016 08:45","25090","25384"
"18.02.2016 08:45 - 18.02.2016 09:00","25060","25197"
"18.02.2016 09:00 - 18.02.2016 09:15","24949","25050"
"18.02.2016 09:15 - 18.02.2016 09:30","25086","25099"
"18.02.2016 09:30 - 18.02.2016 09:45","25217","25325"
"18.02.2016 09:45 - 18.02.2016 10:00","25356","25451"
"18.02.2016 10:00 - 18.02.2016 10:15","25356","25540"
"18.02.2016 10:15 - 18.02.2016 10:30","25386","25491"
"18.02.2016 10:30 - 18.02.2016 10:45","25455","25691"
"18.02.2016 10:45 - 18.02.2016 11:00","25607","25735"
"18.02.2016 11:00 - 18.02.2016 11:15","25646","25571"
"18.02.2016 11:15 - 18.02.2016 11:30","25713","25582"
"18.02.2016 11:30 - 18.02.2016 11:45","25829","25728"
"18.02.2016 11:45 - 18.02.2016 12:00","25863","25770"
"18.02.2016 12:00 - 18.02.2016 12:15","25659","25489"
"18.02.2016 12:15 - 18.02.2016 12:30","25716","25524"
"18.02.2016 12:30 - 18.02.2016 12:45","25766","25601"
"18.02.2016 12:45 - 18.02.2016 13:00","25783","25669"
"18.02.2016 13:00 - 18.02.2016 13:15","25819","25604"
"18.02.2016 13:15 - 18.02.2016 13:30","25665","25488"
"18.02.2016 13:30 - 18.02.2016 13:45","25475","25407"
"18.02.2016 13:45 - 18.02.2016 14:00","25185","25060"
"18.02.2016 14:00 - 18.02.2016 14:15","25163","25038"
"18.02.2016 14:15 - 18.02.2016 14:30","25165","24852"
"18.02.2016 14:30 - 18.02.2016 14:45","25115","24984"
"18.02.2016 14:45 - 18.02.2016 15:00","25018","24988"
"18.02.2016 15:00 - 18.02.2016 15:15","25008","24934"
"18.02.2016 15:15 - 18.02.2016 15:30","24886","24670"
"18.02.2016 15:30 - 18.02.2016 15:45","24774","24660"
"18.02.2016 15:45 - 18.02.2016 16:00","24602","24373"
"18.02.2016 16:00 - 18.02.2016 16:15","24461","24329"
"18.02.2016 16:15 - 18.02.2016 16:30","24376","24227"
"18.02.2016 16:30 - 18.02.2016 16:45","24257","24130"
"18.02.2016 16:45 - 18.02.2016 17:00","24211","24480"
"18.02.2016 17:00 - 18.02.2016 17:15","24305","24243"
"18.02.2016 17:15 - 18.02.2016 17:30","24460","24385"
"18.02.2016 17:30 - 18.02.2016 17:45","24663","24697"
"18.02.2016 17:45 - 18.02.2016 18:00","24967","25056"
"18.02.2016 18:00 - 18.02.2016 18:15","25183","25322"
"18.02.2016 18:15 - 18.02.2016 18:30","25498","25875"
"18.02.2016 18:30 - 18.02.2016 18:45","25773","25783"
"18.02.2016 18:45 - 18.02.2016 19:00","25870","25785"
"18.02.2016 19:00 - 18.02.2016 19:15","25745","25537"
"18.02.2016 19:15 - 18.02.2016 19:30","25492","25384"
"18.02.2016 19:30 - 18.02.2016 19:45","25268","25227"
"18.02.2016 19:45 - 18.02.2016 20:00","25025","25051"
"18.02.2016 20:00 - 18.02.2016 20:15","24746","24532"
"18.02.2016 20:15 - 18.02.2016 20:30","24273","24082"
"18.02.2016 20:30 - 18.02.2016 20:45","23919","23712"
"18.02.2016 20:45 - 18.02.2016 21:00","23702","23587"
"18.02.2016 21:00 - 18.02.2016 21:15","23543","23321"
"18.02.2016 21:15 - 18.02.2016 21:30","23344","23196"
"18.02.2016 21:30 - 18.02.2016 21:45","23081","23089"
"18.02.2016 21:45 - 18.02.2016 22:00","22810","22910"
"18.02.2016 22:00 - 18.02.2016 22:15","22620","22584"
"18.02.2016 22:15 - 18.02.2016 22:30","22333","22166"
"18.02.2016 22:30 - 18.02.2016 22:45","21971","21767"
"18.02.2016 22:45 - 18.02.2016 23:00","21661","21404"
"18.02.2016 23:00 - 18.02.2016 23:15","21192","21159"
"18.02.2016 23:15 - 18.02.2016 23:30","20787","20609"
"18.02.2016 23:30 - 18.02.2016 23:45","20399","20359"
"18.02.2016 23:45 - 19.02.2016 00:00","20077","20005"
"19.02.2016 00:00 - 19.02.2016 00:15","19754","19311"
"19.02.2016 00:15 - 19.02.2016 00:30","19504","19208"
"19.02.2016 00:30 - 19.02.2016 00:45","19335","19077"
"19.02.2016 00:45 - 19.02.2016 01:00","19208","18881"
"19.02.2016 01:00 - 19.02.2016 01:15","18972","18605"
"19.02.2016 01:15 - 19.02.2016 01:30","18877","18666"
"19.02.2016 01:30 - 19.02.2016 01:45","18832","18658"
"19.02.2016 01:45 - 19.02.2016 02:00","18816","18663"
"19.02.2016 02:00 - 19.02.2016 02:15","18623","18434"
"19.02.2016 02:15 - 19.02.2016 02:30","18638","18440"
"19.02.2016 02:30 - 19.02.2016 02:45","18699","18521"
"19.02.2016 02:45 - 19.02.2016 03:00","18724","18496"
"19.02.2016 03:00 - 19.02.2016 03:15","18751","18390"
"19.02.2016 03:15 - 19.02.2016 03:30","18784","18557"
"19.02.2016 03:30 - 19.02.2016 03:45","18785","18697"
"19.02.2016 03:45 - 19.02.2016 04:00","18828","18771"
"19.02.2016 04:00 - 19.02.2016 04:15","18929","18909"
"19.02.2016 04:15 - 19.02.2016 04:30","19000","18913"
"19.02.2016 04:30 - 19.02.2016 04:45","19117","19123"
"19.02.2016 04:45 - 19.02.2016 05:00","19247","19274"
"19.02.2016 05:00 - 19.02.2016 05:15","19610","19845"
"19.02.2016 05:15 - 19.02.2016 05:30","19826","19988"
"19.02.2016 05:30 - 19.02.2016 05:45","20066","20073"
"19.02.2016 05:45 - 19.02.2016 06:00","20451","20642"
"19.02.2016 06:00 - 19.02.2016 06:15","21454","21941"
"19.02.2016 06:15 - 19.02.2016 06:30","22269","22499"
"19.02.2016 06:30 - 19.02.2016 06:45","22933","23192"
"19.02.2016 06:45 - 19.02.2016 07:00","23510","23858"
"19.02.2016 07:00 - 19.02.2016 07:15","24080","24699"
"19.02.2016 07:15 - 19.02.2016 07:30","24328","24916"
"19.02.2016 07:30 - 19.02.2016 07:45","24519","25081"
"19.02.2016 07:45 - 19.02.2016 08:00","24700","25128"
"19.02.2016 08:00 - 19.02.2016 08:15","24919","25377"
"19.02.2016 08:15 - 19.02.2016 08:30","25076","25373"
"19.02.2016 08:30 - 19.02.2016 08:45","25196","25353"
"19.02.2016 08:45 - 19.02.2016 09:00","25170","25319"
"19.02.2016 09:00 - 19.02.2016 09:15","25077","25296"
"19.02.2016 09:15 - 19.02.2016 09:30","25222","25567"
"19.02.2016 09:30 - 19.02.2016 09:45","25364","25657"
"19.02.2016 09:45 - 19.02.2016 10:00","25466","25755"
"19.02.2016 10:00 - 19.02.2016 10:15","25505","25793"
"19.02.2016 10:15 - 19.02.2016 10:30","25563","25787"
"19.02.2016 10:30 - 19.02.2016 10:45","25644","26045"
"19.02.2016 10:45 - 19.02.2016 11:00","25766","26042"
"19.02.2016 11:00 - 19.02.2016 11:15","25773","25904"
"19.02.2016 11:15 - 19.02.2016 11:30","25825","26152"
"19.02.2016 11:30 - 19.02.2016 11:45","25928","26427"
"19.02.2016 11:45 - 19.02.2016 12:00","25953","26403"
"19.02.2016 12:00 - 19.02.2016 12:15","25743","26019"
"19.02.2016 12:15 - 19.02.2016 12:30","25775","26180"
"19.02.2016 12:30 - 19.02.2016 12:45","25760","25984"
"19.02.2016 12:45 - 19.02.2016 13:00","25719","25773"
"19.02.2016 13:00 - 19.02.2016 13:15","25668","25906"
"19.02.2016 13:15 - 19.02.2016 13:30","25476","25754"
"19.02.2016 13:30 - 19.02.2016 13:45","25264","25655"
"19.02.2016 13:45 - 19.02.2016 14:00","24960","25167"
"19.02.2016 14:00 - 19.02.2016 14:15","24893","25081"
"19.02.2016 14:15 - 19.02.2016 14:30","24871","24920"
"19.02.2016 14:30 - 19.02.2016 14:45","24770","24804"
"19.02.2016 14:45 - 19.02.2016 15:00","24628","24590"
"19.02.2016 15:00 - 19.02.2016 15:15","24584","24738"
"19.02.2016 15:15 - 19.02.2016 15:30","24477","24770"
"19.02.2016 15:30 - 19.02.2016 15:45","24367","24535"
"19.02.2016 15:45 - 19.02.2016 16:00","24208","24358"
"19.02.2016 16:00 - 19.02.2016 16:15","24107","24295"
"19.02.2016 16:15 - 19.02.2016 16:30","24036","24342"
"19.02.2016 16:30 - 19.02.2016 16:45","23932","24414"
"19.02.2016 16:45 - 19.02.2016 17:00","23878","24342"
"19.02.2016 17:00 - 19.02.2016 17:15","23960","24372"
"19.02.2016 17:15 - 19.02.2016 17:30","24105","24529"
"19.02.2016 17:30 - 19.02.2016 17:45","24269","24768"
"19.02.2016 17:45 - 19.02.2016 18:00","24512","24988"
"19.02.2016 18:00 - 19.02.2016 18:15","24747","25532"
"19.02.2016 18:15 - 19.02.2016 18:30","25048","26078"
"19.02.2016 18:30 - 19.02.2016 18:45","25289","26115"
"19.02.2016 18:45 - 19.02.2016 19:00","25324","25983"
"19.02.2016 19:00 - 19.02.2016 19:15","25162","25745"
"19.02.2016 19:15 - 19.02.2016 19:30","24866","25609"
"19.02.2016 19:30 - 19.02.2016 19:45","24610","25442"
"19.02.2016 19:45 - 19.02.2016 20:00","24358","25235"
"19.02.2016 20:00 - 19.02.2016 20:15","24010","24539"
"19.02.2016 20:15 - 19.02.2016 20:30","23541","24346"
"19.02.2016 20:30 - 19.02.2016 20:45","23170","24218"
"19.02.2016 20:45 - 19.02.2016 21:00","22927","24187"
"19.02.2016 21:00 - 19.02.2016 21:15","22783","24029"
"19.02.2016 21:15 - 19.02.2016 21:30","22608","24053"
"19.02.2016 21:30 - 19.02.2016 21:45","22395","24095"
"19.02.2016 21:45 - 19.02.2016 22:00","22122","24026"
"19.02.2016 22:00 - 19.02.2016 22:15","21970","23636"
"19.02.2016 22:15 - 19.02.2016 22:30","21740","23449"
"19.02.2016 22:30 - 19.02.2016 22:45","21451","23116"
"19.02.2016 22:45 - 19.02.2016 23:00","21223","22834"
"19.02.2016 23:00 - 19.02.2016 23:15","20800","21859"
"19.02.2016 23:15 - 19.02.2016 23:30","20436","21500"
"19.02.2016 23:30 - 19.02.2016 23:45","20055","21146"
"19.02.2016 23:45 - 20.02.2016 00:00","19723","20873"
"20.02.2016 00:00 - 20.02.2016 00:15","19793","20392"
"20.02.2016 00:15 - 20.02.2016 00:30","19563","20062"
"20.02.2016 00:30 - 20.02.2016 00:45","19390","20026"
"20.02.2016 00:45 - 20.02.2016 01:00","19197","19879"
"20.02.2016 01:00 - 20.02.2016 01:15","18996","19461"
"20.02.2016 01:15 - 20.02.2016 01:30","18866","19292"
"20.02.2016 01:30 - 20.02.2016 01:45","18781","19241"
"20.02.2016 01:45 - 20.02.2016 02:00","18726","19251"
"20.02.2016 02:00 - 20.02.2016 02:15","18553","19012"
"20.02.2016 02:15 - 20.02.2016 02:30","18553","18794"
"20.02.2016 02:30 - 20.02.2016 02:45","18574","18876"
"20.02.2016 02:45 - 20.02.2016 03:00","18546","18765"
"20.02.2016 03:00 - 20.02.2016 03:15","18513","18771"
"20.02.2016 03:15 - 20.02.2016 03:30","18525","18978"
"20.02.2016 03:30 - 20.02.2016 03:45","18482","18985"
"20.02.2016 03:45 - 20.02.2016 04:00","18492","18792"
"20.02.2016 04:00 - 20.02.2016 04:15","18520","18983"
"20.02.2016 04:15 - 20.02.2016 04:30","18496","19121"
"20.02.2016 04:30 - 20.02.2016 04:45","18467","19294"
"20.02.2016 04:45 - 20.02.2016 05:00","18463","19110"
"20.02.2016 05:00 - 20.02.2016 05:15","18520","19122"
"20.02.2016 05:15 - 20.02.2016 05:30","18524","19112"
"20.02.2016 05:30 - 20.02.2016 05:45","18427","19314"
"20.02.2016 05:45 - 20.02.2016 06:00","18429","19309"
"20.02.2016 06:00 - 20.02.2016 06:15","18446","19164"
"20.02.2016 06:15 - 20.02.2016 06:30","18624","19404"
"20.02.2016 06:30 - 20.02.2016 06:45","18831","19582"
"20.02.2016 06:45 - 20.02.2016 07:00","19090","19733"
"20.02.2016 07:00 - 20.02.2016 07:15","19378","20081"
"20.02.2016 07:15 - 20.02.2016 07:30","19563","20360"
"20.02.2016 07:30 - 20.02.2016 07:45","19796","20670"
"20.02.2016 07:45 - 20.02.2016 08:00","20083","20916"
"20.02.2016 08:00 - 20.02.2016 08:15","20448","21442"
"20.02.2016 08:15 - 20.02.2016 08:30","20800","21881"
"20.02.2016 08:30 - 20.02.2016 08:45","21139","22073"
"20.02.2016 08:45 - 20.02.2016 09:00","21396","22292"
"20.02.2016 09:00 - 20.02.2016 09:15","21707","22792"
"20.02.2016 09:15 - 20.02.2016 09:30","22003","23078"
"20.02.2016 09:30 - 20.02.2016 09:45","22280","23324"
"20.02.2016 09:45 - 20.02.2016 10:00","22497","23513"
"20.02.2016 10:00 - 20.02.2016 10:15","22693","23744"
"20.02.2016 10:15 - 20.02.2016 10:30","22755","23861"
"20.02.2016 10:30 - 20.02.2016 10:45","22807","23987"
"20.02.2016 10:45 - 20.02.2016 11:00","22889","24116"
"20.02.2016 11:00 - 20.02.2016 11:15","22954","24102"
"20.02.2016 11:15 - 20.02.2016 11:30","23030","24219"
"20.02.2016 11:30 - 20.02.2016 11:45","23091","24342"
"20.02.2016 11:45 - 20.02.2016 12:00","23078","24369"
"20.02.2016 12:00 - 20.02.2016 12:15","22934","24298"
"20.02.2016 12:15 - 20.02.2016 12:30","22928","24176"
"20.02.2016 12:30 - 20.02.2016 12:45","22887","23958"
"20.02.2016 12:45 - 20.02.2016 13:00","22757","23951"
"20.02.2016 13:00 - 20.02.2016 13:15","22673","23779"
"20.02.2016 13:15 - 20.02.2016 13:30","22452","23426"
"20.02.2016 13:30 - 20.02.2016 13:45","22247","23341"
"20.02.2016 13:45 - 20.02.2016 14:00","21974","23088"
"20.02.2016 14:00 - 20.02.2016 14:15","21901","22913"
"20.02.2016 14:15 - 20.02.2016 14:30","21829","22936"
"20.02.2016 14:30 - 20.02.2016 14:45","21737","22954"
"20.02.2016 14:45 - 20.02.2016 15:00","21583","22662"
"20.02.2016 15:00 - 20.02.2016 15:15","21530","22719"
"20.02.2016 15:15 - 20.02.2016 15:30","21494","22610"
"20.02.2016 15:30 - 20.02.2016 15:45","21470","22667"
"20.02.2016 15:45 - 20.02.2016 16:00","21372","22466"
"20.02.2016 16:00 - 20.02.2016 16:15","21268","22301"
"20.02.2016 16:15 - 20.02.2016 16:30","21277","22336"
"20.02.2016 16:30 - 20.02.2016 16:45","21248","22283"
"20.02.2016 16:45 - 20.02.2016 17:00","21212","22397"
"20.02.2016 17:00 - 20.02.2016 17:15","21339","22431"
"20.02.2016 17:15 - 20.02.2016 17:30","21531","22592"
"20.02.2016 17:30 - 20.02.2016 17:45","21771","22952"
"20.02.2016 17:45 - 20.02.2016 18:00","22068","23566"
"20.02.2016 18:00 - 20.02.2016 18:15","22398","23960"
"20.02.2016 18:15 - 20.02.2016 18:30","22692","24159"
"20.02.2016 18:30 - 20.02.2016 18:45","22914","24044"
"20.02.2016 18:45 - 20.02.2016 19:00","22932","23848"
"20.02.2016 19:00 - 20.02.2016 19:15","22792","23546"
"20.02.2016 19:15 - 20.02.2016 19:30","22615","23375"
"20.02.2016 19:30 - 20.02.2016 19:45","22373","23172"
"20.02.2016 19:45 - 20.02.2016 20:00","22108","22791"
"20.02.2016 20:00 - 20.02.2016 20:15","21840","22422"
"20.02.2016 20:15 - 20.02.2016 20:30","21365","21933"
"20.02.2016 20:30 - 20.02.2016 20:45","20999","21494"
"20.02.2016 20:45 - 20.02.2016 21:00","20798","20933"
"20.02.2016 21:00 - 20.02.2016 21:15","20758","20896"
"20.02.2016 21:15 - 20.02.2016 21:30","20597","21049"
"20.02.2016 21:30 - 20.02.2016 21:45","20502","21045"
"20.02.2016 21:45 - 20.02.2016 22:00","20400","20928"
"20.02.2016 22:00 - 20.02.2016 22:15","20444","20980"
"20.02.2016 22:15 - 20.02.2016 22:30","20245","21016"
"20.02.2016 22:30 - 20.02.2016 22:45","19996","20813"
"20.02.2016 22:45 - 20.02.2016 23:00","19827","20533"
"20.02.2016 23:00 - 20.02.2016 23:15","19531","20111"
"20.02.2016 23:15 - 20.02.2016 23:30","19200","19699"
"20.02.2016 23:30 - 20.02.2016 23:45","18819","19452"
"20.02.2016 23:45 - 21.02.2016 00:00","18507","19025"
"21.02.2016 00:00 - 21.02.2016 00:15","18255","18570"
"21.02.2016 00:15 - 21.02.2016 00:30","18039","18100"
"21.02.2016 00:30 - 21.02.2016 00:45","17845","17787"
"21.02.2016 00:45 - 21.02.2016 01:00","17634","17723"
"21.02.2016 01:00 - 21.02.2016 01:15","17458","17598"
"21.02.2016 01:15 - 21.02.2016 01:30","17332","17490"
"21.02.2016 01:30 - 21.02.2016 01:45","17252","17324"
"21.02.2016 01:45 - 21.02.2016 02:00","17204","17208"
"21.02.2016 02:00 - 21.02.2016 02:15","17107","16933"
"21.02.2016 02:15 - 21.02.2016 02:30","17112","16969"
"21.02.2016 02:30 - 21.02.2016 02:45","17114","17143"
"21.02.2016 02:45 - 21.02.2016 03:00","17070","17154"
"21.02.2016 03:00 - 21.02.2016 03:15","17046","16920"
"21.02.2016 03:15 - 21.02.2016 03:30","17072","16988"
"21.02.2016 03:30 - 21.02.2016 03:45","17045","16870"
"21.02.2016 03:45 - 21.02.2016 04:00","17059","16850"
"21.02.2016 04:00 - 21.02.2016 04:15","17107","17081"
"21.02.2016 04:15 - 21.02.2016 04:30","17095","17186"
"21.02.2016 04:30 - 21.02.2016 04:45","17072","17079"
"21.02.2016 04:45 - 21.02.2016 05:00","17038","16980"
"21.02.2016 05:00 - 21.02.2016 05:15","17067","16968"
"21.02.2016 05:15 - 21.02.2016 05:30","17068","16969"
"21.02.2016 05:30 - 21.02.2016 05:45","16964","16849"
"21.02.2016 05:45 - 21.02.2016 06:00","16919","16666"
"21.02.2016 06:00 - 21.02.2016 06:15","16763","16556"
"21.02.2016 06:15 - 21.02.2016 06:30","16797","16604"
"21.02.2016 06:30 - 21.02.2016 06:45","16855","16565"
"21.02.2016 06:45 - 21.02.2016 07:00","16995","16383"
"21.02.2016 07:00 - 21.02.2016 07:15","17125","16481"
"21.02.2016 07:15 - 21.02.2016 07:30","17219","16643"
"21.02.2016 07:30 - 21.02.2016 07:45","17360","16975"
"21.02.2016 07:45 - 21.02.2016 08:00","17546","17028"
"21.02.2016 08:00 - 21.02.2016 08:15","17802","17275"
"21.02.2016 08:15 - 21.02.2016 08:30","18186","17747"
"21.02.2016 08:30 - 21.02.2016 08:45","18524","18160"
"21.02.2016 08:45 - 21.02.2016 09:00","18806","18418"
"21.02.2016 09:00 - 21.02.2016 09:15","19174","18674"
"21.02.2016 09:15 - 21.02.2016 09:30","19485","18987"
"21.02.2016 09:30 - 21.02.2016 09:45","19759","19320"
"21.02.2016 09:45 - 21.02.2016 10:00","20021","19633"
"21.02.2016 10:00 - 21.02.2016 10:15","20330","19891"
"21.02.2016 10:15 - 21.02.2016 10:30","20505","19938"
"21.02.2016 10:30 - 21.02.2016 10:45","20676","20224"
"21.02.2016 10:45 - 21.02.2016 11:00","20880","20585"
"21.02.2016 11:00 - 21.02.2016 11:15","21159","20597"
"21.02.2016 11:15 - 21.02.2016 11:30","21429","20963"
"21.02.2016 11:30 - 21.02.2016 11:45","21644","21225"
"21.02.2016 11:45 - 21.02.2016 12:00","21752","21332"
"21.02.2016 12:00 - 21.02.2016 12:15","21712","21459"
"21.02.2016 12:15 - 21.02.2016 12:30","21736","21613"
"21.02.2016 12:30 - 21.02.2016 12:45","21678","21644"
"21.02.2016 12:45 - 21.02.2016 13:00","21531","21628"
"21.02.2016 13:00 - 21.02.2016 13:15","21451","21488"
"21.02.2016 13:15 - 21.02.2016 13:30","21211","21356"
"21.02.2016 13:30 - 21.02.2016 13:45","20981","21079"
"21.02.2016 13:45 - 21.02.2016 14:00","20698","21030"
"21.02.2016 14:00 - 21.02.2016 14:15","20655","20889"
"21.02.2016 14:15 - 21.02.2016 14:30","20571","20933"
"21.02.2016 14:30 - 21.02.2016 14:45","20455","20919"
"21.02.2016 14:45 - 21.02.2016 15:00","20272","20825"
"21.02.2016 15:00 - 21.02.2016 15:15","20212","20760"
"21.02.2016 15:15 - 21.02.2016 15:30","20169","20769"
"21.02.2016 15:30 - 21.02.2016 15:45","20169","20759"
"21.02.2016 15:45 - 21.02.2016 16:00","20080","20511"
"21.02.2016 16:00 - 21.02.2016 16:15","19995","20503"
"21.02.2016 16:15 - 21.02.2016 16:30","20014","20416"
"21.02.2016 16:30 - 21.02.2016 16:45","20025","20370"
"21.02.2016 16:45 - 21.02.2016 17:00","20021","20427"
"21.02.2016 17:00 - 21.02.2016 17:15","20171","20859"
"21.02.2016 17:15 - 21.02.2016 17:30","20403","20953"
"21.02.2016 17:30 - 21.02.2016 17:45","20710","21357"
"21.02.2016 17:45 - 21.02.2016 18:00","21061","21850"
"21.02.2016 18:00 - 21.02.2016 18:15","21515","22464"
"21.02.2016 18:15 - 21.02.2016 18:30","21919","22804"
"21.02.2016 18:30 - 21.02.2016 18:45","22195","23012"
"21.02.2016 18:45 - 21.02.2016 19:00","22283","22969"
"21.02.2016 19:00 - 21.02.2016 19:15","22236","23100"
