"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"27.06.2017 14:45 - 27.06.2017 15:00","24837","24588"
"27.06.2017 15:00 - 27.06.2017 15:15","24772","24399"
"27.06.2017 15:15 - 27.06.2017 15:30","24633","24461"
"27.06.2017 15:30 - 27.06.2017 15:45","24537","24516"
"27.06.2017 15:45 - 27.06.2017 16:00","24390","24433"
"27.06.2017 16:00 - 27.06.2017 16:15","24311","24280"
"27.06.2017 16:15 - 27.06.2017 16:30","24186","24222"
"27.06.2017 16:30 - 27.06.2017 16:45","24083","23825"
"27.06.2017 16:45 - 27.06.2017 17:00","23986","23508"
"27.06.2017 17:00 - 27.06.2017 17:15","23918","23386"
"27.06.2017 17:15 - 27.06.2017 17:30","23907","23552"
"27.06.2017 17:30 - 27.06.2017 17:45","23960","23701"
"27.06.2017 17:45 - 27.06.2017 18:00","23969","23633"
"27.06.2017 18:00 - 27.06.2017 18:15","23709","23597"
"27.06.2017 18:15 - 27.06.2017 18:30","23658","23534"
"27.06.2017 18:30 - 27.06.2017 18:45","23649","23556"
"27.06.2017 18:45 - 27.06.2017 19:00","23703","23597"
"27.06.2017 19:00 - 27.06.2017 19:15","23725","23517"
"27.06.2017 19:15 - 27.06.2017 19:30","23577","23198"
"27.06.2017 19:30 - 27.06.2017 19:45","23475","22814"
"27.06.2017 19:45 - 27.06.2017 20:00","23293","22721"
"27.06.2017 20:00 - 27.06.2017 20:15","23049","22350"
"27.06.2017 20:15 - 27.06.2017 20:30","22780","21932"
"27.06.2017 20:30 - 27.06.2017 20:45","22528","21661"
"27.06.2017 20:45 - 27.06.2017 21:00","22211","21534"
"27.06.2017 21:00 - 27.06.2017 21:15","21866","21404"
"27.06.2017 21:15 - 27.06.2017 21:30","21637","21180"
"27.06.2017 21:30 - 27.06.2017 21:45","21382","20911"
"27.06.2017 21:45 - 27.06.2017 22:00","21078","20797"
"27.06.2017 22:00 - 27.06.2017 22:15","20903","20797"
"27.06.2017 22:15 - 27.06.2017 22:30","20794","20708"
"27.06.2017 22:30 - 27.06.2017 22:45","20524","20436"
"27.06.2017 22:45 - 27.06.2017 23:00","20149","20247"
"27.06.2017 23:00 - 27.06.2017 23:15","19727","19636"
"27.06.2017 23:15 - 27.06.2017 23:30","19452","19364"
"27.06.2017 23:30 - 27.06.2017 23:45","19141","18946"
"27.06.2017 23:45 - 28.06.2017 00:00","18904","18811"
"28.06.2017 00:00 - 28.06.2017 00:15","18654","18514"
"28.06.2017 00:15 - 28.06.2017 00:30","18481","18337"
"28.06.2017 00:30 - 28.06.2017 00:45","18280","17968"
"28.06.2017 00:45 - 28.06.2017 01:00","18093","17708"
"28.06.2017 01:00 - 28.06.2017 01:15","17884","17513"
"28.06.2017 01:15 - 28.06.2017 01:30","17757","17363"
"28.06.2017 01:30 - 28.06.2017 01:45","17664","17341"
"28.06.2017 01:45 - 28.06.2017 02:00","17546","17172"
"28.06.2017 02:00 - 28.06.2017 02:15","17400","16723"
"28.06.2017 02:15 - 28.06.2017 02:30","17352","16522"
"28.06.2017 02:30 - 28.06.2017 02:45","17378","16608"
"28.06.2017 02:45 - 28.06.2017 03:00","17399","16617"
"28.06.2017 03:00 - 28.06.2017 03:15","17433","16598"
"28.06.2017 03:15 - 28.06.2017 03:30","17439","16527"
"28.06.2017 03:30 - 28.06.2017 03:45","17451","16719"
"28.06.2017 03:45 - 28.06.2017 04:00","17495","16982"
"28.06.2017 04:00 - 28.06.2017 04:15","17603","17067"
"28.06.2017 04:15 - 28.06.2017 04:30","17723","17124"
"28.06.2017 04:30 - 28.06.2017 04:45","17878","16989"
"28.06.2017 04:45 - 28.06.2017 05:00","18063","17263"
"28.06.2017 05:00 - 28.06.2017 05:15","18305","17596"
"28.06.2017 05:15 - 28.06.2017 05:30","18449","17753"
"28.06.2017 05:30 - 28.06.2017 05:45","18760","17987"
"28.06.2017 05:45 - 28.06.2017 06:00","19269","18485"
"28.06.2017 06:00 - 28.06.2017 06:15","20487","19552"
"28.06.2017 06:15 - 28.06.2017 06:30","21264","20153"
"28.06.2017 06:30 - 28.06.2017 06:45","21899","20860"
"28.06.2017 06:45 - 28.06.2017 07:00","22423","21329"
"28.06.2017 07:00 - 28.06.2017 07:15","23097","22047"
"28.06.2017 07:15 - 28.06.2017 07:30","23555","22459"
"28.06.2017 07:30 - 28.06.2017 07:45","23951","22793"
"28.06.2017 07:45 - 28.06.2017 08:00","24285","22993"
"28.06.2017 08:00 - 28.06.2017 08:15","24733","23198"
"28.06.2017 08:15 - 28.06.2017 08:30","24995","23375"
"28.06.2017 08:30 - 28.06.2017 08:45","25206","23452"
"28.06.2017 08:45 - 28.06.2017 09:00","25243","23689"
"28.06.2017 09:00 - 28.06.2017 09:15","25145","23790"
"28.06.2017 09:15 - 28.06.2017 09:30","25261","24007"
"28.06.2017 09:30 - 28.06.2017 09:45","25407","24225"
"28.06.2017 09:45 - 28.06.2017 10:00","25488","24302"
"28.06.2017 10:00 - 28.06.2017 10:15","25554","24459"
"28.06.2017 10:15 - 28.06.2017 10:30","25711","24463"
"28.06.2017 10:30 - 28.06.2017 10:45","25872","24539"
"28.06.2017 10:45 - 28.06.2017 11:00","25958","24658"
"28.06.2017 11:00 - 28.06.2017 11:15","26052","24806"
"28.06.2017 11:15 - 28.06.2017 11:30","26203","24903"
"28.06.2017 11:30 - 28.06.2017 11:45","26354","24946"
"28.06.2017 11:45 - 28.06.2017 12:00","26363","24850"
"28.06.2017 12:00 - 28.06.2017 12:15","26266","24521"
"28.06.2017 12:15 - 28.06.2017 12:30","26274","24413"
"28.06.2017 12:30 - 28.06.2017 12:45","26300","24480"
"28.06.2017 12:45 - 28.06.2017 13:00","26314","24682"
"28.06.2017 13:00 - 28.06.2017 13:15","26319","24902"
"28.06.2017 13:15 - 28.06.2017 13:30","26214","24895"
"28.06.2017 13:30 - 28.06.2017 13:45","26007","24788"
"28.06.2017 13:45 - 28.06.2017 14:00","25651","24582"
"28.06.2017 14:00 - 28.06.2017 14:15","25489","24552"
"28.06.2017 14:15 - 28.06.2017 14:30","25449","24785"
"28.06.2017 14:30 - 28.06.2017 14:45","25402","24547"
"28.06.2017 14:45 - 28.06.2017 15:00","25252","24557"
"28.06.2017 15:00 - 28.06.2017 15:15","25212","24593"
"28.06.2017 15:15 - 28.06.2017 15:30","25069","24468"
"28.06.2017 15:30 - 28.06.2017 15:45","24943","24235"
"28.06.2017 15:45 - 28.06.2017 16:00","24796","24410"
"28.06.2017 16:00 - 28.06.2017 16:15","24741","24257"
"28.06.2017 16:15 - 28.06.2017 16:30","24606","24051"
"28.06.2017 16:30 - 28.06.2017 16:45","24465","23801"
"28.06.2017 16:45 - 28.06.2017 17:00","24371","23673"
"28.06.2017 17:00 - 28.06.2017 17:15","24312","23365"
"28.06.2017 17:15 - 28.06.2017 17:30","24254","23483"
"28.06.2017 17:30 - 28.06.2017 17:45","24301","23355"
"28.06.2017 17:45 - 28.06.2017 18:00","24294","23465"
"28.06.2017 18:00 - 28.06.2017 18:15","24029","23295"
"28.06.2017 18:15 - 28.06.2017 18:30","23939","23157"
"28.06.2017 18:30 - 28.06.2017 18:45","23924","23020"
"28.06.2017 18:45 - 28.06.2017 19:00","23956","23028"
"28.06.2017 19:00 - 28.06.2017 19:15","23943","22888"
"28.06.2017 19:15 - 28.06.2017 19:30","23774","22631"
"28.06.2017 19:30 - 28.06.2017 19:45","23673","22464"
"28.06.2017 19:45 - 28.06.2017 20:00","23512","22233"
"28.06.2017 20:00 - 28.06.2017 20:15","23248","21859"
"28.06.2017 20:15 - 28.06.2017 20:30","22966","21740"
"28.06.2017 20:30 - 28.06.2017 20:45","22703","21483"
"28.06.2017 20:45 - 28.06.2017 21:00","22415","21380"
"28.06.2017 21:00 - 28.06.2017 21:15","22094","21373"
"28.06.2017 21:15 - 28.06.2017 21:30","21847","21213"
"28.06.2017 21:30 - 28.06.2017 21:45","21596","21012"
"28.06.2017 21:45 - 28.06.2017 22:00","21347","20816"
"28.06.2017 22:00 - 28.06.2017 22:15","21176","20360"
"28.06.2017 22:15 - 28.06.2017 22:30","21079","20455"
"28.06.2017 22:30 - 28.06.2017 22:45","20787","19939"
"28.06.2017 22:45 - 28.06.2017 23:00","20444","19624"
"28.06.2017 23:00 - 28.06.2017 23:15","20012","19290"
"28.06.2017 23:15 - 28.06.2017 23:30","19743","18918"
"28.06.2017 23:30 - 28.06.2017 23:45","19404","18644"
"28.06.2017 23:45 - 29.06.2017 00:00","19143","18285"
"29.06.2017 00:00 - 29.06.2017 00:15","18774","17883"
"29.06.2017 00:15 - 29.06.2017 00:30","18603","17764"
"29.06.2017 00:30 - 29.06.2017 00:45","18397","17535"
"29.06.2017 00:45 - 29.06.2017 01:00","18203","17223"
"29.06.2017 01:00 - 29.06.2017 01:15","17996","16924"
"29.06.2017 01:15 - 29.06.2017 01:30","17865","16729"
"29.06.2017 01:30 - 29.06.2017 01:45","17767","16535"
"29.06.2017 01:45 - 29.06.2017 02:00","17648","16388"
"29.06.2017 02:00 - 29.06.2017 02:15","17504","16432"
"29.06.2017 02:15 - 29.06.2017 02:30","17454","16343"
"29.06.2017 02:30 - 29.06.2017 02:45","17479","16343"
"29.06.2017 02:45 - 29.06.2017 03:00","17496","16266"
"29.06.2017 03:00 - 29.06.2017 03:15","17526","16510"
"29.06.2017 03:15 - 29.06.2017 03:30","17530","16412"
"29.06.2017 03:30 - 29.06.2017 03:45","17540","16491"
"29.06.2017 03:45 - 29.06.2017 04:00","17583","16456"
"29.06.2017 04:00 - 29.06.2017 04:15","17693","16495"
"29.06.2017 04:15 - 29.06.2017 04:30","17810","16588"
"29.06.2017 04:30 - 29.06.2017 04:45","17961","16742"
"29.06.2017 04:45 - 29.06.2017 05:00","18146","16899"
"29.06.2017 05:00 - 29.06.2017 05:15","18390","17528"
"29.06.2017 05:15 - 29.06.2017 05:30","18533","17709"
"29.06.2017 05:30 - 29.06.2017 05:45","18846","18241"
"29.06.2017 05:45 - 29.06.2017 06:00","19359","18683"
"29.06.2017 06:00 - 29.06.2017 06:15","20574","19759"
"29.06.2017 06:15 - 29.06.2017 06:30","21353","20506"
"29.06.2017 06:30 - 29.06.2017 06:45","21990","21087"
"29.06.2017 06:45 - 29.06.2017 07:00","22515","21678"
"29.06.2017 07:00 - 29.06.2017 07:15","23194","22352"
"29.06.2017 07:15 - 29.06.2017 07:30","23655","22656"
"29.06.2017 07:30 - 29.06.2017 07:45","24054","23024"
"29.06.2017 07:45 - 29.06.2017 08:00","24392","23431"
"29.06.2017 08:00 - 29.06.2017 08:15","24845","23769"
"29.06.2017 08:15 - 29.06.2017 08:30","25116","23787"
"29.06.2017 08:30 - 29.06.2017 08:45","25329","23972"
"29.06.2017 08:45 - 29.06.2017 09:00","25375","23948"
"29.06.2017 09:00 - 29.06.2017 09:15","25278","23727"
"29.06.2017 09:15 - 29.06.2017 09:30","25397","23842"
"29.06.2017 09:30 - 29.06.2017 09:45","25545","23952"
"29.06.2017 09:45 - 29.06.2017 10:00","25630","24002"
"29.06.2017 10:00 - 29.06.2017 10:15","25700","24217"
"29.06.2017 10:15 - 29.06.2017 10:30","25859","24304"
"29.06.2017 10:30 - 29.06.2017 10:45","26025","24692"
"29.06.2017 10:45 - 29.06.2017 11:00","26111","24839"
"29.06.2017 11:00 - 29.06.2017 11:15","26209","25021"
"29.06.2017 11:15 - 29.06.2017 11:30","26365","25149"
"29.06.2017 11:30 - 29.06.2017 11:45","26519","25161"
"29.06.2017 11:45 - 29.06.2017 12:00","26530","24965"
"29.06.2017 12:00 - 29.06.2017 12:15","26441","24931"
"29.06.2017 12:15 - 29.06.2017 12:30","26445","25017"
"29.06.2017 12:30 - 29.06.2017 12:45","26476","24933"
"29.06.2017 12:45 - 29.06.2017 13:00","26490","25032"
"29.06.2017 13:00 - 29.06.2017 13:15","26492","25004"
"29.06.2017 13:15 - 29.06.2017 13:30","26387","24998"
"29.06.2017 13:30 - 29.06.2017 13:45","26176","24726"
"29.06.2017 13:45 - 29.06.2017 14:00","25814","24518"
"29.06.2017 14:00 - 29.06.2017 14:15","25658","24323"
"29.06.2017 14:15 - 29.06.2017 14:30","25621","24496"
"29.06.2017 14:30 - 29.06.2017 14:45","25580","24599"
"29.06.2017 14:45 - 29.06.2017 15:00","25428","24549"
"29.06.2017 15:00 - 29.06.2017 15:15","25382","24693"
"29.06.2017 15:15 - 29.06.2017 15:30","25241","24433"
"29.06.2017 15:30 - 29.06.2017 15:45","25114","24370"
"29.06.2017 15:45 - 29.06.2017 16:00","24966","24252"
"29.06.2017 16:00 - 29.06.2017 16:15","24906","23965"
"29.06.2017 16:15 - 29.06.2017 16:30","24768","23799"
"29.06.2017 16:30 - 29.06.2017 16:45","24624","23605"
"29.06.2017 16:45 - 29.06.2017 17:00","24527","23260"
"29.06.2017 17:00 - 29.06.2017 17:15","24463","23145"
"29.06.2017 17:15 - 29.06.2017 17:30","24403","23168"
"29.06.2017 17:30 - 29.06.2017 17:45","24452","23313"
"29.06.2017 17:45 - 29.06.2017 18:00","24446","23331"
"29.06.2017 18:00 - 29.06.2017 18:15","24164","23442"
"29.06.2017 18:15 - 29.06.2017 18:30","24068","23472"
"29.06.2017 18:30 - 29.06.2017 18:45","24046","23731"
"29.06.2017 18:45 - 29.06.2017 19:00","24079","23956"
"29.06.2017 19:00 - 29.06.2017 19:15","24058","23579"
"29.06.2017 19:15 - 29.06.2017 19:30","23885","23390"
"29.06.2017 19:30 - 29.06.2017 19:45","23783","22992"
"29.06.2017 19:45 - 29.06.2017 20:00","23626","22683"
"29.06.2017 20:00 - 29.06.2017 20:15","23353","22645"
"29.06.2017 20:15 - 29.06.2017 20:30","23073","22455"
"29.06.2017 20:30 - 29.06.2017 20:45","22810","22291"
"29.06.2017 20:45 - 29.06.2017 21:00","22524","22297"
"29.06.2017 21:00 - 29.06.2017 21:15","22205","21955"
"29.06.2017 21:15 - 29.06.2017 21:30","21962","21795"
"29.06.2017 21:30 - 29.06.2017 21:45","21707","21545"
"29.06.2017 21:45 - 29.06.2017 22:00","21455","20997"
"29.06.2017 22:00 - 29.06.2017 22:15","21290","20892"
"29.06.2017 22:15 - 29.06.2017 22:30","21198","20775"
"29.06.2017 22:30 - 29.06.2017 22:45","20905","20411"
"29.06.2017 22:45 - 29.06.2017 23:00","20561","20140"
"29.06.2017 23:00 - 29.06.2017 23:15","20128","19872"
"29.06.2017 23:15 - 29.06.2017 23:30","19861","19443"
"29.06.2017 23:30 - 29.06.2017 23:45","19518","18969"
"29.06.2017 23:45 - 30.06.2017 00:00","19250","18750"
"30.06.2017 00:00 - 30.06.2017 00:15","18949","18153"
"30.06.2017 00:15 - 30.06.2017 00:30","18759","18323"
"30.06.2017 00:30 - 30.06.2017 00:45","18542","18129"
"30.06.2017 00:45 - 30.06.2017 01:00","18331","17859"
"30.06.2017 01:00 - 30.06.2017 01:15","18119","17785"
"30.06.2017 01:15 - 30.06.2017 01:30","17993","17591"
"30.06.2017 01:30 - 30.06.2017 01:45","17883","17463"
"30.06.2017 01:45 - 30.06.2017 02:00","17774","17377"
"30.06.2017 02:00 - 30.06.2017 02:15","17642","16996"
"30.06.2017 02:15 - 30.06.2017 02:30","17591","16926"
"30.06.2017 02:30 - 30.06.2017 02:45","17608","16813"
"30.06.2017 02:45 - 30.06.2017 03:00","17617","16900"
"30.06.2017 03:00 - 30.06.2017 03:15","17666","16873"
"30.06.2017 03:15 - 30.06.2017 03:30","17664","16860"
"30.06.2017 03:30 - 30.06.2017 03:45","17672","16808"
"30.06.2017 03:45 - 30.06.2017 04:00","17713","16795"
"30.06.2017 04:00 - 30.06.2017 04:15","17825","16930"
"30.06.2017 04:15 - 30.06.2017 04:30","17948","17310"
"30.06.2017 04:30 - 30.06.2017 04:45","18101","17475"
"30.06.2017 04:45 - 30.06.2017 05:00","18276","17795"
"30.06.2017 05:00 - 30.06.2017 05:15","18489","18069"
"30.06.2017 05:15 - 30.06.2017 05:30","18625","18348"
"30.06.2017 05:30 - 30.06.2017 05:45","18939","18750"
"30.06.2017 05:45 - 30.06.2017 06:00","19462","19304"
"30.06.2017 06:00 - 30.06.2017 06:15","20619","20358"
"30.06.2017 06:15 - 30.06.2017 06:30","21356","21090"
"30.06.2017 06:30 - 30.06.2017 06:45","21969","21869"
"30.06.2017 06:45 - 30.06.2017 07:00","22490","22461"
"30.06.2017 07:00 - 30.06.2017 07:15","23175","23157"
"30.06.2017 07:15 - 30.06.2017 07:30","23642","23284"
"30.06.2017 07:30 - 30.06.2017 07:45","24054","23617"
"30.06.2017 07:45 - 30.06.2017 08:00","24398","23989"
"30.06.2017 08:00 - 30.06.2017 08:15","24897","24433"
"30.06.2017 08:15 - 30.06.2017 08:30","25201","24527"
"30.06.2017 08:30 - 30.06.2017 08:45","25438","24633"
"30.06.2017 08:45 - 30.06.2017 09:00","25497","24564"
"30.06.2017 09:00 - 30.06.2017 09:15","25449","24674"
"30.06.2017 09:15 - 30.06.2017 09:30","25584","24909"
"30.06.2017 09:30 - 30.06.2017 09:45","25730","25182"
"30.06.2017 09:45 - 30.06.2017 10:00","25803","25721"
"30.06.2017 10:00 - 30.06.2017 10:15","25867","26017"
"30.06.2017 10:15 - 30.06.2017 10:30","26039","26219"
"30.06.2017 10:30 - 30.06.2017 10:45","26208","26436"
"30.06.2017 10:45 - 30.06.2017 11:00","26271","26351"
"30.06.2017 11:00 - 30.06.2017 11:15","26336","26310"
"30.06.2017 11:15 - 30.06.2017 11:30","26459","26401"
"30.06.2017 11:30 - 30.06.2017 11:45","26599","26424"
"30.06.2017 11:45 - 30.06.2017 12:00","26569","26793"
"30.06.2017 12:00 - 30.06.2017 12:15","26476","26940"
"30.06.2017 12:15 - 30.06.2017 12:30","26472","27085"
"30.06.2017 12:30 - 30.06.2017 12:45","26436","26714"
"30.06.2017 12:45 - 30.06.2017 13:00","26404","26613"
"30.06.2017 13:00 - 30.06.2017 13:15","26292","26404"
"30.06.2017 13:15 - 30.06.2017 13:30","26152","26441"
"30.06.2017 13:30 - 30.06.2017 13:45","25909","26204"
"30.06.2017 13:45 - 30.06.2017 14:00","25545","25823"
"30.06.2017 14:00 - 30.06.2017 14:15","25332","25306"
"30.06.2017 14:15 - 30.06.2017 14:30","25269","25292"
"30.06.2017 14:30 - 30.06.2017 14:45","25177","25276"
"30.06.2017 14:45 - 30.06.2017 15:00","24999","25129"
"30.06.2017 15:00 - 30.06.2017 15:15","24914","24945"
"30.06.2017 15:15 - 30.06.2017 15:30","24792","24892"
"30.06.2017 15:30 - 30.06.2017 15:45","24676","24872"
"30.06.2017 15:45 - 30.06.2017 16:00","24534","24784"
"30.06.2017 16:00 - 30.06.2017 16:15","24492","24832"
"30.06.2017 16:15 - 30.06.2017 16:30","24397","24644"
"30.06.2017 16:30 - 30.06.2017 16:45","24295","24483"
"30.06.2017 16:45 - 30.06.2017 17:00","24198","24194"
"30.06.2017 17:00 - 30.06.2017 17:15","24148","23974"
"30.06.2017 17:15 - 30.06.2017 17:30","24062","23848"
"30.06.2017 17:30 - 30.06.2017 17:45","24045","23714"
"30.06.2017 17:45 - 30.06.2017 18:00","24004","23914"
"30.06.2017 18:00 - 30.06.2017 18:15","23720","23453"
"30.06.2017 18:15 - 30.06.2017 18:30","23590","23651"
"30.06.2017 18:30 - 30.06.2017 18:45","23523","23521"
"30.06.2017 18:45 - 30.06.2017 19:00","23477","23345"
"30.06.2017 19:00 - 30.06.2017 19:15","23408","23268"
"30.06.2017 19:15 - 30.06.2017 19:30","23202","23162"
"30.06.2017 19:30 - 30.06.2017 19:45","23071","22872"
"30.06.2017 19:45 - 30.06.2017 20:00","22894","22475"
"30.06.2017 20:00 - 30.06.2017 20:15","22597","22067"
"30.06.2017 20:15 - 30.06.2017 20:30","22342","21658"
"30.06.2017 20:30 - 30.06.2017 20:45","22103","21244"
"30.06.2017 20:45 - 30.06.2017 21:00","21794","20871"
"30.06.2017 21:00 - 30.06.2017 21:15","21494","20722"
"30.06.2017 21:15 - 30.06.2017 21:30","21276","20549"
"30.06.2017 21:30 - 30.06.2017 21:45","21030","20234"
"30.06.2017 21:45 - 30.06.2017 22:00","20788","20233"
"30.06.2017 22:00 - 30.06.2017 22:15","20663","20163"
"30.06.2017 22:15 - 30.06.2017 22:30","20636","19936"
"30.06.2017 22:30 - 30.06.2017 22:45","20437","19560"
"30.06.2017 22:45 - 30.06.2017 23:00","20168","19704"
"30.06.2017 23:00 - 30.06.2017 23:15","19812","19406"
"30.06.2017 23:15 - 30.06.2017 23:30","19568","19233"
"30.06.2017 23:30 - 30.06.2017 23:45","19248","18938"
"30.06.2017 23:45 - 01.07.2017 00:00","18998","18506"
"01.07.2017 00:00 - 01.07.2017 00:15","18551","18156"
"01.07.2017 00:15 - 01.07.2017 00:30","18364","17912"
"01.07.2017 00:30 - 01.07.2017 00:45","18148","17570"
"01.07.2017 00:45 - 01.07.2017 01:00","17926","17448"
"01.07.2017 01:00 - 01.07.2017 01:15","17728","17363"
"01.07.2017 01:15 - 01.07.2017 01:30","17543","17206"
"01.07.2017 01:30 - 01.07.2017 01:45","17415","17077"
"01.07.2017 01:45 - 01.07.2017 02:00","17275","16757"
"01.07.2017 02:00 - 01.07.2017 02:15","17148","16784"
"01.07.2017 02:15 - 01.07.2017 02:30","17057","16492"
"01.07.2017 02:30 - 01.07.2017 02:45","17042","16438"
"01.07.2017 02:45 - 01.07.2017 03:00","17006","16550"
"01.07.2017 03:00 - 01.07.2017 03:15","16961","16781"
"01.07.2017 03:15 - 01.07.2017 03:30","16917","16606"
"01.07.2017 03:30 - 01.07.2017 03:45","16871","16467"
"01.07.2017 03:45 - 01.07.2017 04:00","16869","16621"
"01.07.2017 04:00 - 01.07.2017 04:15","16890","16651"
"01.07.2017 04:15 - 01.07.2017 04:30","16904","16691"
"01.07.2017 04:30 - 01.07.2017 04:45","16930","16632"
"01.07.2017 04:45 - 01.07.2017 05:00","16964","16578"
"01.07.2017 05:00 - 01.07.2017 05:15","16842","16652"
"01.07.2017 05:15 - 01.07.2017 05:30","16753","16635"
"01.07.2017 05:30 - 01.07.2017 05:45","16738","16518"
"01.07.2017 05:45 - 01.07.2017 06:00","16866","16654"
"01.07.2017 06:00 - 01.07.2017 06:15","17058","16851"
"01.07.2017 06:15 - 01.07.2017 06:30","17204","17175"
"01.07.2017 06:30 - 01.07.2017 06:45","17387","17401"
"01.07.2017 06:45 - 01.07.2017 07:00","17614","17620"
"01.07.2017 07:00 - 01.07.2017 07:15","17979","17983"
"01.07.2017 07:15 - 01.07.2017 07:30","18365","18204"
"01.07.2017 07:30 - 01.07.2017 07:45","18800","18625"
"01.07.2017 07:45 - 01.07.2017 08:00","19223","18997"
"01.07.2017 08:00 - 01.07.2017 08:15","19817","19629"
"01.07.2017 08:15 - 01.07.2017 08:30","20258","19963"
"01.07.2017 08:30 - 01.07.2017 08:45","20691","20400"
"01.07.2017 08:45 - 01.07.2017 09:00","21005","20693"
"01.07.2017 09:00 - 01.07.2017 09:15","21322","20862"
"01.07.2017 09:15 - 01.07.2017 09:30","21576","20988"
"01.07.2017 09:30 - 01.07.2017 09:45","21852","21159"
"01.07.2017 09:45 - 01.07.2017 10:00","22030","21379"
"01.07.2017 10:00 - 01.07.2017 10:15","22186","21760"
"01.07.2017 10:15 - 01.07.2017 10:30","22370","21957"
"01.07.2017 10:30 - 01.07.2017 10:45","22515","22117"
"01.07.2017 10:45 - 01.07.2017 11:00","22541","22119"
"01.07.2017 11:00 - 01.07.2017 11:15","22633","22297"
"01.07.2017 11:15 - 01.07.2017 11:30","22763","22313"
"01.07.2017 11:30 - 01.07.2017 11:45","22872","22405"
"01.07.2017 11:45 - 01.07.2017 12:00","22805","22325"
"01.07.2017 12:00 - 01.07.2017 12:15","22760","22089"
"01.07.2017 12:15 - 01.07.2017 12:30","22724","22095"
"01.07.2017 12:30 - 01.07.2017 12:45","22673","21990"
"01.07.2017 12:45 - 01.07.2017 13:00","22576","21839"
"01.07.2017 13:00 - 01.07.2017 13:15","22433","21611"
"01.07.2017 13:15 - 01.07.2017 13:30","22300","21449"
"01.07.2017 13:30 - 01.07.2017 13:45","22084","21128"
"01.07.2017 13:45 - 01.07.2017 14:00","21734","20973"
"01.07.2017 14:00 - 01.07.2017 14:15","21519","20916"
"01.07.2017 14:15 - 01.07.2017 14:30","21400","20735"
"01.07.2017 14:30 - 01.07.2017 14:45","21333","20944"
"01.07.2017 14:45 - 01.07.2017 15:00","21183","20911"
"01.07.2017 15:00 - 01.07.2017 15:15","21127","20877"
"01.07.2017 15:15 - 01.07.2017 15:30","21073","20785"
"01.07.2017 15:30 - 01.07.2017 15:45","21026","20790"
"01.07.2017 15:45 - 01.07.2017 16:00","20957","20691"
"01.07.2017 16:00 - 01.07.2017 16:15","20944","20385"
"01.07.2017 16:15 - 01.07.2017 16:30","20916","20284"
"01.07.2017 16:30 - 01.07.2017 16:45","20879","20173"
"01.07.2017 16:45 - 01.07.2017 17:00","20830","20181"
"01.07.2017 17:00 - 01.07.2017 17:15","20870","20309"
"01.07.2017 17:15 - 01.07.2017 17:30","20838","20533"
"01.07.2017 17:30 - 01.07.2017 17:45","20913","20709"
"01.07.2017 17:45 - 01.07.2017 18:00","20957","20789"
"01.07.2017 18:00 - 01.07.2017 18:15","20850","20676"
"01.07.2017 18:15 - 01.07.2017 18:30","20742","20531"
