"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"19.02.2015 00:00 - 19.02.2015 00:15","19723","20444"
"19.02.2015 00:15 - 19.02.2015 00:30","19458","20134"
"19.02.2015 00:30 - 19.02.2015 00:45","19272","19922"
"19.02.2015 00:45 - 19.02.2015 01:00","19122","19806"
"19.02.2015 01:00 - 19.02.2015 01:15","18939","19705"
"19.02.2015 01:15 - 19.02.2015 01:30","18819","19684"
"19.02.2015 01:30 - 19.02.2015 01:45","18732","19698"
"19.02.2015 01:45 - 19.02.2015 02:00","18702","19661"
"19.02.2015 02:00 - 19.02.2015 02:15","18552","19472"
"19.02.2015 02:15 - 19.02.2015 02:30","18518","19344"
"19.02.2015 02:30 - 19.02.2015 02:45","18579","19342"
"19.02.2015 02:45 - 19.02.2015 03:00","18625","19390"
"19.02.2015 03:00 - 19.02.2015 03:15","18685","19420"
"19.02.2015 03:15 - 19.02.2015 03:30","18736","19415"
"19.02.2015 03:30 - 19.02.2015 03:45","18793","19464"
"19.02.2015 03:45 - 19.02.2015 04:00","18851","19510"
"19.02.2015 04:00 - 19.02.2015 04:15","18963","19570"
"19.02.2015 04:15 - 19.02.2015 04:30","19071","19643"
"19.02.2015 04:30 - 19.02.2015 04:45","19226","19930"
"19.02.2015 04:45 - 19.02.2015 05:00","19380","20136"
"19.02.2015 05:00 - 19.02.2015 05:15","19751","20412"
"19.02.2015 05:15 - 19.02.2015 05:30","19951","20540"
"19.02.2015 05:30 - 19.02.2015 05:45","20298","20882"
"19.02.2015 05:45 - 19.02.2015 06:00","20662","21185"
"19.02.2015 06:00 - 19.02.2015 06:15","21794","22333"
"19.02.2015 06:15 - 19.02.2015 06:30","22698","23275"
"19.02.2015 06:30 - 19.02.2015 06:45","23439","24070"
"19.02.2015 06:45 - 19.02.2015 07:00","23949","24538"
"19.02.2015 07:00 - 19.02.2015 07:15","24564","25166"
"19.02.2015 07:15 - 19.02.2015 07:30","24856","25680"
"19.02.2015 07:30 - 19.02.2015 07:45","25040","25669"
"19.02.2015 07:45 - 19.02.2015 08:00","25240","25836"
"19.02.2015 08:00 - 19.02.2015 08:15","25534","26269"
"19.02.2015 08:15 - 19.02.2015 08:30","25721","26446"
"19.02.2015 08:30 - 19.02.2015 08:45","25726","26551"
"19.02.2015 08:45 - 19.02.2015 09:00","25699","26536"
"19.02.2015 09:00 - 19.02.2015 09:15","25548","26454"
"19.02.2015 09:15 - 19.02.2015 09:30","25687","26648"
"19.02.2015 09:30 - 19.02.2015 09:45","25804","26849"
"19.02.2015 09:45 - 19.02.2015 10:00","25883","26965"
"19.02.2015 10:00 - 19.02.2015 10:15","25878","26805"
"19.02.2015 10:15 - 19.02.2015 10:30","25970","26907"
"19.02.2015 10:30 - 19.02.2015 10:45","26116","26684"
"19.02.2015 10:45 - 19.02.2015 11:00","26194","26850"
"19.02.2015 11:00 - 19.02.2015 11:15","26281","27119"
"19.02.2015 11:15 - 19.02.2015 11:30","26355","27263"
"19.02.2015 11:30 - 19.02.2015 11:45","26466","27431"
"19.02.2015 11:45 - 19.02.2015 12:00","26500","27339"
"19.02.2015 12:00 - 19.02.2015 12:15","26335","26844"
"19.02.2015 12:15 - 19.02.2015 12:30","26303","26982"
"19.02.2015 12:30 - 19.02.2015 12:45","26373","27042"
"19.02.2015 12:45 - 19.02.2015 13:00","26361","27166"
"19.02.2015 13:00 - 19.02.2015 13:15","26448","27274"
"19.02.2015 13:15 - 19.02.2015 13:30","26277","27205"
"19.02.2015 13:30 - 19.02.2015 13:45","26109","27017"
"19.02.2015 13:45 - 19.02.2015 14:00","25835","26784"
"19.02.2015 14:00 - 19.02.2015 14:15","25823","27005"
"19.02.2015 14:15 - 19.02.2015 14:30","25797","27060"
"19.02.2015 14:30 - 19.02.2015 14:45","25690","26871"
"19.02.2015 14:45 - 19.02.2015 15:00","25559","26717"
"19.02.2015 15:00 - 19.02.2015 15:15","25521","26772"
"19.02.2015 15:15 - 19.02.2015 15:30","25352","26798"
"19.02.2015 15:30 - 19.02.2015 15:45","25253","26681"
"19.02.2015 15:45 - 19.02.2015 16:00","25085","26279"
"19.02.2015 16:00 - 19.02.2015 16:15","24963","25894"
"19.02.2015 16:15 - 19.02.2015 16:30","24893","25712"
"19.02.2015 16:30 - 19.02.2015 16:45","24803","25526"
"19.02.2015 16:45 - 19.02.2015 17:00","24747","25417"
"19.02.2015 17:00 - 19.02.2015 17:15","24938","25612"
"19.02.2015 17:15 - 19.02.2015 17:30","25140","25692"
"19.02.2015 17:30 - 19.02.2015 17:45","25308","26008"
"19.02.2015 17:45 - 19.02.2015 18:00","25502","26250"
"19.02.2015 18:00 - 19.02.2015 18:15","25670","26818"
"19.02.2015 18:15 - 19.02.2015 18:30","25918","27485"
"19.02.2015 18:30 - 19.02.2015 18:45","26264","27716"
"19.02.2015 18:45 - 19.02.2015 19:00","26443","27819"
"19.02.2015 19:00 - 19.02.2015 19:15","26440","27587"
"19.02.2015 19:15 - 19.02.2015 19:30","26273","27454"
"19.02.2015 19:30 - 19.02.2015 19:45","26106","27146"
"19.02.2015 19:45 - 19.02.2015 20:00","25792","27181"
"19.02.2015 20:00 - 19.02.2015 20:15","25282","26609"
"19.02.2015 20:15 - 19.02.2015 20:30","24901","26222"
"19.02.2015 20:30 - 19.02.2015 20:45","24529","25732"
"19.02.2015 20:45 - 19.02.2015 21:00","24186","25663"
"19.02.2015 21:00 - 19.02.2015 21:15","23913","25564"
"19.02.2015 21:15 - 19.02.2015 21:30","23740","25275"
"19.02.2015 21:30 - 19.02.2015 21:45","23487","24881"
"19.02.2015 21:45 - 19.02.2015 22:00","23175","24701"
"19.02.2015 22:00 - 19.02.2015 22:15","22951","24615"
"19.02.2015 22:15 - 19.02.2015 22:30","22626","24126"
"19.02.2015 22:30 - 19.02.2015 22:45","22193","23922"
"19.02.2015 22:45 - 19.02.2015 23:00","21785","23453"
"19.02.2015 23:00 - 19.02.2015 23:15","21315","23244"
"19.02.2015 23:15 - 19.02.2015 23:30","20944","22620"
"19.02.2015 23:30 - 19.02.2015 23:45","20567","22310"
"19.02.2015 23:45 - 20.02.2015 00:00","20241","22110"
"20.02.2015 00:00 - 20.02.2015 00:15","19982","21339"
"20.02.2015 00:15 - 20.02.2015 00:30","19741","20768"
"20.02.2015 00:30 - 20.02.2015 00:45","19525","20548"
"20.02.2015 00:45 - 20.02.2015 01:00","19403","20450"
"20.02.2015 01:00 - 20.02.2015 01:15","19220","20362"
"20.02.2015 01:15 - 20.02.2015 01:30","19086","20121"
"20.02.2015 01:30 - 20.02.2015 01:45","19000","20024"
"20.02.2015 01:45 - 20.02.2015 02:00","18948","19962"
"20.02.2015 02:00 - 20.02.2015 02:15","18784","19810"
"20.02.2015 02:15 - 20.02.2015 02:30","18755","19813"
"20.02.2015 02:30 - 20.02.2015 02:45","18807","19844"
"20.02.2015 02:45 - 20.02.2015 03:00","18846","19585"
"20.02.2015 03:00 - 20.02.2015 03:15","18892","19766"
"20.02.2015 03:15 - 20.02.2015 03:30","18927","19612"
"20.02.2015 03:30 - 20.02.2015 03:45","18961","19672"
"20.02.2015 03:45 - 20.02.2015 04:00","19057","19637"
"20.02.2015 04:00 - 20.02.2015 04:15","19172","19870"
"20.02.2015 04:15 - 20.02.2015 04:30","19297","19759"
"20.02.2015 04:30 - 20.02.2015 04:45","19432","19794"
"20.02.2015 04:45 - 20.02.2015 05:00","19583","19975"
"20.02.2015 05:00 - 20.02.2015 05:15","19984","20312"
"20.02.2015 05:15 - 20.02.2015 05:30","20173","20557"
"20.02.2015 05:30 - 20.02.2015 05:45","20533","20906"
"20.02.2015 05:45 - 20.02.2015 06:00","20966","21324"
"20.02.2015 06:00 - 20.02.2015 06:15","22046","22076"
"20.02.2015 06:15 - 20.02.2015 06:30","22901","22944"
"20.02.2015 06:30 - 20.02.2015 06:45","23615","23693"
"20.02.2015 06:45 - 20.02.2015 07:00","24155","24297"
"20.02.2015 07:00 - 20.02.2015 07:15","24852","24822"
"20.02.2015 07:15 - 20.02.2015 07:30","25150","25282"
"20.02.2015 07:30 - 20.02.2015 07:45","25321","25335"
"20.02.2015 07:45 - 20.02.2015 08:00","25505","25224"
"20.02.2015 08:00 - 20.02.2015 08:15","25916","25604"
"20.02.2015 08:15 - 20.02.2015 08:30","26131","25872"
"20.02.2015 08:30 - 20.02.2015 08:45","26165","25995"
"20.02.2015 08:45 - 20.02.2015 09:00","26182","25852"
"20.02.2015 09:00 - 20.02.2015 09:15","26106","25644"
"20.02.2015 09:15 - 20.02.2015 09:30","26218","25891"
"20.02.2015 09:30 - 20.02.2015 09:45","26319","26363"
"20.02.2015 09:45 - 20.02.2015 10:00","26349","26430"
"20.02.2015 10:00 - 20.02.2015 10:15","26387","26529"
"20.02.2015 10:15 - 20.02.2015 10:30","26479","26866"
"20.02.2015 10:30 - 20.02.2015 10:45","26605","27027"
"20.02.2015 10:45 - 20.02.2015 11:00","26684","27078"
"20.02.2015 11:00 - 20.02.2015 11:15","26740","27125"
"20.02.2015 11:15 - 20.02.2015 11:30","26802","27097"
"20.02.2015 11:30 - 20.02.2015 11:45","26906","27113"
"20.02.2015 11:45 - 20.02.2015 12:00","26942","27071"
"20.02.2015 12:00 - 20.02.2015 12:15","26845","26975"
"20.02.2015 12:15 - 20.02.2015 12:30","26804","27074"
"20.02.2015 12:30 - 20.02.2015 12:45","26778","26991"
"20.02.2015 12:45 - 20.02.2015 13:00","26715","26761"
"20.02.2015 13:00 - 20.02.2015 13:15","26696","26798"
"20.02.2015 13:15 - 20.02.2015 13:30","26503","26579"
"20.02.2015 13:30 - 20.02.2015 13:45","26320","26214"
"20.02.2015 13:45 - 20.02.2015 14:00","26021","25854"
"20.02.2015 14:00 - 20.02.2015 14:15","25947","25642"
"20.02.2015 14:15 - 20.02.2015 14:30","25911","25579"
"20.02.2015 14:30 - 20.02.2015 14:45","25803","25393"
"20.02.2015 14:45 - 20.02.2015 15:00","25616","25244"
"20.02.2015 15:00 - 20.02.2015 15:15","25592","25118"
"20.02.2015 15:15 - 20.02.2015 15:30","25468","24957"
"20.02.2015 15:30 - 20.02.2015 15:45","25398","24921"
"20.02.2015 15:45 - 20.02.2015 16:00","25219","24573"
"20.02.2015 16:00 - 20.02.2015 16:15","25125","24411"
"20.02.2015 16:15 - 20.02.2015 16:30","25071","24545"
"20.02.2015 16:30 - 20.02.2015 16:45","24958","24650"
"20.02.2015 16:45 - 20.02.2015 17:00","24858","24416"
"20.02.2015 17:00 - 20.02.2015 17:15","24980","24470"
"20.02.2015 17:15 - 20.02.2015 17:30","25123","24661"
"20.02.2015 17:30 - 20.02.2015 17:45","25207","24946"
"20.02.2015 17:45 - 20.02.2015 18:00","25400","25298"
"20.02.2015 18:00 - 20.02.2015 18:15","25666","25668"
"20.02.2015 18:15 - 20.02.2015 18:30","25972","25751"
"20.02.2015 18:30 - 20.02.2015 18:45","26166","25946"
"20.02.2015 18:45 - 20.02.2015 19:00","26169","26090"
"20.02.2015 19:00 - 20.02.2015 19:15","25985","25813"
"20.02.2015 19:15 - 20.02.2015 19:30","25697","25509"
"20.02.2015 19:30 - 20.02.2015 19:45","25482","25322"
"20.02.2015 19:45 - 20.02.2015 20:00","25153","25192"
"20.02.2015 20:00 - 20.02.2015 20:15","24567","24559"
"20.02.2015 20:15 - 20.02.2015 20:30","24233","24040"
"20.02.2015 20:30 - 20.02.2015 20:45","23845","23742"
"20.02.2015 20:45 - 20.02.2015 21:00","23537","23342"
"20.02.2015 21:00 - 20.02.2015 21:15","23250","23405"
"20.02.2015 21:15 - 20.02.2015 21:30","23104","23407"
"20.02.2015 21:30 - 20.02.2015 21:45","22898","23146"
"20.02.2015 21:45 - 20.02.2015 22:00","22581","22779"
"20.02.2015 22:00 - 20.02.2015 22:15","22385","22766"
"20.02.2015 22:15 - 20.02.2015 22:30","22159","22588"
"20.02.2015 22:30 - 20.02.2015 22:45","21850","22337"
"20.02.2015 22:45 - 20.02.2015 23:00","21506","22165"
"20.02.2015 23:00 - 20.02.2015 23:15","21087","21577"
"20.02.2015 23:15 - 20.02.2015 23:30","20769","21195"
"20.02.2015 23:30 - 20.02.2015 23:45","20389","20794"
"20.02.2015 23:45 - 21.02.2015 00:00","20018","20456"
"21.02.2015 00:00 - 21.02.2015 00:15","19572","19892"
"21.02.2015 00:15 - 21.02.2015 00:30","19267","19452"
"21.02.2015 00:30 - 21.02.2015 00:45","19088","19286"
"21.02.2015 00:45 - 21.02.2015 01:00","18920","19161"
"21.02.2015 01:00 - 21.02.2015 01:15","18761","19079"
"21.02.2015 01:15 - 21.02.2015 01:30","18568","18942"
"21.02.2015 01:30 - 21.02.2015 01:45","18405","18745"
"21.02.2015 01:45 - 21.02.2015 02:00","18321","18704"
"21.02.2015 02:00 - 21.02.2015 02:15","18187","18491"
"21.02.2015 02:15 - 21.02.2015 02:30","18148","18499"
"21.02.2015 02:30 - 21.02.2015 02:45","18133","18482"
"21.02.2015 02:45 - 21.02.2015 03:00","18116","18372"
"21.02.2015 03:00 - 21.02.2015 03:15","18104","18384"
"21.02.2015 03:15 - 21.02.2015 03:30","18127","18309"
"21.02.2015 03:30 - 21.02.2015 03:45","18107","18348"
"21.02.2015 03:45 - 21.02.2015 04:00","18119","18329"
"21.02.2015 04:00 - 21.02.2015 04:15","18141","18281"
"21.02.2015 04:15 - 21.02.2015 04:30","18122","18126"
"21.02.2015 04:30 - 21.02.2015 04:45","18133","17965"
"21.02.2015 04:45 - 21.02.2015 05:00","18157","17960"
"21.02.2015 05:00 - 21.02.2015 05:15","18210","18102"
"21.02.2015 05:15 - 21.02.2015 05:30","18157","18005"
"21.02.2015 05:30 - 21.02.2015 05:45","18138","18056"
"21.02.2015 05:45 - 21.02.2015 06:00","18144","18103"
"21.02.2015 06:00 - 21.02.2015 06:15","18234","18178"
"21.02.2015 06:15 - 21.02.2015 06:30","18437","18300"
"21.02.2015 06:30 - 21.02.2015 06:45","18662","18554"
"21.02.2015 06:45 - 21.02.2015 07:00","18853","18979"
"21.02.2015 07:00 - 21.02.2015 07:15","19118","19280"
"21.02.2015 07:15 - 21.02.2015 07:30","19329","19484"
"21.02.2015 07:30 - 21.02.2015 07:45","19577","19694"
"21.02.2015 07:45 - 21.02.2015 08:00","19876","20109"
"21.02.2015 08:00 - 21.02.2015 08:15","20372","20564"
"21.02.2015 08:15 - 21.02.2015 08:30","20640","21084"
"21.02.2015 08:30 - 21.02.2015 08:45","20930","21394"
"21.02.2015 08:45 - 21.02.2015 09:00","21223","21710"
"21.02.2015 09:00 - 21.02.2015 09:15","21508","21988"
"21.02.2015 09:15 - 21.02.2015 09:30","21785","22282"
"21.02.2015 09:30 - 21.02.2015 09:45","22098","22658"
"21.02.2015 09:45 - 21.02.2015 10:00","22309","22713"
"21.02.2015 10:00 - 21.02.2015 10:15","22510","22956"
"21.02.2015 10:15 - 21.02.2015 10:30","22601","23058"
"21.02.2015 10:30 - 21.02.2015 10:45","22705","23164"
"21.02.2015 10:45 - 21.02.2015 11:00","22710","23107"
"21.02.2015 11:00 - 21.02.2015 11:15","22801","23098"
"21.02.2015 11:15 - 21.02.2015 11:30","22839","23295"
"21.02.2015 11:30 - 21.02.2015 11:45","22863","23546"
"21.02.2015 11:45 - 21.02.2015 12:00","22821","23408"
"21.02.2015 12:00 - 21.02.2015 12:15","22768","23166"
"21.02.2015 12:15 - 21.02.2015 12:30","22693","23167"
"21.02.2015 12:30 - 21.02.2015 12:45","22652","23159"
"21.02.2015 12:45 - 21.02.2015 13:00","22491","22991"
"21.02.2015 13:00 - 21.02.2015 13:15","22436","22789"
"21.02.2015 13:15 - 21.02.2015 13:30","22228","22470"
"21.02.2015 13:30 - 21.02.2015 13:45","22084","22409"
"21.02.2015 13:45 - 21.02.2015 14:00","21832","22258"
"21.02.2015 14:00 - 21.02.2015 14:15","21725","22125"
"21.02.2015 14:15 - 21.02.2015 14:30","21616","21956"
"21.02.2015 14:30 - 21.02.2015 14:45","21526","22035"
"21.02.2015 14:45 - 21.02.2015 15:00","21371","21751"
"21.02.2015 15:00 - 21.02.2015 15:15","21346","21755"
"21.02.2015 15:15 - 21.02.2015 15:30","21274","21526"
"21.02.2015 15:30 - 21.02.2015 15:45","21242","21399"
"21.02.2015 15:45 - 21.02.2015 16:00","21122","21296"
"21.02.2015 16:00 - 21.02.2015 16:15","21088","21081"
"21.02.2015 16:15 - 21.02.2015 16:30","21066","21148"
"21.02.2015 16:30 - 21.02.2015 16:45","21039","20998"
"21.02.2015 16:45 - 21.02.2015 17:00","21028","20699"
"21.02.2015 17:00 - 21.02.2015 17:15","21299","20821"
"21.02.2015 17:15 - 21.02.2015 17:30","21499","21087"
"21.02.2015 17:30 - 21.02.2015 17:45","21725","21292"
"21.02.2015 17:45 - 21.02.2015 18:00","21964","21506"
"21.02.2015 18:00 - 21.02.2015 18:15","22310","21734"
"21.02.2015 18:15 - 21.02.2015 18:30","22557","22374"
"21.02.2015 18:30 - 21.02.2015 18:45","22792","22743"
"21.02.2015 18:45 - 21.02.2015 19:00","22849","22659"
"21.02.2015 19:00 - 21.02.2015 19:15","22800","22591"
"21.02.2015 19:15 - 21.02.2015 19:30","22647","22291"
"21.02.2015 19:30 - 21.02.2015 19:45","22436","22155"
"21.02.2015 19:45 - 21.02.2015 20:00","22116","21889"
"21.02.2015 20:00 - 21.02.2015 20:15","21666","21455"
"21.02.2015 20:15 - 21.02.2015 20:30","21282","20900"
"21.02.2015 20:30 - 21.02.2015 20:45","20907","20599"
"21.02.2015 20:45 - 21.02.2015 21:00","20624","20580"
"21.02.2015 21:00 - 21.02.2015 21:15","20471","20208"
"21.02.2015 21:15 - 21.02.2015 21:30","20349","20202"
"21.02.2015 21:30 - 21.02.2015 21:45","20236","20108"
"21.02.2015 21:45 - 21.02.2015 22:00","20127","20043"
"21.02.2015 22:00 - 21.02.2015 22:15","20154","20003"
"21.02.2015 22:15 - 21.02.2015 22:30","19990","19935"
"21.02.2015 22:30 - 21.02.2015 22:45","19755","19757"
"21.02.2015 22:45 - 21.02.2015 23:00","19540","19505"
"21.02.2015 23:00 - 21.02.2015 23:15","19279","19217"
"21.02.2015 23:15 - 21.02.2015 23:30","19030","19049"
"21.02.2015 23:30 - 21.02.2015 23:45","18676","18636"
"21.02.2015 23:45 - 22.02.2015 00:00","18374","18375"
"22.02.2015 00:00 - 22.02.2015 00:15","17810","18031"
"22.02.2015 00:15 - 22.02.2015 00:30","17530","17634"
"22.02.2015 00:30 - 22.02.2015 00:45","17337","17487"
"22.02.2015 00:45 - 22.02.2015 01:00","17129","17244"
"22.02.2015 01:00 - 22.02.2015 01:15","16967","17099"
"22.02.2015 01:15 - 22.02.2015 01:30","16787","17025"
"22.02.2015 01:30 - 22.02.2015 01:45","16639","16792"
"22.02.2015 01:45 - 22.02.2015 02:00","16574","16661"
"22.02.2015 02:00 - 22.02.2015 02:15","16526","16634"
"22.02.2015 02:15 - 22.02.2015 02:30","16451","16633"
"22.02.2015 02:30 - 22.02.2015 02:45","16407","16659"
"22.02.2015 02:45 - 22.02.2015 03:00","16383","16555"
"22.02.2015 03:00 - 22.02.2015 03:15","16370","16548"
"22.02.2015 03:15 - 22.02.2015 03:30","16378","16580"
"22.02.2015 03:30 - 22.02.2015 03:45","16390","16530"
"22.02.2015 03:45 - 22.02.2015 04:00","16411","16456"
"22.02.2015 04:00 - 22.02.2015 04:15","16444","16588"
"22.02.2015 04:15 - 22.02.2015 04:30","16428","16452"
"22.02.2015 04:30 - 22.02.2015 04:45","16456","16443"
"22.02.2015 04:45 - 22.02.2015 05:00","16478","16261"
"22.02.2015 05:00 - 22.02.2015 05:15","16447","16414"
"22.02.2015 05:15 - 22.02.2015 05:30","16377","16314"
"22.02.2015 05:30 - 22.02.2015 05:45","16312","16153"
"22.02.2015 05:45 - 22.02.2015 06:00","16255","15849"
"22.02.2015 06:00 - 22.02.2015 06:15","16204","15784"
"22.02.2015 06:15 - 22.02.2015 06:30","16287","15841"
"22.02.2015 06:30 - 22.02.2015 06:45","16391","15912"
"22.02.2015 06:45 - 22.02.2015 07:00","16448","16028"
"22.02.2015 07:00 - 22.02.2015 07:15","16530","16192"
"22.02.2015 07:15 - 22.02.2015 07:30","16581","16249"
"22.02.2015 07:30 - 22.02.2015 07:45","16756","16419"
"22.02.2015 07:45 - 22.02.2015 08:00","16899","16586"
"22.02.2015 08:00 - 22.02.2015 08:15","17247","17032"
"22.02.2015 08:15 - 22.02.2015 08:30","17519","17353"
"22.02.2015 08:30 - 22.02.2015 08:45","17791","17884"
"22.02.2015 08:45 - 22.02.2015 09:00","18056","17981"
"22.02.2015 09:00 - 22.02.2015 09:15","18389","18387"
"22.02.2015 09:15 - 22.02.2015 09:30","18680","18780"
"22.02.2015 09:30 - 22.02.2015 09:45","18961","19222"
"22.02.2015 09:45 - 22.02.2015 10:00","19198","19264"
"22.02.2015 10:00 - 22.02.2015 10:15","19463","19411"
"22.02.2015 10:15 - 22.02.2015 10:30","19669","19552"
"22.02.2015 10:30 - 22.02.2015 10:45","19887","19739"
"22.02.2015 10:45 - 22.02.2015 11:00","20036","19908"
"22.02.2015 11:00 - 22.02.2015 11:15","20302","20425"
"22.02.2015 11:15 - 22.02.2015 11:30","20506","20772"
"22.02.2015 11:30 - 22.02.2015 11:45","20702","20941"
"22.02.2015 11:45 - 22.02.2015 12:00","20742","20863"
"22.02.2015 12:00 - 22.02.2015 12:15","20721","20788"
"22.02.2015 12:15 - 22.02.2015 12:30","20696","20814"
"22.02.2015 12:30 - 22.02.2015 12:45","20668","20761"
"22.02.2015 12:45 - 22.02.2015 13:00","20480","20565"
"22.02.2015 13:00 - 22.02.2015 13:15","20402","20407"
"22.02.2015 13:15 - 22.02.2015 13:30","20183","20033"
"22.02.2015 13:30 - 22.02.2015 13:45","20015","20026"
"22.02.2015 13:45 - 22.02.2015 14:00","19759","19786"
"22.02.2015 14:00 - 22.02.2015 14:15","19666","19685"
"22.02.2015 14:15 - 22.02.2015 14:30","19534","19560"
"22.02.2015 14:30 - 22.02.2015 14:45","19426","19339"
"22.02.2015 14:45 - 22.02.2015 15:00","19245","19267"
"22.02.2015 15:00 - 22.02.2015 15:15","19237","19313"
"22.02.2015 15:15 - 22.02.2015 15:30","19193","19269"
"22.02.2015 15:30 - 22.02.2015 15:45","19186","19222"
"22.02.2015 15:45 - 22.02.2015 16:00","19092","19171"
"22.02.2015 16:00 - 22.02.2015 16:15","19080","19049"
"22.02.2015 16:15 - 22.02.2015 16:30","19087","19089"
"22.02.2015 16:30 - 22.02.2015 16:45","19075","19046"
"22.02.2015 16:45 - 22.02.2015 17:00","19107","19219"
"22.02.2015 17:00 - 22.02.2015 17:15","19438","19400"
"22.02.2015 17:15 - 22.02.2015 17:30","19710","19418"
"22.02.2015 17:30 - 22.02.2015 17:45","20047","19774"
"22.02.2015 17:45 - 22.02.2015 18:00","20405","20308"
"22.02.2015 18:00 - 22.02.2015 18:15","20920","21133"
"22.02.2015 18:15 - 22.02.2015 18:30","21293","21656"
"22.02.2015 18:30 - 22.02.2015 18:45","21615","21860"
"22.02.2015 18:45 - 22.02.2015 19:00","21760","21910"
"22.02.2015 19:00 - 22.02.2015 19:15","21849","22068"
"22.02.2015 19:15 - 22.02.2015 19:30","21791","21861"
"22.02.2015 19:30 - 22.02.2015 19:45","21743","21677"
"22.02.2015 19:45 - 22.02.2015 20:00","21487","21483"
"22.02.2015 20:00 - 22.02.2015 20:15","21296","21479"
"22.02.2015 20:15 - 22.02.2015 20:30","20991","21152"
"22.02.2015 20:30 - 22.02.2015 20:45","20668","20750"
"22.02.2015 20:45 - 22.02.2015 21:00","20404","20503"
"22.02.2015 21:00 - 22.02.2015 21:15","20327","20577"
"22.02.2015 21:15 - 22.02.2015 21:30","20273","20574"
"22.02.2015 21:30 - 22.02.2015 21:45","20165","20545"
"22.02.2015 21:45 - 22.02.2015 22:00","20179","20659"
"22.02.2015 22:00 - 22.02.2015 22:15","20310","20754"
"22.02.2015 22:15 - 22.02.2015 22:30","20181","20565"
"22.02.2015 22:30 - 22.02.2015 22:45","19909","20370"
"22.02.2015 22:45 - 22.02.2015 23:00","19636","20038"
"22.02.2015 23:00 - 22.02.2015 23:15","19328","19882"
"22.02.2015 23:15 - 22.02.2015 23:30","19026","19547"
"22.02.2015 23:30 - 22.02.2015 23:45","18662","19039"
"22.02.2015 23:45 - 23.02.2015 00:00","18340","18756"
"23.02.2015 00:00 - 23.02.2015 00:15","18527","18612"
"23.02.2015 00:15 - 23.02.2015 00:30","18288","18507"
"23.02.2015 00:30 - 23.02.2015 00:45","18125","18324"
"23.02.2015 00:45 - 23.02.2015 01:00","17995","18074"
"23.02.2015 01:00 - 23.02.2015 01:15","17924","18176"
"23.02.2015 01:15 - 23.02.2015 01:30","17795","18173"
"23.02.2015 01:30 - 23.02.2015 01:45","17681","18163"
"23.02.2015 01:45 - 23.02.2015 02:00","17650","18013"
"23.02.2015 02:00 - 23.02.2015 02:15","17623","18067"
"23.02.2015 02:15 - 23.02.2015 02:30","17612","18087"
"23.02.2015 02:30 - 23.02.2015 02:45","17644","18098"
"23.02.2015 02:45 - 23.02.2015 03:00","17642","18164"
"23.02.2015 03:00 - 23.02.2015 03:15","17692","18237"
"23.02.2015 03:15 - 23.02.2015 03:30","17748","18199"
"23.02.2015 03:30 - 23.02.2015 03:45","17803","18178"
