"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"17.06.2015 04:30 - 17.06.2015 04:45","13056","12789"
"17.06.2015 04:45 - 17.06.2015 05:00","13169","12941"
"17.06.2015 05:00 - 17.06.2015 05:15","13427","13054"
"17.06.2015 05:15 - 17.06.2015 05:30","13478","13314"
"17.06.2015 05:30 - 17.06.2015 05:45","13932","13663"
"17.06.2015 05:45 - 17.06.2015 06:00","14388","14076"
"17.06.2015 06:00 - 17.06.2015 06:15","15302","15101"
"17.06.2015 06:15 - 17.06.2015 06:30","16098","15773"
"17.06.2015 06:30 - 17.06.2015 06:45","16675","16404"
"17.06.2015 06:45 - 17.06.2015 07:00","17236","16974"
"17.06.2015 07:00 - 17.06.2015 07:15","17870","17423"
"17.06.2015 07:15 - 17.06.2015 07:30","18519","17719"
"17.06.2015 07:30 - 17.06.2015 07:45","18855","18076"
"17.06.2015 07:45 - 17.06.2015 08:00","19036","18274"
"17.06.2015 08:00 - 17.06.2015 08:15","19196","18598"
"17.06.2015 08:15 - 17.06.2015 08:30","19310","18900"
"17.06.2015 08:30 - 17.06.2015 08:45","19493","18909"
"17.06.2015 08:45 - 17.06.2015 09:00","19609","18917"
"17.06.2015 09:00 - 17.06.2015 09:15","19590","18764"
"17.06.2015 09:15 - 17.06.2015 09:30","19486","18846"
"17.06.2015 09:30 - 17.06.2015 09:45","19599","19038"
"17.06.2015 09:45 - 17.06.2015 10:00","19665","19361"
"17.06.2015 10:00 - 17.06.2015 10:15","19763","19483"
"17.06.2015 10:15 - 17.06.2015 10:30","19917","19815"
"17.06.2015 10:30 - 17.06.2015 10:45","19893","20108"
"17.06.2015 10:45 - 17.06.2015 11:00","19923","20331"
"17.06.2015 11:00 - 17.06.2015 11:15","20072","20298"
"17.06.2015 11:15 - 17.06.2015 11:30","20082","20369"
"17.06.2015 11:30 - 17.06.2015 11:45","20064","20431"
"17.06.2015 11:45 - 17.06.2015 12:00","20044","20454"
"17.06.2015 12:00 - 17.06.2015 12:15","19893","20317"
"17.06.2015 12:15 - 17.06.2015 12:30","19840","20160"
"17.06.2015 12:30 - 17.06.2015 12:45","19827","20027"
"17.06.2015 12:45 - 17.06.2015 13:00","19930","20151"
"17.06.2015 13:00 - 17.06.2015 13:15","20194","20169"
"17.06.2015 13:15 - 17.06.2015 13:30","19960","20171"
"17.06.2015 13:30 - 17.06.2015 13:45","19757","20134"
"17.06.2015 13:45 - 17.06.2015 14:00","19694","19999"
"17.06.2015 14:00 - 17.06.2015 14:15","19391","19734"
"17.06.2015 14:15 - 17.06.2015 14:30","19440","19928"
"17.06.2015 14:30 - 17.06.2015 14:45","19373","19581"
"17.06.2015 14:45 - 17.06.2015 15:00","19492","19636"
"17.06.2015 15:00 - 17.06.2015 15:15","19411","19942"
"17.06.2015 15:15 - 17.06.2015 15:30","19248","19826"
"17.06.2015 15:30 - 17.06.2015 15:45","19110","19658"
"17.06.2015 15:45 - 17.06.2015 16:00","19025","19562"
"17.06.2015 16:00 - 17.06.2015 16:15","19044","19558"
"17.06.2015 16:15 - 17.06.2015 16:30","18875","19507"
"17.06.2015 16:30 - 17.06.2015 16:45","18734","19290"
"17.06.2015 16:45 - 17.06.2015 17:00","18728","19020"
"17.06.2015 17:00 - 17.06.2015 17:15","18896","19201"
"17.06.2015 17:15 - 17.06.2015 17:30","19013","19178"
"17.06.2015 17:30 - 17.06.2015 17:45","19095","19298"
"17.06.2015 17:45 - 17.06.2015 18:00","18997","19255"
"17.06.2015 18:00 - 17.06.2015 18:15","18923","18902"
"17.06.2015 18:15 - 17.06.2015 18:30","18930","18649"
"17.06.2015 18:30 - 17.06.2015 18:45","18987","18465"
"17.06.2015 18:45 - 17.06.2015 19:00","18922","18591"
"17.06.2015 19:00 - 17.06.2015 19:15","18899","18780"
"17.06.2015 19:15 - 17.06.2015 19:30","18611","18472"
"17.06.2015 19:30 - 17.06.2015 19:45","18580","18057"
"17.06.2015 19:45 - 17.06.2015 20:00","18547","18159"
"17.06.2015 20:00 - 17.06.2015 20:15","18298","17980"
"17.06.2015 20:15 - 17.06.2015 20:30","17948","17865"
"17.06.2015 20:30 - 17.06.2015 20:45","17706","17517"
"17.06.2015 20:45 - 17.06.2015 21:00","17510","17606"
"17.06.2015 21:00 - 17.06.2015 21:15","17274","17512"
"17.06.2015 21:15 - 17.06.2015 21:30","17132","17385"
"17.06.2015 21:30 - 17.06.2015 21:45","16868","17338"
"17.06.2015 21:45 - 17.06.2015 22:00","16598","17029"
"17.06.2015 22:00 - 17.06.2015 22:15","16759","17016"
"17.06.2015 22:15 - 17.06.2015 22:30","16579","16874"
"17.06.2015 22:30 - 17.06.2015 22:45","16160","16502"
"17.06.2015 22:45 - 17.06.2015 23:00","15798","15781"
"17.06.2015 23:00 - 17.06.2015 23:15","15278","15358"
"17.06.2015 23:15 - 17.06.2015 23:30","14761","14840"
"17.06.2015 23:30 - 17.06.2015 23:45","14404","14373"
"17.06.2015 23:45 - 18.06.2015 00:00","14107","14097"
"18.06.2015 00:00 - 18.06.2015 00:15","13367","13690"
"18.06.2015 00:15 - 18.06.2015 00:30","13168","13482"
"18.06.2015 00:30 - 18.06.2015 00:45","13017","13382"
"18.06.2015 00:45 - 18.06.2015 01:00","12769","13186"
"18.06.2015 01:00 - 18.06.2015 01:15","12643","13120"
"18.06.2015 01:15 - 18.06.2015 01:30","12514","13001"
"18.06.2015 01:30 - 18.06.2015 01:45","12390","12816"
"18.06.2015 01:45 - 18.06.2015 02:00","12248","12770"
"18.06.2015 02:00 - 18.06.2015 02:15","12155","12679"
"18.06.2015 02:15 - 18.06.2015 02:30","12104","12675"
"18.06.2015 02:30 - 18.06.2015 02:45","12098","12654"
"18.06.2015 02:45 - 18.06.2015 03:00","12128","12712"
"18.06.2015 03:00 - 18.06.2015 03:15","12224","12529"
"18.06.2015 03:15 - 18.06.2015 03:30","12303","12468"
"18.06.2015 03:30 - 18.06.2015 03:45","12440","12481"
"18.06.2015 03:45 - 18.06.2015 04:00","12452","12313"
"18.06.2015 04:00 - 18.06.2015 04:15","12669","12447"
"18.06.2015 04:15 - 18.06.2015 04:30","12735","12690"
"18.06.2015 04:30 - 18.06.2015 04:45","12984","12732"
"18.06.2015 04:45 - 18.06.2015 05:00","13134","12909"
"18.06.2015 05:00 - 18.06.2015 05:15","13378","13276"
"18.06.2015 05:15 - 18.06.2015 05:30","13546","13473"
"18.06.2015 05:30 - 18.06.2015 05:45","14001","13950"
"18.06.2015 05:45 - 18.06.2015 06:00","14563","14369"
"18.06.2015 06:00 - 18.06.2015 06:15","15596","15435"
"18.06.2015 06:15 - 18.06.2015 06:30","16420","16167"
"18.06.2015 06:30 - 18.06.2015 06:45","17119","16752"
"18.06.2015 06:45 - 18.06.2015 07:00","17759","17354"
"18.06.2015 07:00 - 18.06.2015 07:15","18281","17894"
"18.06.2015 07:15 - 18.06.2015 07:30","18177","18283"
"18.06.2015 07:30 - 18.06.2015 07:45","18456","18737"
"18.06.2015 07:45 - 18.06.2015 08:00","18799","18983"
"18.06.2015 08:00 - 18.06.2015 08:15","19151","19255"
"18.06.2015 08:15 - 18.06.2015 08:30","19270","19434"
"18.06.2015 08:30 - 18.06.2015 08:45","19376","19473"
"18.06.2015 08:45 - 18.06.2015 09:00","19354","19610"
"18.06.2015 09:00 - 18.06.2015 09:15","19532","19661"
"18.06.2015 09:15 - 18.06.2015 09:30","19632","19719"
"18.06.2015 09:30 - 18.06.2015 09:45","19826","19906"
"18.06.2015 09:45 - 18.06.2015 10:00","19847","19916"
"18.06.2015 10:00 - 18.06.2015 10:15","20063","19926"
"18.06.2015 10:15 - 18.06.2015 10:30","20243","19979"
"18.06.2015 10:30 - 18.06.2015 10:45","20360","20176"
"18.06.2015 10:45 - 18.06.2015 11:00","20397","19980"
"18.06.2015 11:00 - 18.06.2015 11:15","20647","20067"
"18.06.2015 11:15 - 18.06.2015 11:30","20714","20414"
"18.06.2015 11:30 - 18.06.2015 11:45","20773","20619"
"18.06.2015 11:45 - 18.06.2015 12:00","20825","20469"
"18.06.2015 12:00 - 18.06.2015 12:15","20728","20541"
"18.06.2015 12:15 - 18.06.2015 12:30","20570","20211"
"18.06.2015 12:30 - 18.06.2015 12:45","20473","20300"
"18.06.2015 12:45 - 18.06.2015 13:00","20263","20389"
"18.06.2015 13:00 - 18.06.2015 13:15","20487","20202"
"18.06.2015 13:15 - 18.06.2015 13:30","20304","20131"
"18.06.2015 13:30 - 18.06.2015 13:45","20119","20143"
"18.06.2015 13:45 - 18.06.2015 14:00","20086","19881"
"18.06.2015 14:00 - 18.06.2015 14:15","19861","20094"
"18.06.2015 14:15 - 18.06.2015 14:30","19909","19896"
"18.06.2015 14:30 - 18.06.2015 14:45","19761","19528"
"18.06.2015 14:45 - 18.06.2015 15:00","19598","19658"
"18.06.2015 15:00 - 18.06.2015 15:15","19513","19351"
"18.06.2015 15:15 - 18.06.2015 15:30","19402","19417"
"18.06.2015 15:30 - 18.06.2015 15:45","19070","19619"
"18.06.2015 15:45 - 18.06.2015 16:00","18892","19541"
"18.06.2015 16:00 - 18.06.2015 16:15","18688","19574"
"18.06.2015 16:15 - 18.06.2015 16:30","18531","19854"
"18.06.2015 16:30 - 18.06.2015 16:45","18491","19881"
"18.06.2015 16:45 - 18.06.2015 17:00","18654","19776"
"18.06.2015 17:00 - 18.06.2015 17:15","18800","19913"
"18.06.2015 17:15 - 18.06.2015 17:30","18975","19830"
"18.06.2015 17:30 - 18.06.2015 17:45","18977","19708"
"18.06.2015 17:45 - 18.06.2015 18:00","18820","19801"
"18.06.2015 18:00 - 18.06.2015 18:15","18767","19804"
"18.06.2015 18:15 - 18.06.2015 18:30","18708","19887"
"18.06.2015 18:30 - 18.06.2015 18:45","18571","19690"
"18.06.2015 18:45 - 18.06.2015 19:00","18594","19088"
"18.06.2015 19:00 - 18.06.2015 19:15","18392","18840"
"18.06.2015 19:15 - 18.06.2015 19:30","18514","18773"
"18.06.2015 19:30 - 18.06.2015 19:45","18299","18802"
"18.06.2015 19:45 - 18.06.2015 20:00","18054","18593"
"18.06.2015 20:00 - 18.06.2015 20:15","17832","18526"
"18.06.2015 20:15 - 18.06.2015 20:30","17544","18300"
"18.06.2015 20:30 - 18.06.2015 20:45","17144","18004"
"18.06.2015 20:45 - 18.06.2015 21:00","16957","17741"
"18.06.2015 21:00 - 18.06.2015 21:15","16754","17070"
"18.06.2015 21:15 - 18.06.2015 21:30","16417","17294"
"18.06.2015 21:30 - 18.06.2015 21:45","16229","17253"
"18.06.2015 21:45 - 18.06.2015 22:00","16063","16891"
"18.06.2015 22:00 - 18.06.2015 22:15","16045","17097"
"18.06.2015 22:15 - 18.06.2015 22:30","15924","16603"
"18.06.2015 22:30 - 18.06.2015 22:45","15521","16033"
"18.06.2015 22:45 - 18.06.2015 23:00","15117","15775"
"18.06.2015 23:00 - 18.06.2015 23:15","14714","15411"
"18.06.2015 23:15 - 18.06.2015 23:30","14309","15086"
"18.06.2015 23:30 - 18.06.2015 23:45","14027","14612"
"18.06.2015 23:45 - 19.06.2015 00:00","13751","14124"
"19.06.2015 00:00 - 19.06.2015 00:15","14227","13632"
"19.06.2015 00:15 - 19.06.2015 00:30","13988","13553"
"19.06.2015 00:30 - 19.06.2015 00:45","13859","13264"
"19.06.2015 00:45 - 19.06.2015 01:00","13623","12938"
"19.06.2015 01:00 - 19.06.2015 01:15","13435","12795"
"19.06.2015 01:15 - 19.06.2015 01:30","13295","12576"
"19.06.2015 01:30 - 19.06.2015 01:45","13248","12631"
"19.06.2015 01:45 - 19.06.2015 02:00","13132","12385"
"19.06.2015 02:00 - 19.06.2015 02:15","13061","12228"
"19.06.2015 02:15 - 19.06.2015 02:30","12943","12406"
"19.06.2015 02:30 - 19.06.2015 02:45","12937","12243"
"19.06.2015 02:45 - 19.06.2015 03:00","12963","12248"
"19.06.2015 03:00 - 19.06.2015 03:15","12989","12283"
"19.06.2015 03:15 - 19.06.2015 03:30","13068","12309"
"19.06.2015 03:30 - 19.06.2015 03:45","13203","12220"
"19.06.2015 03:45 - 19.06.2015 04:00","13110","12283"
"19.06.2015 04:00 - 19.06.2015 04:15","13339","12574"
"19.06.2015 04:15 - 19.06.2015 04:30","13451","12725"
"19.06.2015 04:30 - 19.06.2015 04:45","13569","12854"
"19.06.2015 04:45 - 19.06.2015 05:00","13757","13053"
"19.06.2015 05:00 - 19.06.2015 05:15","14064","13225"
"19.06.2015 05:15 - 19.06.2015 05:30","14082","13464"
"19.06.2015 05:30 - 19.06.2015 05:45","14549","13748"
"19.06.2015 05:45 - 19.06.2015 06:00","14984","14334"
"19.06.2015 06:00 - 19.06.2015 06:15","15942","15265"
"19.06.2015 06:15 - 19.06.2015 06:30","16711","15973"
"19.06.2015 06:30 - 19.06.2015 06:45","17313","16569"
"19.06.2015 06:45 - 19.06.2015 07:00","17925","16990"
"19.06.2015 07:00 - 19.06.2015 07:15","18486","17454"
"19.06.2015 07:15 - 19.06.2015 07:30","18818","17772"
"19.06.2015 07:30 - 19.06.2015 07:45","19182","18048"
"19.06.2015 07:45 - 19.06.2015 08:00","19444","18420"
"19.06.2015 08:00 - 19.06.2015 08:15","19831","18783"
"19.06.2015 08:15 - 19.06.2015 08:30","20080","18903"
"19.06.2015 08:30 - 19.06.2015 08:45","20193","19116"
"19.06.2015 08:45 - 19.06.2015 09:00","20204","19163"
"19.06.2015 09:00 - 19.06.2015 09:15","20134","19062"
"19.06.2015 09:15 - 19.06.2015 09:30","20121","19358"
"19.06.2015 09:30 - 19.06.2015 09:45","20411","19557"
"19.06.2015 09:45 - 19.06.2015 10:00","20568","19772"
"19.06.2015 10:00 - 19.06.2015 10:15","20597","19722"
"19.06.2015 10:15 - 19.06.2015 10:30","20880","20009"
"19.06.2015 10:30 - 19.06.2015 10:45","21053","20212"
"19.06.2015 10:45 - 19.06.2015 11:00","21209","20321"
"19.06.2015 11:00 - 19.06.2015 11:15","21214","20573"
"19.06.2015 11:15 - 19.06.2015 11:30","21407","20548"
"19.06.2015 11:30 - 19.06.2015 11:45","21362","20471"
"19.06.2015 11:45 - 19.06.2015 12:00","21349","20452"
"19.06.2015 12:00 - 19.06.2015 12:15","21235","20327"
"19.06.2015 12:15 - 19.06.2015 12:30","21217","20572"
"19.06.2015 12:30 - 19.06.2015 12:45","21017","20494"
"19.06.2015 12:45 - 19.06.2015 13:00","21023","20211"
"19.06.2015 13:00 - 19.06.2015 13:15","21297","20075"
"19.06.2015 13:15 - 19.06.2015 13:30","20980","20124"
"19.06.2015 13:30 - 19.06.2015 13:45","20886","19866"
"19.06.2015 13:45 - 19.06.2015 14:00","20721","19729"
"19.06.2015 14:00 - 19.06.2015 14:15","20337","19492"
"19.06.2015 14:15 - 19.06.2015 14:30","20552","19610"
"19.06.2015 14:30 - 19.06.2015 14:45","20362","19689"
"19.06.2015 14:45 - 19.06.2015 15:00","20411","19117"
"19.06.2015 15:00 - 19.06.2015 15:15","20576","19007"
"19.06.2015 15:15 - 19.06.2015 15:30","20567","18932"
"19.06.2015 15:30 - 19.06.2015 15:45","20475","18816"
"19.06.2015 15:45 - 19.06.2015 16:00","20292","18797"
"19.06.2015 16:00 - 19.06.2015 16:15","20336","19351"
"19.06.2015 16:15 - 19.06.2015 16:30","20211","19412"
"19.06.2015 16:30 - 19.06.2015 16:45","20136","19427"
"19.06.2015 16:45 - 19.06.2015 17:00","19951","19307"
"19.06.2015 17:00 - 19.06.2015 17:15","20191","19211"
"19.06.2015 17:15 - 19.06.2015 17:30","20223","18957"
"19.06.2015 17:30 - 19.06.2015 17:45","20259","19037"
"19.06.2015 17:45 - 19.06.2015 18:00","20322","19049"
"19.06.2015 18:00 - 19.06.2015 18:15","19987","19005"
"19.06.2015 18:15 - 19.06.2015 18:30","19777","18767"
"19.06.2015 18:30 - 19.06.2015 18:45","19624","18542"
"19.06.2015 18:45 - 19.06.2015 19:00","19621","18682"
"19.06.2015 19:00 - 19.06.2015 19:15","19616","18456"
"19.06.2015 19:15 - 19.06.2015 19:30","19162","17927"
"19.06.2015 19:30 - 19.06.2015 19:45","18977","17977"
"19.06.2015 19:45 - 19.06.2015 20:00","18826","17834"
"19.06.2015 20:00 - 19.06.2015 20:15","18543","17572"
"19.06.2015 20:15 - 19.06.2015 20:30","18229","17076"
"19.06.2015 20:30 - 19.06.2015 20:45","17775","16791"
"19.06.2015 20:45 - 19.06.2015 21:00","17673","16688"
"19.06.2015 21:00 - 19.06.2015 21:15","17479","16324"
"19.06.2015 21:15 - 19.06.2015 21:30","17422","15963"
"19.06.2015 21:30 - 19.06.2015 21:45","17222","15730"
"19.06.2015 21:45 - 19.06.2015 22:00","17013","15614"
"19.06.2015 22:00 - 19.06.2015 22:15","16987","15664"
"19.06.2015 22:15 - 19.06.2015 22:30","16768","15480"
"19.06.2015 22:30 - 19.06.2015 22:45","16422","15214"
"19.06.2015 22:45 - 19.06.2015 23:00","15863","14970"
"19.06.2015 23:00 - 19.06.2015 23:15","15358","14479"
"19.06.2015 23:15 - 19.06.2015 23:30","14908","14403"
"19.06.2015 23:30 - 19.06.2015 23:45","14504","13852"
"19.06.2015 23:45 - 20.06.2015 00:00","14238","13803"
"20.06.2015 00:00 - 20.06.2015 00:15","15712","13503"
"20.06.2015 00:15 - 20.06.2015 00:30","15402","13227"
"20.06.2015 00:30 - 20.06.2015 00:45","15142","12986"
"20.06.2015 00:45 - 20.06.2015 01:00","14878","12641"
"20.06.2015 01:00 - 20.06.2015 01:15","14729","12475"
"20.06.2015 01:15 - 20.06.2015 01:30","14399","12172"
"20.06.2015 01:30 - 20.06.2015 01:45","14216","12068"
"20.06.2015 01:45 - 20.06.2015 02:00","14077","11779"
"20.06.2015 02:00 - 20.06.2015 02:15","13988","11759"
"20.06.2015 02:15 - 20.06.2015 02:30","13827","11878"
"20.06.2015 02:30 - 20.06.2015 02:45","13965","11783"
"20.06.2015 02:45 - 20.06.2015 03:00","13731","11788"
"20.06.2015 03:00 - 20.06.2015 03:15","13774","11841"
"20.06.2015 03:15 - 20.06.2015 03:30","13808","11714"
"20.06.2015 03:30 - 20.06.2015 03:45","13859","11775"
"20.06.2015 03:45 - 20.06.2015 04:00","13814","11856"
"20.06.2015 04:00 - 20.06.2015 04:15","13830","11786"
"20.06.2015 04:15 - 20.06.2015 04:30","13890","11794"
"20.06.2015 04:30 - 20.06.2015 04:45","13924","11893"
"20.06.2015 04:45 - 20.06.2015 05:00","13806","11639"
"20.06.2015 05:00 - 20.06.2015 05:15","13790","11580"
"20.06.2015 05:15 - 20.06.2015 05:30","13762","11605"
"20.06.2015 05:30 - 20.06.2015 05:45","13638","11758"
"20.06.2015 05:45 - 20.06.2015 06:00","13664","11903"
"20.06.2015 06:00 - 20.06.2015 06:15","13957","12179"
"20.06.2015 06:15 - 20.06.2015 06:30","14114","12271"
"20.06.2015 06:30 - 20.06.2015 06:45","14302","12585"
"20.06.2015 06:45 - 20.06.2015 07:00","14383","12794"
"20.06.2015 07:00 - 20.06.2015 07:15","15025","13172"
"20.06.2015 07:15 - 20.06.2015 07:30","15174","13500"
"20.06.2015 07:30 - 20.06.2015 07:45","15558","13792"
"20.06.2015 07:45 - 20.06.2015 08:00","15948","14266"
"20.06.2015 08:00 - 20.06.2015 08:15","16321","14634"
"20.06.2015 08:15 - 20.06.2015 08:30","16708","14919"
"20.06.2015 08:30 - 20.06.2015 08:45","17051","15402"
"20.06.2015 08:45 - 20.06.2015 09:00","17255","15601"
"20.06.2015 09:00 - 20.06.2015 09:15","17651","15957"
"20.06.2015 09:15 - 20.06.2015 09:30","17878","16084"
"20.06.2015 09:30 - 20.06.2015 09:45","18364","16384"
"20.06.2015 09:45 - 20.06.2015 10:00","18616","16564"
"20.06.2015 10:00 - 20.06.2015 10:15","18656","16657"
"20.06.2015 10:15 - 20.06.2015 10:30","18832","16769"
"20.06.2015 10:30 - 20.06.2015 10:45","18966","16946"
"20.06.2015 10:45 - 20.06.2015 11:00","18913","17025"
"20.06.2015 11:00 - 20.06.2015 11:15","19152","17213"
"20.06.2015 11:15 - 20.06.2015 11:30","19287","16966"
"20.06.2015 11:30 - 20.06.2015 11:45","19347","17183"
"20.06.2015 11:45 - 20.06.2015 12:00","19423","17001"
"20.06.2015 12:00 - 20.06.2015 12:15","19283","17073"
"20.06.2015 12:15 - 20.06.2015 12:30","19223","17017"
"20.06.2015 12:30 - 20.06.2015 12:45","19150","16824"
"20.06.2015 12:45 - 20.06.2015 13:00","18992","16663"
"20.06.2015 13:00 - 20.06.2015 13:15","18906","16576"
"20.06.2015 13:15 - 20.06.2015 13:30","18435","16316"
"20.06.2015 13:30 - 20.06.2015 13:45","18294","16149"
"20.06.2015 13:45 - 20.06.2015 14:00","18046","16383"
"20.06.2015 14:00 - 20.06.2015 14:15","18024","15863"
"20.06.2015 14:15 - 20.06.2015 14:30","18096","15586"
"20.06.2015 14:30 - 20.06.2015 14:45","17736","15444"
"20.06.2015 14:45 - 20.06.2015 15:00","17722","15379"
"20.06.2015 15:00 - 20.06.2015 15:15","17766","15623"
"20.06.2015 15:15 - 20.06.2015 15:30","17665","15517"
"20.06.2015 15:30 - 20.06.2015 15:45","17657","15502"
"20.06.2015 15:45 - 20.06.2015 16:00","17502","15433"
"20.06.2015 16:00 - 20.06.2015 16:15","17483","15289"
"20.06.2015 16:15 - 20.06.2015 16:30","17555","15111"
"20.06.2015 16:30 - 20.06.2015 16:45","17505","15408"
"20.06.2015 16:45 - 20.06.2015 17:00","17236","15428"
"20.06.2015 17:00 - 20.06.2015 17:15","17694","15150"
"20.06.2015 17:15 - 20.06.2015 17:30","17921","15329"
"20.06.2015 17:30 - 20.06.2015 17:45","17992","15330"
"20.06.2015 17:45 - 20.06.2015 18:00","18063","15268"
"20.06.2015 18:00 - 20.06.2015 18:15","17948","15473"
"20.06.2015 18:15 - 20.06.2015 18:30","18219","15527"
"20.06.2015 18:30 - 20.06.2015 18:45","17786","15362"
"20.06.2015 18:45 - 20.06.2015 19:00","17580","15193"
"20.06.2015 19:00 - 20.06.2015 19:15","17641","15393"
"20.06.2015 19:15 - 20.06.2015 19:30","17466","15212"
"20.06.2015 19:30 - 20.06.2015 19:45","17448","15094"
"20.06.2015 19:45 - 20.06.2015 20:00","17142","15015"
"20.06.2015 20:00 - 20.06.2015 20:15","16731","14751"
"20.06.2015 20:15 - 20.06.2015 20:30","16414","14548"
"20.06.2015 20:30 - 20.06.2015 20:45","16401","14288"
"20.06.2015 20:45 - 20.06.2015 21:00","16209","13992"
"20.06.2015 21:00 - 20.06.2015 21:15","16050","13905"
"20.06.2015 21:15 - 20.06.2015 21:30","15941","13729"
"20.06.2015 21:30 - 20.06.2015 21:45","15982","13683"
"20.06.2015 21:45 - 20.06.2015 22:00","15950","13649"
"20.06.2015 22:00 - 20.06.2015 22:15","16250","13823"
"20.06.2015 22:15 - 20.06.2015 22:30","16118","13605"
"20.06.2015 22:30 - 20.06.2015 22:45","15794","13443"
"20.06.2015 22:45 - 20.06.2015 23:00","15394","13204"
"20.06.2015 23:00 - 20.06.2015 23:15","14848","12796"
"20.06.2015 23:15 - 20.06.2015 23:30","14731","12533"
"20.06.2015 23:30 - 20.06.2015 23:45","14493","12209"
"20.06.2015 23:45 - 21.06.2015 00:00","14127","11842"
"21.06.2015 00:00 - 21.06.2015 00:15","12494","11648"
"21.06.2015 00:15 - 21.06.2015 00:30","12345","11360"
"21.06.2015 00:30 - 21.06.2015 00:45","12089","11127"
"21.06.2015 00:45 - 21.06.2015 01:00","11915","10870"
"21.06.2015 01:00 - 21.06.2015 01:15","11656","10635"
"21.06.2015 01:15 - 21.06.2015 01:30","11509","10508"
"21.06.2015 01:30 - 21.06.2015 01:45","11409","10426"
"21.06.2015 01:45 - 21.06.2015 02:00","11269","10309"
"21.06.2015 02:00 - 21.06.2015 02:15","11174","10247"
"21.06.2015 02:15 - 21.06.2015 02:30","11094","10090"
"21.06.2015 02:30 - 21.06.2015 02:45","11024","10018"
"21.06.2015 02:45 - 21.06.2015 03:00","10931","9880"
"21.06.2015 03:00 - 21.06.2015 03:15","10937","9910"
"21.06.2015 03:15 - 21.06.2015 03:30","10868","9904"
"21.06.2015 03:30 - 21.06.2015 03:45","11043","9888"
"21.06.2015 03:45 - 21.06.2015 04:00","10884","9884"
"21.06.2015 04:00 - 21.06.2015 04:15","10889","9890"
"21.06.2015 04:15 - 21.06.2015 04:30","10877","10027"
"21.06.2015 04:30 - 21.06.2015 04:45","10938","9943"
"21.06.2015 04:45 - 21.06.2015 05:00","10922","9859"
"21.06.2015 05:00 - 21.06.2015 05:15","11099","9898"
"21.06.2015 05:15 - 21.06.2015 05:30","10977","9804"
"21.06.2015 05:30 - 21.06.2015 05:45","10765","9807"
"21.06.2015 05:45 - 21.06.2015 06:00","10828","9853"
"21.06.2015 06:00 - 21.06.2015 06:15","11113","10026"
"21.06.2015 06:15 - 21.06.2015 06:30","11287","10128"
"21.06.2015 06:30 - 21.06.2015 06:45","11369","10302"
"21.06.2015 06:45 - 21.06.2015 07:00","11341","10388"
"21.06.2015 07:00 - 21.06.2015 07:15","11899","10548"
"21.06.2015 07:15 - 21.06.2015 07:30","12041","10832"
"21.06.2015 07:30 - 21.06.2015 07:45","12387","11092"
"21.06.2015 07:45 - 21.06.2015 08:00","12715","11455"
"21.06.2015 08:00 - 21.06.2015 08:15","13003","11781"
