"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"02.02.2016 19:15 - 02.02.2016 19:30","20622","21055"
"02.02.2016 19:30 - 02.02.2016 19:45","20353","20790"
"02.02.2016 19:45 - 02.02.2016 20:00","20339","20415"
"02.02.2016 20:00 - 02.02.2016 20:15","19855","20320"
"02.02.2016 20:15 - 02.02.2016 20:30","18940","19886"
"02.02.2016 20:30 - 02.02.2016 20:45","18547","19533"
"02.02.2016 20:45 - 02.02.2016 21:00","18494","19210"
"02.02.2016 21:00 - 02.02.2016 21:15","17879","18769"
"02.02.2016 21:15 - 02.02.2016 21:30","17941","18355"
"02.02.2016 21:30 - 02.02.2016 21:45","17857","17906"
"02.02.2016 21:45 - 02.02.2016 22:00","17697","17641"
"02.02.2016 22:00 - 02.02.2016 22:15","17218","18409"
"02.02.2016 22:15 - 02.02.2016 22:30","17374","17851"
"02.02.2016 22:30 - 02.02.2016 22:45","17287","17400"
"02.02.2016 22:45 - 02.02.2016 23:00","16809","16902"
"02.02.2016 23:00 - 02.02.2016 23:15","16334","16841"
"02.02.2016 23:15 - 02.02.2016 23:30","15819","16341"
"02.02.2016 23:30 - 02.02.2016 23:45","15764","16106"
"02.02.2016 23:45 - 03.02.2016 00:00","15124","16001"
"03.02.2016 00:00 - 03.02.2016 00:15","15825","15724"
"03.02.2016 00:15 - 03.02.2016 00:30","15699","15497"
"03.02.2016 00:30 - 03.02.2016 00:45","15485","15199"
"03.02.2016 00:45 - 03.02.2016 01:00","15384","14984"
"03.02.2016 01:00 - 03.02.2016 01:15","15094","14928"
"03.02.2016 01:15 - 03.02.2016 01:30","15041","14881"
"03.02.2016 01:30 - 03.02.2016 01:45","14712","14834"
"03.02.2016 01:45 - 03.02.2016 02:00","14478","14645"
"03.02.2016 02:00 - 03.02.2016 02:15","14306","14499"
"03.02.2016 02:15 - 03.02.2016 02:30","14325","14350"
"03.02.2016 02:30 - 03.02.2016 02:45","14283","14451"
"03.02.2016 02:45 - 03.02.2016 03:00","14075","14451"
"03.02.2016 03:00 - 03.02.2016 03:15","14019","14691"
"03.02.2016 03:15 - 03.02.2016 03:30","14122","14709"
"03.02.2016 03:30 - 03.02.2016 03:45","14370","14692"
"03.02.2016 03:45 - 03.02.2016 04:00","14098","14913"
"03.02.2016 04:00 - 03.02.2016 04:15","14335","14909"
"03.02.2016 04:15 - 03.02.2016 04:30","14490","14932"
"03.02.2016 04:30 - 03.02.2016 04:45","14653","14941"
"03.02.2016 04:45 - 03.02.2016 05:00","14635","15306"
"03.02.2016 05:00 - 03.02.2016 05:15","15593","15416"
"03.02.2016 05:15 - 03.02.2016 05:30","14992","15451"
"03.02.2016 05:30 - 03.02.2016 05:45","15670","15854"
"03.02.2016 05:45 - 03.02.2016 06:00","16281","16421"
"03.02.2016 06:00 - 03.02.2016 06:15","16823","16984"
"03.02.2016 06:15 - 03.02.2016 06:30","17849","17938"
"03.02.2016 06:30 - 03.02.2016 06:45","18921","18791"
"03.02.2016 06:45 - 03.02.2016 07:00","19136","19333"
"03.02.2016 07:00 - 03.02.2016 07:15","20503","20062"
"03.02.2016 07:15 - 03.02.2016 07:30","20359","20580"
"03.02.2016 07:30 - 03.02.2016 07:45","20745","20916"
"03.02.2016 07:45 - 03.02.2016 08:00","20689","20992"
"03.02.2016 08:00 - 03.02.2016 08:15","21215","21126"
"03.02.2016 08:15 - 03.02.2016 08:30","21198","21347"
"03.02.2016 08:30 - 03.02.2016 08:45","21364","21579"
"03.02.2016 08:45 - 03.02.2016 09:00","21491","21417"
"03.02.2016 09:00 - 03.02.2016 09:15","21315","21295"
"03.02.2016 09:15 - 03.02.2016 09:30","21593","21322"
"03.02.2016 09:30 - 03.02.2016 09:45","21590","21091"
"03.02.2016 09:45 - 03.02.2016 10:00","21402","21032"
"03.02.2016 10:00 - 03.02.2016 10:15","21431","21209"
"03.02.2016 10:15 - 03.02.2016 10:30","21723","21251"
"03.02.2016 10:30 - 03.02.2016 10:45","21816","21518"
"03.02.2016 10:45 - 03.02.2016 11:00","21797","21726"
"03.02.2016 11:00 - 03.02.2016 11:15","22085","21610"
"03.02.2016 11:15 - 03.02.2016 11:30","22121","21608"
"03.02.2016 11:30 - 03.02.2016 11:45","22305","21610"
"03.02.2016 11:45 - 03.02.2016 12:00","21928","21512"
"03.02.2016 12:00 - 03.02.2016 12:15","22091","21371"
"03.02.2016 12:15 - 03.02.2016 12:30","22070","21262"
"03.02.2016 12:30 - 03.02.2016 12:45","21628","21279"
"03.02.2016 12:45 - 03.02.2016 13:00","21806","21421"
"03.02.2016 13:00 - 03.02.2016 13:15","21888","21486"
"03.02.2016 13:15 - 03.02.2016 13:30","21635","21444"
"03.02.2016 13:30 - 03.02.2016 13:45","21639","20978"
"03.02.2016 13:45 - 03.02.2016 14:00","21247","20818"
"03.02.2016 14:00 - 03.02.2016 14:15","20793","20804"
"03.02.2016 14:15 - 03.02.2016 14:30","20808","20607"
"03.02.2016 14:30 - 03.02.2016 14:45","20837","20538"
"03.02.2016 14:45 - 03.02.2016 15:00","20843","20616"
"03.02.2016 15:00 - 03.02.2016 15:15","20656","20657"
"03.02.2016 15:15 - 03.02.2016 15:30","20694","20661"
"03.02.2016 15:30 - 03.02.2016 15:45","20425","20310"
"03.02.2016 15:45 - 03.02.2016 16:00","20287","20174"
"03.02.2016 16:00 - 03.02.2016 16:15","20476","20232"
"03.02.2016 16:15 - 03.02.2016 16:30","20320","20299"
"03.02.2016 16:30 - 03.02.2016 16:45","20260","20765"
"03.02.2016 16:45 - 03.02.2016 17:00","20464","20906"
"03.02.2016 17:00 - 03.02.2016 17:15","20979","21061"
"03.02.2016 17:15 - 03.02.2016 17:30","20748","21438"
"03.02.2016 17:30 - 03.02.2016 17:45","21267","21903"
"03.02.2016 17:45 - 03.02.2016 18:00","21561","22120"
"03.02.2016 18:00 - 03.02.2016 18:15","21584","21959"
"03.02.2016 18:15 - 03.02.2016 18:30","21074","21887"
"03.02.2016 18:30 - 03.02.2016 18:45","21598","21790"
"03.02.2016 18:45 - 03.02.2016 19:00","21152","21628"
"03.02.2016 19:00 - 03.02.2016 19:15","21282","21005"
"03.02.2016 19:15 - 03.02.2016 19:30","20993","20910"
"03.02.2016 19:30 - 03.02.2016 19:45","20943","20650"
"03.02.2016 19:45 - 03.02.2016 20:00","20902","20447"
"03.02.2016 20:00 - 03.02.2016 20:15","19869","20327"
"03.02.2016 20:15 - 03.02.2016 20:30","19693","19929"
"03.02.2016 20:30 - 03.02.2016 20:45","19167","19283"
"03.02.2016 20:45 - 03.02.2016 21:00","19053","18946"
"03.02.2016 21:00 - 03.02.2016 21:15","18768","18603"
"03.02.2016 21:15 - 03.02.2016 21:30","18705","18469"
"03.02.2016 21:30 - 03.02.2016 21:45","18150","17985"
"03.02.2016 21:45 - 03.02.2016 22:00","18175","17455"
"03.02.2016 22:00 - 03.02.2016 22:15","18056","18125"
"03.02.2016 22:15 - 03.02.2016 22:30","17998","17767"
"03.02.2016 22:30 - 03.02.2016 22:45","17759","17134"
"03.02.2016 22:45 - 03.02.2016 23:00","17186","17163"
"03.02.2016 23:00 - 03.02.2016 23:15","16875","16754"
"03.02.2016 23:15 - 03.02.2016 23:30","16182","16199"
"03.02.2016 23:30 - 03.02.2016 23:45","16091","16037"
"03.02.2016 23:45 - 04.02.2016 00:00","15598","15709"
"04.02.2016 00:00 - 04.02.2016 00:15","15825","15437"
"04.02.2016 00:15 - 04.02.2016 00:30","15857","15595"
"04.02.2016 00:30 - 04.02.2016 00:45","15547","15558"
"04.02.2016 00:45 - 04.02.2016 01:00","15476","15385"
"04.02.2016 01:00 - 04.02.2016 01:15","15505","15248"
"04.02.2016 01:15 - 04.02.2016 01:30","15058","14920"
"04.02.2016 01:30 - 04.02.2016 01:45","14682","14748"
"04.02.2016 01:45 - 04.02.2016 02:00","14774","14530"
"04.02.2016 02:00 - 04.02.2016 02:15","14331","14340"
"04.02.2016 02:15 - 04.02.2016 02:30","14411","14169"
"04.02.2016 02:30 - 04.02.2016 02:45","14350","14162"
"04.02.2016 02:45 - 04.02.2016 03:00","14131","14405"
"04.02.2016 03:00 - 04.02.2016 03:15","14013","14378"
"04.02.2016 03:15 - 04.02.2016 03:30","14248","14503"
"04.02.2016 03:30 - 04.02.2016 03:45","14507","14618"
"04.02.2016 03:45 - 04.02.2016 04:00","14274","14489"
"04.02.2016 04:00 - 04.02.2016 04:15","14711","14516"
"04.02.2016 04:15 - 04.02.2016 04:30","14518","14640"
"04.02.2016 04:30 - 04.02.2016 04:45","14524","14653"
"04.02.2016 04:45 - 04.02.2016 05:00","14532","14807"
"04.02.2016 05:00 - 04.02.2016 05:15","15686","15124"
"04.02.2016 05:15 - 04.02.2016 05:30","15088","15296"
"04.02.2016 05:30 - 04.02.2016 05:45","15720","15998"
"04.02.2016 05:45 - 04.02.2016 06:00","16181","16390"
"04.02.2016 06:00 - 04.02.2016 06:15","16868","16740"
"04.02.2016 06:15 - 04.02.2016 06:30","17787","17332"
"04.02.2016 06:30 - 04.02.2016 06:45","19045","18076"
"04.02.2016 06:45 - 04.02.2016 07:00","19343","19159"
"04.02.2016 07:00 - 04.02.2016 07:15","20342","19896"
"04.02.2016 07:15 - 04.02.2016 07:30","20515","20300"
"04.02.2016 07:30 - 04.02.2016 07:45","20738","20364"
"04.02.2016 07:45 - 04.02.2016 08:00","20828","20413"
"04.02.2016 08:00 - 04.02.2016 08:15","21089","20967"
"04.02.2016 08:15 - 04.02.2016 08:30","21152","20846"
"04.02.2016 08:30 - 04.02.2016 08:45","21046","20915"
"04.02.2016 08:45 - 04.02.2016 09:00","21253","21160"
"04.02.2016 09:00 - 04.02.2016 09:15","21177","20985"
"04.02.2016 09:15 - 04.02.2016 09:30","21206","21165"
"04.02.2016 09:30 - 04.02.2016 09:45","21116","21199"
"04.02.2016 09:45 - 04.02.2016 10:00","21170","21171"
"04.02.2016 10:00 - 04.02.2016 10:15","21515","21199"
"04.02.2016 10:15 - 04.02.2016 10:30","21460","21422"
"04.02.2016 10:30 - 04.02.2016 10:45","21756","21409"
"04.02.2016 10:45 - 04.02.2016 11:00","21712","21283"
"04.02.2016 11:00 - 04.02.2016 11:15","22244","21518"
"04.02.2016 11:15 - 04.02.2016 11:30","22161","21582"
"04.02.2016 11:30 - 04.02.2016 11:45","22147","21581"
"04.02.2016 11:45 - 04.02.2016 12:00","22011","21714"
"04.02.2016 12:00 - 04.02.2016 12:15","21979","21632"
"04.02.2016 12:15 - 04.02.2016 12:30","21705","21552"
"04.02.2016 12:30 - 04.02.2016 12:45","21639","21639"
"04.02.2016 12:45 - 04.02.2016 13:00","21947","21623"
"04.02.2016 13:00 - 04.02.2016 13:15","21790","21629"
"04.02.2016 13:15 - 04.02.2016 13:30","21651","21592"
"04.02.2016 13:30 - 04.02.2016 13:45","21486","21510"
"04.02.2016 13:45 - 04.02.2016 14:00","21134","21316"
"04.02.2016 14:00 - 04.02.2016 14:15","21329","21372"
"04.02.2016 14:15 - 04.02.2016 14:30","21111","21305"
"04.02.2016 14:30 - 04.02.2016 14:45","21059","21300"
"04.02.2016 14:45 - 04.02.2016 15:00","20985","21259"
"04.02.2016 15:00 - 04.02.2016 15:15","20711","21366"
"04.02.2016 15:15 - 04.02.2016 15:30","20720","21264"
"04.02.2016 15:30 - 04.02.2016 15:45","20567","21185"
"04.02.2016 15:45 - 04.02.2016 16:00","20324","21093"
"04.02.2016 16:00 - 04.02.2016 16:15","20532","21031"
"04.02.2016 16:15 - 04.02.2016 16:30","20411","21136"
"04.02.2016 16:30 - 04.02.2016 16:45","20207","21160"
"04.02.2016 16:45 - 04.02.2016 17:00","20473","21257"
"04.02.2016 17:00 - 04.02.2016 17:15","20541","21296"
"04.02.2016 17:15 - 04.02.2016 17:30","20907","21384"
"04.02.2016 17:30 - 04.02.2016 17:45","21385","21928"
"04.02.2016 17:45 - 04.02.2016 18:00","21434","22045"
"04.02.2016 18:00 - 04.02.2016 18:15","21673","21776"
"04.02.2016 18:15 - 04.02.2016 18:30","21702","21689"
"04.02.2016 18:30 - 04.02.2016 18:45","21714","21553"
"04.02.2016 18:45 - 04.02.2016 19:00","21520","21574"
"04.02.2016 19:00 - 04.02.2016 19:15","21054","21318"
"04.02.2016 19:15 - 04.02.2016 19:30","20901","20900"
"04.02.2016 19:30 - 04.02.2016 19:45","20645","20713"
"04.02.2016 19:45 - 04.02.2016 20:00","20453","20495"
"04.02.2016 20:00 - 04.02.2016 20:15","20043","19820"
"04.02.2016 20:15 - 04.02.2016 20:30","19679","19381"
"04.02.2016 20:30 - 04.02.2016 20:45","19039","19236"
"04.02.2016 20:45 - 04.02.2016 21:00","18949","18756"
"04.02.2016 21:00 - 04.02.2016 21:15","18515","18961"
"04.02.2016 21:15 - 04.02.2016 21:30","18135","18611"
"04.02.2016 21:30 - 04.02.2016 21:45","17628","18205"
"04.02.2016 21:45 - 04.02.2016 22:00","17841","17934"
"04.02.2016 22:00 - 04.02.2016 22:15","17695","18326"
"04.02.2016 22:15 - 04.02.2016 22:30","17724","17904"
"04.02.2016 22:30 - 04.02.2016 22:45","17441","17375"
"04.02.2016 22:45 - 04.02.2016 23:00","16993","17111"
"04.02.2016 23:00 - 04.02.2016 23:15","16743","16839"
"04.02.2016 23:15 - 04.02.2016 23:30","16200","16625"
"04.02.2016 23:30 - 04.02.2016 23:45","16276","16170"
"04.02.2016 23:45 - 05.02.2016 00:00","15990","15948"
"05.02.2016 00:00 - 05.02.2016 00:15","15760","15706"
"05.02.2016 00:15 - 05.02.2016 00:30","15517","15448"
"05.02.2016 00:30 - 05.02.2016 00:45","15453","15330"
"05.02.2016 00:45 - 05.02.2016 01:00","15189","14952"
"05.02.2016 01:00 - 05.02.2016 01:15","14961","14701"
"05.02.2016 01:15 - 05.02.2016 01:30","14894","14585"
"05.02.2016 01:30 - 05.02.2016 01:45","14842","14449"
"05.02.2016 01:45 - 05.02.2016 02:00","14663","14284"
"05.02.2016 02:00 - 05.02.2016 02:15","14476","14209"
"05.02.2016 02:15 - 05.02.2016 02:30","14618","14139"
"05.02.2016 02:30 - 05.02.2016 02:45","14448","14186"
"05.02.2016 02:45 - 05.02.2016 03:00","14220","14123"
"05.02.2016 03:00 - 05.02.2016 03:15","14136","14126"
"05.02.2016 03:15 - 05.02.2016 03:30","14337","14206"
"05.02.2016 03:30 - 05.02.2016 03:45","14699","14227"
"05.02.2016 03:45 - 05.02.2016 04:00","14295","14301"
"05.02.2016 04:00 - 05.02.2016 04:15","14446","14273"
"05.02.2016 04:15 - 05.02.2016 04:30","14602","14188"
"05.02.2016 04:30 - 05.02.2016 04:45","14530","14252"
"05.02.2016 04:45 - 05.02.2016 05:00","14459","14299"
"05.02.2016 05:00 - 05.02.2016 05:15","15639","14575"
"05.02.2016 05:15 - 05.02.2016 05:30","15122","14806"
"05.02.2016 05:30 - 05.02.2016 05:45","15883","15171"
"05.02.2016 05:45 - 05.02.2016 06:00","16262","15605"
"05.02.2016 06:00 - 05.02.2016 06:15","16822","16453"
"05.02.2016 06:15 - 05.02.2016 06:30","17413","17186"
"05.02.2016 06:30 - 05.02.2016 06:45","18448","18064"
"05.02.2016 06:45 - 05.02.2016 07:00","19278","18860"
"05.02.2016 07:00 - 05.02.2016 07:15","20043","19385"
"05.02.2016 07:15 - 05.02.2016 07:30","20460","19874"
"05.02.2016 07:30 - 05.02.2016 07:45","20930","20067"
"05.02.2016 07:45 - 05.02.2016 08:00","20885","20337"
"05.02.2016 08:00 - 05.02.2016 08:15","21362","20659"
"05.02.2016 08:15 - 05.02.2016 08:30","21443","20755"
"05.02.2016 08:30 - 05.02.2016 08:45","21362","20788"
"05.02.2016 08:45 - 05.02.2016 09:00","21443","20903"
"05.02.2016 09:00 - 05.02.2016 09:15","21331","20936"
"05.02.2016 09:15 - 05.02.2016 09:30","21390","20954"
"05.02.2016 09:30 - 05.02.2016 09:45","21335","21193"
"05.02.2016 09:45 - 05.02.2016 10:00","21137","21314"
"05.02.2016 10:00 - 05.02.2016 10:15","21479","21360"
"05.02.2016 10:15 - 05.02.2016 10:30","21340","21362"
"05.02.2016 10:30 - 05.02.2016 10:45","21640","21140"
"05.02.2016 10:45 - 05.02.2016 11:00","21622","21361"
"05.02.2016 11:00 - 05.02.2016 11:15","21694","21420"
"05.02.2016 11:15 - 05.02.2016 11:30","21657","21433"
"05.02.2016 11:30 - 05.02.2016 11:45","21498","21584"
"05.02.2016 11:45 - 05.02.2016 12:00","21576","21563"
"05.02.2016 12:00 - 05.02.2016 12:15","21395","21446"
"05.02.2016 12:15 - 05.02.2016 12:30","21222","21323"
"05.02.2016 12:30 - 05.02.2016 12:45","21071","21287"
"05.02.2016 12:45 - 05.02.2016 13:00","21457","21100"
"05.02.2016 13:00 - 05.02.2016 13:15","21301","21322"
"05.02.2016 13:15 - 05.02.2016 13:30","21218","21115"
"05.02.2016 13:30 - 05.02.2016 13:45","20933","20971"
"05.02.2016 13:45 - 05.02.2016 14:00","20703","20756"
"05.02.2016 14:00 - 05.02.2016 14:15","20541","20783"
"05.02.2016 14:15 - 05.02.2016 14:30","20466","20638"
"05.02.2016 14:30 - 05.02.2016 14:45","20428","20630"
"05.02.2016 14:45 - 05.02.2016 15:00","20632","20588"
"05.02.2016 15:00 - 05.02.2016 15:15","20496","20606"
"05.02.2016 15:15 - 05.02.2016 15:30","20452","20453"
"05.02.2016 15:30 - 05.02.2016 15:45","20246","20299"
"05.02.2016 15:45 - 05.02.2016 16:00","19918","20211"
"05.02.2016 16:00 - 05.02.2016 16:15","20076","20264"
"05.02.2016 16:15 - 05.02.2016 16:30","20101","20317"
"05.02.2016 16:30 - 05.02.2016 16:45","20311","20339"
"05.02.2016 16:45 - 05.02.2016 17:00","20577","20398"
"05.02.2016 17:00 - 05.02.2016 17:15","20641","20759"
"05.02.2016 17:15 - 05.02.2016 17:30","20472","21261"
"05.02.2016 17:30 - 05.02.2016 17:45","21100","21775"
"05.02.2016 17:45 - 05.02.2016 18:00","21532","21803"
"05.02.2016 18:00 - 05.02.2016 18:15","21350","21545"
"05.02.2016 18:15 - 05.02.2016 18:30","20955","21460"
"05.02.2016 18:30 - 05.02.2016 18:45","21269","21479"
"05.02.2016 18:45 - 05.02.2016 19:00","21082","21295"
"05.02.2016 19:00 - 05.02.2016 19:15","20615","20764"
"05.02.2016 19:15 - 05.02.2016 19:30","20815","20661"
"05.02.2016 19:30 - 05.02.2016 19:45","20515","20341"
"05.02.2016 19:45 - 05.02.2016 20:00","20358","20062"
"05.02.2016 20:00 - 05.02.2016 20:15","20021","19764"
"05.02.2016 20:15 - 05.02.2016 20:30","19704","19051"
"05.02.2016 20:30 - 05.02.2016 20:45","18872","19135"
"05.02.2016 20:45 - 05.02.2016 21:00","18765","18740"
"05.02.2016 21:00 - 05.02.2016 21:15","18338","18506"
"05.02.2016 21:15 - 05.02.2016 21:30","18234","18197"
"05.02.2016 21:30 - 05.02.2016 21:45","17668","17717"
"05.02.2016 21:45 - 05.02.2016 22:00","17605","17033"
"05.02.2016 22:00 - 05.02.2016 22:15","17496","17567"
"05.02.2016 22:15 - 05.02.2016 22:30","17512","17275"
"05.02.2016 22:30 - 05.02.2016 22:45","17194","16899"
"05.02.2016 22:45 - 05.02.2016 23:00","16912","16576"
"05.02.2016 23:00 - 05.02.2016 23:15","16615","16441"
"05.02.2016 23:15 - 05.02.2016 23:30","16077","16049"
"05.02.2016 23:30 - 05.02.2016 23:45","16045","15683"
"05.02.2016 23:45 - 06.02.2016 00:00","15550","15395"
"06.02.2016 00:00 - 06.02.2016 00:15","15626","15339"
"06.02.2016 00:15 - 06.02.2016 00:30","15699","14962"
"06.02.2016 00:30 - 06.02.2016 00:45","15692","14813"
"06.02.2016 00:45 - 06.02.2016 01:00","15473","14813"
"06.02.2016 01:00 - 06.02.2016 01:15","15141","14656"
"06.02.2016 01:15 - 06.02.2016 01:30","14998","14357"
"06.02.2016 01:30 - 06.02.2016 01:45","14916","14159"
"06.02.2016 01:45 - 06.02.2016 02:00","14841","14084"
"06.02.2016 02:00 - 06.02.2016 02:15","14564","13971"
"06.02.2016 02:15 - 06.02.2016 02:30","14702","13679"
"06.02.2016 02:30 - 06.02.2016 02:45","14554","13532"
"06.02.2016 02:45 - 06.02.2016 03:00","14290","13413"
"06.02.2016 03:00 - 06.02.2016 03:15","14296","13529"
"06.02.2016 03:15 - 06.02.2016 03:30","14497","13550"
"06.02.2016 03:30 - 06.02.2016 03:45","14808","13445"
"06.02.2016 03:45 - 06.02.2016 04:00","14313","13448"
"06.02.2016 04:00 - 06.02.2016 04:15","14611","13750"
"06.02.2016 04:15 - 06.02.2016 04:30","14722","13573"
"06.02.2016 04:30 - 06.02.2016 04:45","14611","13597"
"06.02.2016 04:45 - 06.02.2016 05:00","14276","13642"
"06.02.2016 05:00 - 06.02.2016 05:15","15366","13754"
"06.02.2016 05:15 - 06.02.2016 05:30","14428","13629"
"06.02.2016 05:30 - 06.02.2016 05:45","15104","13671"
"06.02.2016 05:45 - 06.02.2016 06:00","15173","13949"
"06.02.2016 06:00 - 06.02.2016 06:15","14944","14082"
"06.02.2016 06:15 - 06.02.2016 06:30","14989","14193"
"06.02.2016 06:30 - 06.02.2016 06:45","15249","14395"
"06.02.2016 06:45 - 06.02.2016 07:00","15630","14490"
"06.02.2016 07:00 - 06.02.2016 07:15","15347","14851"
"06.02.2016 07:15 - 06.02.2016 07:30","15634","15090"
"06.02.2016 07:30 - 06.02.2016 07:45","16346","15292"
"06.02.2016 07:45 - 06.02.2016 08:00","16366","15526"
"06.02.2016 08:00 - 06.02.2016 08:15","16818","15977"
"06.02.2016 08:15 - 06.02.2016 08:30","17089","16204"
"06.02.2016 08:30 - 06.02.2016 08:45","17284","16482"
"06.02.2016 08:45 - 06.02.2016 09:00","17683","16632"
"06.02.2016 09:00 - 06.02.2016 09:15","17797","17074"
"06.02.2016 09:15 - 06.02.2016 09:30","18105","17296"
"06.02.2016 09:30 - 06.02.2016 09:45","18264","17292"
"06.02.2016 09:45 - 06.02.2016 10:00","18344","17522"
"06.02.2016 10:00 - 06.02.2016 10:15","18521","17871"
"06.02.2016 10:15 - 06.02.2016 10:30","18506","17875"
"06.02.2016 10:30 - 06.02.2016 10:45","18644","17733"
"06.02.2016 10:45 - 06.02.2016 11:00","18889","17799"
"06.02.2016 11:00 - 06.02.2016 11:15","19279","17959"
"06.02.2016 11:15 - 06.02.2016 11:30","19321","18170"
"06.02.2016 11:30 - 06.02.2016 11:45","19491","18185"
"06.02.2016 11:45 - 06.02.2016 12:00","19257","17941"
"06.02.2016 12:00 - 06.02.2016 12:15","19101","17696"
"06.02.2016 12:15 - 06.02.2016 12:30","18914","17731"
"06.02.2016 12:30 - 06.02.2016 12:45","18960","17680"
"06.02.2016 12:45 - 06.02.2016 13:00","18853","17300"
"06.02.2016 13:00 - 06.02.2016 13:15","18436","17128"
"06.02.2016 13:15 - 06.02.2016 13:30","18251","17040"
"06.02.2016 13:30 - 06.02.2016 13:45","17967","16579"
"06.02.2016 13:45 - 06.02.2016 14:00","17773","16561"
"06.02.2016 14:00 - 06.02.2016 14:15","17562","16402"
"06.02.2016 14:15 - 06.02.2016 14:30","17630","16011"
"06.02.2016 14:30 - 06.02.2016 14:45","17344","16209"
"06.02.2016 14:45 - 06.02.2016 15:00","17594","16223"
"06.02.2016 15:00 - 06.02.2016 15:15","17201","16192"
"06.02.2016 15:15 - 06.02.2016 15:30","17705","16227"
"06.02.2016 15:30 - 06.02.2016 15:45","17450","16244"
"06.02.2016 15:45 - 06.02.2016 16:00","17700","16183"
"06.02.2016 16:00 - 06.02.2016 16:15","17034","16224"
"06.02.2016 16:15 - 06.02.2016 16:30","17434","16281"
"06.02.2016 16:30 - 06.02.2016 16:45","17388","16462"
"06.02.2016 16:45 - 06.02.2016 17:00","18020","16740"
"06.02.2016 17:00 - 06.02.2016 17:15","18645","17181"
"06.02.2016 17:15 - 06.02.2016 17:30","18556","17784"
"06.02.2016 17:30 - 06.02.2016 17:45","18945","18368"
"06.02.2016 17:45 - 06.02.2016 18:00","19055","18604"
"06.02.2016 18:00 - 06.02.2016 18:15","19092","18827"
"06.02.2016 18:15 - 06.02.2016 18:30","18646","18824"
"06.02.2016 18:30 - 06.02.2016 18:45","19027","18551"
"06.02.2016 18:45 - 06.02.2016 19:00","18933","18374"
"06.02.2016 19:00 - 06.02.2016 19:15","18322","18090"
"06.02.2016 19:15 - 06.02.2016 19:30","18587","17801"
"06.02.2016 19:30 - 06.02.2016 19:45","18124","17623"
"06.02.2016 19:45 - 06.02.2016 20:00","18209","17263"
"06.02.2016 20:00 - 06.02.2016 20:15","17751","16943"
"06.02.2016 20:15 - 06.02.2016 20:30","17454","16460"
"06.02.2016 20:30 - 06.02.2016 20:45","17011","16169"
"06.02.2016 20:45 - 06.02.2016 21:00","16628","15890"
"06.02.2016 21:00 - 06.02.2016 21:15","16409","15881"
"06.02.2016 21:15 - 06.02.2016 21:30","16734","15688"
"06.02.2016 21:30 - 06.02.2016 21:45","16125","15330"
"06.02.2016 21:45 - 06.02.2016 22:00","16316","15265"
"06.02.2016 22:00 - 06.02.2016 22:15","15919","16020"
"06.02.2016 22:15 - 06.02.2016 22:30","16056","15379"
"06.02.2016 22:30 - 06.02.2016 22:45","15925","15178"
"06.02.2016 22:45 - 06.02.2016 23:00","15537","15013"
