"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"14.08.2017 11:00 - 14.08.2017 11:15","20190","19554"
"14.08.2017 11:15 - 14.08.2017 11:30","19921","19645"
"14.08.2017 11:30 - 14.08.2017 11:45","19761","19710"
"14.08.2017 11:45 - 14.08.2017 12:00","19746","19829"
"14.08.2017 12:00 - 14.08.2017 12:15","20095","19724"
"14.08.2017 12:15 - 14.08.2017 12:30","19994","19682"
"14.08.2017 12:30 - 14.08.2017 12:45","19836","19708"
"14.08.2017 12:45 - 14.08.2017 13:00","19965","19651"
"14.08.2017 13:00 - 14.08.2017 13:15","19904","19702"
"14.08.2017 13:15 - 14.08.2017 13:30","19668","19735"
"14.08.2017 13:30 - 14.08.2017 13:45","19515","19558"
"14.08.2017 13:45 - 14.08.2017 14:00","19280","19420"
"14.08.2017 14:00 - 14.08.2017 14:15","19113","19147"
"14.08.2017 14:15 - 14.08.2017 14:30","19226","19057"
"14.08.2017 14:30 - 14.08.2017 14:45","19302","19139"
"14.08.2017 14:45 - 14.08.2017 15:00","19326","19002"
"14.08.2017 15:00 - 14.08.2017 15:15","18767","18838"
"14.08.2017 15:15 - 14.08.2017 15:30","18553","18738"
"14.08.2017 15:30 - 14.08.2017 15:45","18071","18552"
"14.08.2017 15:45 - 14.08.2017 16:00","18151","18372"
"14.08.2017 16:00 - 14.08.2017 16:15","17607","18207"
"14.08.2017 16:15 - 14.08.2017 16:30","17550","18124"
"14.08.2017 16:30 - 14.08.2017 16:45","17428","18081"
"14.08.2017 16:45 - 14.08.2017 17:00","17418","17947"
"14.08.2017 17:00 - 14.08.2017 17:15","17263","17798"
"14.08.2017 17:15 - 14.08.2017 17:30","16852","17832"
"14.08.2017 17:30 - 14.08.2017 17:45","16914","17800"
"14.08.2017 17:45 - 14.08.2017 18:00","16479","17746"
"14.08.2017 18:00 - 14.08.2017 18:15","16232","17509"
"14.08.2017 18:15 - 14.08.2017 18:30","16385","17306"
"14.08.2017 18:30 - 14.08.2017 18:45","16205","17293"
"14.08.2017 18:45 - 14.08.2017 19:00","16257","17162"
"14.08.2017 19:00 - 14.08.2017 19:15","16258","17012"
"14.08.2017 19:15 - 14.08.2017 19:30","16094","16757"
"14.08.2017 19:30 - 14.08.2017 19:45","15906","16516"
"14.08.2017 19:45 - 14.08.2017 20:00","16428","16222"
"14.08.2017 20:00 - 14.08.2017 20:15","16211","15950"
"14.08.2017 20:15 - 14.08.2017 20:30","15888","15602"
"14.08.2017 20:30 - 14.08.2017 20:45","15743","15529"
"14.08.2017 20:45 - 14.08.2017 21:00","15659","15724"
"14.08.2017 21:00 - 14.08.2017 21:15","15643","15772"
"14.08.2017 21:15 - 14.08.2017 21:30","15602","15656"
"14.08.2017 21:30 - 14.08.2017 21:45","15348","15542"
"14.08.2017 21:45 - 14.08.2017 22:00","15214","15189"
"14.08.2017 22:00 - 14.08.2017 22:15","15001","14968"
"14.08.2017 22:15 - 14.08.2017 22:30","14648","14631"
"14.08.2017 22:30 - 14.08.2017 22:45","14335","14186"
"14.08.2017 22:45 - 14.08.2017 23:00","13988","14021"
"14.08.2017 23:00 - 14.08.2017 23:15","13563","13822"
"14.08.2017 23:15 - 14.08.2017 23:30","13236","13579"
"14.08.2017 23:30 - 14.08.2017 23:45","13059","13400"
"14.08.2017 23:45 - 15.08.2017 00:00","12744","13094"
"15.08.2017 00:00 - 15.08.2017 00:15","12921","12863"
"15.08.2017 00:15 - 15.08.2017 00:30","12742","12520"
"15.08.2017 00:30 - 15.08.2017 00:45","12517","12416"
"15.08.2017 00:45 - 15.08.2017 01:00","12369","12273"
"15.08.2017 01:00 - 15.08.2017 01:15","12126","12176"
"15.08.2017 01:15 - 15.08.2017 01:30","11938","12156"
"15.08.2017 01:30 - 15.08.2017 01:45","11765","12124"
"15.08.2017 01:45 - 15.08.2017 02:00","11632","12022"
"15.08.2017 02:00 - 15.08.2017 02:15","11562","11820"
"15.08.2017 02:15 - 15.08.2017 02:30","11388","11682"
"15.08.2017 02:30 - 15.08.2017 02:45","11382","11663"
"15.08.2017 02:45 - 15.08.2017 03:00","11360","11689"
"15.08.2017 03:00 - 15.08.2017 03:15","11289","11606"
"15.08.2017 03:15 - 15.08.2017 03:30","11255","11560"
"15.08.2017 03:30 - 15.08.2017 03:45","11279","11554"
"15.08.2017 03:45 - 15.08.2017 04:00","11252","11639"
"15.08.2017 04:00 - 15.08.2017 04:15","11356","11750"
"15.08.2017 04:15 - 15.08.2017 04:30","11368","11845"
"15.08.2017 04:30 - 15.08.2017 04:45","11464","11901"
"15.08.2017 04:45 - 15.08.2017 05:00","11569","12077"
"15.08.2017 05:00 - 15.08.2017 05:15","11851","12422"
"15.08.2017 05:15 - 15.08.2017 05:30","12011","12585"
"15.08.2017 05:30 - 15.08.2017 05:45","12252","12860"
"15.08.2017 05:45 - 15.08.2017 06:00","12481","12943"
"15.08.2017 06:00 - 15.08.2017 06:15","13082","13502"
"15.08.2017 06:15 - 15.08.2017 06:30","13496","14087"
"15.08.2017 06:30 - 15.08.2017 06:45","14016","14529"
"15.08.2017 06:45 - 15.08.2017 07:00","14297","14846"
"15.08.2017 07:00 - 15.08.2017 07:15","14985","15164"
"15.08.2017 07:15 - 15.08.2017 07:30","15128","15589"
"15.08.2017 07:30 - 15.08.2017 07:45","15441","16007"
"15.08.2017 07:45 - 15.08.2017 08:00","15950","16321"
"15.08.2017 08:00 - 15.08.2017 08:15","16332","16739"
"15.08.2017 08:15 - 15.08.2017 08:30","16543","16990"
"15.08.2017 08:30 - 15.08.2017 08:45","16690","17305"
"15.08.2017 08:45 - 15.08.2017 09:00","16736","17337"
"15.08.2017 09:00 - 15.08.2017 09:15","16796","17354"
"15.08.2017 09:15 - 15.08.2017 09:30","16954","17596"
"15.08.2017 09:30 - 15.08.2017 09:45","17027","17762"
"15.08.2017 09:45 - 15.08.2017 10:00","17149","17892"
"15.08.2017 10:00 - 15.08.2017 10:15","17276","18318"
"15.08.2017 10:15 - 15.08.2017 10:30","17463","18677"
"15.08.2017 10:30 - 15.08.2017 10:45","17636","18710"
"15.08.2017 10:45 - 15.08.2017 11:00","17804","18836"
"15.08.2017 11:00 - 15.08.2017 11:15","18128","19057"
"15.08.2017 11:15 - 15.08.2017 11:30","18326","19363"
"15.08.2017 11:30 - 15.08.2017 11:45","18410","19500"
"15.08.2017 11:45 - 15.08.2017 12:00","18400","19479"
"15.08.2017 12:00 - 15.08.2017 12:15","18610","19357"
"15.08.2017 12:15 - 15.08.2017 12:30","18663","19317"
"15.08.2017 12:30 - 15.08.2017 12:45","18678","19351"
"15.08.2017 12:45 - 15.08.2017 13:00","18703","19194"
"15.08.2017 13:00 - 15.08.2017 13:15","18635","19286"
"15.08.2017 13:15 - 15.08.2017 13:30","18465","19283"
"15.08.2017 13:30 - 15.08.2017 13:45","18337","19199"
"15.08.2017 13:45 - 15.08.2017 14:00","18036","19050"
"15.08.2017 14:00 - 15.08.2017 14:15","17945","18972"
"15.08.2017 14:15 - 15.08.2017 14:30","17847","19046"
"15.08.2017 14:30 - 15.08.2017 14:45","17756","18970"
"15.08.2017 14:45 - 15.08.2017 15:00","17819","18806"
"15.08.2017 15:00 - 15.08.2017 15:15","17515","18607"
"15.08.2017 15:15 - 15.08.2017 15:30","17312","18355"
"15.08.2017 15:30 - 15.08.2017 15:45","17266","18128"
"15.08.2017 15:45 - 15.08.2017 16:00","17080","18049"
"15.08.2017 16:00 - 15.08.2017 16:15","16887","17962"
"15.08.2017 16:15 - 15.08.2017 16:30","16840","17810"
"15.08.2017 16:30 - 15.08.2017 16:45","16791","17614"
"15.08.2017 16:45 - 15.08.2017 17:00","16754","17544"
"15.08.2017 17:00 - 15.08.2017 17:15","16916","17461"
"15.08.2017 17:15 - 15.08.2017 17:30","17025","17554"
"15.08.2017 17:30 - 15.08.2017 17:45","16927","17451"
"15.08.2017 17:45 - 15.08.2017 18:00","16981","17477"
"15.08.2017 18:00 - 15.08.2017 18:15","17000","17353"
"15.08.2017 18:15 - 15.08.2017 18:30","17019","17255"
"15.08.2017 18:30 - 15.08.2017 18:45","17099","17380"
"15.08.2017 18:45 - 15.08.2017 19:00","17044","17261"
"15.08.2017 19:00 - 15.08.2017 19:15","17094","17161"
"15.08.2017 19:15 - 15.08.2017 19:30","16935","16854"
"15.08.2017 19:30 - 15.08.2017 19:45","16689","16789"
"15.08.2017 19:45 - 15.08.2017 20:00","16317","16794"
"15.08.2017 20:00 - 15.08.2017 20:15","16087","16447"
"15.08.2017 20:15 - 15.08.2017 20:30","16002","16410"
"15.08.2017 20:30 - 15.08.2017 20:45","15890","16527"
"15.08.2017 20:45 - 15.08.2017 21:00","15763","16517"
"15.08.2017 21:00 - 15.08.2017 21:15","15716","16502"
"15.08.2017 21:15 - 15.08.2017 21:30","15645","16271"
"15.08.2017 21:30 - 15.08.2017 21:45","15476","16018"
"15.08.2017 21:45 - 15.08.2017 22:00","15324","15725"
"15.08.2017 22:00 - 15.08.2017 22:15","15291","15517"
"15.08.2017 22:15 - 15.08.2017 22:30","15182","15254"
"15.08.2017 22:30 - 15.08.2017 22:45","14892","14755"
"15.08.2017 22:45 - 15.08.2017 23:00","14593","14440"
"15.08.2017 23:00 - 15.08.2017 23:15","14237","14076"
"15.08.2017 23:15 - 15.08.2017 23:30","13893","13705"
"15.08.2017 23:30 - 15.08.2017 23:45","13723","13442"
"15.08.2017 23:45 - 16.08.2017 00:00","13429","13280"
"16.08.2017 00:00 - 16.08.2017 00:15","13262","13077"
"16.08.2017 00:15 - 16.08.2017 00:30","13320","12984"
"16.08.2017 00:30 - 16.08.2017 00:45","13170","12815"
"16.08.2017 00:45 - 16.08.2017 01:00","12973","12558"
"16.08.2017 01:00 - 16.08.2017 01:15","12850","12514"
"16.08.2017 01:15 - 16.08.2017 01:30","12700","12386"
"16.08.2017 01:30 - 16.08.2017 01:45","12577","12193"
"16.08.2017 01:45 - 16.08.2017 02:00","12445","12120"
"16.08.2017 02:00 - 16.08.2017 02:15","12373","11957"
"16.08.2017 02:15 - 16.08.2017 02:30","12222","11957"
"16.08.2017 02:30 - 16.08.2017 02:45","12226","11937"
"16.08.2017 02:45 - 16.08.2017 03:00","12272","11872"
"16.08.2017 03:00 - 16.08.2017 03:15","12282","11997"
"16.08.2017 03:15 - 16.08.2017 03:30","12292","11990"
"16.08.2017 03:30 - 16.08.2017 03:45","12302","12019"
"16.08.2017 03:45 - 16.08.2017 04:00","12283","11890"
"16.08.2017 04:00 - 16.08.2017 04:15","12442","12068"
"16.08.2017 04:15 - 16.08.2017 04:30","12579","12246"
"16.08.2017 04:30 - 16.08.2017 04:45","12760","12423"
"16.08.2017 04:45 - 16.08.2017 05:00","12895","12649"
"16.08.2017 05:00 - 16.08.2017 05:15","13330","13133"
"16.08.2017 05:15 - 16.08.2017 05:30","13506","13363"
"16.08.2017 05:30 - 16.08.2017 05:45","13865","13795"
"16.08.2017 05:45 - 16.08.2017 06:00","14128","14181"
"16.08.2017 06:00 - 16.08.2017 06:15","14870","14937"
"16.08.2017 06:15 - 16.08.2017 06:30","15564","15411"
"16.08.2017 06:30 - 16.08.2017 06:45","16152","15962"
"16.08.2017 06:45 - 16.08.2017 07:00","16394","16449"
"16.08.2017 07:00 - 16.08.2017 07:15","17048","16884"
"16.08.2017 07:15 - 16.08.2017 07:30","17564","17108"
"16.08.2017 07:30 - 16.08.2017 07:45","17510","17472"
"16.08.2017 07:45 - 16.08.2017 08:00","17843","17885"
"16.08.2017 08:00 - 16.08.2017 08:15","18316","18388"
"16.08.2017 08:15 - 16.08.2017 08:30","18576","18686"
"16.08.2017 08:30 - 16.08.2017 08:45","18986","18794"
"16.08.2017 08:45 - 16.08.2017 09:00","19114","18971"
"16.08.2017 09:00 - 16.08.2017 09:15","18998","18920"
"16.08.2017 09:15 - 16.08.2017 09:30","19080","19169"
"16.08.2017 09:30 - 16.08.2017 09:45","19324","19407"
"16.08.2017 09:45 - 16.08.2017 10:00","19451","19586"
"16.08.2017 10:00 - 16.08.2017 10:15","19503","19863"
"16.08.2017 10:15 - 16.08.2017 10:30","19722","19946"
"16.08.2017 10:30 - 16.08.2017 10:45","19742","20165"
"16.08.2017 10:45 - 16.08.2017 11:00","19840","20190"
"16.08.2017 11:00 - 16.08.2017 11:15","20061","20452"
"16.08.2017 11:15 - 16.08.2017 11:30","20140","20707"
"16.08.2017 11:30 - 16.08.2017 11:45","20256","20802"
"16.08.2017 11:45 - 16.08.2017 12:00","20289","20660"
"16.08.2017 12:00 - 16.08.2017 12:15","20202","20558"
"16.08.2017 12:15 - 16.08.2017 12:30","20215","20468"
"16.08.2017 12:30 - 16.08.2017 12:45","20139","20401"
"16.08.2017 12:45 - 16.08.2017 13:00","20011","20425"
"16.08.2017 13:00 - 16.08.2017 13:15","20092","20327"
"16.08.2017 13:15 - 16.08.2017 13:30","19892","20320"
"16.08.2017 13:30 - 16.08.2017 13:45","19795","20163"
"16.08.2017 13:45 - 16.08.2017 14:00","19723","19880"
"16.08.2017 14:00 - 16.08.2017 14:15","19379","19614"
"16.08.2017 14:15 - 16.08.2017 14:30","19327","19696"
"16.08.2017 14:30 - 16.08.2017 14:45","19142","19662"
"16.08.2017 14:45 - 16.08.2017 15:00","18969","19514"
"16.08.2017 15:00 - 16.08.2017 15:15","18857","19492"
"16.08.2017 15:15 - 16.08.2017 15:30","18907","19307"
"16.08.2017 15:30 - 16.08.2017 15:45","18803","19279"
"16.08.2017 15:45 - 16.08.2017 16:00","18846","19122"
"16.08.2017 16:00 - 16.08.2017 16:15","18665","18851"
"16.08.2017 16:15 - 16.08.2017 16:30","18686","18814"
"16.08.2017 16:30 - 16.08.2017 16:45","18650","18668"
"16.08.2017 16:45 - 16.08.2017 17:00","18562","18644"
"16.08.2017 17:00 - 16.08.2017 17:15","18585","18698"
"16.08.2017 17:15 - 16.08.2017 17:30","18478","18521"
"16.08.2017 17:30 - 16.08.2017 17:45","18545","18560"
"16.08.2017 17:45 - 16.08.2017 18:00","18493","18503"
"16.08.2017 18:00 - 16.08.2017 18:15","18504","18296"
"16.08.2017 18:15 - 16.08.2017 18:30","18261","18143"
"16.08.2017 18:30 - 16.08.2017 18:45","18298","18089"
"16.08.2017 18:45 - 16.08.2017 19:00","18119","17907"
"16.08.2017 19:00 - 16.08.2017 19:15","18078","17794"
"16.08.2017 19:15 - 16.08.2017 19:30","17810","17641"
"16.08.2017 19:30 - 16.08.2017 19:45","17558","17451"
"16.08.2017 19:45 - 16.08.2017 20:00","17417","17240"
"16.08.2017 20:00 - 16.08.2017 20:15","16803","17200"
"16.08.2017 20:15 - 16.08.2017 20:30","16743","16985"
"16.08.2017 20:30 - 16.08.2017 20:45","16746","17047"
"16.08.2017 20:45 - 16.08.2017 21:00","16895","17026"
"16.08.2017 21:00 - 16.08.2017 21:15","16926","16983"
"16.08.2017 21:15 - 16.08.2017 21:30","16920","16910"
"16.08.2017 21:30 - 16.08.2017 21:45","16779","16672"
"16.08.2017 21:45 - 16.08.2017 22:00","16425","16296"
"16.08.2017 22:00 - 16.08.2017 22:15","16044","16183"
"16.08.2017 22:15 - 16.08.2017 22:30","15736","15849"
"16.08.2017 22:30 - 16.08.2017 22:45","15314","15422"
"16.08.2017 22:45 - 16.08.2017 23:00","14941","14982"
"16.08.2017 23:00 - 16.08.2017 23:15","14585","14574"
"16.08.2017 23:15 - 16.08.2017 23:30","14218","14293"
"16.08.2017 23:30 - 16.08.2017 23:45","13922","13912"
"16.08.2017 23:45 - 17.08.2017 00:00","13628","13582"
"17.08.2017 00:00 - 17.08.2017 00:15","13598","13574"
"17.08.2017 00:15 - 17.08.2017 00:30","13311","13364"
"17.08.2017 00:30 - 17.08.2017 00:45","13167","13107"
"17.08.2017 00:45 - 17.08.2017 01:00","13002","13040"
"17.08.2017 01:00 - 17.08.2017 01:15","12896","12955"
"17.08.2017 01:15 - 17.08.2017 01:30","12598","12787"
"17.08.2017 01:30 - 17.08.2017 01:45","12489","12790"
"17.08.2017 01:45 - 17.08.2017 02:00","12385","12671"
"17.08.2017 02:00 - 17.08.2017 02:15","12153","12580"
"17.08.2017 02:15 - 17.08.2017 02:30","12123","12422"
"17.08.2017 02:30 - 17.08.2017 02:45","12108","12375"
"17.08.2017 02:45 - 17.08.2017 03:00","12152","12369"
"17.08.2017 03:00 - 17.08.2017 03:15","12159","12446"
"17.08.2017 03:15 - 17.08.2017 03:30","12146","12506"
"17.08.2017 03:30 - 17.08.2017 03:45","12145","12486"
"17.08.2017 03:45 - 17.08.2017 04:00","12077","12464"
"17.08.2017 04:00 - 17.08.2017 04:15","12189","12548"
"17.08.2017 04:15 - 17.08.2017 04:30","12413","12679"
"17.08.2017 04:30 - 17.08.2017 04:45","12422","12935"
"17.08.2017 04:45 - 17.08.2017 05:00","12580","13144"
"17.08.2017 05:00 - 17.08.2017 05:15","13023","13625"
"17.08.2017 05:15 - 17.08.2017 05:30","13256","13865"
"17.08.2017 05:30 - 17.08.2017 05:45","13673","14213"
"17.08.2017 05:45 - 17.08.2017 06:00","14043","14579"
"17.08.2017 06:00 - 17.08.2017 06:15","14888","15146"
"17.08.2017 06:15 - 17.08.2017 06:30","15323","15535"
"17.08.2017 06:30 - 17.08.2017 06:45","15930","16150"
"17.08.2017 06:45 - 17.08.2017 07:00","16438","16598"
"17.08.2017 07:00 - 17.08.2017 07:15","16849","17262"
"17.08.2017 07:15 - 17.08.2017 07:30","17192","17724"
"17.08.2017 07:30 - 17.08.2017 07:45","18014","18082"
"17.08.2017 07:45 - 17.08.2017 08:00","18356","18447"
"17.08.2017 08:00 - 17.08.2017 08:15","18720","18900"
"17.08.2017 08:15 - 17.08.2017 08:30","18902","19314"
"17.08.2017 08:30 - 17.08.2017 08:45","19183","19521"
"17.08.2017 08:45 - 17.08.2017 09:00","19303","19535"
"17.08.2017 09:00 - 17.08.2017 09:15","19171","19597"
"17.08.2017 09:15 - 17.08.2017 09:30","19395","19874"
"17.08.2017 09:30 - 17.08.2017 09:45","19481","20117"
"17.08.2017 09:45 - 17.08.2017 10:00","19527","20287"
"17.08.2017 10:00 - 17.08.2017 10:15","19850","20448"
"17.08.2017 10:15 - 17.08.2017 10:30","20102","20675"
"17.08.2017 10:30 - 17.08.2017 10:45","20135","20923"
"17.08.2017 10:45 - 17.08.2017 11:00","20295","20997"
"17.08.2017 11:00 - 17.08.2017 11:15","20448","21080"
"17.08.2017 11:15 - 17.08.2017 11:30","20754","21028"
"17.08.2017 11:30 - 17.08.2017 11:45","20914","21122"
"17.08.2017 11:45 - 17.08.2017 12:00","20984","21147"
"17.08.2017 12:00 - 17.08.2017 12:15","20816","21055"
"17.08.2017 12:15 - 17.08.2017 12:30","20838","21074"
"17.08.2017 12:30 - 17.08.2017 12:45","20858","21238"
"17.08.2017 12:45 - 17.08.2017 13:00","20745","21274"
"17.08.2017 13:00 - 17.08.2017 13:15","20877","21165"
"17.08.2017 13:15 - 17.08.2017 13:30","20742","21110"
"17.08.2017 13:30 - 17.08.2017 13:45","20600","20993"
"17.08.2017 13:45 - 17.08.2017 14:00","20438","20888"
"17.08.2017 14:00 - 17.08.2017 14:15","20314","20679"
"17.08.2017 14:15 - 17.08.2017 14:30","20338","20767"
"17.08.2017 14:30 - 17.08.2017 14:45","20175","20421"
"17.08.2017 14:45 - 17.08.2017 15:00","19811","20235"
"17.08.2017 15:00 - 17.08.2017 15:15","19736","20317"
"17.08.2017 15:15 - 17.08.2017 15:30","19660","20241"
"17.08.2017 15:30 - 17.08.2017 15:45","19422","20019"
"17.08.2017 15:45 - 17.08.2017 16:00","19265","20089"
"17.08.2017 16:00 - 17.08.2017 16:15","19128","20035"
"17.08.2017 16:15 - 17.08.2017 16:30","19154","19691"
"17.08.2017 16:30 - 17.08.2017 16:45","19153","19404"
"17.08.2017 16:45 - 17.08.2017 17:00","18960","19112"
"17.08.2017 17:00 - 17.08.2017 17:15","18885","19345"
"17.08.2017 17:15 - 17.08.2017 17:30","19098","19525"
"17.08.2017 17:30 - 17.08.2017 17:45","19048","19377"
"17.08.2017 17:45 - 17.08.2017 18:00","19018","19267"
"17.08.2017 18:00 - 17.08.2017 18:15","18907","19013"
"17.08.2017 18:15 - 17.08.2017 18:30","18939","18649"
"17.08.2017 18:30 - 17.08.2017 18:45","18962","18625"
"17.08.2017 18:45 - 17.08.2017 19:00","18904","18416"
"17.08.2017 19:00 - 17.08.2017 19:15","18653","18408"
"17.08.2017 19:15 - 17.08.2017 19:30","18375","18015"
"17.08.2017 19:30 - 17.08.2017 19:45","18131","17845"
"17.08.2017 19:45 - 17.08.2017 20:00","18109","17693"
"17.08.2017 20:00 - 17.08.2017 20:15","17636","17502"
"17.08.2017 20:15 - 17.08.2017 20:30","17598","17225"
"17.08.2017 20:30 - 17.08.2017 20:45","17489","17190"
"17.08.2017 20:45 - 17.08.2017 21:00","17388","17098"
"17.08.2017 21:00 - 17.08.2017 21:15","17377","16982"
"17.08.2017 21:15 - 17.08.2017 21:30","17084","16658"
"17.08.2017 21:30 - 17.08.2017 21:45","16837","16378"
"17.08.2017 21:45 - 17.08.2017 22:00","16468","16010"
"17.08.2017 22:00 - 17.08.2017 22:15","16011","15825"
"17.08.2017 22:15 - 17.08.2017 22:30","15850","15540"
"17.08.2017 22:30 - 17.08.2017 22:45","15409","15127"
"17.08.2017 22:45 - 17.08.2017 23:00","14993","14691"
"17.08.2017 23:00 - 17.08.2017 23:15","14587","14352"
"17.08.2017 23:15 - 17.08.2017 23:30","14232","13968"
"17.08.2017 23:30 - 17.08.2017 23:45","13992","13696"
"17.08.2017 23:45 - 18.08.2017 00:00","13779","13336"
"18.08.2017 00:00 - 18.08.2017 00:15","13169","13354"
"18.08.2017 00:15 - 18.08.2017 00:30","13115","13298"
"18.08.2017 00:30 - 18.08.2017 00:45","12972","13053"
"18.08.2017 00:45 - 18.08.2017 01:00","12763","12885"
"18.08.2017 01:00 - 18.08.2017 01:15","12707","12720"
"18.08.2017 01:15 - 18.08.2017 01:30","12436","12875"
"18.08.2017 01:30 - 18.08.2017 01:45","12473","12817"
"18.08.2017 01:45 - 18.08.2017 02:00","12321","12603"
"18.08.2017 02:00 - 18.08.2017 02:15","12259","12473"
"18.08.2017 02:15 - 18.08.2017 02:30","12122","12310"
"18.08.2017 02:30 - 18.08.2017 02:45","12096","12214"
"18.08.2017 02:45 - 18.08.2017 03:00","12119","12268"
"18.08.2017 03:00 - 18.08.2017 03:15","12169","12227"
"18.08.2017 03:15 - 18.08.2017 03:30","12199","12227"
"18.08.2017 03:30 - 18.08.2017 03:45","12185","12320"
"18.08.2017 03:45 - 18.08.2017 04:00","12165","12275"
"18.08.2017 04:00 - 18.08.2017 04:15","12325","12438"
"18.08.2017 04:15 - 18.08.2017 04:30","12441","12559"
"18.08.2017 04:30 - 18.08.2017 04:45","12619","12704"
"18.08.2017 04:45 - 18.08.2017 05:00","12786","12972"
"18.08.2017 05:00 - 18.08.2017 05:15","13252","13328"
"18.08.2017 05:15 - 18.08.2017 05:30","13480","13643"
"18.08.2017 05:30 - 18.08.2017 05:45","13917","14098"
"18.08.2017 05:45 - 18.08.2017 06:00","14368","14355"
"18.08.2017 06:00 - 18.08.2017 06:15","14999","15066"
"18.08.2017 06:15 - 18.08.2017 06:30","15463","15526"
"18.08.2017 06:30 - 18.08.2017 06:45","16072","16047"
"18.08.2017 06:45 - 18.08.2017 07:00","16593","16524"
"18.08.2017 07:00 - 18.08.2017 07:15","17174","17018"
"18.08.2017 07:15 - 18.08.2017 07:30","17665","17488"
"18.08.2017 07:30 - 18.08.2017 07:45","17563","17968"
"18.08.2017 07:45 - 18.08.2017 08:00","17867","18316"
"18.08.2017 08:00 - 18.08.2017 08:15","18411","18794"
"18.08.2017 08:15 - 18.08.2017 08:30","18663","18968"
"18.08.2017 08:30 - 18.08.2017 08:45","18830","19151"
"18.08.2017 08:45 - 18.08.2017 09:00","18986","19245"
"18.08.2017 09:00 - 18.08.2017 09:15","19014","19364"
"18.08.2017 09:15 - 18.08.2017 09:30","19205","19520"
"18.08.2017 09:30 - 18.08.2017 09:45","19446","19729"
"18.08.2017 09:45 - 18.08.2017 10:00","19644","19943"
"18.08.2017 10:00 - 18.08.2017 10:15","19922","20089"
"18.08.2017 10:15 - 18.08.2017 10:30","19975","20304"
"18.08.2017 10:30 - 18.08.2017 10:45","20227","20458"
"18.08.2017 10:45 - 18.08.2017 11:00","20240","20466"
"18.08.2017 11:00 - 18.08.2017 11:15","20464","20556"
"18.08.2017 11:15 - 18.08.2017 11:30","20711","20729"
"18.08.2017 11:30 - 18.08.2017 11:45","20791","20920"
"18.08.2017 11:45 - 18.08.2017 12:00","20663","20960"
"18.08.2017 12:00 - 18.08.2017 12:15","20593","20811"
"18.08.2017 12:15 - 18.08.2017 12:30","20513","20747"
"18.08.2017 12:30 - 18.08.2017 12:45","20389","20690"
"18.08.2017 12:45 - 18.08.2017 13:00","20383","20423"
"18.08.2017 13:00 - 18.08.2017 13:15","20221","20315"
"18.08.2017 13:15 - 18.08.2017 13:30","20108","20082"
"18.08.2017 13:30 - 18.08.2017 13:45","19958","19989"
"18.08.2017 13:45 - 18.08.2017 14:00","19675","19524"
"18.08.2017 14:00 - 18.08.2017 14:15","19388","19442"
"18.08.2017 14:15 - 18.08.2017 14:30","19457","19336"
"18.08.2017 14:30 - 18.08.2017 14:45","19400","19430"
