"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"04.02.2015 10:30 - 04.02.2015 10:45","9759","9840"
"04.02.2015 10:45 - 04.02.2015 11:00","9731","9827"
"04.02.2015 11:00 - 04.02.2015 11:15","9739","9817"
"04.02.2015 11:15 - 04.02.2015 11:30","9779","9884"
"04.02.2015 11:30 - 04.02.2015 11:45","9766","9872"
"04.02.2015 11:45 - 04.02.2015 12:00","9772","9895"
"04.02.2015 12:00 - 04.02.2015 12:15","9758","9967"
"04.02.2015 12:15 - 04.02.2015 12:30","9740","9978"
"04.02.2015 12:30 - 04.02.2015 12:45","9729","9846"
"04.02.2015 12:45 - 04.02.2015 13:00","9733","9897"
"04.02.2015 13:00 - 04.02.2015 13:15","9794","9950"
"04.02.2015 13:15 - 04.02.2015 13:30","9761","9849"
"04.02.2015 13:30 - 04.02.2015 13:45","9671","9849"
"04.02.2015 13:45 - 04.02.2015 14:00","9525","9773"
"04.02.2015 14:00 - 04.02.2015 14:15","9426","9679"
"04.02.2015 14:15 - 04.02.2015 14:30","9416","9659"
"04.02.2015 14:30 - 04.02.2015 14:45","9369","9624"
"04.02.2015 14:45 - 04.02.2015 15:00","9390","9610"
"04.02.2015 15:00 - 04.02.2015 15:15","9440","9640"
"04.02.2015 15:15 - 04.02.2015 15:30","9392","9627"
"04.02.2015 15:30 - 04.02.2015 15:45","9330","9539"
"04.02.2015 15:45 - 04.02.2015 16:00","9442","9470"
"04.02.2015 16:00 - 04.02.2015 16:15","9433","9412"
"04.02.2015 16:15 - 04.02.2015 16:30","9246","9353"
"04.02.2015 16:30 - 04.02.2015 16:45","9227","9387"
"04.02.2015 16:45 - 04.02.2015 17:00","9297","9311"
"04.02.2015 17:00 - 04.02.2015 17:15","9278","9320"
"04.02.2015 17:15 - 04.02.2015 17:30","9369","9426"
"04.02.2015 17:30 - 04.02.2015 17:45","9494","9501"
"04.02.2015 17:45 - 04.02.2015 18:00","9541","9615"
"04.02.2015 18:00 - 04.02.2015 18:15","9585","9613"
"04.02.2015 18:15 - 04.02.2015 18:30","9464","9631"
"04.02.2015 18:30 - 04.02.2015 18:45","9466","9645"
"04.02.2015 18:45 - 04.02.2015 19:00","9431","9582"
"04.02.2015 19:00 - 04.02.2015 19:15","9420","9590"
"04.02.2015 19:15 - 04.02.2015 19:30","9319","9495"
"04.02.2015 19:30 - 04.02.2015 19:45","9304","9460"
"04.02.2015 19:45 - 04.02.2015 20:00","9181","9356"
"04.02.2015 20:00 - 04.02.2015 20:15","9003","9157"
"04.02.2015 20:15 - 04.02.2015 20:30","8904","9111"
"04.02.2015 20:30 - 04.02.2015 20:45","8783","8933"
"04.02.2015 20:45 - 04.02.2015 21:00","8732","8833"
"04.02.2015 21:00 - 04.02.2015 21:15","8663","8829"
"04.02.2015 21:15 - 04.02.2015 21:30","8629","8829"
"04.02.2015 21:30 - 04.02.2015 21:45","8557","8709"
"04.02.2015 21:45 - 04.02.2015 22:00","8404","8579"
"04.02.2015 22:00 - 04.02.2015 22:15","8418","8569"
"04.02.2015 22:15 - 04.02.2015 22:30","8144","8454"
"04.02.2015 22:30 - 04.02.2015 22:45","8011","8282"
"04.02.2015 22:45 - 04.02.2015 23:00","7915","8069"
"04.02.2015 23:00 - 04.02.2015 23:15","7775","8076"
"04.02.2015 23:15 - 04.02.2015 23:30","7579","7894"
"04.02.2015 23:30 - 04.02.2015 23:45","7535","7756"
"04.02.2015 23:45 - 05.02.2015 00:00","7289","7624"
"05.02.2015 00:00 - 05.02.2015 00:15","7281","7568"
"05.02.2015 00:15 - 05.02.2015 00:30","7156","7448"
"05.02.2015 00:30 - 05.02.2015 00:45","7016","7181"
"05.02.2015 00:45 - 05.02.2015 01:00","6978","7069"
"05.02.2015 01:00 - 05.02.2015 01:15","6830","6964"
"05.02.2015 01:15 - 05.02.2015 01:30","6748","6897"
"05.02.2015 01:30 - 05.02.2015 01:45","6812","6872"
"05.02.2015 01:45 - 05.02.2015 02:00","6803","6863"
"05.02.2015 02:00 - 05.02.2015 02:15","6728","6774"
"05.02.2015 02:15 - 05.02.2015 02:30","6641","6737"
"05.02.2015 02:30 - 05.02.2015 02:45","6663","6814"
"05.02.2015 02:45 - 05.02.2015 03:00","6675","6695"
"05.02.2015 03:00 - 05.02.2015 03:15","6640","6727"
"05.02.2015 03:15 - 05.02.2015 03:30","6621","6693"
"05.02.2015 03:30 - 05.02.2015 03:45","6675","6691"
"05.02.2015 03:45 - 05.02.2015 04:00","6652","6722"
"05.02.2015 04:00 - 05.02.2015 04:15","6636","6760"
"05.02.2015 04:15 - 05.02.2015 04:30","6705","6810"
"05.02.2015 04:30 - 05.02.2015 04:45","6783","6921"
"05.02.2015 04:45 - 05.02.2015 05:00","6801","6940"
"05.02.2015 05:00 - 05.02.2015 05:15","6866","6993"
"05.02.2015 05:15 - 05.02.2015 05:30","6970","7026"
"05.02.2015 05:30 - 05.02.2015 05:45","7070","7171"
"05.02.2015 05:45 - 05.02.2015 06:00","7228","7363"
"05.02.2015 06:00 - 05.02.2015 06:15","7604","7709"
"05.02.2015 06:15 - 05.02.2015 06:30","7961","8026"
"05.02.2015 06:30 - 05.02.2015 06:45","8229","8290"
"05.02.2015 06:45 - 05.02.2015 07:00","8502","8620"
"05.02.2015 07:00 - 05.02.2015 07:15","8840","8877"
"05.02.2015 07:15 - 05.02.2015 07:30","9056","9122"
"05.02.2015 07:30 - 05.02.2015 07:45","9171","9229"
"05.02.2015 07:45 - 05.02.2015 08:00","9172","9294"
"05.02.2015 08:00 - 05.02.2015 08:15","9228","9385"
"05.02.2015 08:15 - 05.02.2015 08:30","9237","9474"
"05.02.2015 08:30 - 05.02.2015 08:45","9170","9554"
"05.02.2015 08:45 - 05.02.2015 09:00","9201","9568"
"05.02.2015 09:00 - 05.02.2015 09:15","9213","9555"
"05.02.2015 09:15 - 05.02.2015 09:30","9259","9634"
"05.02.2015 09:30 - 05.02.2015 09:45","9389","9764"
"05.02.2015 09:45 - 05.02.2015 10:00","9490","9811"
"05.02.2015 10:00 - 05.02.2015 10:15","9542","9786"
"05.02.2015 10:15 - 05.02.2015 10:30","9466","9719"
"05.02.2015 10:30 - 05.02.2015 10:45","9499","9752"
"05.02.2015 10:45 - 05.02.2015 11:00","9584","9756"
"05.02.2015 11:00 - 05.02.2015 11:15","9619","9662"
"05.02.2015 11:15 - 05.02.2015 11:30","9660","9696"
"05.02.2015 11:30 - 05.02.2015 11:45","9559","9660"
"05.02.2015 11:45 - 05.02.2015 12:00","9514","9636"
"05.02.2015 12:00 - 05.02.2015 12:15","9553","9537"
"05.02.2015 12:15 - 05.02.2015 12:30","9350","9581"
"05.02.2015 12:30 - 05.02.2015 12:45","9291","9668"
"05.02.2015 12:45 - 05.02.2015 13:00","9290","9811"
"05.02.2015 13:00 - 05.02.2015 13:15","9378","9911"
"05.02.2015 13:15 - 05.02.2015 13:30","9387","9803"
"05.02.2015 13:30 - 05.02.2015 13:45","9500","9881"
"05.02.2015 13:45 - 05.02.2015 14:00","9511","9744"
"05.02.2015 14:00 - 05.02.2015 14:15","9471","9802"
"05.02.2015 14:15 - 05.02.2015 14:30","9437","9730"
"05.02.2015 14:30 - 05.02.2015 14:45","9347","9588"
"05.02.2015 14:45 - 05.02.2015 15:00","9200","9629"
"05.02.2015 15:00 - 05.02.2015 15:15","9325","9697"
"05.02.2015 15:15 - 05.02.2015 15:30","9287","9600"
"05.02.2015 15:30 - 05.02.2015 15:45","9151","9574"
"05.02.2015 15:45 - 05.02.2015 16:00","9110","9508"
"05.02.2015 16:00 - 05.02.2015 16:15","9031","9448"
"05.02.2015 16:15 - 05.02.2015 16:30","9018","9461"
"05.02.2015 16:30 - 05.02.2015 16:45","8933","9345"
"05.02.2015 16:45 - 05.02.2015 17:00","9053","9366"
"05.02.2015 17:00 - 05.02.2015 17:15","9082","9359"
"05.02.2015 17:15 - 05.02.2015 17:30","9156","9484"
"05.02.2015 17:30 - 05.02.2015 17:45","9269","9518"
"05.02.2015 17:45 - 05.02.2015 18:00","9373","9635"
"05.02.2015 18:00 - 05.02.2015 18:15","9401","9595"
"05.02.2015 18:15 - 05.02.2015 18:30","9330","9578"
"05.02.2015 18:30 - 05.02.2015 18:45","9344","9598"
"05.02.2015 18:45 - 05.02.2015 19:00","9274","9601"
"05.02.2015 19:00 - 05.02.2015 19:15","9348","9609"
"05.02.2015 19:15 - 05.02.2015 19:30","9156","9554"
"05.02.2015 19:30 - 05.02.2015 19:45","9160","9434"
"05.02.2015 19:45 - 05.02.2015 20:00","8988","9412"
"05.02.2015 20:00 - 05.02.2015 20:15","8908","9231"
"05.02.2015 20:15 - 05.02.2015 20:30","8771","9112"
"05.02.2015 20:30 - 05.02.2015 20:45","8684","9025"
"05.02.2015 20:45 - 05.02.2015 21:00","8614","8942"
"05.02.2015 21:00 - 05.02.2015 21:15","8516","8849"
"05.02.2015 21:15 - 05.02.2015 21:30","8429","8836"
"05.02.2015 21:30 - 05.02.2015 21:45","8424","8709"
"05.02.2015 21:45 - 05.02.2015 22:00","8236","8647"
"05.02.2015 22:00 - 05.02.2015 22:15","8276","8676"
"05.02.2015 22:15 - 05.02.2015 22:30","8074","8525"
"05.02.2015 22:30 - 05.02.2015 22:45","7841","8345"
"05.02.2015 22:45 - 05.02.2015 23:00","7744","8187"
"05.02.2015 23:00 - 05.02.2015 23:15","7707","8198"
"05.02.2015 23:15 - 05.02.2015 23:30","7522","7981"
"05.02.2015 23:30 - 05.02.2015 23:45","7401","7973"
"05.02.2015 23:45 - 06.02.2015 00:00","7259","7786"
"06.02.2015 00:00 - 06.02.2015 00:15","7163","7721"
"06.02.2015 00:15 - 06.02.2015 00:30","7053","7580"
"06.02.2015 00:30 - 06.02.2015 00:45","6860","7465"
"06.02.2015 00:45 - 06.02.2015 01:00","6748","7325"
"06.02.2015 01:00 - 06.02.2015 01:15","6646","7283"
"06.02.2015 01:15 - 06.02.2015 01:30","6552","7180"
"06.02.2015 01:30 - 06.02.2015 01:45","6611","7186"
"06.02.2015 01:45 - 06.02.2015 02:00","6564","7164"
"06.02.2015 02:00 - 06.02.2015 02:15","6493","7072"
"06.02.2015 02:15 - 06.02.2015 02:30","6478","6953"
"06.02.2015 02:30 - 06.02.2015 02:45","6452","7071"
"06.02.2015 02:45 - 06.02.2015 03:00","6446","7015"
"06.02.2015 03:00 - 06.02.2015 03:15","6423","6992"
"06.02.2015 03:15 - 06.02.2015 03:30","6416","6942"
"06.02.2015 03:30 - 06.02.2015 03:45","6507","7016"
"06.02.2015 03:45 - 06.02.2015 04:00","6550","7022"
"06.02.2015 04:00 - 06.02.2015 04:15","6639","7057"
"06.02.2015 04:15 - 06.02.2015 04:30","6657","7101"
"06.02.2015 04:30 - 06.02.2015 04:45","6794","7220"
"06.02.2015 04:45 - 06.02.2015 05:00","6812","7208"
"06.02.2015 05:00 - 06.02.2015 05:15","6900","7315"
"06.02.2015 05:15 - 06.02.2015 05:30","6984","7351"
"06.02.2015 05:30 - 06.02.2015 05:45","7131","7485"
"06.02.2015 05:45 - 06.02.2015 06:00","7315","7618"
"06.02.2015 06:00 - 06.02.2015 06:15","7722","7952"
"06.02.2015 06:15 - 06.02.2015 06:30","8041","8258"
"06.02.2015 06:30 - 06.02.2015 06:45","8348","8519"
"06.02.2015 06:45 - 06.02.2015 07:00","8605","8737"
"06.02.2015 07:00 - 06.02.2015 07:15","8915","9096"
"06.02.2015 07:15 - 06.02.2015 07:30","9136","9282"
"06.02.2015 07:30 - 06.02.2015 07:45","9341","9423"
"06.02.2015 07:45 - 06.02.2015 08:00","9356","9405"
"06.02.2015 08:00 - 06.02.2015 08:15","9482","9559"
"06.02.2015 08:15 - 06.02.2015 08:30","9414","9552"
"06.02.2015 08:30 - 06.02.2015 08:45","9555","9679"
"06.02.2015 08:45 - 06.02.2015 09:00","9469","9679"
"06.02.2015 09:00 - 06.02.2015 09:15","9446","9723"
"06.02.2015 09:15 - 06.02.2015 09:30","9392","9773"
"06.02.2015 09:30 - 06.02.2015 09:45","9459","9954"
"06.02.2015 09:45 - 06.02.2015 10:00","9447","9987"
"06.02.2015 10:00 - 06.02.2015 10:15","9402","10008"
"06.02.2015 10:15 - 06.02.2015 10:30","9421","9977"
"06.02.2015 10:30 - 06.02.2015 10:45","9461","9932"
"06.02.2015 10:45 - 06.02.2015 11:00","9413","9952"
"06.02.2015 11:00 - 06.02.2015 11:15","9369","9825"
"06.02.2015 11:15 - 06.02.2015 11:30","9363","9811"
"06.02.2015 11:30 - 06.02.2015 11:45","9483","9766"
"06.02.2015 11:45 - 06.02.2015 12:00","9454","9742"
"06.02.2015 12:00 - 06.02.2015 12:15","9456","9762"
"06.02.2015 12:15 - 06.02.2015 12:30","9336","9678"
"06.02.2015 12:30 - 06.02.2015 12:45","9306","9595"
"06.02.2015 12:45 - 06.02.2015 13:00","9360","9539"
"06.02.2015 13:00 - 06.02.2015 13:15","9361","9492"
"06.02.2015 13:15 - 06.02.2015 13:30","9294","9402"
"06.02.2015 13:30 - 06.02.2015 13:45","9270","9359"
"06.02.2015 13:45 - 06.02.2015 14:00","9171","9377"
"06.02.2015 14:00 - 06.02.2015 14:15","9203","9331"
"06.02.2015 14:15 - 06.02.2015 14:30","9086","9198"
"06.02.2015 14:30 - 06.02.2015 14:45","9128","9170"
"06.02.2015 14:45 - 06.02.2015 15:00","9004","9158"
"06.02.2015 15:00 - 06.02.2015 15:15","9018","9246"
"06.02.2015 15:15 - 06.02.2015 15:30","9015","9133"
"06.02.2015 15:30 - 06.02.2015 15:45","8940","9070"
"06.02.2015 15:45 - 06.02.2015 16:00","8940","9010"
"06.02.2015 16:00 - 06.02.2015 16:15","8831","8873"
"06.02.2015 16:15 - 06.02.2015 16:30","8795","8852"
"06.02.2015 16:30 - 06.02.2015 16:45","8790","8844"
"06.02.2015 16:45 - 06.02.2015 17:00","8843","8842"
"06.02.2015 17:00 - 06.02.2015 17:15","8918","8872"
"06.02.2015 17:15 - 06.02.2015 17:30","9056","8894"
"06.02.2015 17:30 - 06.02.2015 17:45","9095","9038"
"06.02.2015 17:45 - 06.02.2015 18:00","9216","9110"
"06.02.2015 18:00 - 06.02.2015 18:15","9197","9337"
"06.02.2015 18:15 - 06.02.2015 18:30","9156","9215"
"06.02.2015 18:30 - 06.02.2015 18:45","9131","9238"
"06.02.2015 18:45 - 06.02.2015 19:00","9098","9183"
"06.02.2015 19:00 - 06.02.2015 19:15","9059","9242"
"06.02.2015 19:15 - 06.02.2015 19:30","8892","9176"
"06.02.2015 19:30 - 06.02.2015 19:45","8908","9153"
"06.02.2015 19:45 - 06.02.2015 20:00","8805","9012"
"06.02.2015 20:00 - 06.02.2015 20:15","8551","8926"
"06.02.2015 20:15 - 06.02.2015 20:30","8493","8763"
"06.02.2015 20:30 - 06.02.2015 20:45","8383","8636"
"06.02.2015 20:45 - 06.02.2015 21:00","8250","8505"
"06.02.2015 21:00 - 06.02.2015 21:15","8228","8472"
"06.02.2015 21:15 - 06.02.2015 21:30","8122","8397"
"06.02.2015 21:30 - 06.02.2015 21:45","8092","8301"
"06.02.2015 21:45 - 06.02.2015 22:00","7948","8231"
"06.02.2015 22:00 - 06.02.2015 22:15","7947","8291"
"06.02.2015 22:15 - 06.02.2015 22:30","7844","8179"
"06.02.2015 22:30 - 06.02.2015 22:45","7715","8037"
"06.02.2015 22:45 - 06.02.2015 23:00","7585","7875"
"06.02.2015 23:00 - 06.02.2015 23:15","7518","7858"
"06.02.2015 23:15 - 06.02.2015 23:30","7301","7693"
"06.02.2015 23:30 - 06.02.2015 23:45","7231","7548"
"06.02.2015 23:45 - 07.02.2015 00:00","7064","7328"
"07.02.2015 00:00 - 07.02.2015 00:15","6922","7372"
"07.02.2015 00:15 - 07.02.2015 00:30","6851","7253"
"07.02.2015 00:30 - 07.02.2015 00:45","6723","7248"
"07.02.2015 00:45 - 07.02.2015 01:00","6745","7234"
"07.02.2015 01:00 - 07.02.2015 01:15","6658","7129"
"07.02.2015 01:15 - 07.02.2015 01:30","6547","7092"
"07.02.2015 01:30 - 07.02.2015 01:45","6556","7087"
"07.02.2015 01:45 - 07.02.2015 02:00","6488","7100"
"07.02.2015 02:00 - 07.02.2015 02:15","6396","7011"
"07.02.2015 02:15 - 07.02.2015 02:30","6335","6840"
"07.02.2015 02:30 - 07.02.2015 02:45","6279","6843"
"07.02.2015 02:45 - 07.02.2015 03:00","6279","6761"
"07.02.2015 03:00 - 07.02.2015 03:15","6221","6735"
"07.02.2015 03:15 - 07.02.2015 03:30","6139","6663"
"07.02.2015 03:30 - 07.02.2015 03:45","6231","6623"
"07.02.2015 03:45 - 07.02.2015 04:00","6165","6623"
"07.02.2015 04:00 - 07.02.2015 04:15","6210","6686"
"07.02.2015 04:15 - 07.02.2015 04:30","6207","6624"
"07.02.2015 04:30 - 07.02.2015 04:45","6209","6646"
"07.02.2015 04:45 - 07.02.2015 05:00","6197","6598"
"07.02.2015 05:00 - 07.02.2015 05:15","6091","6568"
"07.02.2015 05:15 - 07.02.2015 05:30","6026","6495"
"07.02.2015 05:30 - 07.02.2015 05:45","5947","6351"
"07.02.2015 05:45 - 07.02.2015 06:00","5895","6352"
"07.02.2015 06:00 - 07.02.2015 06:15","5919","6274"
"07.02.2015 06:15 - 07.02.2015 06:30","5979","6285"
"07.02.2015 06:30 - 07.02.2015 06:45","5995","6432"
"07.02.2015 06:45 - 07.02.2015 07:00","6144","6534"
"07.02.2015 07:00 - 07.02.2015 07:15","6263","6543"
"07.02.2015 07:15 - 07.02.2015 07:30","6319","6639"
"07.02.2015 07:30 - 07.02.2015 07:45","6417","6589"
"07.02.2015 07:45 - 07.02.2015 08:00","6368","6682"
"07.02.2015 08:00 - 07.02.2015 08:15","6527","6804"
"07.02.2015 08:15 - 07.02.2015 08:30","6623","6838"
"07.02.2015 08:30 - 07.02.2015 08:45","6642","6930"
"07.02.2015 08:45 - 07.02.2015 09:00","6771","7027"
"07.02.2015 09:00 - 07.02.2015 09:15","7021","7263"
"07.02.2015 09:15 - 07.02.2015 09:30","7120","7427"
"07.02.2015 09:30 - 07.02.2015 09:45","7270","7506"
"07.02.2015 09:45 - 07.02.2015 10:00","7300","7474"
"07.02.2015 10:00 - 07.02.2015 10:15","7347","7501"
"07.02.2015 10:15 - 07.02.2015 10:30","7383","7531"
"07.02.2015 10:30 - 07.02.2015 10:45","7360","7574"
"07.02.2015 10:45 - 07.02.2015 11:00","7351","7619"
"07.02.2015 11:00 - 07.02.2015 11:15","7394","7505"
"07.02.2015 11:15 - 07.02.2015 11:30","7377","7517"
"07.02.2015 11:30 - 07.02.2015 11:45","7328","7495"
"07.02.2015 11:45 - 07.02.2015 12:00","7266","7449"
"07.02.2015 12:00 - 07.02.2015 12:15","7356","7591"
"07.02.2015 12:15 - 07.02.2015 12:30","7408","7518"
"07.02.2015 12:30 - 07.02.2015 12:45","7304","7474"
"07.02.2015 12:45 - 07.02.2015 13:00","7173","7363"
"07.02.2015 13:00 - 07.02.2015 13:15","7101","7306"
"07.02.2015 13:15 - 07.02.2015 13:30","7040","7180"
"07.02.2015 13:30 - 07.02.2015 13:45","7020","7157"
"07.02.2015 13:45 - 07.02.2015 14:00","6918","7090"
"07.02.2015 14:00 - 07.02.2015 14:15","6850","7095"
"07.02.2015 14:15 - 07.02.2015 14:30","6834","6883"
"07.02.2015 14:30 - 07.02.2015 14:45","6811","6891"
"07.02.2015 14:45 - 07.02.2015 15:00","6743","6799"
"07.02.2015 15:00 - 07.02.2015 15:15","6748","6828"
"07.02.2015 15:15 - 07.02.2015 15:30","6725","6882"
"07.02.2015 15:30 - 07.02.2015 15:45","6719","6805"
"07.02.2015 15:45 - 07.02.2015 16:00","6620","6874"
"07.02.2015 16:00 - 07.02.2015 16:15","6596","6827"
"07.02.2015 16:15 - 07.02.2015 16:30","6702","6813"
"07.02.2015 16:30 - 07.02.2015 16:45","6787","6861"
"07.02.2015 16:45 - 07.02.2015 17:00","6790","6809"
"07.02.2015 17:00 - 07.02.2015 17:15","6942","6853"
"07.02.2015 17:15 - 07.02.2015 17:30","7172","6941"
"07.02.2015 17:30 - 07.02.2015 17:45","7298","7037"
"07.02.2015 17:45 - 07.02.2015 18:00","7440","7352"
"07.02.2015 18:00 - 07.02.2015 18:15","7523","7548"
"07.02.2015 18:15 - 07.02.2015 18:30","7560","7594"
"07.02.2015 18:30 - 07.02.2015 18:45","7469","7624"
"07.02.2015 18:45 - 07.02.2015 19:00","7429","7615"
"07.02.2015 19:00 - 07.02.2015 19:15","7367","7594"
"07.02.2015 19:15 - 07.02.2015 19:30","7282","7549"
"07.02.2015 19:30 - 07.02.2015 19:45","7216","7423"
"07.02.2015 19:45 - 07.02.2015 20:00","7102","7281"
"07.02.2015 20:00 - 07.02.2015 20:15","6957","7290"
"07.02.2015 20:15 - 07.02.2015 20:30","6840","7173"
"07.02.2015 20:30 - 07.02.2015 20:45","6784","6985"
"07.02.2015 20:45 - 07.02.2015 21:00","6677","6996"
"07.02.2015 21:00 - 07.02.2015 21:15","6665","6974"
"07.02.2015 21:15 - 07.02.2015 21:30","6699","6952"
"07.02.2015 21:30 - 07.02.2015 21:45","6637","6892"
"07.02.2015 21:45 - 07.02.2015 22:00","6616","6826"
"07.02.2015 22:00 - 07.02.2015 22:15","6735","7024"
"07.02.2015 22:15 - 07.02.2015 22:30","6703","6920"
"07.02.2015 22:30 - 07.02.2015 22:45","6627","6823"
"07.02.2015 22:45 - 07.02.2015 23:00","6434","6719"
"07.02.2015 23:00 - 07.02.2015 23:15","6390","6597"
"07.02.2015 23:15 - 07.02.2015 23:30","6336","6585"
"07.02.2015 23:30 - 07.02.2015 23:45","6248","6588"
"07.02.2015 23:45 - 08.02.2015 00:00","6134","6475"
"08.02.2015 00:00 - 08.02.2015 00:15","6032","6497"
"08.02.2015 00:15 - 08.02.2015 00:30","5953","6304"
"08.02.2015 00:30 - 08.02.2015 00:45","5925","6349"
"08.02.2015 00:45 - 08.02.2015 01:00","5784","6250"
"08.02.2015 01:00 - 08.02.2015 01:15","5710","6137"
"08.02.2015 01:15 - 08.02.2015 01:30","5704","6107"
"08.02.2015 01:30 - 08.02.2015 01:45","5577","6001"
"08.02.2015 01:45 - 08.02.2015 02:00","5582","5971"
"08.02.2015 02:00 - 08.02.2015 02:15","5503","5886"
"08.02.2015 02:15 - 08.02.2015 02:30","5430","5860"
"08.02.2015 02:30 - 08.02.2015 02:45","5375","5810"
"08.02.2015 02:45 - 08.02.2015 03:00","5345","5706"
"08.02.2015 03:00 - 08.02.2015 03:15","5337","5728"
"08.02.2015 03:15 - 08.02.2015 03:30","5340","5634"
"08.02.2015 03:30 - 08.02.2015 03:45","5351","5681"
"08.02.2015 03:45 - 08.02.2015 04:00","5372","5675"
"08.02.2015 04:00 - 08.02.2015 04:15","5330","5643"
"08.02.2015 04:15 - 08.02.2015 04:30","5316","5604"
"08.02.2015 04:30 - 08.02.2015 04:45","5451","5701"
"08.02.2015 04:45 - 08.02.2015 05:00","5442","5662"
"08.02.2015 05:00 - 08.02.2015 05:15","5345","5544"
"08.02.2015 05:15 - 08.02.2015 05:30","5299","5449"
"08.02.2015 05:30 - 08.02.2015 05:45","5242","5406"
"08.02.2015 05:45 - 08.02.2015 06:00","5089","5342"
"08.02.2015 06:00 - 08.02.2015 06:15","5032","5238"
"08.02.2015 06:15 - 08.02.2015 06:30","5017","5172"
"08.02.2015 06:30 - 08.02.2015 06:45","5108","5135"
"08.02.2015 06:45 - 08.02.2015 07:00","5103","5172"
"08.02.2015 07:00 - 08.02.2015 07:15","5167","5300"
"08.02.2015 07:15 - 08.02.2015 07:30","5216","5245"
"08.02.2015 07:30 - 08.02.2015 07:45","5209","5272"
"08.02.2015 07:45 - 08.02.2015 08:00","5193","5381"
"08.02.2015 08:00 - 08.02.2015 08:15","5333","5419"
"08.02.2015 08:15 - 08.02.2015 08:30","5430","5575"
"08.02.2015 08:30 - 08.02.2015 08:45","5444","5690"
"08.02.2015 08:45 - 08.02.2015 09:00","5548","5816"
"08.02.2015 09:00 - 08.02.2015 09:15","5762","6066"
"08.02.2015 09:15 - 08.02.2015 09:30","5931","6223"
"08.02.2015 09:30 - 08.02.2015 09:45","5969","6355"
"08.02.2015 09:45 - 08.02.2015 10:00","6029","6440"
"08.02.2015 10:00 - 08.02.2015 10:15","6070","6467"
"08.02.2015 10:15 - 08.02.2015 10:30","6207","6546"
"08.02.2015 10:30 - 08.02.2015 10:45","6261","6524"
"08.02.2015 10:45 - 08.02.2015 11:00","6288","6526"
"08.02.2015 11:00 - 08.02.2015 11:15","6310","6571"
"08.02.2015 11:15 - 08.02.2015 11:30","6421","6660"
"08.02.2015 11:30 - 08.02.2015 11:45","6446","6743"
"08.02.2015 11:45 - 08.02.2015 12:00","6420","6688"
"08.02.2015 12:00 - 08.02.2015 12:15","6511","6807"
"08.02.2015 12:15 - 08.02.2015 12:30","6508","6847"
"08.02.2015 12:30 - 08.02.2015 12:45","6472","6778"
"08.02.2015 12:45 - 08.02.2015 13:00","6480","6733"
"08.02.2015 13:00 - 08.02.2015 13:15","6404","6527"
"08.02.2015 13:15 - 08.02.2015 13:30","6384","6424"
"08.02.2015 13:30 - 08.02.2015 13:45","6416","6435"
"08.02.2015 13:45 - 08.02.2015 14:00","6320","6239"
"08.02.2015 14:00 - 08.02.2015 14:15","6286","6238"
"08.02.2015 14:15 - 08.02.2015 14:30","6187","6241"
"08.02.2015 14:30 - 08.02.2015 14:45","6178","6182"
"08.02.2015 14:45 - 08.02.2015 15:00","6069","6171"
"08.02.2015 15:00 - 08.02.2015 15:15","6131","6143"
"08.02.2015 15:15 - 08.02.2015 15:30","6069","6160"
"08.02.2015 15:30 - 08.02.2015 15:45","6083","6035"
"08.02.2015 15:45 - 08.02.2015 16:00","6023","5927"
"08.02.2015 16:00 - 08.02.2015 16:15","6089","5979"
"08.02.2015 16:15 - 08.02.2015 16:30","6121","5979"
"08.02.2015 16:30 - 08.02.2015 16:45","6137","6056"
"08.02.2015 16:45 - 08.02.2015 17:00","6202","6129"
"08.02.2015 17:00 - 08.02.2015 17:15","6363","6176"
"08.02.2015 17:15 - 08.02.2015 17:30","6476","6318"
"08.02.2015 17:30 - 08.02.2015 17:45","6666","6427"
"08.02.2015 17:45 - 08.02.2015 18:00","6847","6650"
"08.02.2015 18:00 - 08.02.2015 18:15","7010","7039"
"08.02.2015 18:15 - 08.02.2015 18:30","7050","7161"
"08.02.2015 18:30 - 08.02.2015 18:45","7027","7180"
"08.02.2015 18:45 - 08.02.2015 19:00","6998","7157"
"08.02.2015 19:00 - 08.02.2015 19:15","7071","7161"
"08.02.2015 19:15 - 08.02.2015 19:30","6922","7153"
"08.02.2015 19:30 - 08.02.2015 19:45","6947","7164"
"08.02.2015 19:45 - 08.02.2015 20:00","6898","7078"
"08.02.2015 20:00 - 08.02.2015 20:15","6852","7026"
"08.02.2015 20:15 - 08.02.2015 20:30","6823","7022"
"08.02.2015 20:30 - 08.02.2015 20:45","6674","6931"
"08.02.2015 20:45 - 08.02.2015 21:00","6635","6878"
"08.02.2015 21:00 - 08.02.2015 21:15","6690","6911"
"08.02.2015 21:15 - 08.02.2015 21:30","6688","6948"
"08.02.2015 21:30 - 08.02.2015 21:45","6774","7013"
"08.02.2015 21:45 - 08.02.2015 22:00","6763","6974"
"08.02.2015 22:00 - 08.02.2015 22:15","6952","7206"
