"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"19.01.2017 15:15 - 19.01.2017 15:30","9957","9859"
"19.01.2017 15:30 - 19.01.2017 15:45","9800","9865"
"19.01.2017 15:45 - 19.01.2017 16:00","9825","9856"
"19.01.2017 16:00 - 19.01.2017 16:15","9776","9794"
"19.01.2017 16:15 - 19.01.2017 16:30","9718","9737"
"19.01.2017 16:30 - 19.01.2017 16:45","9775","9852"
"19.01.2017 16:45 - 19.01.2017 17:00","9876","9813"
"19.01.2017 17:00 - 19.01.2017 17:15","9917","9943"
"19.01.2017 17:15 - 19.01.2017 17:30","10194","10024"
"19.01.2017 17:30 - 19.01.2017 17:45","10233","10219"
"19.01.2017 17:45 - 19.01.2017 18:00","10176","10238"
"19.01.2017 18:00 - 19.01.2017 18:15","10110","10219"
"19.01.2017 18:15 - 19.01.2017 18:30","10005","10084"
"19.01.2017 18:30 - 19.01.2017 18:45","9979","10001"
"19.01.2017 18:45 - 19.01.2017 19:00","9925","9967"
"19.01.2017 19:00 - 19.01.2017 19:15","9804","9949"
"19.01.2017 19:15 - 19.01.2017 19:30","9889","9917"
"19.01.2017 19:30 - 19.01.2017 19:45","9757","9673"
"19.01.2017 19:45 - 19.01.2017 20:00","9581","9665"
"19.01.2017 20:00 - 19.01.2017 20:15","9472","9551"
"19.01.2017 20:15 - 19.01.2017 20:30","9287","9399"
"19.01.2017 20:30 - 19.01.2017 20:45","9255","9248"
"19.01.2017 20:45 - 19.01.2017 21:00","9023","9061"
"19.01.2017 21:00 - 19.01.2017 21:15","8906","9044"
"19.01.2017 21:15 - 19.01.2017 21:30","9026","9012"
"19.01.2017 21:30 - 19.01.2017 21:45","8944","8993"
"19.01.2017 21:45 - 19.01.2017 22:00","8851","8855"
"19.01.2017 22:00 - 19.01.2017 22:15","8662","8944"
"19.01.2017 22:15 - 19.01.2017 22:30","8637","8822"
"19.01.2017 22:30 - 19.01.2017 22:45","8555","8548"
"19.01.2017 22:45 - 19.01.2017 23:00","8261","8377"
"19.01.2017 23:00 - 19.01.2017 23:15","8051","8442"
"19.01.2017 23:15 - 19.01.2017 23:30","8116","8332"
"19.01.2017 23:30 - 19.01.2017 23:45","7967","8091"
"19.01.2017 23:45 - 20.01.2017 00:00","7856","8082"
"20.01.2017 00:00 - 20.01.2017 00:15","7493","7896"
"20.01.2017 00:15 - 20.01.2017 00:30","7563","7935"
"20.01.2017 00:30 - 20.01.2017 00:45","7439","7905"
"20.01.2017 00:45 - 20.01.2017 01:00","7297","7750"
"20.01.2017 01:00 - 20.01.2017 01:15","7157","7638"
"20.01.2017 01:15 - 20.01.2017 01:30","7199","7664"
"20.01.2017 01:30 - 20.01.2017 01:45","7122","7529"
"20.01.2017 01:45 - 20.01.2017 02:00","7098","7550"
"20.01.2017 02:00 - 20.01.2017 02:15","7056","7437"
"20.01.2017 02:15 - 20.01.2017 02:30","7071","7425"
"20.01.2017 02:30 - 20.01.2017 02:45","7189","7365"
"20.01.2017 02:45 - 20.01.2017 03:00","7338","7369"
"20.01.2017 03:00 - 20.01.2017 03:15","7138","7308"
"20.01.2017 03:15 - 20.01.2017 03:30","7093","7235"
"20.01.2017 03:30 - 20.01.2017 03:45","6944","7161"
"20.01.2017 03:45 - 20.01.2017 04:00","7009","7295"
"20.01.2017 04:00 - 20.01.2017 04:15","7010","7289"
"20.01.2017 04:15 - 20.01.2017 04:30","7159","7259"
"20.01.2017 04:30 - 20.01.2017 04:45","7350","7240"
"20.01.2017 04:45 - 20.01.2017 05:00","7481","7504"
"20.01.2017 05:00 - 20.01.2017 05:15","7401","7523"
"20.01.2017 05:15 - 20.01.2017 05:30","7495","7506"
"20.01.2017 05:30 - 20.01.2017 05:45","7539","7567"
"20.01.2017 05:45 - 20.01.2017 06:00","7802","7816"
"20.01.2017 06:00 - 20.01.2017 06:15","7936","7999"
"20.01.2017 06:15 - 20.01.2017 06:30","8323","8718"
"20.01.2017 06:30 - 20.01.2017 06:45","8703","8954"
"20.01.2017 06:45 - 20.01.2017 07:00","9058","9233"
"20.01.2017 07:00 - 20.01.2017 07:15","9206","9446"
"20.01.2017 07:15 - 20.01.2017 07:30","9399","9651"
"20.01.2017 07:30 - 20.01.2017 07:45","9575","9916"
"20.01.2017 07:45 - 20.01.2017 08:00","9854","9957"
"20.01.2017 08:00 - 20.01.2017 08:15","9997","9961"
"20.01.2017 08:15 - 20.01.2017 08:30","10012","10106"
"20.01.2017 08:30 - 20.01.2017 08:45","10083","10169"
"20.01.2017 08:45 - 20.01.2017 09:00","10138","10258"
"20.01.2017 09:00 - 20.01.2017 09:15","9966","10171"
"20.01.2017 09:15 - 20.01.2017 09:30","10032","10227"
"20.01.2017 09:30 - 20.01.2017 09:45","10157","10305"
"20.01.2017 09:45 - 20.01.2017 10:00","10174","10358"
"20.01.2017 10:00 - 20.01.2017 10:15","10153","10241"
"20.01.2017 10:15 - 20.01.2017 10:30","10220","10348"
"20.01.2017 10:30 - 20.01.2017 10:45","10241","10312"
"20.01.2017 10:45 - 20.01.2017 11:00","10132","10364"
"20.01.2017 11:00 - 20.01.2017 11:15","10065","10364"
"20.01.2017 11:15 - 20.01.2017 11:30","10110","10291"
"20.01.2017 11:30 - 20.01.2017 11:45","10117","10295"
"20.01.2017 11:45 - 20.01.2017 12:00","9950","10186"
"20.01.2017 12:00 - 20.01.2017 12:15","9958","10252"
"20.01.2017 12:15 - 20.01.2017 12:30","10056","10297"
"20.01.2017 12:30 - 20.01.2017 12:45","10080","10168"
"20.01.2017 12:45 - 20.01.2017 13:00","10106","10176"
"20.01.2017 13:00 - 20.01.2017 13:15","10228","10103"
"20.01.2017 13:15 - 20.01.2017 13:30","10104","10078"
"20.01.2017 13:30 - 20.01.2017 13:45","9959","9969"
"20.01.2017 13:45 - 20.01.2017 14:00","9927","9859"
"20.01.2017 14:00 - 20.01.2017 14:15","9704","9803"
"20.01.2017 14:15 - 20.01.2017 14:30","9760","9757"
"20.01.2017 14:30 - 20.01.2017 14:45","9742","9690"
"20.01.2017 14:45 - 20.01.2017 15:00","9703","9544"
"20.01.2017 15:00 - 20.01.2017 15:15","9661","9557"
"20.01.2017 15:15 - 20.01.2017 15:30","9507","9643"
"20.01.2017 15:30 - 20.01.2017 15:45","9534","9595"
"20.01.2017 15:45 - 20.01.2017 16:00","9502","9524"
"20.01.2017 16:00 - 20.01.2017 16:15","9422","9473"
"20.01.2017 16:15 - 20.01.2017 16:30","9444","9598"
"20.01.2017 16:30 - 20.01.2017 16:45","9452","9603"
"20.01.2017 16:45 - 20.01.2017 17:00","9546","9633"
"20.01.2017 17:00 - 20.01.2017 17:15","9711","9676"
"20.01.2017 17:15 - 20.01.2017 17:30","9838","9764"
"20.01.2017 17:30 - 20.01.2017 17:45","9952","10085"
"20.01.2017 17:45 - 20.01.2017 18:00","9718","10102"
"20.01.2017 18:00 - 20.01.2017 18:15","9748","10041"
"20.01.2017 18:15 - 20.01.2017 18:30","9671","9985"
"20.01.2017 18:30 - 20.01.2017 18:45","9637","9741"
"20.01.2017 18:45 - 20.01.2017 19:00","9567","9901"
"20.01.2017 19:00 - 20.01.2017 19:15","9444","9851"
"20.01.2017 19:15 - 20.01.2017 19:30","9481","9779"
"20.01.2017 19:30 - 20.01.2017 19:45","9349","9665"
"20.01.2017 19:45 - 20.01.2017 20:00","9317","9481"
"20.01.2017 20:00 - 20.01.2017 20:15","9216","9315"
"20.01.2017 20:15 - 20.01.2017 20:30","9071","9266"
"20.01.2017 20:30 - 20.01.2017 20:45","8932","9127"
"20.01.2017 20:45 - 20.01.2017 21:00","8887","9029"
"20.01.2017 21:00 - 20.01.2017 21:15","8567","8808"
"20.01.2017 21:15 - 20.01.2017 21:30","8704","8859"
"20.01.2017 21:30 - 20.01.2017 21:45","8611","8956"
"20.01.2017 21:45 - 20.01.2017 22:00","8475","8780"
"20.01.2017 22:00 - 20.01.2017 22:15","8385","8734"
"20.01.2017 22:15 - 20.01.2017 22:30","8337","8730"
"20.01.2017 22:30 - 20.01.2017 22:45","8103","8713"
"20.01.2017 22:45 - 20.01.2017 23:00","8141","8457"
"20.01.2017 23:00 - 20.01.2017 23:15","8072","8497"
"20.01.2017 23:15 - 20.01.2017 23:30","7941","8480"
"20.01.2017 23:30 - 20.01.2017 23:45","7828","8230"
"20.01.2017 23:45 - 21.01.2017 00:00","7593","8278"
"21.01.2017 00:00 - 21.01.2017 00:15","7538","8086"
"21.01.2017 00:15 - 21.01.2017 00:30","7484","8141"
"21.01.2017 00:30 - 21.01.2017 00:45","7216","8148"
"21.01.2017 00:45 - 21.01.2017 01:00","7222","8002"
"21.01.2017 01:00 - 21.01.2017 01:15","7238","8066"
"21.01.2017 01:15 - 21.01.2017 01:30","7274","7940"
"21.01.2017 01:30 - 21.01.2017 01:45","7116","7864"
"21.01.2017 01:45 - 21.01.2017 02:00","7143","7946"
"21.01.2017 02:00 - 21.01.2017 02:15","7103","7831"
"21.01.2017 02:15 - 21.01.2017 02:30","7067","7794"
"21.01.2017 02:30 - 21.01.2017 02:45","7002","7666"
"21.01.2017 02:45 - 21.01.2017 03:00","6904","7679"
"21.01.2017 03:00 - 21.01.2017 03:15","6958","7637"
"21.01.2017 03:15 - 21.01.2017 03:30","6765","7475"
"21.01.2017 03:30 - 21.01.2017 03:45","6857","7456"
"21.01.2017 03:45 - 21.01.2017 04:00","6884","7422"
"21.01.2017 04:00 - 21.01.2017 04:15","6870","7507"
"21.01.2017 04:15 - 21.01.2017 04:30","6839","7465"
"21.01.2017 04:30 - 21.01.2017 04:45","6698","7418"
"21.01.2017 04:45 - 21.01.2017 05:00","6756","7415"
"21.01.2017 05:00 - 21.01.2017 05:15","6844","7418"
"21.01.2017 05:15 - 21.01.2017 05:30","6677","7219"
"21.01.2017 05:30 - 21.01.2017 05:45","6463","7180"
"21.01.2017 05:45 - 21.01.2017 06:00","6325","7104"
"21.01.2017 06:00 - 21.01.2017 06:15","6477","6959"
"21.01.2017 06:15 - 21.01.2017 06:30","6508","7080"
"21.01.2017 06:30 - 21.01.2017 06:45","6386","6968"
"21.01.2017 06:45 - 21.01.2017 07:00","6621","7025"
"21.01.2017 07:00 - 21.01.2017 07:15","6656","7158"
"21.01.2017 07:15 - 21.01.2017 07:30","6757","7353"
"21.01.2017 07:30 - 21.01.2017 07:45","6963","7391"
"21.01.2017 07:45 - 21.01.2017 08:00","7118","7458"
"21.01.2017 08:00 - 21.01.2017 08:15","7078","7366"
"21.01.2017 08:15 - 21.01.2017 08:30","7222","7625"
"21.01.2017 08:30 - 21.01.2017 08:45","7250","7762"
"21.01.2017 08:45 - 21.01.2017 09:00","7275","7879"
"21.01.2017 09:00 - 21.01.2017 09:15","7339","7950"
"21.01.2017 09:15 - 21.01.2017 09:30","7631","8100"
"21.01.2017 09:30 - 21.01.2017 09:45","7682","8177"
"21.01.2017 09:45 - 21.01.2017 10:00","7702","8235"
"21.01.2017 10:00 - 21.01.2017 10:15","7821","8277"
"21.01.2017 10:15 - 21.01.2017 10:30","7902","8290"
"21.01.2017 10:30 - 21.01.2017 10:45","7920","8379"
"21.01.2017 10:45 - 21.01.2017 11:00","7847","8364"
"21.01.2017 11:00 - 21.01.2017 11:15","7965","8315"
"21.01.2017 11:15 - 21.01.2017 11:30","7924","8142"
"21.01.2017 11:30 - 21.01.2017 11:45","7799","8160"
"21.01.2017 11:45 - 21.01.2017 12:00","7903","8246"
"21.01.2017 12:00 - 21.01.2017 12:15","7909","8254"
"21.01.2017 12:15 - 21.01.2017 12:30","8052","8431"
"21.01.2017 12:30 - 21.01.2017 12:45","8102","8326"
"21.01.2017 12:45 - 21.01.2017 13:00","7984","8260"
"21.01.2017 13:00 - 21.01.2017 13:15","7922","8188"
"21.01.2017 13:15 - 21.01.2017 13:30","7835","7969"
"21.01.2017 13:30 - 21.01.2017 13:45","7657","7930"
"21.01.2017 13:45 - 21.01.2017 14:00","7606","7803"
"21.01.2017 14:00 - 21.01.2017 14:15","7482","7817"
"21.01.2017 14:15 - 21.01.2017 14:30","7506","7753"
"21.01.2017 14:30 - 21.01.2017 14:45","7583","7650"
"21.01.2017 14:45 - 21.01.2017 15:00","7456","7644"
"21.01.2017 15:00 - 21.01.2017 15:15","7466","7573"
"21.01.2017 15:15 - 21.01.2017 15:30","7601","7624"
"21.01.2017 15:30 - 21.01.2017 15:45","7480","7588"
"21.01.2017 15:45 - 21.01.2017 16:00","7386","7653"
"21.01.2017 16:00 - 21.01.2017 16:15","7453","7578"
"21.01.2017 16:15 - 21.01.2017 16:30","7545","7710"
"21.01.2017 16:30 - 21.01.2017 16:45","7415","7740"
"21.01.2017 16:45 - 21.01.2017 17:00","7636","7780"
"21.01.2017 17:00 - 21.01.2017 17:15","7770","8051"
"21.01.2017 17:15 - 21.01.2017 17:30","8032","8186"
"21.01.2017 17:30 - 21.01.2017 17:45","8115","8478"
"21.01.2017 17:45 - 21.01.2017 18:00","8007","8452"
"21.01.2017 18:00 - 21.01.2017 18:15","8049","8485"
"21.01.2017 18:15 - 21.01.2017 18:30","8130","8479"
"21.01.2017 18:30 - 21.01.2017 18:45","8035","8572"
"21.01.2017 18:45 - 21.01.2017 19:00","7987","8376"
"21.01.2017 19:00 - 21.01.2017 19:15","7909","8270"
"21.01.2017 19:15 - 21.01.2017 19:30","7832","8215"
"21.01.2017 19:30 - 21.01.2017 19:45","7726","8085"
"21.01.2017 19:45 - 21.01.2017 20:00","7781","8063"
"21.01.2017 20:00 - 21.01.2017 20:15","7690","7979"
"21.01.2017 20:15 - 21.01.2017 20:30","7467","7923"
"21.01.2017 20:30 - 21.01.2017 20:45","7315","7812"
"21.01.2017 20:45 - 21.01.2017 21:00","7331","7675"
"21.01.2017 21:00 - 21.01.2017 21:15","7180","7682"
"21.01.2017 21:15 - 21.01.2017 21:30","7197","7790"
"21.01.2017 21:30 - 21.01.2017 21:45","7204","7789"
"21.01.2017 21:45 - 21.01.2017 22:00","7153","7780"
"21.01.2017 22:00 - 21.01.2017 22:15","7341","7897"
"21.01.2017 22:15 - 21.01.2017 22:30","7328","7907"
"21.01.2017 22:30 - 21.01.2017 22:45","7266","7742"
"21.01.2017 22:45 - 21.01.2017 23:00","7163","7804"
"21.01.2017 23:00 - 21.01.2017 23:15","7045","7664"
"21.01.2017 23:15 - 21.01.2017 23:30","7025","7549"
"21.01.2017 23:30 - 21.01.2017 23:45","6882","7570"
"21.01.2017 23:45 - 22.01.2017 00:00","6798","7536"
"22.01.2017 00:00 - 22.01.2017 00:15","6765","7384"
"22.01.2017 00:15 - 22.01.2017 00:30","6690","7522"
"22.01.2017 00:30 - 22.01.2017 00:45","6519","7321"
"22.01.2017 00:45 - 22.01.2017 01:00","6477","7368"
"22.01.2017 01:00 - 22.01.2017 01:15","6543","7241"
"22.01.2017 01:15 - 22.01.2017 01:30","6384","7190"
"22.01.2017 01:30 - 22.01.2017 01:45","6195","7105"
"22.01.2017 01:45 - 22.01.2017 02:00","6237","7018"
"22.01.2017 02:00 - 22.01.2017 02:15","6233","7072"
"22.01.2017 02:15 - 22.01.2017 02:30","6177","7015"
"22.01.2017 02:30 - 22.01.2017 02:45","6070","6809"
"22.01.2017 02:45 - 22.01.2017 03:00","5991","6811"
"22.01.2017 03:00 - 22.01.2017 03:15","5926","6747"
"22.01.2017 03:15 - 22.01.2017 03:30","6023","6788"
"22.01.2017 03:30 - 22.01.2017 03:45","6008","6723"
"22.01.2017 03:45 - 22.01.2017 04:00","6081","6735"
"22.01.2017 04:00 - 22.01.2017 04:15","5989","6725"
"22.01.2017 04:15 - 22.01.2017 04:30","6015","6574"
"22.01.2017 04:30 - 22.01.2017 04:45","5943","6558"
"22.01.2017 04:45 - 22.01.2017 05:00","6024","6793"
"22.01.2017 05:00 - 22.01.2017 05:15","6077","6684"
"22.01.2017 05:15 - 22.01.2017 05:30","5790","6640"
"22.01.2017 05:30 - 22.01.2017 05:45","5887","6584"
"22.01.2017 05:45 - 22.01.2017 06:00","5899","6485"
"22.01.2017 06:00 - 22.01.2017 06:15","5554","6224"
"22.01.2017 06:15 - 22.01.2017 06:30","5589","6123"
"22.01.2017 06:30 - 22.01.2017 06:45","5568","6105"
"22.01.2017 06:45 - 22.01.2017 07:00","5763","6170"
"22.01.2017 07:00 - 22.01.2017 07:15","5804","6300"
"22.01.2017 07:15 - 22.01.2017 07:30","5793","6439"
"22.01.2017 07:30 - 22.01.2017 07:45","5833","6504"
"22.01.2017 07:45 - 22.01.2017 08:00","5819","6461"
"22.01.2017 08:00 - 22.01.2017 08:15","5789","6575"
"22.01.2017 08:15 - 22.01.2017 08:30","6007","6677"
"22.01.2017 08:30 - 22.01.2017 08:45","6048","6721"
"22.01.2017 08:45 - 22.01.2017 09:00","6203","6853"
"22.01.2017 09:00 - 22.01.2017 09:15","6268","6870"
"22.01.2017 09:15 - 22.01.2017 09:30","6622","7132"
"22.01.2017 09:30 - 22.01.2017 09:45","6703","7200"
"22.01.2017 09:45 - 22.01.2017 10:00","6758","7287"
"22.01.2017 10:00 - 22.01.2017 10:15","6722","7395"
"22.01.2017 10:15 - 22.01.2017 10:30","6720","7230"
"22.01.2017 10:30 - 22.01.2017 10:45","6983","7417"
"22.01.2017 10:45 - 22.01.2017 11:00","6960","7375"
"22.01.2017 11:00 - 22.01.2017 11:15","7092","7360"
"22.01.2017 11:15 - 22.01.2017 11:30","7020","7301"
"22.01.2017 11:30 - 22.01.2017 11:45","7150","7290"
"22.01.2017 11:45 - 22.01.2017 12:00","7212","7369"
"22.01.2017 12:00 - 22.01.2017 12:15","7150","7346"
"22.01.2017 12:15 - 22.01.2017 12:30","7313","7656"
"22.01.2017 12:30 - 22.01.2017 12:45","7167","7323"
"22.01.2017 12:45 - 22.01.2017 13:00","7130","7289"
"22.01.2017 13:00 - 22.01.2017 13:15","7083","7148"
"22.01.2017 13:15 - 22.01.2017 13:30","7057","7063"
"22.01.2017 13:30 - 22.01.2017 13:45","6911","7018"
"22.01.2017 13:45 - 22.01.2017 14:00","6940","6961"
"22.01.2017 14:00 - 22.01.2017 14:15","6822","6715"
"22.01.2017 14:15 - 22.01.2017 14:30","6741","6815"
"22.01.2017 14:30 - 22.01.2017 14:45","6494","6858"
"22.01.2017 14:45 - 22.01.2017 15:00","6515","6753"
"22.01.2017 15:00 - 22.01.2017 15:15","6506","6803"
"22.01.2017 15:15 - 22.01.2017 15:30","6596","6616"
"22.01.2017 15:30 - 22.01.2017 15:45","6499","6858"
"22.01.2017 15:45 - 22.01.2017 16:00","6452","6846"
"22.01.2017 16:00 - 22.01.2017 16:15","6524","6854"
"22.01.2017 16:15 - 22.01.2017 16:30","6651","6989"
"22.01.2017 16:30 - 22.01.2017 16:45","6671","7012"
"22.01.2017 16:45 - 22.01.2017 17:00","6826","7293"
"22.01.2017 17:00 - 22.01.2017 17:15","7058","7357"
"22.01.2017 17:15 - 22.01.2017 17:30","7340","7623"
"22.01.2017 17:30 - 22.01.2017 17:45","7546","7913"
"22.01.2017 17:45 - 22.01.2017 18:00","7490","8030"
"22.01.2017 18:00 - 22.01.2017 18:15","7536","8241"
"22.01.2017 18:15 - 22.01.2017 18:30","7685","8303"
"22.01.2017 18:30 - 22.01.2017 18:45","7667","8243"
"22.01.2017 18:45 - 22.01.2017 19:00","7710","8156"
"22.01.2017 19:00 - 22.01.2017 19:15","7575","8091"
"22.01.2017 19:15 - 22.01.2017 19:30","7485","8122"
"22.01.2017 19:30 - 22.01.2017 19:45","7593","8091"
"22.01.2017 19:45 - 22.01.2017 20:00","7508","7986"
"22.01.2017 20:00 - 22.01.2017 20:15","7444","7995"
"22.01.2017 20:15 - 22.01.2017 20:30","7357","8045"
"22.01.2017 20:30 - 22.01.2017 20:45","7313","8012"
"22.01.2017 20:45 - 22.01.2017 21:00","7216","7957"
"22.01.2017 21:00 - 22.01.2017 21:15","7197","7817"
"22.01.2017 21:15 - 22.01.2017 21:30","7234","7929"
"22.01.2017 21:30 - 22.01.2017 21:45","7371","8028"
"22.01.2017 21:45 - 22.01.2017 22:00","7470","8099"
"22.01.2017 22:00 - 22.01.2017 22:15","7412","8318"
"22.01.2017 22:15 - 22.01.2017 22:30","7585","8430"
"22.01.2017 22:30 - 22.01.2017 22:45","7651","8347"
"22.01.2017 22:45 - 22.01.2017 23:00","7516","8297"
"22.01.2017 23:00 - 22.01.2017 23:15","7418","8172"
"22.01.2017 23:15 - 22.01.2017 23:30","7586","8322"
"22.01.2017 23:30 - 22.01.2017 23:45","7444","8201"
"22.01.2017 23:45 - 23.01.2017 00:00","7358","8122"
"23.01.2017 00:00 - 23.01.2017 00:15","7145","7938"
"23.01.2017 00:15 - 23.01.2017 00:30","7150","7994"
"23.01.2017 00:30 - 23.01.2017 00:45","7077","7969"
"23.01.2017 00:45 - 23.01.2017 01:00","6901","7748"
"23.01.2017 01:00 - 23.01.2017 01:15","6883","7802"
"23.01.2017 01:15 - 23.01.2017 01:30","6704","7751"
"23.01.2017 01:30 - 23.01.2017 01:45","6698","7671"
"23.01.2017 01:45 - 23.01.2017 02:00","6768","7702"
"23.01.2017 02:00 - 23.01.2017 02:15","6654","7597"
"23.01.2017 02:15 - 23.01.2017 02:30","6675","7541"
"23.01.2017 02:30 - 23.01.2017 02:45","6662","7468"
"23.01.2017 02:45 - 23.01.2017 03:00","6567","7533"
"23.01.2017 03:00 - 23.01.2017 03:15","6537","7503"
"23.01.2017 03:15 - 23.01.2017 03:30","6547","7334"
"23.01.2017 03:30 - 23.01.2017 03:45","6625","7349"
"23.01.2017 03:45 - 23.01.2017 04:00","6732","7353"
"23.01.2017 04:00 - 23.01.2017 04:15","6718","7405"
"23.01.2017 04:15 - 23.01.2017 04:30","6754","7446"
"23.01.2017 04:30 - 23.01.2017 04:45","6781","7593"
"23.01.2017 04:45 - 23.01.2017 05:00","6965","7617"
"23.01.2017 05:00 - 23.01.2017 05:15","7082","7676"
"23.01.2017 05:15 - 23.01.2017 05:30","7151","7915"
"23.01.2017 05:30 - 23.01.2017 05:45","7247","8033"
"23.01.2017 05:45 - 23.01.2017 06:00","7560","8226"
"23.01.2017 06:00 - 23.01.2017 06:15","7725","8448"
"23.01.2017 06:15 - 23.01.2017 06:30","8299","8965"
"23.01.2017 06:30 - 23.01.2017 06:45","8520","9191"
"23.01.2017 06:45 - 23.01.2017 07:00","8703","9396"
"23.01.2017 07:00 - 23.01.2017 07:15","8909","9866"
"23.01.2017 07:15 - 23.01.2017 07:30","9290","10077"
"23.01.2017 07:30 - 23.01.2017 07:45","9524","10349"
"23.01.2017 07:45 - 23.01.2017 08:00","9677","10533"
"23.01.2017 08:00 - 23.01.2017 08:15","9801","10665"
"23.01.2017 08:15 - 23.01.2017 08:30","9718","10654"
"23.01.2017 08:30 - 23.01.2017 08:45","9784","10793"
"23.01.2017 08:45 - 23.01.2017 09:00","9904","10842"
"23.01.2017 09:00 - 23.01.2017 09:15","9863","10869"
"23.01.2017 09:15 - 23.01.2017 09:30","9909","11017"
"23.01.2017 09:30 - 23.01.2017 09:45","10028","10957"
"23.01.2017 09:45 - 23.01.2017 10:00","10141","10915"
"23.01.2017 10:00 - 23.01.2017 10:15","10061","11032"
"23.01.2017 10:15 - 23.01.2017 10:30","10113","11045"
"23.01.2017 10:30 - 23.01.2017 10:45","10099","10957"
"23.01.2017 10:45 - 23.01.2017 11:00","10167","11029"
"23.01.2017 11:00 - 23.01.2017 11:15","10154","11001"
"23.01.2017 11:15 - 23.01.2017 11:30","10127","11015"
"23.01.2017 11:30 - 23.01.2017 11:45","10138","10888"
"23.01.2017 11:45 - 23.01.2017 12:00","9971","10799"
"23.01.2017 12:00 - 23.01.2017 12:15","10066","10736"
"23.01.2017 12:15 - 23.01.2017 12:30","9881","10733"
"23.01.2017 12:30 - 23.01.2017 12:45","9865","10632"
"23.01.2017 12:45 - 23.01.2017 13:00","10029","10728"
"23.01.2017 13:00 - 23.01.2017 13:15","10103","10606"
"23.01.2017 13:15 - 23.01.2017 13:30","10050","10131"
"23.01.2017 13:30 - 23.01.2017 13:45","10071","10065"
"23.01.2017 13:45 - 23.01.2017 14:00","10047","10116"
"23.01.2017 14:00 - 23.01.2017 14:15","9790","9973"
"23.01.2017 14:15 - 23.01.2017 14:30","9954","9993"
"23.01.2017 14:30 - 23.01.2017 14:45","9895","9886"
"23.01.2017 14:45 - 23.01.2017 15:00","9766","9783"
"23.01.2017 15:00 - 23.01.2017 15:15","9768","9758"
"23.01.2017 15:15 - 23.01.2017 15:30","9899","9838"
"23.01.2017 15:30 - 23.01.2017 15:45","9739","9785"
"23.01.2017 15:45 - 23.01.2017 16:00","9768","9776"
"23.01.2017 16:00 - 23.01.2017 16:15","9719","9660"
"23.01.2017 16:15 - 23.01.2017 16:30","9619","9604"
"23.01.2017 16:30 - 23.01.2017 16:45","9625","9760"
"23.01.2017 16:45 - 23.01.2017 17:00","9728","9882"
"23.01.2017 17:00 - 23.01.2017 17:15","9853","9927"
"23.01.2017 17:15 - 23.01.2017 17:30","9872","9967"
"23.01.2017 17:30 - 23.01.2017 17:45","10069","10165"
"23.01.2017 17:45 - 23.01.2017 18:00","10246","10201"
"23.01.2017 18:00 - 23.01.2017 18:15","10175","10260"
"23.01.2017 18:15 - 23.01.2017 18:30","10077","10247"
"23.01.2017 18:30 - 23.01.2017 18:45","10083","10261"
"23.01.2017 18:45 - 23.01.2017 19:00","10086","10236"
"23.01.2017 19:00 - 23.01.2017 19:15","9911","10149"
"23.01.2017 19:15 - 23.01.2017 19:30","9864","10196"
"23.01.2017 19:30 - 23.01.2017 19:45","9707","9965"
"23.01.2017 19:45 - 23.01.2017 20:00","9734","10069"
"23.01.2017 20:00 - 23.01.2017 20:15","9542","9975"
"23.01.2017 20:15 - 23.01.2017 20:30","9455","9718"
"23.01.2017 20:30 - 23.01.2017 20:45","9323","9688"
"23.01.2017 20:45 - 23.01.2017 21:00","9183","9348"
"23.01.2017 21:00 - 23.01.2017 21:15","9154","9284"
"23.01.2017 21:15 - 23.01.2017 21:30","9066","9375"
"23.01.2017 21:30 - 23.01.2017 21:45","9034","9355"
"23.01.2017 21:45 - 23.01.2017 22:00","8946","9232"
"23.01.2017 22:00 - 23.01.2017 22:15","8944","9145"
"23.01.2017 22:15 - 23.01.2017 22:30","8980","9187"
"23.01.2017 22:30 - 23.01.2017 22:45","8734","9090"
"23.01.2017 22:45 - 23.01.2017 23:00","8469","8880"
"23.01.2017 23:00 - 23.01.2017 23:15","8439","8804"
"23.01.2017 23:15 - 23.01.2017 23:30","8410","8871"
"23.01.2017 23:30 - 23.01.2017 23:45","8210","8648"
"23.01.2017 23:45 - 24.01.2017 00:00","8246","8519"
"24.01.2017 00:00 - 24.01.2017 00:15","7998","8410"
"24.01.2017 00:15 - 24.01.2017 00:30","7911","8331"
"24.01.2017 00:30 - 24.01.2017 00:45","7865","8168"
"24.01.2017 00:45 - 24.01.2017 01:00","7803","8150"
"24.01.2017 01:00 - 24.01.2017 01:15","7663","8001"
