"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"15.08.2016 02:30 - 15.08.2016 02:45","4279","4236"
"15.08.2016 02:45 - 15.08.2016 03:00","4232","4231"
"15.08.2016 03:00 - 15.08.2016 03:15","4277","4263"
"15.08.2016 03:15 - 15.08.2016 03:30","4263","4274"
"15.08.2016 03:30 - 15.08.2016 03:45","4304","4275"
"15.08.2016 03:45 - 15.08.2016 04:00","4301","4301"
"15.08.2016 04:00 - 15.08.2016 04:15","4351","4352"
"15.08.2016 04:15 - 15.08.2016 04:30","4364","4396"
"15.08.2016 04:30 - 15.08.2016 04:45","4457","4464"
"15.08.2016 04:45 - 15.08.2016 05:00","4549","4557"
"15.08.2016 05:00 - 15.08.2016 05:15","4697","4742"
"15.08.2016 05:15 - 15.08.2016 05:30","4818","4871"
"15.08.2016 05:30 - 15.08.2016 05:45","5091","5102"
"15.08.2016 05:45 - 15.08.2016 06:00","5192","5330"
"15.08.2016 06:00 - 15.08.2016 06:15","5590","5634"
"15.08.2016 06:15 - 15.08.2016 06:30","5853","5852"
"15.08.2016 06:30 - 15.08.2016 06:45","6038","6081"
"15.08.2016 06:45 - 15.08.2016 07:00","6282","6322"
"15.08.2016 07:00 - 15.08.2016 07:15","6507","6569"
"15.08.2016 07:15 - 15.08.2016 07:30","6794","6764"
"15.08.2016 07:30 - 15.08.2016 07:45","6978","6981"
"15.08.2016 07:45 - 15.08.2016 08:00","7109","7127"
"15.08.2016 08:00 - 15.08.2016 08:15","7331","7258"
"15.08.2016 08:15 - 15.08.2016 08:30","7398","7422"
"15.08.2016 08:30 - 15.08.2016 08:45","7512","7558"
"15.08.2016 08:45 - 15.08.2016 09:00","7628","7641"
"15.08.2016 09:00 - 15.08.2016 09:15","7585","7660"
"15.08.2016 09:15 - 15.08.2016 09:30","7739","7757"
"15.08.2016 09:30 - 15.08.2016 09:45","7811","7857"
"15.08.2016 09:45 - 15.08.2016 10:00","7886","7979"
"15.08.2016 10:00 - 15.08.2016 10:15","8083","8005"
"15.08.2016 10:15 - 15.08.2016 10:30","8051","8028"
"15.08.2016 10:30 - 15.08.2016 10:45","8074","8179"
"15.08.2016 10:45 - 15.08.2016 11:00","8186","8290"
"15.08.2016 11:00 - 15.08.2016 11:15","8254","8388"
"15.08.2016 11:15 - 15.08.2016 11:30","8361","8494"
"15.08.2016 11:30 - 15.08.2016 11:45","8427","8570"
"15.08.2016 11:45 - 15.08.2016 12:00","8483","8537"
"15.08.2016 12:00 - 15.08.2016 12:15","8371","8466"
"15.08.2016 12:15 - 15.08.2016 12:30","8289","8359"
"15.08.2016 12:30 - 15.08.2016 12:45","8259","8382"
"15.08.2016 12:45 - 15.08.2016 13:00","8317","8463"
"15.08.2016 13:00 - 15.08.2016 13:15","8364","8448"
"15.08.2016 13:15 - 15.08.2016 13:30","8330","8470"
"15.08.2016 13:30 - 15.08.2016 13:45","8289","8438"
"15.08.2016 13:45 - 15.08.2016 14:00","8319","8334"
"15.08.2016 14:00 - 15.08.2016 14:15","8339","8301"
"15.08.2016 14:15 - 15.08.2016 14:30","8251","8314"
"15.08.2016 14:30 - 15.08.2016 14:45","8219","8328"
"15.08.2016 14:45 - 15.08.2016 15:00","8054","8237"
"15.08.2016 15:00 - 15.08.2016 15:15","8020","8313"
"15.08.2016 15:15 - 15.08.2016 15:30","7971","8250"
"15.08.2016 15:30 - 15.08.2016 15:45","7916","8131"
"15.08.2016 15:45 - 15.08.2016 16:00","7827","7935"
"15.08.2016 16:00 - 15.08.2016 16:15","7779","7835"
"15.08.2016 16:15 - 15.08.2016 16:30","7721","7739"
"15.08.2016 16:30 - 15.08.2016 16:45","7653","7608"
"15.08.2016 16:45 - 15.08.2016 17:00","7547","7520"
"15.08.2016 17:00 - 15.08.2016 17:15","7463","7225"
"15.08.2016 17:15 - 15.08.2016 17:30","7479","7378"
"15.08.2016 17:30 - 15.08.2016 17:45","7370","7382"
"15.08.2016 17:45 - 15.08.2016 18:00","7251","7407"
"15.08.2016 18:00 - 15.08.2016 18:15","7097","7237"
"15.08.2016 18:15 - 15.08.2016 18:30","7171","7161"
"15.08.2016 18:30 - 15.08.2016 18:45","7132","7141"
"15.08.2016 18:45 - 15.08.2016 19:00","7126","7102"
"15.08.2016 19:00 - 15.08.2016 19:15","7079","7103"
"15.08.2016 19:15 - 15.08.2016 19:30","7024","7105"
"15.08.2016 19:30 - 15.08.2016 19:45","6976","6966"
"15.08.2016 19:45 - 15.08.2016 20:00","6857","6945"
"15.08.2016 20:00 - 15.08.2016 20:15","6740","6840"
"15.08.2016 20:15 - 15.08.2016 20:30","6673","6728"
"15.08.2016 20:30 - 15.08.2016 20:45","6641","6708"
"15.08.2016 20:45 - 15.08.2016 21:00","6644","6731"
"15.08.2016 21:00 - 15.08.2016 21:15","6672","6834"
"15.08.2016 21:15 - 15.08.2016 21:30","6735","6768"
"15.08.2016 21:30 - 15.08.2016 21:45","6634","6651"
"15.08.2016 21:45 - 15.08.2016 22:00","6574","6562"
"15.08.2016 22:00 - 15.08.2016 22:15","6509","6393"
"15.08.2016 22:15 - 15.08.2016 22:30","6321","6224"
"15.08.2016 22:30 - 15.08.2016 22:45","6223","6039"
"15.08.2016 22:45 - 15.08.2016 23:00","6014","5854"
"15.08.2016 23:00 - 15.08.2016 23:15","5929","5717"
"15.08.2016 23:15 - 15.08.2016 23:30","5816","5594"
"15.08.2016 23:30 - 15.08.2016 23:45","5666","5514"
"15.08.2016 23:45 - 16.08.2016 00:00","5557","5405"
"16.08.2016 00:00 - 16.08.2016 00:15","5444","5308"
"16.08.2016 00:15 - 16.08.2016 00:30","5347","5196"
"16.08.2016 00:30 - 16.08.2016 00:45","5293","5131"
"16.08.2016 00:45 - 16.08.2016 01:00","5176","5053"
"16.08.2016 01:00 - 16.08.2016 01:15","5129","4990"
"16.08.2016 01:15 - 16.08.2016 01:30","5077","4924"
"16.08.2016 01:30 - 16.08.2016 01:45","5012","4913"
"16.08.2016 01:45 - 16.08.2016 02:00","4991","4851"
"16.08.2016 02:00 - 16.08.2016 02:15","4922","4812"
"16.08.2016 02:15 - 16.08.2016 02:30","4914","4823"
"16.08.2016 02:30 - 16.08.2016 02:45","4899","4767"
"16.08.2016 02:45 - 16.08.2016 03:00","4868","4784"
"16.08.2016 03:00 - 16.08.2016 03:15","4886","4797"
"16.08.2016 03:15 - 16.08.2016 03:30","4877","4821"
"16.08.2016 03:30 - 16.08.2016 03:45","4859","4803"
"16.08.2016 03:45 - 16.08.2016 04:00","4843","4837"
"16.08.2016 04:00 - 16.08.2016 04:15","4898","4881"
"16.08.2016 04:15 - 16.08.2016 04:30","4929","4870"
"16.08.2016 04:30 - 16.08.2016 04:45","4993","4900"
"16.08.2016 04:45 - 16.08.2016 05:00","5051","5037"
"16.08.2016 05:00 - 16.08.2016 05:15","5192","5168"
"16.08.2016 05:15 - 16.08.2016 05:30","5311","5237"
"16.08.2016 05:30 - 16.08.2016 05:45","5462","5431"
"16.08.2016 05:45 - 16.08.2016 06:00","5685","5568"
"16.08.2016 06:00 - 16.08.2016 06:15","6006","5934"
"16.08.2016 06:15 - 16.08.2016 06:30","6230","6140"
"16.08.2016 06:30 - 16.08.2016 06:45","6442","6316"
"16.08.2016 06:45 - 16.08.2016 07:00","6606","6498"
"16.08.2016 07:00 - 16.08.2016 07:15","6901","6720"
"16.08.2016 07:15 - 16.08.2016 07:30","7091","6928"
"16.08.2016 07:30 - 16.08.2016 07:45","7243","7137"
"16.08.2016 07:45 - 16.08.2016 08:00","7421","7314"
"16.08.2016 08:00 - 16.08.2016 08:15","7557","7503"
"16.08.2016 08:15 - 16.08.2016 08:30","7669","7563"
"16.08.2016 08:30 - 16.08.2016 08:45","7841","7705"
"16.08.2016 08:45 - 16.08.2016 09:00","7929","7739"
"16.08.2016 09:00 - 16.08.2016 09:15","7933","7719"
"16.08.2016 09:15 - 16.08.2016 09:30","7980","7813"
"16.08.2016 09:30 - 16.08.2016 09:45","8100","7927"
"16.08.2016 09:45 - 16.08.2016 10:00","8277","8074"
"16.08.2016 10:00 - 16.08.2016 10:15","8253","8164"
"16.08.2016 10:15 - 16.08.2016 10:30","8284","8298"
"16.08.2016 10:30 - 16.08.2016 10:45","8245","8347"
"16.08.2016 10:45 - 16.08.2016 11:00","8247","8473"
"16.08.2016 11:00 - 16.08.2016 11:15","8207","8535"
"16.08.2016 11:15 - 16.08.2016 11:30","8223","8565"
"16.08.2016 11:30 - 16.08.2016 11:45","8433","8621"
"16.08.2016 11:45 - 16.08.2016 12:00","8397","8644"
"16.08.2016 12:00 - 16.08.2016 12:15","8222","8451"
"16.08.2016 12:15 - 16.08.2016 12:30","8034","8367"
"16.08.2016 12:30 - 16.08.2016 12:45","8046","8299"
"16.08.2016 12:45 - 16.08.2016 13:00","8013","8319"
"16.08.2016 13:00 - 16.08.2016 13:15","8025","8371"
"16.08.2016 13:15 - 16.08.2016 13:30","8010","8357"
"16.08.2016 13:30 - 16.08.2016 13:45","7866","8414"
"16.08.2016 13:45 - 16.08.2016 14:00","8054","8347"
"16.08.2016 14:00 - 16.08.2016 14:15","8052","8267"
"16.08.2016 14:15 - 16.08.2016 14:30","8194","8183"
"16.08.2016 14:30 - 16.08.2016 14:45","8153","8081"
"16.08.2016 14:45 - 16.08.2016 15:00","7831","8073"
"16.08.2016 15:00 - 16.08.2016 15:15","7953","8158"
"16.08.2016 15:15 - 16.08.2016 15:30","7795","8053"
"16.08.2016 15:30 - 16.08.2016 15:45","7717","7978"
"16.08.2016 15:45 - 16.08.2016 16:00","7594","7822"
"16.08.2016 16:00 - 16.08.2016 16:15","7470","7632"
"16.08.2016 16:15 - 16.08.2016 16:30","7463","7663"
"16.08.2016 16:30 - 16.08.2016 16:45","7443","7560"
"16.08.2016 16:45 - 16.08.2016 17:00","7317","7553"
"16.08.2016 17:00 - 16.08.2016 17:15","7248","7494"
"16.08.2016 17:15 - 16.08.2016 17:30","7129","7409"
"16.08.2016 17:30 - 16.08.2016 17:45","7185","7357"
"16.08.2016 17:45 - 16.08.2016 18:00","7165","7268"
"16.08.2016 18:00 - 16.08.2016 18:15","7169","7128"
"16.08.2016 18:15 - 16.08.2016 18:30","7118","7077"
"16.08.2016 18:30 - 16.08.2016 18:45","7033","7139"
"16.08.2016 18:45 - 16.08.2016 19:00","7067","7124"
"16.08.2016 19:00 - 16.08.2016 19:15","6979","7054"
"16.08.2016 19:15 - 16.08.2016 19:30","6890","6983"
"16.08.2016 19:30 - 16.08.2016 19:45","6855","6905"
"16.08.2016 19:45 - 16.08.2016 20:00","6775","6872"
"16.08.2016 20:00 - 16.08.2016 20:15","6656","6805"
"16.08.2016 20:15 - 16.08.2016 20:30","6610","6737"
"16.08.2016 20:30 - 16.08.2016 20:45","6576","6710"
"16.08.2016 20:45 - 16.08.2016 21:00","6606","6735"
"16.08.2016 21:00 - 16.08.2016 21:15","6679","6838"
"16.08.2016 21:15 - 16.08.2016 21:30","6667","6797"
"16.08.2016 21:30 - 16.08.2016 21:45","6563","6685"
"16.08.2016 21:45 - 16.08.2016 22:00","6453","6575"
"16.08.2016 22:00 - 16.08.2016 22:15","6379","6411"
"16.08.2016 22:15 - 16.08.2016 22:30","6196","6251"
"16.08.2016 22:30 - 16.08.2016 22:45","6030","6067"
"16.08.2016 22:45 - 16.08.2016 23:00","5853","5884"
"16.08.2016 23:00 - 16.08.2016 23:15","5739","5780"
"16.08.2016 23:15 - 16.08.2016 23:30","5642","5618"
"16.08.2016 23:30 - 16.08.2016 23:45","5508","5587"
"16.08.2016 23:45 - 17.08.2016 00:00","5425","5427"
"17.08.2016 00:00 - 17.08.2016 00:15","5329","5361"
"17.08.2016 00:15 - 17.08.2016 00:30","5222","5271"
"17.08.2016 00:30 - 17.08.2016 00:45","5127","5192"
"17.08.2016 00:45 - 17.08.2016 01:00","5046","5123"
"17.08.2016 01:00 - 17.08.2016 01:15","4945","4995"
"17.08.2016 01:15 - 17.08.2016 01:30","4927","4945"
"17.08.2016 01:30 - 17.08.2016 01:45","4806","4862"
"17.08.2016 01:45 - 17.08.2016 02:00","4819","4851"
"17.08.2016 02:00 - 17.08.2016 02:15","4777","4822"
"17.08.2016 02:15 - 17.08.2016 02:30","4709","4801"
"17.08.2016 02:30 - 17.08.2016 02:45","4740","4804"
"17.08.2016 02:45 - 17.08.2016 03:00","4700","4802"
"17.08.2016 03:00 - 17.08.2016 03:15","4721","4851"
"17.08.2016 03:15 - 17.08.2016 03:30","4723","4802"
"17.08.2016 03:30 - 17.08.2016 03:45","4698","4813"
"17.08.2016 03:45 - 17.08.2016 04:00","4742","4843"
"17.08.2016 04:00 - 17.08.2016 04:15","4751","4885"
"17.08.2016 04:15 - 17.08.2016 04:30","4802","4903"
"17.08.2016 04:30 - 17.08.2016 04:45","4913","4924"
"17.08.2016 04:45 - 17.08.2016 05:00","4938","5012"
"17.08.2016 05:00 - 17.08.2016 05:15","5125","5157"
"17.08.2016 05:15 - 17.08.2016 05:30","5197","5249"
"17.08.2016 05:30 - 17.08.2016 05:45","5403","5405"
"17.08.2016 05:45 - 17.08.2016 06:00","5608","5593"
"17.08.2016 06:00 - 17.08.2016 06:15","5904","5923"
"17.08.2016 06:15 - 17.08.2016 06:30","6152","6110"
"17.08.2016 06:30 - 17.08.2016 06:45","6308","6301"
"17.08.2016 06:45 - 17.08.2016 07:00","6542","6448"
"17.08.2016 07:00 - 17.08.2016 07:15","6806","6698"
"17.08.2016 07:15 - 17.08.2016 07:30","7019","6894"
"17.08.2016 07:30 - 17.08.2016 07:45","7180","7109"
"17.08.2016 07:45 - 17.08.2016 08:00","7304","7321"
"17.08.2016 08:00 - 17.08.2016 08:15","7450","7423"
"17.08.2016 08:15 - 17.08.2016 08:30","7457","7553"
"17.08.2016 08:30 - 17.08.2016 08:45","7501","7669"
"17.08.2016 08:45 - 17.08.2016 09:00","7534","7740"
"17.08.2016 09:00 - 17.08.2016 09:15","7438","7703"
"17.08.2016 09:15 - 17.08.2016 09:30","7493","7741"
"17.08.2016 09:30 - 17.08.2016 09:45","7552","8014"
"17.08.2016 09:45 - 17.08.2016 10:00","7715","8086"
"17.08.2016 10:00 - 17.08.2016 10:15","7802","8132"
"17.08.2016 10:15 - 17.08.2016 10:30","7873","8217"
"17.08.2016 10:30 - 17.08.2016 10:45","7994","8173"
"17.08.2016 10:45 - 17.08.2016 11:00","8134","8325"
"17.08.2016 11:00 - 17.08.2016 11:15","8120","8396"
"17.08.2016 11:15 - 17.08.2016 11:30","8189","8443"
"17.08.2016 11:30 - 17.08.2016 11:45","8237","8485"
"17.08.2016 11:45 - 17.08.2016 12:00","8354","8483"
"17.08.2016 12:00 - 17.08.2016 12:15","8281","8344"
"17.08.2016 12:15 - 17.08.2016 12:30","8330","8304"
"17.08.2016 12:30 - 17.08.2016 12:45","8245","8306"
"17.08.2016 12:45 - 17.08.2016 13:00","8181","8241"
"17.08.2016 13:00 - 17.08.2016 13:15","8202","8412"
"17.08.2016 13:15 - 17.08.2016 13:30","8129","8450"
"17.08.2016 13:30 - 17.08.2016 13:45","7974","8403"
"17.08.2016 13:45 - 17.08.2016 14:00","8009","8300"
"17.08.2016 14:00 - 17.08.2016 14:15","7928","8171"
"17.08.2016 14:15 - 17.08.2016 14:30","8084","8114"
"17.08.2016 14:30 - 17.08.2016 14:45","7988","8105"
"17.08.2016 14:45 - 17.08.2016 15:00","7775","8004"
"17.08.2016 15:00 - 17.08.2016 15:15","7585","8043"
"17.08.2016 15:15 - 17.08.2016 15:30","7632","7936"
"17.08.2016 15:30 - 17.08.2016 15:45","7384","7918"
"17.08.2016 15:45 - 17.08.2016 16:00","7447","7899"
"17.08.2016 16:00 - 17.08.2016 16:15","7201","7941"
"17.08.2016 16:15 - 17.08.2016 16:30","7303","7900"
"17.08.2016 16:30 - 17.08.2016 16:45","7084","7835"
"17.08.2016 16:45 - 17.08.2016 17:00","7085","7719"
"17.08.2016 17:00 - 17.08.2016 17:15","7292","7639"
"17.08.2016 17:15 - 17.08.2016 17:30","7156","7552"
"17.08.2016 17:30 - 17.08.2016 17:45","7116","7397"
"17.08.2016 17:45 - 17.08.2016 18:00","7191","7392"
"17.08.2016 18:00 - 17.08.2016 18:15","7055","7228"
"17.08.2016 18:15 - 17.08.2016 18:30","7011","7173"
"17.08.2016 18:30 - 17.08.2016 18:45","6927","7129"
"17.08.2016 18:45 - 17.08.2016 19:00","6927","7123"
"17.08.2016 19:00 - 17.08.2016 19:15","6874","7064"
"17.08.2016 19:15 - 17.08.2016 19:30","6830","6996"
"17.08.2016 19:30 - 17.08.2016 19:45","6765","6939"
"17.08.2016 19:45 - 17.08.2016 20:00","6653","6915"
"17.08.2016 20:00 - 17.08.2016 20:15","6558","6877"
"17.08.2016 20:15 - 17.08.2016 20:30","6557","6767"
"17.08.2016 20:30 - 17.08.2016 20:45","6514","6722"
"17.08.2016 20:45 - 17.08.2016 21:00","6554","6780"
"17.08.2016 21:00 - 17.08.2016 21:15","6658","6892"
"17.08.2016 21:15 - 17.08.2016 21:30","6567","6790"
"17.08.2016 21:30 - 17.08.2016 21:45","6457","6700"
"17.08.2016 21:45 - 17.08.2016 22:00","6336","6550"
"17.08.2016 22:00 - 17.08.2016 22:15","6252","6422"
"17.08.2016 22:15 - 17.08.2016 22:30","6077","6293"
"17.08.2016 22:30 - 17.08.2016 22:45","5899","6098"
"17.08.2016 22:45 - 17.08.2016 23:00","5751","5993"
"17.08.2016 23:00 - 17.08.2016 23:15","5643","5871"
"17.08.2016 23:15 - 17.08.2016 23:30","5499","5720"
"17.08.2016 23:30 - 17.08.2016 23:45","5417","5648"
"17.08.2016 23:45 - 18.08.2016 00:00","5325","5461"
"18.08.2016 00:00 - 18.08.2016 00:15","5206","5370"
"18.08.2016 00:15 - 18.08.2016 00:30","5055","5242"
"18.08.2016 00:30 - 18.08.2016 00:45","4982","5209"
"18.08.2016 00:45 - 18.08.2016 01:00","4900","5123"
"18.08.2016 01:00 - 18.08.2016 01:15","4857","5016"
"18.08.2016 01:15 - 18.08.2016 01:30","4794","5013"
"18.08.2016 01:30 - 18.08.2016 01:45","4761","4966"
"18.08.2016 01:45 - 18.08.2016 02:00","4723","4913"
"18.08.2016 02:00 - 18.08.2016 02:15","4664","4901"
"18.08.2016 02:15 - 18.08.2016 02:30","4658","4808"
"18.08.2016 02:30 - 18.08.2016 02:45","4637","4848"
"18.08.2016 02:45 - 18.08.2016 03:00","4659","4823"
"18.08.2016 03:00 - 18.08.2016 03:15","4668","4838"
"18.08.2016 03:15 - 18.08.2016 03:30","4649","4865"
"18.08.2016 03:30 - 18.08.2016 03:45","4660","4861"
"18.08.2016 03:45 - 18.08.2016 04:00","4600","4802"
"18.08.2016 04:00 - 18.08.2016 04:15","4646","4816"
"18.08.2016 04:15 - 18.08.2016 04:30","4692","4875"
"18.08.2016 04:30 - 18.08.2016 04:45","4739","4937"
"18.08.2016 04:45 - 18.08.2016 05:00","4811","4999"
"18.08.2016 05:00 - 18.08.2016 05:15","4952","5164"
"18.08.2016 05:15 - 18.08.2016 05:30","5057","5243"
"18.08.2016 05:30 - 18.08.2016 05:45","5249","5433"
"18.08.2016 05:45 - 18.08.2016 06:00","5413","5631"
"18.08.2016 06:00 - 18.08.2016 06:15","5726","5938"
"18.08.2016 06:15 - 18.08.2016 06:30","5955","6134"
"18.08.2016 06:30 - 18.08.2016 06:45","6152","6276"
"18.08.2016 06:45 - 18.08.2016 07:00","6327","6462"
"18.08.2016 07:00 - 18.08.2016 07:15","6588","6684"
"18.08.2016 07:15 - 18.08.2016 07:30","6770","6788"
"18.08.2016 07:30 - 18.08.2016 07:45","6943","6957"
"18.08.2016 07:45 - 18.08.2016 08:00","7093","7097"
"18.08.2016 08:00 - 18.08.2016 08:15","7206","7199"
"18.08.2016 08:15 - 18.08.2016 08:30","7300","7304"
"18.08.2016 08:30 - 18.08.2016 08:45","7362","7402"
"18.08.2016 08:45 - 18.08.2016 09:00","7449","7469"
"18.08.2016 09:00 - 18.08.2016 09:15","7405","7466"
"18.08.2016 09:15 - 18.08.2016 09:30","7470","7561"
"18.08.2016 09:30 - 18.08.2016 09:45","7584","7666"
"18.08.2016 09:45 - 18.08.2016 10:00","7659","7725"
"18.08.2016 10:00 - 18.08.2016 10:15","7664","7863"
"18.08.2016 10:15 - 18.08.2016 10:30","7768","7934"
"18.08.2016 10:30 - 18.08.2016 10:45","7778","8026"
"18.08.2016 10:45 - 18.08.2016 11:00","7861","8093"
"18.08.2016 11:00 - 18.08.2016 11:15","8023","8234"
"18.08.2016 11:15 - 18.08.2016 11:30","8094","8282"
"18.08.2016 11:30 - 18.08.2016 11:45","8111","8364"
"18.08.2016 11:45 - 18.08.2016 12:00","8188","8354"
"18.08.2016 12:00 - 18.08.2016 12:15","7966","8215"
"18.08.2016 12:15 - 18.08.2016 12:30","7888","8004"
"18.08.2016 12:30 - 18.08.2016 12:45","7892","8005"
"18.08.2016 12:45 - 18.08.2016 13:00","7820","8151"
"18.08.2016 13:00 - 18.08.2016 13:15","7856","8212"
"18.08.2016 13:15 - 18.08.2016 13:30","7865","8084"
"18.08.2016 13:30 - 18.08.2016 13:45","7771","8169"
"18.08.2016 13:45 - 18.08.2016 14:00","7636","8171"
"18.08.2016 14:00 - 18.08.2016 14:15","7606","8154"
"18.08.2016 14:15 - 18.08.2016 14:30","7591","8084"
"18.08.2016 14:30 - 18.08.2016 14:45","7484","8075"
"18.08.2016 14:45 - 18.08.2016 15:00","7407","8060"
"18.08.2016 15:00 - 18.08.2016 15:15","7366","7935"
"18.08.2016 15:15 - 18.08.2016 15:30","7333","7870"
"18.08.2016 15:30 - 18.08.2016 15:45","7216","7771"
"18.08.2016 15:45 - 18.08.2016 16:00","7157","7728"
"18.08.2016 16:00 - 18.08.2016 16:15","7011","7671"
"18.08.2016 16:15 - 18.08.2016 16:30","7113","7537"
"18.08.2016 16:30 - 18.08.2016 16:45","7046","7521"
"18.08.2016 16:45 - 18.08.2016 17:00","7036","7587"
"18.08.2016 17:00 - 18.08.2016 17:15","7009","7455"
"18.08.2016 17:15 - 18.08.2016 17:30","7042","7427"
"18.08.2016 17:30 - 18.08.2016 17:45","7008","7419"
"18.08.2016 17:45 - 18.08.2016 18:00","6920","7339"
"18.08.2016 18:00 - 18.08.2016 18:15","6783","7298"
"18.08.2016 18:15 - 18.08.2016 18:30","6643","7127"
"18.08.2016 18:30 - 18.08.2016 18:45","6734","7143"
"18.08.2016 18:45 - 18.08.2016 19:00","6734","7167"
"18.08.2016 19:00 - 18.08.2016 19:15","6688","7197"
"18.08.2016 19:15 - 18.08.2016 19:30","6613","7142"
"18.08.2016 19:30 - 18.08.2016 19:45","6574","7154"
"18.08.2016 19:45 - 18.08.2016 20:00","6540","7118"
"18.08.2016 20:00 - 18.08.2016 20:15","6542","7036"
"18.08.2016 20:15 - 18.08.2016 20:30","6428","6952"
"18.08.2016 20:30 - 18.08.2016 20:45","6482","6981"
"18.08.2016 20:45 - 18.08.2016 21:00","6512","6943"
"18.08.2016 21:00 - 18.08.2016 21:15","6605","6971"
"18.08.2016 21:15 - 18.08.2016 21:30","6572","6868"
"18.08.2016 21:30 - 18.08.2016 21:45","6377","6734"
"18.08.2016 21:45 - 18.08.2016 22:00","6306","6607"
"18.08.2016 22:00 - 18.08.2016 22:15","6222","6461"
"18.08.2016 22:15 - 18.08.2016 22:30","6067","6313"
"18.08.2016 22:30 - 18.08.2016 22:45","5941","6160"
"18.08.2016 22:45 - 18.08.2016 23:00","5701","5970"
"18.08.2016 23:00 - 18.08.2016 23:15","5647","5867"
"18.08.2016 23:15 - 18.08.2016 23:30","5549","5755"
"18.08.2016 23:30 - 18.08.2016 23:45","5421","5652"
"18.08.2016 23:45 - 19.08.2016 00:00","5326","5543"
"19.08.2016 00:00 - 19.08.2016 00:15","5200","5472"
"19.08.2016 00:15 - 19.08.2016 00:30","5105","5383"
"19.08.2016 00:30 - 19.08.2016 00:45","4972","5306"
"19.08.2016 00:45 - 19.08.2016 01:00","4823","5211"
"19.08.2016 01:00 - 19.08.2016 01:15","4803","5117"
"19.08.2016 01:15 - 19.08.2016 01:30","4662","5076"
"19.08.2016 01:30 - 19.08.2016 01:45","4626","5065"
"19.08.2016 01:45 - 19.08.2016 02:00","4572","4988"
"19.08.2016 02:00 - 19.08.2016 02:15","4520","4909"
"19.08.2016 02:15 - 19.08.2016 02:30","4502","4924"
"19.08.2016 02:30 - 19.08.2016 02:45","4471","4911"
"19.08.2016 02:45 - 19.08.2016 03:00","4477","4950"
"19.08.2016 03:00 - 19.08.2016 03:15","4528","4937"
"19.08.2016 03:15 - 19.08.2016 03:30","4457","4944"
"19.08.2016 03:30 - 19.08.2016 03:45","4468","4948"
"19.08.2016 03:45 - 19.08.2016 04:00","4451","4908"
"19.08.2016 04:00 - 19.08.2016 04:15","4509","5002"
"19.08.2016 04:15 - 19.08.2016 04:30","4543","5032"
"19.08.2016 04:30 - 19.08.2016 04:45","4568","5074"
"19.08.2016 04:45 - 19.08.2016 05:00","4658","5132"
"19.08.2016 05:00 - 19.08.2016 05:15","4800","5248"
"19.08.2016 05:15 - 19.08.2016 05:30","4892","5376"
"19.08.2016 05:30 - 19.08.2016 05:45","5045","5532"
"19.08.2016 05:45 - 19.08.2016 06:00","5227","5703"
"19.08.2016 06:00 - 19.08.2016 06:15","5607","6054"
"19.08.2016 06:15 - 19.08.2016 06:30","5816","6180"
"19.08.2016 06:30 - 19.08.2016 06:45","5972","6386"
"19.08.2016 06:45 - 19.08.2016 07:00","6188","6583"
"19.08.2016 07:00 - 19.08.2016 07:15","6408","6778"
"19.08.2016 07:15 - 19.08.2016 07:30","6617","7009"
"19.08.2016 07:30 - 19.08.2016 07:45","6804","7105"
"19.08.2016 07:45 - 19.08.2016 08:00","6884","7269"
"19.08.2016 08:00 - 19.08.2016 08:15","7044","7409"
"19.08.2016 08:15 - 19.08.2016 08:30","7153","7506"
"19.08.2016 08:30 - 19.08.2016 08:45","7277","7538"
"19.08.2016 08:45 - 19.08.2016 09:00","7373","7575"
"19.08.2016 09:00 - 19.08.2016 09:15","7305","7526"
"19.08.2016 09:15 - 19.08.2016 09:30","7364","7640"
"19.08.2016 09:30 - 19.08.2016 09:45","7447","7764"
"19.08.2016 09:45 - 19.08.2016 10:00","7486","7863"
"19.08.2016 10:00 - 19.08.2016 10:15","7631","7850"
"19.08.2016 10:15 - 19.08.2016 10:30","7671","7946"
"19.08.2016 10:30 - 19.08.2016 10:45","7732","8032"
"19.08.2016 10:45 - 19.08.2016 11:00","7778","8019"
"19.08.2016 11:00 - 19.08.2016 11:15","7890","8155"
"19.08.2016 11:15 - 19.08.2016 11:30","8056","8215"
"19.08.2016 11:30 - 19.08.2016 11:45","8084","8212"
"19.08.2016 11:45 - 19.08.2016 12:00","8072","8285"
"19.08.2016 12:00 - 19.08.2016 12:15","7980","8228"
"19.08.2016 12:15 - 19.08.2016 12:30","7870","8260"
"19.08.2016 12:30 - 19.08.2016 12:45","7772","8252"
"19.08.2016 12:45 - 19.08.2016 13:00","7727","8034"
"19.08.2016 13:00 - 19.08.2016 13:15","7687","7971"
"19.08.2016 13:15 - 19.08.2016 13:30","7480","7966"
"19.08.2016 13:30 - 19.08.2016 13:45","7408","7781"
"19.08.2016 13:45 - 19.08.2016 14:00","7392","7736"
"19.08.2016 14:00 - 19.08.2016 14:15","7345","7880"
