,date,from,to,load,grid,cost
148,2017-01-03 00:00:00,2017-01-03 13:00:00,2017-01-03 13:15:00,0.50534983368,0.50534983368,0.058014160906463996
149,2017-01-03 00:00:00,2017-01-03 13:15:00,2017-01-03 13:30:00,0.5029180920899999,0.5029180920899999,0.05773499697193199
150,2017-01-03 00:00:00,2017-01-03 13:30:00,2017-01-03 13:45:00,0.50223946653,0.50223946653,0.057657090757644
151,2017-01-03 00:00:00,2017-01-03 13:45:00,2017-01-03 14:00:00,0.49786610181,0.49786610181,0.057155028487788
152,2017-01-03 00:00:00,2017-01-03 14:00:00,2017-01-03 14:15:00,0.50120267748,0.50120267748,0.057538067374704
153,2017-01-03 00:00:00,2017-01-03 14:15:00,2017-01-03 14:30:00,0.49977002352,0.49977002352,0.057373598700096
154,2017-01-03 00:00:00,2017-01-03 14:30:00,2017-01-03 14:45:00,0.50091991683,0.50091991683,0.057505606452084
155,2017-01-03 00:00:00,2017-01-03 14:45:00,2017-01-03 15:00:00,0.49873323447,0.49873323447,0.057254575317156
156,2017-01-03 00:00:00,2017-01-03 15:00:00,2017-01-03 15:15:00,0.5016173931,0.5016173931,0.057585676727879995
157,2017-01-03 00:00:00,2017-01-03 15:15:00,2017-01-03 15:30:00,0.49724402838,0.49724402838,0.057083614458024
158,2017-01-03 00:00:00,2017-01-03 15:30:00,2017-01-03 15:45:00,0.49811116104,0.49811116104,0.057183161287391995
159,2017-01-03 00:00:00,2017-01-03 15:45:00,2017-01-03 16:00:00,0.493888602,0.493888602,0.0566984115096
160,2017-01-03 00:00:00,2017-01-03 16:00:00,2017-01-03 16:15:00,0.49684816347,0.49684816347,0.057038169166356
161,2017-01-03 00:00:00,2017-01-03 16:15:00,2017-01-03 16:30:00,0.49811116104,0.49811116104,0.057183161287391995
162,2017-01-03 00:00:00,2017-01-03 16:30:00,2017-01-03 16:45:00,0.49992082919999997,0.49992082919999997,0.05739091119216
163,2017-01-03 00:00:00,2017-01-03 16:45:00,2017-01-03 17:00:00,0.50433189534,0.50433189534,0.057897301585032
164,2017-01-03 00:00:00,2017-01-03 17:00:00,2017-01-03 17:15:00,0.51051492822,0.51051492822,0.0897868130006925
165,2017-01-03 00:00:00,2017-01-03 17:15:00,2017-01-03 17:30:00,0.51622669335,0.51622669335,0.09079136969293126
166,2017-01-03 00:00:00,2017-01-03 17:30:00,2017-01-03 17:45:00,0.51997798464,0.51997798464,0.09145112804856
167,2017-01-03 00:00:00,2017-01-03 17:45:00,2017-01-03 18:00:00,0.52239087552,0.52239087552,0.09187549523208
168,2017-01-03 00:00:00,2017-01-03 18:00:00,2017-01-03 18:15:00,0.51860188281,0.51860188281,0.09120910613920874
169,2017-01-03 00:00:00,2017-01-03 18:15:00,2017-01-03 18:30:00,0.51535956069,0.51535956069,0.09063886273635376
170,2017-01-03 00:00:00,2017-01-03 18:30:00,2017-01-03 18:45:00,0.5122680442499999,0.5122680442499999,0.09009514228246875
171,2017-01-03 00:00:00,2017-01-03 18:45:00,2017-01-03 19:00:00,0.51138206088,0.51138206088,0.08993931995727
172,2017-01-03 00:00:00,2017-01-03 19:00:00,2017-01-03 19:15:00,0.5088749164499999,0.5088749164499999,0.08949837593064373
173,2017-01-03 00:00:00,2017-01-03 19:15:00,2017-01-03 19:30:00,0.50433189534,0.50433189534,0.0886993720929225
174,2017-01-03 00:00:00,2017-01-03 19:30:00,2017-01-03 19:45:00,0.50608501137,0.50608501137,0.08900770137469874
175,2017-01-03 00:00:00,2017-01-03 19:45:00,2017-01-03 20:00:00,0.50242797363,0.50242797363,0.08836451986217625
176,2017-01-03 00:00:00,2017-01-03 20:00:00,2017-01-03 20:15:00,0.49550976306,0.49550976306,0.0871477795781775
177,2017-01-03 00:00:00,2017-01-03 20:15:00,2017-01-03 20:30:00,0.48627291516,0.48627291516,0.085523248953765
178,2017-01-03 00:00:00,2017-01-03 20:30:00,2017-01-03 20:45:00,0.47999562873,0.47999562873,0.08441923120288876
179,2017-01-03 00:00:00,2017-01-03 20:45:00,2017-01-03 21:00:00,0.4752263991,0.4752263991,0.08358044294171249
180,2017-01-03 00:00:00,2017-01-03 21:00:00,2017-01-03 21:15:00,0.47147510781,0.47147510781,0.08292068458608376
181,2017-01-03 00:00:00,2017-01-03 21:15:00,2017-01-03 21:30:00,0.46942038042,0.46942038042,0.0825593094063675
182,2017-01-03 00:00:00,2017-01-03 21:30:00,2017-01-03 21:45:00,0.46889256054,0.46889256054,0.0824664790849725
183,2017-01-03 00:00:00,2017-01-03 21:45:00,2017-01-03 22:00:00,0.46304884044,0.46304884044,0.081438714812385
184,2017-01-03 00:00:00,2017-01-03 22:00:00,2017-01-03 22:15:00,0.45484878159,0.45484878159,0.03244208934690675
185,2017-01-03 00:00:00,2017-01-03 22:15:00,2017-01-03 22:30:00,0.4482698838,0.4482698838,0.031972849462035
186,2017-01-03 00:00:00,2017-01-03 22:30:00,2017-01-03 22:45:00,0.44201144808,0.44201144808,0.031526466534306
187,2017-01-03 00:00:00,2017-01-03 22:45:00,2017-01-03 23:00:00,0.43175666184,0.43175666184,0.030795043905738
188,2017-01-03 00:00:00,2017-01-03 23:00:00,2017-01-03 23:15:00,0.42444258636,0.42444258636,0.030273367472127
189,2017-01-03 00:00:00,2017-01-03 23:15:00,2017-01-03 23:30:00,0.41750552508,0.41750552508,0.029778581576331
190,2017-01-03 00:00:00,2017-01-03 23:30:00,2017-01-03 23:45:00,0.40759005162,0.40759005162,0.0290713604317965
191,2017-01-03 00:00:00,2017-01-03 23:45:00,2017-01-04 00:00:00,0.40084149743999997,0.40084149743999997,0.028590019804908
192,2017-01-04 00:00:00,2017-01-04 00:00:00,2017-01-04 00:15:00,0.39744836963999997,0.39744836963999997,0.028348004964572997
193,2017-01-04 00:00:00,2017-01-04 00:15:00,2017-01-04 00:30:00,0.39428145036,0.39428145036,0.028122124446927
194,2017-01-04 00:00:00,2017-01-04 00:30:00,2017-01-04 00:45:00,0.39173660451,0.39173660451,0.027940613316675748
195,2017-01-04 00:00:00,2017-01-04 00:45:00,2017-01-04 01:00:00,0.38519540814,0.38519540814,0.0274740624855855
196,2017-01-04 00:00:00,2017-01-04 01:00:00,2017-01-04 01:15:00,0.38208504099,0.38208504099,0.02725221554861175
197,2017-01-04 00:00:00,2017-01-04 01:15:00,2017-01-04 01:30:00,0.384554484,0.384554484,0.0274283485713
198,2017-01-04 00:00:00,2017-01-04 01:30:00,2017-01-04 01:45:00,0.38319723288,0.38319723288,0.027331542635166
199,2017-01-04 00:00:00,2017-01-04 01:45:00,2017-01-04 02:00:00,0.38331033714,0.38331033714,0.0273396097965105
200,2017-01-04 00:00:00,2017-01-04 02:00:00,2017-01-04 02:15:00,0.37716500568,0.37716500568,0.026901294030125998
201,2017-01-04 00:00:00,2017-01-04 02:15:00,2017-01-04 02:30:00,0.38082204342,0.38082204342,0.027162132246931498
202,2017-01-04 00:00:00,2017-01-04 02:30:00,2017-01-04 02:45:00,0.38225469738,0.38225469738,0.0272643162906285
203,2017-01-04 00:00:00,2017-01-04 02:45:00,2017-01-04 03:00:00,0.38408321624999997,0.38408321624999997,0.02739473539903125
204,2017-01-04 00:00:00,2017-01-04 03:00:00,2017-01-04 03:15:00,0.38340459069,0.38340459069,0.027346332430964248
205,2017-01-04 00:00:00,2017-01-04 03:15:00,2017-01-04 03:30:00,0.38419632050999997,0.38419632050999997,0.027402802560375746
206,2017-01-04 00:00:00,2017-01-04 03:30:00,2017-01-04 03:45:00,0.38860738665,0.38860738665,0.02771742185281125
207,2017-01-04 00:00:00,2017-01-04 03:45:00,2017-01-04 04:00:00,0.39086947185,0.39086947185,0.02787876507970125
208,2017-01-04 00:00:00,2017-01-04 04:00:00,2017-01-04 04:15:00,0.39032280126,0.39032280126,0.027839773799869502
209,2017-01-04 00:00:00,2017-01-04 04:15:00,2017-01-04 04:30:00,0.39145384386,0.39145384386,0.0279204454133145
210,2017-01-04 00:00:00,2017-01-04 04:30:00,2017-01-04 04:45:00,0.39254718503999997,0.39254718503999997,0.027998427972977996
211,2017-01-04 00:00:00,2017-01-04 04:45:00,2017-01-04 05:00:00,0.39443225604,0.39443225604,0.028132880662052998
212,2017-01-04 00:00:00,2017-01-04 05:00:00,2017-01-04 05:15:00,0.39961620129,0.39961620129,0.028502625557009248
213,2017-01-04 00:00:00,2017-01-04 05:15:00,2017-01-04 05:30:00,0.40236840495,0.40236840495,0.02869892648305875
214,2017-01-04 00:00:00,2017-01-04 05:30:00,2017-01-04 05:45:00,0.40572383133,0.40572383133,0.02893825226961225
215,2017-01-04 00:00:00,2017-01-04 05:45:00,2017-01-04 06:00:00,0.41232157983,0.41232157983,0.02940883668137475
216,2017-01-04 00:00:00,2017-01-04 06:00:00,2017-01-04 06:15:00,0.42453683991,0.42453683991,0.048736829221668
